# Injection truth table -- cmf2.00_n600_s2030_iso  seed=2030
# observed-size cut FWHMSDbs in [15.0, 80.0] arcsec: 356 of 518 grid nodes retained
# Core mass function sampling:
# dN/dM proportional to M^(-2.00)  (dN/dlogM proportional to M^(-1.00))
# 600 reported masses drawn on [0.05, 6] M_sun; median 0.099 M_sun
# 600 cores assigned to 66 distinct grid nodes
# drawn reported mass versus node reported mass M_SED4bs: median 0.099 versus 0.0643 M_sun, median |log10 ratio| 0.175 dex
# drawn contrast versus node contrast at the drawn column: median 1.227 versus 1.243, median |log10 ratio| 0.010 dex
# drawn observed size versus node size FWHMSDbs: median 39.2 versus 41.4 arcsec, median |log10 ratio| 0.065 dex
# target background column: median 4.93e+21 cm^-2 (5th 3.10e+21, 95th 1.36e+22)
# slope of the true masses M_BE actually assigned, above 0.10 M_sun: x = 1.81 +/- 0.11  (nominal input x = 1.00)
# slope of the true masses M_BE actually assigned, above 0.20 M_sun: x = 1.55 +/- 0.17  (nominal input x = 1.00)
# centers of injected cores must clear the footprints of the real sources by 18.2 arcsec; the footprints themselves cover 6.5% of the field
# sep_criterion=36.3"  scale_factor=1  local_Sigma/SD_emb in cm-2  T_BE in K  rho_BE in cm-3  M_BE in Msun  R_BE_as in arcsec (truncation radius of the sphere)  FWHM_SD in arcsec (observed major axis at half maximum of the model in the surface-density image, FWHMSDbs)
# id    model         x_pix  y_pix  local_Sigma  SD_emb       T_BE   rho_BE       M_BE    R_BE_as  FWHM_SD  scale
#----------------------------------------------------------------------------------------------------------------
  202  i01j05k07       939    454    4.308e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  203  i01j05k07       709    299    4.348e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  204  i02j06k07       110    824    5.508e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  205  i02j06k07        70    781    5.770e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  206  i02j06k07       357    652    5.131e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  207  i02j06k07       935    768    5.671e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  208  i02j06k07       730    823    5.743e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  209  i02j06k07       573    820    4.791e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  210  i02j06k07       683    300    5.696e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  211  i02j06k07       400    726    5.636e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  212  i02j06k07       615    348    7.287e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  213  i02j06k07       179    612    7.542e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  214  i02j06k07       630    776    5.104e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  215  i02j06k07       483    788    6.603e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  216  i02j06k07       766    939    4.584e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  217  i02j06k07       324    671    4.872e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  218  i02j06k07       669    683    5.527e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  219  i02j06k07       288    129    7.299e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  220  i02j06k07       592    642    5.198e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  221  i02j06k07       804    418    5.441e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  222  i02j06k07       845    667    6.657e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  223  i02j06k07       263    735    5.347e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  224  i02j06k07       356    884    5.309e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  225  i02j06k07       522    188    7.336e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  226  i02j06k07       311    105    7.834e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  227  i02j05k07       742    590    7.909e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  228  i02j05k07       245    825    5.045e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  229  i02j05k07       866    390    5.584e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  230  i02j05k07       691    881    4.422e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  231  i02j05k07       741    349    5.315e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  232  i02j05k07       859    630    5.820e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  233  i02j05k07       521    781    7.293e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  234  i02j05k07       747    795    5.597e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  235  i02j05k07       402    464    6.854e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  236  i02j05k07        42    890    6.795e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  237  i02j05k07       583    248    5.139e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  238  i02j05k07       626    674    5.498e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  239  i02j05k07       374    692    5.608e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  240  i02j05k07       872    777    5.775e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  241  i02j05k07       410    758    5.213e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  242  i02j05k07       668    719    5.788e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  243  i02j05k07       857    868    5.552e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  244  i02j05k07       629    319    6.380e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  245  i02j05k07       291    620    4.485e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  246  i02j05k07       523    115    6.597e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  247  i02j05k07        38    439    6.380e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  248  i04j11k06       179    165    2.429e+22    2.400e+22    8.19    8.069e-19  0.5826    29.27    32.17  1
  249  i03j10k06       350     74    1.114e+22    1.200e+22    9.08    6.594e-19  0.3795    22.10    29.49  1
  250  i03j10k06       769    479    1.381e+22    1.200e+22    9.08    6.594e-19  0.3795    22.10    29.49  1
  251  i04j09k06       238    510    1.966e+22    2.400e+22    8.38    4.674e-19  0.2472    19.72    27.88  1
  252  i03j11k05       237    436    1.524e+22    1.200e+22    8.35    2.558e-18  0.5825    26.50    24.89  1
  253  i03j09k06       165    572    1.759e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  254  i03j09k06       657    570    1.476e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  255  i03j09k06       224    587    1.093e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  256  i03j09k06       685    447    1.154e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  257  i03j09k06       185    318    1.262e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  258  i03j09k06       454    554    1.212e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  259  i03j09k06       420     69    1.350e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  260  i02j09k06       712    547    1.015e+22    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.25  1
  261  i04j08k06       272    482    2.363e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.74  1
  262  i03j08k06       151    492    1.744e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  263  i03j08k06       235    230    1.822e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  264  i03j08k06        54    187    1.483e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  265  i03j08k06       538    406    1.470e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  266  i03j08k06       785    487    1.102e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  267  i03j08k06       673    507    1.093e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  268  i03j08k06       123    606    1.639e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  269  i03j08k06        80    520    9.854e+21    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  270  i02j08k06       122     74    9.338e+21    6.000e+21   10.51    3.265e-19  0.1607    17.47    26.37  1
  271  i02j07k06       773    853    7.929e+21    6.000e+21   10.86    2.114e-19  0.1048    16.86    26.00  1
  272  i02j07k06       237    638    7.112e+21    6.000e+21   10.86    2.114e-19  0.1048    16.86    26.00  1
  273  i02j07k06       706    163    7.773e+21    6.000e+21   10.86    2.114e-19  0.1048    16.86    26.00  1
  274  i03j07k06        38    249    1.146e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  275  i03j06k06       472     75    1.031e+22    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.62  1
  276  i03j06k06       138    665    9.356e+21    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.62  1
  277  i03j06k06       316    443    9.415e+21    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.62  1
  278  i02j06k06       379    613    7.052e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  279  i02j06k06       469    919    5.896e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  280  i02j06k06       802    476    6.758e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  281  i02j06k06       306    599    5.917e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  282  i02j06k06       603    754    5.819e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  283  i02j06k06       835    836    7.120e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  284  i02j06k06       330    168    8.358e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  285  i02j06k06       381    164    7.331e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  286  i02j06k06       276     37    8.388e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  287  i02j06k06       149    363    8.844e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  288  i01j04k06       300    831    4.053e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  289  i01j04k06       357    836    4.256e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  290  i03j05k06        37    150    9.867e+21    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  291  i03j05k06       286    453    8.984e+21    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  292  i03j05k06       502    517    1.150e+22    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  293  i02j05k06        45    497    7.594e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  294  i02j05k06       410    275    7.978e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  295  i02j05k06       873    938    5.262e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  296  i02j05k06       417    685    4.954e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  297  i02j05k06       474    138    7.533e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  298  i02j05k06       732    757    5.589e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  299  i01j05k06       892    261    3.009e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  300  i01j05k06       821    276    3.913e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  301  i01j03k06       774     88    3.411e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  302  i04j10k03       267    268    2.450e+22    2.400e+22    7.23    1.854e-17  0.3794    22.50    18.83  1
  303  i03j07k05       147    609    1.317e+22    1.200e+22    9.17    9.131e-19  0.1047    11.00    18.55  1
  304  i03j07k05       160    441    1.709e+22    1.200e+22    9.17    9.131e-19  0.1047    11.00    18.55  1
  305  i03j06k05       809    518    1.782e+22    1.200e+22    9.41    6.091e-19  0.0683    10.43    18.25  1
  306  i03j06k05       549    486    1.653e+22    1.200e+22    9.41    6.091e-19  0.0683    10.43    18.25  1
  307  i03j08k04       298    416    1.265e+22    1.200e+22    8.19    4.871e-18  0.1609     9.18    16.44  1
  308  i03j08k01        84    301    1.530e+22    1.200e+22    6.74    1.331e-16  0.1610    10.88    15.58  1
  309  i05j08k02       271    292    4.687e+22    4.800e+22    6.83    4.292e-17  0.1610     9.31    15.41  1
