! Date: 15/08/2026  Time: 02:58:44  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.01079157E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   32  2.4192833E+04  1.1728855E-01  9.3049358E+01  5.9823182E+21  5.0065874E-03  1.0000000E-99  1.0000000E-99
   33  2.4972111E+04  1.2106654E-01  9.6046580E+01  5.9811572E+21  5.3657547E-03  1.0000000E-99  1.0000000E-99
   34  2.5751388E+04  1.2484454E-01  9.9043801E+01  5.9799591E+21  5.7375676E-03  1.0000000E-99  1.0000000E-99
   35  2.6530666E+04  1.2862253E-01  1.0204102E+02  5.9787239E+21  6.1220537E-03  1.0000000E-99  1.0000000E-99
   36  2.7309944E+04  1.3240052E-01  1.0503824E+02  5.9774516E+21  6.5192419E-03  1.0000000E-99  1.0000000E-99
   37  2.8089221E+04  1.3617852E-01  1.0803547E+02  5.9761421E+21  6.9291619E-03  1.0000000E-99  1.0000000E-99
   38  2.8868499E+04  1.3995651E-01  1.1103269E+02  5.9747954E+21  7.3518443E-03  1.0000000E-99  1.0000000E-99
   39  2.9647777E+04  1.4373450E-01  1.1402991E+02  5.9734115E+21  7.7873210E-03  1.0000000E-99  1.0000000E-99
   40  3.0427054E+04  1.4751249E-01  1.1702713E+02  5.9719904E+21  8.2356246E-03  1.0000000E-99  1.0000000E-99
   41  3.1206332E+04  1.5129049E-01  1.2002435E+02  5.9705320E+21  8.6967889E-03  1.0000000E-99  1.0000000E-99
   42  3.1985610E+04  1.5506848E-01  1.2302158E+02  5.9690363E+21  9.1708486E-03  1.0000000E-99  1.0000000E-99
   43  3.2764887E+04  1.5884647E-01  1.2601880E+02  5.9675033E+21  9.6578395E-03  1.0000000E-99  1.0000000E-99
   44  3.3544165E+04  1.6262447E-01  1.2901602E+02  5.9659329E+21  1.0157798E-02  1.0000000E-99  1.0000000E-99
   45  3.4323443E+04  1.6640246E-01  1.3201324E+02  5.9643252E+21  1.0670763E-02  1.0000000E-99  1.0000000E-99
   46  3.5102720E+04  1.7018045E-01  1.3501046E+02  5.9626801E+21  1.1196772E-02  1.0000000E-99  1.0000000E-99
   47  3.5881998E+04  1.7395844E-01  1.3800768E+02  5.9609975E+21  1.1735866E-02  1.0000000E-99  1.0000000E-99
   48  3.6661276E+04  1.7773644E-01  1.4100491E+02  5.9592774E+21  1.2288086E-02  1.0000000E-99  1.0000000E-99
   49  3.7440553E+04  1.8151443E-01  1.4400213E+02  5.9575199E+21  1.2853473E-02  1.0000000E-99  1.0000000E-99
   50  3.8219831E+04  1.8529242E-01  1.4699935E+02  5.9557248E+21  1.3432071E-02  1.0000000E-99  1.0000000E-99
   51  3.8999109E+04  1.8907041E-01  1.4999657E+02  5.9538921E+21  1.4023924E-02  1.0000000E-99  1.0000000E-99
   52  3.9778386E+04  1.9284841E-01  1.5299379E+02  5.9520219E+21  1.4629077E-02  1.0000000E-99  1.0000000E-99
   53  4.0557664E+04  1.9662640E-01  1.5599102E+02  5.9501140E+21  1.5247577E-02  1.0000000E-99  1.0000000E-99
   54  4.1336942E+04  2.0040439E-01  1.5898824E+02  5.9481684E+21  1.5879471E-02  1.0000000E-99  1.0000000E-99
   55  4.2116219E+04  2.0418239E-01  1.6198546E+02  5.9461851E+21  1.6524808E-02  1.0000000E-99  1.0000000E-99
   56  4.2895497E+04  2.0796038E-01  1.6498268E+02  5.9441640E+21  1.7183637E-02  1.0000000E-99  1.0000000E-99
   57  4.3674775E+04  2.1173837E-01  1.6797990E+02  5.9421052E+21  1.7856009E-02  1.0000000E-99  1.0000000E-99
   58  4.4454052E+04  2.1551636E-01  1.7097712E+02  5.9400085E+21  1.8541977E-02  1.0000000E-99  1.0000000E-99
   59  4.5233330E+04  2.1929436E-01  1.7397435E+02  5.9378740E+21  1.9241594E-02  1.0000000E-99  1.0000000E-99
   60  4.6012608E+04  2.2307235E-01  1.7697157E+02  5.9357016E+21  1.9954913E-02  1.0000000E-99  1.0000000E-99
   61  4.6791885E+04  2.2685034E-01  1.7996879E+02  5.9334912E+21  2.0681991E-02  1.0000000E-99  1.0000000E-99
   62  4.7571163E+04  2.3062834E-01  1.8296601E+02  5.9312428E+21  2.1422884E-02  1.0000000E-99  1.0000000E-99
   63  4.8350441E+04  2.3440633E-01  1.8596323E+02  5.9289563E+21  2.2177650E-02  1.0000000E-99  1.0000000E-99
   64  4.9129718E+04  2.3818432E-01  1.8896045E+02  5.9266318E+21  2.2946349E-02  1.0000000E-99  1.0000000E-99
   65  4.9908996E+04  2.4196231E-01  1.9195768E+02  5.9242692E+21  2.3729040E-02  1.0000000E-99  1.0000000E-99
   66  5.0688273E+04  2.4574031E-01  1.9495490E+02  5.9218684E+21  2.4525785E-02  1.0000000E-99  1.0000000E-99
   67  5.1467551E+04  2.4951830E-01  1.9795212E+02  5.9194294E+21  2.5336647E-02  1.0000000E-99  1.0000000E-99
   68  5.2246829E+04  2.5329629E-01  2.0094934E+02  5.9169521E+21  2.6161691E-02  1.0000000E-99  1.0000000E-99
   69  5.3026106E+04  2.5707428E-01  2.0394656E+02  5.9144365E+21  2.7000981E-02  1.0000000E-99  1.0000000E-99
   70  5.3805384E+04  2.6085228E-01  2.0694379E+02  5.9118825E+21  2.7854584E-02  1.0000000E-99  1.0000000E-99
   71  5.4584662E+04  2.6463027E-01  2.0994101E+02  5.9092901E+21  2.8722568E-02  1.0000000E-99  1.0000000E-99
   72  5.5363939E+04  2.6840826E-01  2.1293823E+02  5.9066593E+21  2.9605003E-02  1.0000000E-99  1.0000000E-99
   73  5.6143217E+04  2.7218626E-01  2.1593545E+02  5.9039899E+21  3.0501959E-02  1.0000000E-99  1.0000000E-99
   74  5.6922495E+04  2.7596425E-01  2.1893267E+02  5.9012820E+21  3.1413508E-02  1.0000000E-99  1.0000000E-99
   75  5.7701772E+04  2.7974224E-01  2.2192989E+02  5.8985355E+21  3.2339724E-02  1.0000000E-99  1.0000000E-99
   76  5.8481050E+04  2.8352023E-01  2.2492712E+02  5.8957502E+21  3.3280680E-02  1.0000000E-99  1.0000000E-99
   77  5.9260328E+04  2.8729823E-01  2.2792434E+02  5.8929263E+21  3.4236454E-02  1.0000000E-99  1.0000000E-99
   78  6.0039605E+04  2.9107622E-01  2.3092156E+02  5.8900636E+21  3.5207123E-02  1.0000000E-99  1.0000000E-99
   79  6.0818883E+04  2.9485421E-01  2.3391878E+02  5.8871620E+21  3.6192765E-02  1.0000000E-99  1.0000000E-99
   80  6.1598161E+04  2.9863221E-01  2.3691600E+02  5.8842215E+21  3.7193461E-02  1.0000000E-99  1.0000000E-99
   81  6.2377438E+04  3.0241020E-01  2.3991322E+02  5.8812421E+21  3.8209292E-02  1.0000000E-99  1.0000000E-99
   82  6.3156716E+04  3.0618819E-01  2.4291045E+02  5.8782237E+21  3.9240343E-02  1.0000000E-99  1.0000000E-99
   83  6.3935994E+04  3.0996618E-01  2.4590767E+02  5.8751661E+21  4.0286698E-02  1.0000000E-99  1.0000000E-99
   84  6.4715271E+04  3.1374418E-01  2.4890489E+02  5.8720695E+21  4.1348443E-02  1.0000000E-99  1.0000000E-99
   85  6.5494549E+04  3.1752217E-01  2.5190211E+02  5.8689336E+21  4.2425666E-02  1.0000000E-99  1.0000000E-99
   86  6.6273827E+04  3.2130016E-01  2.5489933E+02  5.8657585E+21  4.3518456E-02  1.0000000E-99  1.0000000E-99
   87  6.7053104E+04  3.2507815E-01  2.5789656E+02  5.8625441E+21  4.4626904E-02  1.0000000E-99  1.0000000E-99
   88  6.7832382E+04  3.2885615E-01  2.6089378E+02  5.8592903E+21  4.5751104E-02  1.0000000E-99  1.0000000E-99
   89  6.8611660E+04  3.3263414E-01  2.6389100E+02  5.8559970E+21  4.6891148E-02  1.0000000E-99  1.0000000E-99
   90  6.9390937E+04  3.3641213E-01  2.6688822E+02  5.8526642E+21  4.8047133E-02  1.0000000E-99  1.0000000E-99
   91  7.0170215E+04  3.4019013E-01  2.6988544E+02  5.8492918E+21  4.9219156E-02  1.0000000E-99  1.0000000E-99
   92  7.0949493E+04  3.4396812E-01  2.7288266E+02  5.8458797E+21  5.0407317E-02  1.0000000E-99  1.0000000E-99
   93  7.1728770E+04  3.4774611E-01  2.7587989E+02  5.8424279E+21  5.1611715E-02  1.0000000E-99  1.0000000E-99
   94  7.2508048E+04  3.5152410E-01  2.7887711E+02  5.8389363E+21  5.2832454E-02  1.0000000E-99  1.0000000E-99
   95  7.3287326E+04  3.5530210E-01  2.8187433E+02  5.8354049E+21  5.4069638E-02  1.0000000E-99  1.0000000E-99
   96  7.4066603E+04  3.5908009E-01  2.8487155E+02  5.8318335E+21  5.5323373E-02  1.0000000E-99  1.0000000E-99
   97  7.4845881E+04  3.6285808E-01  2.8786877E+02  5.8282221E+21  5.6593766E-02  1.0000000E-99  1.0000000E-99
   98  7.5625159E+04  3.6663608E-01  2.9086599E+02  5.8245706E+21  5.7880927E-02  1.0000000E-99  1.0000000E-99
   99  7.6404436E+04  3.7041407E-01  2.9386322E+02  5.8208789E+21  5.9184968E-02  1.0000000E-99  1.0000000E-99
  100  7.7183714E+04  3.7419206E-01  2.9686044E+02  5.8171470E+21  6.0506002E-02  1.0000000E-99  1.0000000E-99
  101  7.7962992E+04  3.7797005E-01  2.9985766E+02  5.8133748E+21  6.1844144E-02  1.0000000E-99  1.0000000E-99
  102  7.8742269E+04  3.8174805E-01  3.0285488E+02  5.8095621E+21  6.3199511E-02  1.0000000E-99  1.0000000E-99
  103  7.9521547E+04  3.8552604E-01  3.0585210E+02  5.8057090E+21  6.4572223E-02  1.0000000E-99  1.0000000E-99
  104  8.0300825E+04  3.8930403E-01  3.0884933E+02  5.8018154E+21  6.5962399E-02  1.0000000E-99  1.0000000E-99
  105  8.1080102E+04  3.9308202E-01  3.1184655E+02  5.7978811E+21  6.7370164E-02  1.0000000E-99  1.0000000E-99
  106  8.1859380E+04  3.9686002E-01  3.1484377E+02  5.7939060E+21  6.8795642E-02  1.0000000E-99  1.0000000E-99
  107  8.2638658E+04  4.0063801E-01  3.1784099E+02  5.7898902E+21  7.0238961E-02  1.0000000E-99  1.0000000E-99
  108  8.3417935E+04  4.0441600E-01  3.2083821E+02  5.7858335E+21  7.1700249E-02  1.0000000E-99  1.0000000E-99
  109  8.4197213E+04  4.0819400E-01  3.2383543E+02  5.7817358E+21  7.3179639E-02  1.0000000E-99  1.0000000E-99
  110  8.4976491E+04  4.1197199E-01  3.2683266E+02  5.7775970E+21  7.4677262E-02  1.0000000E-99  1.0000000E-99
  111  8.5755768E+04  4.1574998E-01  3.2982988E+02  5.7734171E+21  7.6193256E-02  1.0000000E-99  1.0000000E-99
  112  8.6535046E+04  4.1952797E-01  3.3282710E+02  5.7691959E+21  7.7727758E-02  1.0000000E-99  1.0000000E-99
  113  8.7314323E+04  4.2330597E-01  3.3582432E+02  5.7649334E+21  7.9280907E-02  1.0000000E-99  1.0000000E-99
  114  8.8093601E+04  4.2708396E-01  3.3882154E+02  5.7606295E+21  8.0852848E-02  1.0000000E-99  1.0000000E-99
  115  8.8872879E+04  4.3086195E-01  3.4181876E+02  5.7562840E+21  8.2443723E-02  1.0000000E-99  1.0000000E-99
  116  8.9652156E+04  4.3463995E-01  3.4481599E+02  5.7518970E+21  8.4053681E-02  1.0000000E-99  1.0000000E-99
  117  9.0431434E+04  4.3841794E-01  3.4781321E+02  5.7474682E+21  8.5682870E-02  1.0000000E-99  1.0000000E-99
  118  9.1210712E+04  4.4219593E-01  3.5081043E+02  5.7429976E+21  8.7331443E-02  1.0000000E-99  1.0000000E-99
  119  9.1989989E+04  4.4597392E-01  3.5380765E+02  5.7384852E+21  8.8999555E-02  1.0000000E-99  1.0000000E-99
  120  9.2769267E+04  4.4975192E-01  3.5680487E+02  5.7339307E+21  9.0687361E-02  1.0000000E-99  1.0000000E-99
  121  9.3548545E+04  4.5352991E-01  3.5980210E+02  5.7293341E+21  9.2395021E-02  1.0000000E-99  1.0000000E-99
  122  9.4327822E+04  4.5730790E-01  3.6279932E+02  5.7246954E+21  9.4122698E-02  1.0000000E-99  1.0000000E-99
  123  9.5107100E+04  4.6108589E-01  3.6579654E+02  5.7200143E+21  9.5870556E-02  1.0000000E-99  1.0000000E-99
  124  9.5886378E+04  4.6486389E-01  3.6879376E+02  5.7152908E+21  9.7638763E-02  1.0000000E-99  1.0000000E-99
  125  9.6665655E+04  4.6864188E-01  3.7179098E+02  5.7105248E+21  9.9427488E-02  1.0000000E-99  1.0000000E-99
  126  9.7444933E+04  4.7241987E-01  3.7478820E+02  5.7057162E+21  1.0123690E-01  1.0000000E-99  1.0000000E-99
  127  9.8224211E+04  4.7619787E-01  3.7778543E+02  5.7008648E+21  1.0306719E-01  1.0000000E-99  1.0000000E-99
  128  9.9003488E+04  4.7997586E-01  3.8078265E+02  5.6959706E+21  1.0491852E-01  1.0000000E-99  1.0000000E-99
  129  9.9782766E+04  4.8375385E-01  3.8377987E+02  5.6910335E+21  1.0679107E-01  1.0000000E-99  1.0000000E-99
  130  1.0056204E+05  4.8753184E-01  3.8677709E+02  5.6860533E+21  1.0868504E-01  1.0000000E-99  1.0000000E-99
  131  1.0134132E+05  4.9130984E-01  3.8977431E+02  5.6810299E+21  1.1060061E-01  1.0000000E-99  1.0000000E-99
  132  1.0212060E+05  4.9508783E-01  3.9277153E+02  5.6759633E+21  1.1253796E-01  1.0000000E-99  1.0000000E-99
  133  1.0289988E+05  4.9886582E-01  3.9576876E+02  5.6708532E+21  1.1449730E-01  1.0000000E-99  1.0000000E-99
  134  1.0367915E+05  5.0264381E-01  3.9876598E+02  5.6656996E+21  1.1647882E-01  1.0000000E-99  1.0000000E-99
  135  1.0445843E+05  5.0642181E-01  4.0176320E+02  5.6605024E+21  1.1848271E-01  1.0000000E-99  1.0000000E-99
  136  1.0523771E+05  5.1019980E-01  4.0476042E+02  5.6552614E+21  1.2050919E-01  1.0000000E-99  1.0000000E-99
  137  1.0601699E+05  5.1397779E-01  4.0775764E+02  5.6499766E+21  1.2255846E-01  1.0000000E-99  1.0000000E-99
  138  1.0679626E+05  5.1775579E-01  4.1075487E+02  5.6446477E+21  1.2463073E-01  1.0000000E-99  1.0000000E-99
  139  1.0757554E+05  5.2153378E-01  4.1375209E+02  5.6392747E+21  1.2672621E-01  1.0000000E-99  1.0000000E-99
  140  1.0835482E+05  5.2531177E-01  4.1674931E+02  5.6338574E+21  1.2884512E-01  1.0000000E-99  1.0000000E-99
  141  1.0913410E+05  5.2908976E-01  4.1974653E+02  5.6283958E+21  1.3098768E-01  1.0000000E-99  1.0000000E-99
  142  1.0991338E+05  5.3286776E-01  4.2274375E+02  5.6228896E+21  1.3315411E-01  1.0000000E-99  1.0000000E-99
  143  1.1069265E+05  5.3664575E-01  4.2574097E+02  5.6173388E+21  1.3534464E-01  1.0000000E-99  1.0000000E-99
  144  1.1147193E+05  5.4042374E-01  4.2873820E+02  5.6117433E+21  1.3755951E-01  1.0000000E-99  1.0000000E-99
  145  1.1225121E+05  5.4420174E-01  4.3173542E+02  5.6061028E+21  1.3979895E-01  1.0000000E-99  1.0000000E-99
  146  1.1303049E+05  5.4797973E-01  4.3473264E+02  5.6004172E+21  1.4206319E-01  1.0000000E-99  1.0000000E-99
  147  1.1380976E+05  5.5175772E-01  4.3772986E+02  5.5946865E+21  1.4435249E-01  1.0000000E-99  1.0000000E-99
  148  1.1458904E+05  5.5553571E-01  4.4072708E+02  5.5889105E+21  1.4666708E-01  1.0000000E-99  1.0000000E-99
  149  1.1536832E+05  5.5931371E-01  4.4372430E+02  5.5830890E+21  1.4900722E-01  1.0000000E-99  1.0000000E-99
  150  1.1614760E+05  5.6309170E-01  4.4672153E+02  5.5772218E+21  1.5137317E-01  1.0000000E-99  1.0000000E-99
  151  1.1692687E+05  5.6686969E-01  4.4971875E+02  5.5713090E+21  1.5376519E-01  1.0000000E-99  1.0000000E-99
  152  1.1770615E+05  5.7064768E-01  4.5271597E+02  5.5653502E+21  1.5618354E-01  1.0000000E-99  1.0000000E-99
  153  1.1848543E+05  5.7442568E-01  4.5571319E+02  5.5593454E+21  1.5862848E-01  1.0000000E-99  1.0000000E-99
  154  1.1926471E+05  5.7820367E-01  4.5871041E+02  5.5532944E+21  1.6110030E-01  1.0000000E-99  1.0000000E-99
  155  1.2004399E+05  5.8198166E-01  4.6170764E+02  5.5471971E+21  1.6359927E-01  1.0000000E-99  1.0000000E-99
  156  1.2082326E+05  5.8575966E-01  4.6470486E+02  5.5410532E+21  1.6612568E-01  1.0000000E-99  1.0000000E-99
  157  1.2160254E+05  5.8953765E-01  4.6770208E+02  5.5348627E+21  1.6867980E-01  1.0000000E-99  1.0000000E-99
  158  1.2238182E+05  5.9331564E-01  4.7069930E+02  5.5286254E+21  1.7126194E-01  1.0000000E-99  1.0000000E-99
  159  1.2316110E+05  5.9709363E-01  4.7369652E+02  5.5223412E+21  1.7387238E-01  1.0000000E-99  1.0000000E-99
  160  1.2394037E+05  6.0087163E-01  4.7669374E+02  5.5160098E+21  1.7651145E-01  1.0000000E-99  1.0000000E-99
  161  1.2471965E+05  6.0464962E-01  4.7969097E+02  5.5096311E+21  1.7917943E-01  1.0000000E-99  1.0000000E-99
  162  1.2549893E+05  6.0842761E-01  4.8268819E+02  5.5032050E+21  1.8187665E-01  1.0000000E-99  1.0000000E-99
  163  1.2627821E+05  6.1220561E-01  4.8568541E+02  5.4967312E+21  1.8460341E-01  1.0000000E-99  1.0000000E-99
  164  1.2705748E+05  6.1598360E-01  4.8868263E+02  5.4902096E+21  1.8736006E-01  1.0000000E-99  1.0000000E-99
  165  1.2783676E+05  6.1976159E-01  4.9167985E+02  5.4836401E+21  1.9014691E-01  1.0000000E-99  1.0000000E-99
  166  1.2861604E+05  6.2353958E-01  4.9467707E+02  5.4770225E+21  1.9296431E-01  1.0000000E-99  1.0000000E-99
  167  1.2939532E+05  6.2731758E-01  4.9767430E+02  5.4703565E+21  1.9581258E-01  1.0000000E-99  1.0000000E-99
  168  1.3017459E+05  6.3109557E-01  5.0067152E+02  5.4636421E+21  1.9869209E-01  1.0000000E-99  1.0000000E-99
  169  1.3095387E+05  6.3487356E-01  5.0366874E+02  5.4568790E+21  2.0160318E-01  1.0000000E-99  1.0000000E-99
  170  1.3173315E+05  6.3865155E-01  5.0666596E+02  5.4500671E+21  2.0454621E-01  1.0000000E-99  1.0000000E-99
  171  1.3251243E+05  6.4242955E-01  5.0966318E+02  5.4432061E+21  2.0752155E-01  1.0000000E-99  1.0000000E-99
  172  1.3329171E+05  6.4620754E-01  5.1266041E+02  5.4362959E+21  2.1052957E-01  1.0000000E-99  1.0000000E-99
  173  1.3407098E+05  6.4998553E-01  5.1565763E+02  5.4293363E+21  2.1357065E-01  1.0000000E-99  1.0000000E-99
  174  1.3485026E+05  6.5376353E-01  5.1865485E+02  5.4223271E+21  2.1664518E-01  1.0000000E-99  1.0000000E-99
  175  1.3562954E+05  6.5754152E-01  5.2165207E+02  5.4152682E+21  2.1975354E-01  1.0000000E-99  1.0000000E-99
  176  1.3640882E+05  6.6131951E-01  5.2464929E+02  5.4081592E+21  2.2289614E-01  1.0000000E-99  1.0000000E-99
  177  1.3718809E+05  6.6509750E-01  5.2764651E+02  5.4010001E+21  2.2607339E-01  1.0000000E-99  1.0000000E-99
  178  1.3796737E+05  6.6887550E-01  5.3064374E+02  5.3937906E+21  2.2928569E-01  1.0000000E-99  1.0000000E-99
  179  1.3874665E+05  6.7265349E-01  5.3364096E+02  5.3865305E+21  2.3253348E-01  1.0000000E-99  1.0000000E-99
  180  1.3952593E+05  6.7643148E-01  5.3663818E+02  5.3792197E+21  2.3581717E-01  1.0000000E-99  1.0000000E-99
  181  1.4030520E+05  6.8020948E-01  5.3963540E+02  5.3718578E+21  2.3913722E-01  1.0000000E-99  1.0000000E-99
  182  1.4108448E+05  6.8398747E-01  5.4263262E+02  5.3644448E+21  2.4249405E-01  1.0000000E-99  1.0000000E-99
  183  1.4186376E+05  6.8776546E-01  5.4562984E+02  5.3569803E+21  2.4588813E-01  1.0000000E-99  1.0000000E-99
  184  1.4264304E+05  6.9154345E-01  5.4862707E+02  5.3494642E+21  2.4931992E-01  1.0000000E-99  1.0000000E-99
  185  1.4342231E+05  6.9532145E-01  5.5162429E+02  5.3418963E+21  2.5278989E-01  1.0000000E-99  1.0000000E-99
  186  1.4420159E+05  6.9909944E-01  5.5462151E+02  5.3342763E+21  2.5629851E-01  1.0000000E-99  1.0000000E-99
  187  1.4498087E+05  7.0287743E-01  5.5761873E+02  5.3266040E+21  2.5984628E-01  1.0000000E-99  1.0000000E-99
  188  1.4576015E+05  7.0665542E-01  5.6061595E+02  5.3188792E+21  2.6343369E-01  1.0000000E-99  1.0000000E-99
  189  1.4653943E+05  7.1043342E-01  5.6361318E+02  5.3111016E+21  2.6706125E-01  1.0000000E-99  1.0000000E-99
  190  1.4731870E+05  7.1421141E-01  5.6661040E+02  5.3032711E+21  2.7072948E-01  1.0000000E-99  1.0000000E-99
  191  1.4809798E+05  7.1798940E-01  5.6960762E+02  5.2953874E+21  2.7443890E-01  1.0000000E-99  1.0000000E-99
  192  1.4887726E+05  7.2176740E-01  5.7260484E+02  5.2874502E+21  2.7819004E-01  1.0000000E-99  1.0000000E-99
  193  1.4965654E+05  7.2554539E-01  5.7560206E+02  5.2794593E+21  2.8198346E-01  1.0000000E-99  1.0000000E-99
  194  1.5043581E+05  7.2932338E-01  5.7859928E+02  5.2714144E+21  2.8581971E-01  1.0000000E-99  1.0000000E-99
  195  1.5121509E+05  7.3310137E-01  5.8159651E+02  5.2633154E+21  2.8969936E-01  1.0000000E-99  1.0000000E-99
  196  1.5199437E+05  7.3687937E-01  5.8459373E+02  5.2551620E+21  2.9362298E-01  1.0000000E-99  1.0000000E-99
  197  1.5277365E+05  7.4065736E-01  5.8759095E+02  5.2469539E+21  2.9759117E-01  1.0000000E-99  1.0000000E-99
  198  1.5355292E+05  7.4443535E-01  5.9058817E+02  5.2386908E+21  3.0160453E-01  1.0000000E-99  1.0000000E-99
  199  1.5433220E+05  7.4821335E-01  5.9358539E+02  5.2303725E+21  3.0566366E-01  1.0000000E-99  1.0000000E-99
  200  1.5511148E+05  7.5199134E-01  5.9658261E+02  5.2219987E+21  3.0976920E-01  1.0000000E-99  1.0000000E-99
  201  1.5589076E+05  7.5576933E-01  5.9957984E+02  5.2135693E+21  3.1392178E-01  1.0000000E-99  1.0000000E-99
  202  1.5667004E+05  7.5954732E-01  6.0257706E+02  5.2050838E+21  3.1812206E-01  1.0000000E-99  1.0000000E-99
  203  1.5744931E+05  7.6332532E-01  6.0557428E+02  5.1965420E+21  3.2237069E-01  1.0000000E-99  1.0000000E-99
  204  1.5822859E+05  7.6710331E-01  6.0857150E+02  5.1879437E+21  3.2666834E-01  1.0000000E-99  1.0000000E-99
  205  1.5900787E+05  7.7088130E-01  6.1156872E+02  5.1792885E+21  3.3101572E-01  1.0000000E-99  1.0000000E-99
