# Injection truth table -- cmf2.00_n600_s2029_flat  seed=2029
# observed-size cut FWHMSDbs in [15.0, 80.0] arcsec: 355 of 517 grid nodes retained
# Core mass function sampling:
# dN/dM proportional to M^(-2.00)  (dN/dlogM proportional to M^(-1.00))
# 600 reported masses drawn on [0.05, 6] M_sun; median 0.1 M_sun
# 600 cores assigned to 83 distinct grid nodes
# drawn reported mass versus node reported mass M_SED4bs: median 0.1 versus 0.0623 M_sun, median |log10 ratio| 0.191 dex
# drawn contrast versus node contrast at the drawn column: median 1.223 versus 1.236, median |log10 ratio| 0.011 dex
# drawn observed size versus node size FWHMSDbs: median 40.1 versus 42.0 arcsec, median |log10 ratio| 0.062 dex
# target background column: median 5.06e+21 cm^-2 (5th 3.09e+21, 95th 1.52e+22)
# slope of the true masses M_BE actually assigned, above 0.10 M_sun: x = 1.55 +/- 0.09  (nominal input x = 1.00)
# slope of the true masses M_BE actually assigned, above 0.20 M_sun: x = 1.58 +/- 0.15  (nominal input x = 1.00)
# centers of injected cores must clear the footprints of the real sources by 18.2 arcsec; the footprints themselves cover 6.5% of the field
# sep_criterion=36.3"  scale_factor=1  local_Sigma/SD_emb in cm-2  T_BE in K  rho_BE in cm-3  M_BE in Msun  R_BE_as in arcsec (truncation radius of the sphere)  FWHM_SD in arcsec (observed major axis at half maximum of the model in the surface-density image, FWHMSDbs)
# id    model         x_pix  y_pix  local_Sigma  SD_emb       T_BE   rho_BE       M_BE    R_BE_as  FWHM_SD  scale
#----------------------------------------------------------------------------------------------------------------
  202  i02j08k07       691    225    8.575e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.24  1
  203  i02j08k07       807    853    8.005e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.24  1
  204  i02j08k07       683    645    8.271e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.24  1
  205  i02j08k07       417    178    7.863e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.24  1
  206  i02j08k07       111    823    5.820e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.24  1
  207  i02j08k07       330    200    8.166e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.24  1
  208  i02j08k07       742    816    6.839e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.24  1
  209  i02j08k07       316    594    7.406e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.24  1
  210  i02j05k07       269    580    5.483e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  211  i02j05k07       624    804    4.572e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  212  i02j05k07       168    741    5.734e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  213  i02j05k07       292    774    4.661e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  214  i02j05k07       874    683    5.818e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  215  i02j05k07       331    688    4.664e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  216  i02j05k07       237    648    5.939e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  217  i02j05k07       838    476    5.208e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  218  i02j05k07       566    776    5.765e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  219  i02j05k07       535    132    5.454e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  220  i02j05k07       159    876    4.440e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  221  i02j05k07       618    295    6.800e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  222  i02j05k07       745    922    5.306e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  223  i02j05k07       627    851    4.724e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  224  i02j05k07       443    870    4.536e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  225  i02j05k07       520    655    4.588e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  226  i02j05k07       756    140    4.667e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  227  i02j05k07       362    152    7.632e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  228  i02j05k07       449    754    5.683e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  229  i02j05k07       867    862    5.711e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  230  i02j05k07       374    658    5.587e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  231  i02j05k07       268    865    5.572e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  232  i02j05k07       570    229    5.703e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  233  i02j05k07       613    760    5.363e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  234  i02j05k07        81    778    6.011e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  235  i02j05k07       584    862    5.041e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  236  i02j05k07       676    172    5.686e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  237  i02j05k07       840    373    4.740e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  238  i02j05k07       129    775    5.243e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  239  i02j05k07       483    916    5.280e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  240  i02j05k07       909    728    5.966e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  241  i02j05k07       923    792    4.663e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  242  i02j05k07       545    906    5.414e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  243  i02j05k07       789    909    6.301e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  244  i02j05k07       542    857    5.926e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  245  i02j05k07       811    204    4.841e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  246  i02j05k07       481    622    5.659e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  247  i02j05k07        64    412    6.060e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  248  i02j05k07       545    621    5.025e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  249  i02j05k07       875    936    5.050e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    42.02  1
  250  i02j07k07       613    251    5.403e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  251  i02j07k07       369    578    7.270e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  252  i02j07k07       479     38    6.989e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  253  i02j07k07        37    531    7.832e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  254  i02j07k07       400    726    6.147e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  255  i02j07k07       612    678    7.484e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  256  i02j07k07       876    609    7.335e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  257  i02j07k07       905    644    8.138e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  258  i02j07k07       518     88    7.424e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  259  i02j07k07       736    875    6.622e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  260  i02j07k07       513    700    6.296e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  261  i02j07k07       286    448    8.807e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  262  i02j07k07       659    314    7.054e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  263  i02j07k07       531    817    7.613e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  264  i02j07k07       898    453    6.528e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  265  i02j07k07       825    169    4.951e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  266  i02j07k07       569    664    6.904e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  267  i02j07k07       439    916    5.119e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  268  i02j07k07       809    567    7.666e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  269  i02j07k07       843    413    6.944e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  270  i02j07k07       801    413    6.291e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  271  i02j07k07       930    507    5.349e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  272  i02j07k07       772    212    7.186e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  273  i02j07k07       587    601    6.898e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  274  i02j07k07       374    257    8.101e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  275  i02j07k07       313    895    4.917e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  276  i02j07k07       696    322    6.810e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  277  i02j07k07       418    690    5.144e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  278  i02j07k07       552    195    5.948e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  279  i02j07k07       130    724    6.616e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.97  1
  280  i01j06k07       613    148    4.096e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  281  i01j06k07       759     84    3.398e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  282  i01j06k07       788    326    3.649e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  283  i01j06k07       672    907    4.098e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  284  i01j06k07       154    936    4.454e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  285  i01j06k07       327    796    4.227e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  286  i01j06k07       846    230    3.593e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  287  i01j06k07       846     74    2.987e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  288  i01j06k07       832    304    3.837e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  289  i01j06k07       327    852    4.348e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  290  i01j06k07       203    838    4.626e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  291  i01j06k07       294    939    4.233e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  292  i01j06k07       639     45    3.881e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  293  i01j06k07       939    350    3.432e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  294  i01j06k07       682    107    4.030e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  295  i01j06k07       796    256    3.808e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  296  i01j06k07       866    337    3.620e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  297  i01j06k07       272    811    4.149e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  298  i01j06k07       591     75    4.100e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  299  i01j06k07       410    841    4.408e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  300  i01j06k07       683    858    4.272e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  301  i01j06k07       875    188    3.765e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  302  i01j06k07       924    248    2.879e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  303  i01j06k07       893    370    3.954e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  304  i01j06k07       210    898    4.088e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  305  i01j06k07       581    168    4.138e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  306  i01j06k07       626    105    4.088e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  307  i01j06k07       798     96    3.635e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  308  i01j06k07       746    258    4.026e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  309  i01j06k07       732    298    3.676e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.95  1
  310  i01j07k07       381    932    4.539e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.74  1
  311  i01j07k07       724     68    3.308e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.74  1
  312  i01j07k07       931    142    3.253e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.74  1
  313  i01j05k07       255    929    4.297e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  314  i01j05k07       720    115    3.756e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  315  i01j05k07       938    299    3.541e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  316  i01j05k07       460    693    4.280e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  317  i01j05k07       935    191    2.969e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  318  i01j05k07       806    135    3.760e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  319  i01j05k07       410    780    4.166e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  320  i01j05k07       357    750    4.098e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  321  i01j05k07       695     37    3.252e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  322  i01j05k07       701    824    4.210e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  323  i01j05k07       812     57    3.266e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  324  i01j05k07       652    140    4.221e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  325  i01j05k07       404    883    4.313e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  326  i01j05k07       628    930    3.699e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  327  i01j05k07       454    831    4.574e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  328  i01j05k07       902    214    2.769e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  329  i01j05k07       191    931    3.769e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  330  i01j05k07       683    790    4.180e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  331  i01j05k07       641    886    3.848e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  332  i01j05k07       916    849    4.408e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  333  i01j05k07       654     80    3.652e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  334  i01j05k07       692    939    3.964e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  335  i01j05k07       832    266    3.622e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  336  i01j05k07       319    748    4.053e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  337  i01j05k07       745     37    3.416e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  338  i01j05k07       356    824    4.375e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  339  i01j05k07       869    299    3.280e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  340  i01j05k07       638    176    4.257e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  341  i01j05k07       803    361    4.291e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  342  i01j05k07       892    771    4.630e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  343  i01j05k07       751    374    4.478e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  344  i01j05k07       886     85    2.804e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  345  i01j05k07       481    660    4.329e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  346  i01j05k07       859    153    3.453e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  347  i01j05k07       562     51    4.286e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  348  i01j05k07       769    293    3.312e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  349  i01j05k07       590    115    4.254e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  350  i01j05k07       165    839    4.498e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  351  i01j05k07       751    331    4.609e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  352  i01j05k07       476    728    4.571e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  353  i01j05k07       931     63    3.043e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  354  i01j05k07       229    865    4.328e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  355  i01j05k07       122    916    4.404e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  356  i01j05k07       444    655    4.388e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  357  i01j05k07       602    199    4.329e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  358  i01j05k07       886    248    2.763e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  359  i01j05k07       445    793    4.574e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  360  i01j05k07       869     40    3.120e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  361  i01j05k07       938    101    2.951e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  362  i01j05k07       836    112    3.120e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  363  i01j05k07       527     37    4.432e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  364  i01j05k07       602     39    4.532e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  365  i01j05k07       303    714    4.389e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  366  i01j05k07       658    762    4.712e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  367  i01j05k07       364    787    4.371e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  368  i01j05k07       710    906    4.395e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  369  i01j05k07       904    334    3.087e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  370  i01j05k07       904    283    2.963e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  371  i01j05k07       900    121    2.742e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.64  1
  372  i02j06k07       937    555    5.560e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  373  i02j06k07       200    763    5.742e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  374  i02j06k07       361    889    5.182e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  375  i02j06k07       236    747    6.206e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  376  i02j06k07       687    699    5.523e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  377  i02j06k07       916    599    6.550e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  378  i02j06k07       525    938    4.897e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  379  i02j06k07       575    821    4.928e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  380  i02j06k07       766    756    6.327e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  381  i02j06k07       394    626    5.909e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  382  i02j06k07       667    258    6.237e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  383  i02j06k07       349    117    8.119e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  384  i02j06k07        42    923    6.361e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  385  i02j06k07       644    225    6.036e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  386  i02j06k07       715    767    5.650e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  387  i02j06k07       287    670    4.918e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  388  i02j06k07       335    930    5.097e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  389  i02j06k07       291    134    7.267e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  390  i02j06k07       662    826    4.850e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  391  i02j06k07       365    705    5.135e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  392  i02j06k07       360     55    7.673e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  393  i02j06k07       654    672    5.295e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  394  i02j06k07       209    801    4.917e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  395  i02j06k07       894    817    5.058e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  396  i02j06k07       247    612    6.181e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  397  i02j06k07       169    784    4.731e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  398  i02j06k07       574    268    6.503e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  399  i02j06k07       927    386    5.030e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  400  i02j06k07       630    354    6.965e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  401  i02j06k07       692    737    4.970e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  402  i02j06k07       928    938    6.043e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  403  i02j06k07       437    616    6.099e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  404  i02j06k07       540    582    5.914e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  405  i02j06k07       492    552    7.472e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  406  i02j06k07       158     58    7.930e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  407  i02j06k07       102    387    7.773e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  408  i02j06k07        43    378    7.380e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  409  i02j06k07       893    490    5.255e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  410  i02j06k07        64    818    5.578e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  411  i02j06k07       939    882    4.884e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  412  i02j06k07       601    640    5.686e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  413  i02j06k07       483    788    6.848e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  414  i02j06k07       602    895    4.692e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  415  i02j06k07       739    412    5.863e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  416  i02j06k07       556     88    5.433e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  417  i02j06k07       700    276    5.709e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  418  i02j06k07       843    590    5.894e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  419  i02j06k07       275    739    5.613e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  420  i02j06k07       337    651    5.600e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  421  i02j06k07       200    641    5.516e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  422  i02j06k07       707    150    6.221e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  423  i02j06k07       830    884    5.892e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  424  i02j06k07        89    897    6.139e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  425  i02j06k07       934    756    5.798e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  426  i02j06k07       405    590    6.039e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  427  i02j06k07       632    619    6.098e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  428  i02j06k07        92    939    5.948e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  429  i02j06k07       597    450    7.492e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  430  i02j06k07       574    566    6.893e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  431  i02j06k07       721    683    6.517e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  432  i02j06k07       803    463    6.302e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  433  i02j06k07       867    733    7.205e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  434  i02j06k07        37    438    6.361e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  435  i02j06k07        99    745    6.704e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  436  i02j06k07       487    849    6.378e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  437  i02j06k07       778    827    6.778e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  438  i02j06k07       774    874    6.591e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  439  i02j06k07       423    478    7.088e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  440  i02j06k07       880    405    6.579e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  441  i02j06k07       911    690    7.046e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  442  i02j06k07       412     38    7.017e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  443  i02j06k07       841    665    6.962e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.56  1
  444  i02j13k06       102     44    8.959e+21    6.000e+21    9.17    1.116e-18  1.3730    57.99    34.12  1
  445  i04j13k06       179    166    2.195e+22    2.400e+22    8.10    9.957e-19  1.3734    67.07    33.61  1
