! Date: 14/08/2026  Time: 13:29:12  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.64871048E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   72  5.5549075E+04  2.6930581E-01  2.1365029E+02  3.6147966E+20  7.0687356E-02  1.0000000E-99  1.0000000E-99
   73  5.6330091E+04  2.7309224E-01  2.1665420E+02  3.6108874E+20  7.2915744E-02  1.0000000E-99  1.0000000E-99
   74  5.7111108E+04  2.7687866E-01  2.1965811E+02  3.6069192E+20  7.5185891E-02  1.0000000E-99  1.0000000E-99
   75  5.7892124E+04  2.8066508E-01  2.2266201E+02  3.6028918E+20  7.7498269E-02  1.0000000E-99  1.0000000E-99
   76  5.8673140E+04  2.8445150E-01  2.2566592E+02  3.5988050E+20  7.9853360E-02  1.0000000E-99  1.0000000E-99
   77  5.9454156E+04  2.8823792E-01  2.2866983E+02  3.5946586E+20  8.2251660E-02  1.0000000E-99  1.0000000E-99
   78  6.0235172E+04  2.9202434E-01  2.3167374E+02  3.5904524E+20  8.4693677E-02  1.0000000E-99  1.0000000E-99
   79  6.1016188E+04  2.9581076E-01  2.3467765E+02  3.5861862E+20  8.7179930E-02  1.0000000E-99  1.0000000E-99
   80  6.1797205E+04  2.9959718E-01  2.3768156E+02  3.5818597E+20  8.9710953E-02  1.0000000E-99  1.0000000E-99
   81  6.2578221E+04  3.0338361E-01  2.4068546E+02  3.5774728E+20  9.2287291E-02  1.0000000E-99  1.0000000E-99
   82  6.3359237E+04  3.0717003E-01  2.4368937E+02  3.5730253E+20  9.4909505E-02  1.0000000E-99  1.0000000E-99
   83  6.4140253E+04  3.1095645E-01  2.4669328E+02  3.5685168E+20  9.7578167E-02  1.0000000E-99  1.0000000E-99
   84  6.4921269E+04  3.1474287E-01  2.4969719E+02  3.5639473E+20  1.0029387E-01  1.0000000E-99  1.0000000E-99
   85  6.5702286E+04  3.1852929E-01  2.5270110E+02  3.5593163E+20  1.0305720E-01  1.0000000E-99  1.0000000E-99
   86  6.6483302E+04  3.2231571E-01  2.5570501E+02  3.5546238E+20  1.0586880E-01  1.0000000E-99  1.0000000E-99
   87  6.7264318E+04  3.2610213E-01  2.5870891E+02  3.5498694E+20  1.0872928E-01  1.0000000E-99  1.0000000E-99
   88  6.8045334E+04  3.2988855E-01  2.6171282E+02  3.5450529E+20  1.1163930E-01  1.0000000E-99  1.0000000E-99
   89  6.8826350E+04  3.3367498E-01  2.6471673E+02  3.5401741E+20  1.1459951E-01  1.0000000E-99  1.0000000E-99
   90  6.9607366E+04  3.3746140E-01  2.6772064E+02  3.5352326E+20  1.1761061E-01  1.0000000E-99  1.0000000E-99
   91  7.0388383E+04  3.4124782E-01  2.7072455E+02  3.5302283E+20  1.2067329E-01  1.0000000E-99  1.0000000E-99
   92  7.1169399E+04  3.4503424E-01  2.7372846E+02  3.5251609E+20  1.2378826E-01  1.0000000E-99  1.0000000E-99
   93  7.1950415E+04  3.4882066E-01  2.7673237E+02  3.5200300E+20  1.2695626E-01  1.0000000E-99  1.0000000E-99
   94  7.2731431E+04  3.5260708E-01  2.7973627E+02  3.5148355E+20  1.3017804E-01  1.0000000E-99  1.0000000E-99
   95  7.3512447E+04  3.5639350E-01  2.8274018E+02  3.5095769E+20  1.3345436E-01  1.0000000E-99  1.0000000E-99
   96  7.4293464E+04  3.6017992E-01  2.8574409E+02  3.5042542E+20  1.3678602E-01  1.0000000E-99  1.0000000E-99
   97  7.5074480E+04  3.6396635E-01  2.8874800E+02  3.4988668E+20  1.4017383E-01  1.0000000E-99  1.0000000E-99
   98  7.5855496E+04  3.6775277E-01  2.9175191E+02  3.4934147E+20  1.4361861E-01  1.0000000E-99  1.0000000E-99
   99  7.6636512E+04  3.7153919E-01  2.9475582E+02  3.4878973E+20  1.4712122E-01  1.0000000E-99  1.0000000E-99
  100  7.7417528E+04  3.7532561E-01  2.9775972E+02  3.4823145E+20  1.5068253E-01  1.0000000E-99  1.0000000E-99
  101  7.8198544E+04  3.7911203E-01  3.0076363E+02  3.4766660E+20  1.5430343E-01  1.0000000E-99  1.0000000E-99
  102  7.8979561E+04  3.8289845E-01  3.0376754E+02  3.4709513E+20  1.5798484E-01  1.0000000E-99  1.0000000E-99
  103  7.9760577E+04  3.8668487E-01  3.0677145E+02  3.4651702E+20  1.6172770E-01  1.0000000E-99  1.0000000E-99
  104  8.0541593E+04  3.9047129E-01  3.0977536E+02  3.4593223E+20  1.6553298E-01  1.0000000E-99  1.0000000E-99
  105  8.1322609E+04  3.9425772E-01  3.1277927E+02  3.4534073E+20  1.6940167E-01  1.0000000E-99  1.0000000E-99
  106  8.2103625E+04  3.9804414E-01  3.1578317E+02  3.4474249E+20  1.7333478E-01  1.0000000E-99  1.0000000E-99
  107  8.2884642E+04  4.0183056E-01  3.1878708E+02  3.4413747E+20  1.7733336E-01  1.0000000E-99  1.0000000E-99
  108  8.3665658E+04  4.0561698E-01  3.2179099E+02  3.4352563E+20  1.8139846E-01  1.0000000E-99  1.0000000E-99
  109  8.4446674E+04  4.0940340E-01  3.2479490E+02  3.4290694E+20  1.8553120E-01  1.0000000E-99  1.0000000E-99
  110  8.5227690E+04  4.1318982E-01  3.2779881E+02  3.4228137E+20  1.8973270E-01  1.0000000E-99  1.0000000E-99
  111  8.6008706E+04  4.1697624E-01  3.3080272E+02  3.4164886E+20  1.9400411E-01  1.0000000E-99  1.0000000E-99
  112  8.6789722E+04  4.2076266E-01  3.3380662E+02  3.4100939E+20  1.9834662E-01  1.0000000E-99  1.0000000E-99
  113  8.7570739E+04  4.2454909E-01  3.3681053E+02  3.4036291E+20  2.0276145E-01  1.0000000E-99  1.0000000E-99
  114  8.8351755E+04  4.2833551E-01  3.3981444E+02  3.3970939E+20  2.0724985E-01  1.0000000E-99  1.0000000E-99
  115  8.9132771E+04  4.3212193E-01  3.4281835E+02  3.3904879E+20  2.1181310E-01  1.0000000E-99  1.0000000E-99
  116  8.9913787E+04  4.3590835E-01  3.4582226E+02  3.3838106E+20  2.1645253E-01  1.0000000E-99  1.0000000E-99
  117  9.0694803E+04  4.3969477E-01  3.4882617E+02  3.3770615E+20  2.2116949E-01  1.0000000E-99  1.0000000E-99
  118  9.1475820E+04  4.4348119E-01  3.5183008E+02  3.3702404E+20  2.2596536E-01  1.0000000E-99  1.0000000E-99
  119  9.2256836E+04  4.4726761E-01  3.5483398E+02  3.3633467E+20  2.3084159E-01  1.0000000E-99  1.0000000E-99
  120  9.3037852E+04  4.5105403E-01  3.5783789E+02  3.3563799E+20  2.3579964E-01  1.0000000E-99  1.0000000E-99
  121  9.3818868E+04  4.5484046E-01  3.6084180E+02  3.3493398E+20  2.4084103E-01  1.0000000E-99  1.0000000E-99
  122  9.4599884E+04  4.5862688E-01  3.6384571E+02  3.3422256E+20  2.4596730E-01  1.0000000E-99  1.0000000E-99
  123  9.5380900E+04  4.6241330E-01  3.6684962E+02  3.3350371E+20  2.5118005E-01  1.0000000E-99  1.0000000E-99
  124  9.6161917E+04  4.6619972E-01  3.6985353E+02  3.3277737E+20  2.5648092E-01  1.0000000E-99  1.0000000E-99
  125  9.6942933E+04  4.6998614E-01  3.7285743E+02  3.3204349E+20  2.6187161E-01  1.0000000E-99  1.0000000E-99
  126  9.7723949E+04  4.7377256E-01  3.7586134E+02  3.3130203E+20  2.6735384E-01  1.0000000E-99  1.0000000E-99
  127  9.8504965E+04  4.7755898E-01  3.7886525E+02  3.3055292E+20  2.7292941E-01  1.0000000E-99  1.0000000E-99
  128  9.9285981E+04  4.8134540E-01  3.8186916E+02  3.2979613E+20  2.7860015E-01  1.0000000E-99  1.0000000E-99
  129  1.0006700E+05  4.8513183E-01  3.8487307E+02  3.2903159E+20  2.8436795E-01  1.0000000E-99  1.0000000E-99
  130  1.0084801E+05  4.8891825E-01  3.8787698E+02  3.2825925E+20  2.9023476E-01  1.0000000E-99  1.0000000E-99
  131  1.0162903E+05  4.9270467E-01  3.9088088E+02  3.2747906E+20  2.9620258E-01  1.0000000E-99  1.0000000E-99
  132  1.0241005E+05  4.9649109E-01  3.9388479E+02  3.2669096E+20  3.0227348E-01  1.0000000E-99  1.0000000E-99
  133  1.0319106E+05  5.0027751E-01  3.9688870E+02  3.2589489E+20  3.0844957E-01  1.0000000E-99  1.0000000E-99
  134  1.0397208E+05  5.0406393E-01  3.9989261E+02  3.2509080E+20  3.1473305E-01  1.0000000E-99  1.0000000E-99
  135  1.0475309E+05  5.0785035E-01  4.0289652E+02  3.2427862E+20  3.2112617E-01  1.0000000E-99  1.0000000E-99
  136  1.0553411E+05  5.1163677E-01  4.0590043E+02  3.2345830E+20  3.2763125E-01  1.0000000E-99  1.0000000E-99
  137  1.0631513E+05  5.1542320E-01  4.0890433E+02  3.2262976E+20  3.3425069E-01  1.0000000E-99  1.0000000E-99
  138  1.0709614E+05  5.1920962E-01  4.1190824E+02  3.2179296E+20  3.4098694E-01  1.0000000E-99  1.0000000E-99
  139  1.0787716E+05  5.2299604E-01  4.1491215E+02  3.2094782E+20  3.4784256E-01  1.0000000E-99  1.0000000E-99
  140  1.0865818E+05  5.2678246E-01  4.1791606E+02  3.2009428E+20  3.5482016E-01  1.0000000E-99  1.0000000E-99
  141  1.0943919E+05  5.3056888E-01  4.2091997E+02  3.1923227E+20  3.6192246E-01  1.0000000E-99  1.0000000E-99
  142  1.1022021E+05  5.3435530E-01  4.2392388E+02  3.1836172E+20  3.6915223E-01  1.0000000E-99  1.0000000E-99
  143  1.1100122E+05  5.3814172E-01  4.2692779E+02  3.1748256E+20  3.7651236E-01  1.0000000E-99  1.0000000E-99
  144  1.1178224E+05  5.4192814E-01  4.2993169E+02  3.1659472E+20  3.8400582E-01  1.0000000E-99  1.0000000E-99
  145  1.1256326E+05  5.4571457E-01  4.3293560E+02  3.1569813E+20  3.9163569E-01  1.0000000E-99  1.0000000E-99
  146  1.1334427E+05  5.4950099E-01  4.3593951E+02  3.1479270E+20  3.9940511E-01  1.0000000E-99  1.0000000E-99
  147  1.1412529E+05  5.5328741E-01  4.3894342E+02  3.1387838E+20  4.0731738E-01  1.0000000E-99  1.0000000E-99
  148  1.1490631E+05  5.5707383E-01  4.4194733E+02  3.1295507E+20  4.1537586E-01  1.0000000E-99  1.0000000E-99
  149  1.1568732E+05  5.6086025E-01  4.4495124E+02  3.1202270E+20  4.2358404E-01  1.0000000E-99  1.0000000E-99
  150  1.1646834E+05  5.6464667E-01  4.4795514E+02  3.1108118E+20  4.3194555E-01  1.0000000E-99  1.0000000E-99
  151  1.1724935E+05  5.6843309E-01  4.5095905E+02  3.1013044E+20  4.4046411E-01  1.0000000E-99  1.0000000E-99
  152  1.1803037E+05  5.7221951E-01  4.5396296E+02  3.0917038E+20  4.4914357E-01  1.0000000E-99  1.0000000E-99
  153  1.1881139E+05  5.7600594E-01  4.5696687E+02  3.0820093E+20  4.5798794E-01  1.0000000E-99  1.0000000E-99
  154  1.1959240E+05  5.7979236E-01  4.5997078E+02  3.0722198E+20  4.6700133E-01  1.0000000E-99  1.0000000E-99
  155  1.2037342E+05  5.8357878E-01  4.6297469E+02  3.0623346E+20  4.7618804E-01  1.0000000E-99  1.0000000E-99
  156  1.2115443E+05  5.8736520E-01  4.6597859E+02  3.0523526E+20  4.8555247E-01  1.0000000E-99  1.0000000E-99
  157  1.2193545E+05  5.9115162E-01  4.6898250E+02  3.0422730E+20  4.9509922E-01  1.0000000E-99  1.0000000E-99
  158  1.2271647E+05  5.9493804E-01  4.7198641E+02  3.0320947E+20  5.0483303E-01  1.0000000E-99  1.0000000E-99
  159  1.2349748E+05  5.9872446E-01  4.7499032E+02  3.0218167E+20  5.1475882E-01  1.0000000E-99  1.0000000E-99
  160  1.2427850E+05  6.0251088E-01  4.7799423E+02  3.0114381E+20  5.2488169E-01  1.0000000E-99  1.0000000E-99
  161  1.2505952E+05  6.0629731E-01  4.8099814E+02  3.0009578E+20  5.3520693E-01  1.0000000E-99  1.0000000E-99
  162  1.2584053E+05  6.1008373E-01  4.8400204E+02  2.9903747E+20  5.4574001E-01  1.0000000E-99  1.0000000E-99
  163  1.2662155E+05  6.1387015E-01  4.8700595E+02  2.9796877E+20  5.5648663E-01  1.0000000E-99  1.0000000E-99
  164  1.2740256E+05  6.1765657E-01  4.9000986E+02  2.9688957E+20  5.6745269E-01  1.0000000E-99  1.0000000E-99
  165  1.2818358E+05  6.2144299E-01  4.9301377E+02  2.9579976E+20  5.7864432E-01  1.0000000E-99  1.0000000E-99
  166  1.2896460E+05  6.2522941E-01  4.9601768E+02  2.9469921E+20  5.9006789E-01  1.0000000E-99  1.0000000E-99
  167  1.2974561E+05  6.2901583E-01  4.9902159E+02  2.9358781E+20  6.0173000E-01  1.0000000E-99  1.0000000E-99
  168  1.3052663E+05  6.3280225E-01  5.0202550E+02  2.9246543E+20  6.1363752E-01  1.0000000E-99  1.0000000E-99
  169  1.3130764E+05  6.3658868E-01  5.0502940E+02  2.9133195E+20  6.2579762E-01  1.0000000E-99  1.0000000E-99
  170  1.3208866E+05  6.4037510E-01  5.0803331E+02  2.9018724E+20  6.3821770E-01  1.0000000E-99  1.0000000E-99
  171  1.3286968E+05  6.4416152E-01  5.1103722E+02  2.8903115E+20  6.5090551E-01  1.0000000E-99  1.0000000E-99
  172  1.3365069E+05  6.4794794E-01  5.1404113E+02  2.8786357E+20  6.6386909E-01  1.0000000E-99  1.0000000E-99
  173  1.3443171E+05  6.5173436E-01  5.1704504E+02  2.8668433E+20  6.7711683E-01  1.0000000E-99  1.0000000E-99
  174  1.3521273E+05  6.5552078E-01  5.2004895E+02  2.8549331E+20  6.9065744E-01  1.0000000E-99  1.0000000E-99
  175  1.3599374E+05  6.5930720E-01  5.2305285E+02  2.8429035E+20  7.0450002E-01  1.0000000E-99  1.0000000E-99
  176  1.3677476E+05  6.6309362E-01  5.2605676E+02  2.8307530E+20  7.1865406E-01  1.0000000E-99  1.0000000E-99
  177  1.3755577E+05  6.6688005E-01  5.2906067E+02  2.8184800E+20  7.3312944E-01  1.0000000E-99  1.0000000E-99
  178  1.3833679E+05  6.7066647E-01  5.3206458E+02  2.8060830E+20  7.4793649E-01  1.0000000E-99  1.0000000E-99
  179  1.3911781E+05  6.7445289E-01  5.3506849E+02  2.7935603E+20  7.6308598E-01  1.0000000E-99  1.0000000E-99
  180  1.3989882E+05  6.7823931E-01  5.3807240E+02  2.7809101E+20  7.7858915E-01  1.0000000E-99  1.0000000E-99
  181  1.4067984E+05  6.8202573E-01  5.4107630E+02  2.7681308E+20  7.9445776E-01  1.0000000E-99  1.0000000E-99
  182  1.4146086E+05  6.8581215E-01  5.4408021E+02  2.7552205E+20  8.1070411E-01  1.0000000E-99  1.0000000E-99
  183  1.4224187E+05  6.8959857E-01  5.4708412E+02  2.7421774E+20  8.2734105E-01  1.0000000E-99  1.0000000E-99
  184  1.4302289E+05  6.9338499E-01  5.5008803E+02  2.7289995E+20  8.4438202E-01  1.0000000E-99  1.0000000E-99
  185  1.4380390E+05  6.9717142E-01  5.5309194E+02  2.7156850E+20  8.6184110E-01  1.0000000E-99  1.0000000E-99
  186  1.4458492E+05  7.0095784E-01  5.5609585E+02  2.7022318E+20  8.7973306E-01  1.0000000E-99  1.0000000E-99
  187  1.4536594E+05  7.0474426E-01  5.5909975E+02  2.6886378E+20  8.9807335E-01  1.0000000E-99  1.0000000E-99
  188  1.4614695E+05  7.0853068E-01  5.6210366E+02  2.6749009E+20  9.1687818E-01  1.0000000E-99  1.0000000E-99
  189  1.4692797E+05  7.1231710E-01  5.6510757E+02  2.6610189E+20  9.3616456E-01  1.0000000E-99  1.0000000E-99
  190  1.4770898E+05  7.1610352E-01  5.6811148E+02  2.6469894E+20  9.5595036E-01  1.0000000E-99  1.0000000E-99
  191  1.4849000E+05  7.1988994E-01  5.7111539E+02  2.6328101E+20  9.7625433E-01  1.0000000E-99  1.0000000E-99
  192  1.4927102E+05  7.2367636E-01  5.7411930E+02  2.6184787E+20  9.9709620E-01  1.0000000E-99  1.0000000E-99
  193  1.5005203E+05  7.2746279E-01  5.7712320E+02  2.6039925E+20  1.0184967E+00  1.0000000E-99  1.0000000E-99
  194  1.5083305E+05  7.3124921E-01  5.8012711E+02  2.5893489E+20  1.0404777E+00  1.0000000E-99  1.0000000E-99
  195  1.5161407E+05  7.3503563E-01  5.8313102E+02  2.5745454E+20  1.0630621E+00  1.0000000E-99  1.0000000E-99
  196  1.5239508E+05  7.3882205E-01  5.8613493E+02  2.5595791E+20  1.0862743E+00  1.0000000E-99  1.0000000E-99
  197  1.5317610E+05  7.4260847E-01  5.8913884E+02  2.5444471E+20  1.1101397E+00  1.0000000E-99  1.0000000E-99
  198  1.5395711E+05  7.4639489E-01  5.9214275E+02  2.5291465E+20  1.1346853E+00  1.0000000E-99  1.0000000E-99
  199  1.5473813E+05  7.5018131E-01  5.9514666E+02  2.5136742E+20  1.1599396E+00  1.0000000E-99  1.0000000E-99
  200  1.5551915E+05  7.5396773E-01  5.9815056E+02  2.4980270E+20  1.1859327E+00  1.0000000E-99  1.0000000E-99
  201  1.5630016E+05  7.5775416E-01  6.0115447E+02  2.4822016E+20  1.2126964E+00  1.0000000E-99  1.0000000E-99
  202  1.5708118E+05  7.6154058E-01  6.0415838E+02  2.4661945E+20  1.2402645E+00  1.0000000E-99  1.0000000E-99
  203  1.5786220E+05  7.6532700E-01  6.0716229E+02  2.4500022E+20  1.2686727E+00  1.0000000E-99  1.0000000E-99
  204  1.5864321E+05  7.6911342E-01  6.1016620E+02  2.4336211E+20  1.2979588E+00  1.0000000E-99  1.0000000E-99
  205  1.5942423E+05  7.7289984E-01  6.1317011E+02  2.4170472E+20  1.3281630E+00  1.0000000E-99  1.0000000E-99
