  ID   i   j   k    SD_emb    T_BE       M_BE  FWHM_pc   xi_max contr_rho   peak_exc  contrast detect hole       rho_c    rho_edge     rho_emb      r0_AU   R_out_AU  R_cloud_AU      N_tot    a_BE  stab
  57   1   9   7  4.24e+21   9.858     7.6324   0.0572  51.4530  1567.325  1.643e+22     4.873      1    0  4.8916e-19  3.1210e-22  2.1833e-22    1957.42  100714.90  3021447.14 1.3457e+22    1.68  deep
  58   1   9   8  4.24e+21  10.468     7.6324   0.0936  27.0133   429.809  1.145e+22     3.698      1    0  1.9987e-19  4.6502e-22  2.5795e-22    3155.62   85243.60  2557308.02 1.0253e+22    1.51  deep
  59   1   9   9  4.24e+21  11.109     7.6324   0.1529  12.9339    79.481  7.139e+21     2.683      1    0  7.2520e-20  9.1241e-22  3.1502e-22    5396.79   69801.57  2094047.05 7.8767e+21    1.18  deep
  60   1   9  10  4.24e+21  11.684     7.6324   0.2500   6.9996    17.157  4.118e+21     1.971      1    0  2.5199e-20  1.4687e-21  3.3459e-22    9388.95   65718.59  1971557.69 6.3149e+21    1.00 super
  61   1  10   9  4.24e+21  10.957    17.9932   0.1529  43.0324  1109.414  8.068e+21     2.902      1    1  8.8640e-20  7.9898e-23  1.0540e-22    4847.99  208620.31  6258609.44 8.3695e+21    1.65  deep
  62   1  10  10  4.24e+21  11.529    17.9932   0.2500  20.3313   230.671  4.860e+21     2.146      1    0  3.0594e-20  1.3263e-22  1.2777e-22    8464.63  172096.56  5162896.72 6.6927e+21    1.39  deep
  63   2   1   1  8.49e+21   8.058     0.0080   0.0030   1.5594     1.437  1.051e+21     1.124      1    0  2.5874e-17  1.8007e-17  1.1590e-19     243.34     379.45    11383.50 3.6491e+22    4.94   sub
  64   2   1   2  8.49e+21   9.124     0.0080   0.0049   1.1111     1.214  1.031e+21     1.122      1    0  6.0384e-18  4.9736e-18  7.3842e-20     536.00     595.56    17866.73 1.9332e+22   11.33   sub
  65   2   1   3  8.49e+21   9.995     0.0080   0.0080   0.8181     1.114  9.843e+20     1.116      1    0  1.4033e-18  1.2597e-18  4.6194e-20    1163.72     952.02    28560.52 1.2631e+22   25.82   sub
  66   2   1   4  8.49e+21  10.521     0.0080   0.0131   0.6160     1.064  8.707e+20     1.103      1    0  3.1533e-19  2.9635e-19  2.8344e-20    2518.58    1551.57    46546.95 1.0027e+22   57.47   sub
  67   2   2   1  8.49e+21   7.308     0.0189   0.0030   2.8122     2.628  2.466e+21     1.291      1    0  5.6143e-17  2.1362e-17  9.9406e-20     157.31     442.40    13271.97 6.6561e+22    1.66   sub
  68   2   2   2  8.49e+21   8.237     0.0189   0.0049   1.9044     1.674  2.422e+21     1.285      1    0  1.3671e-17  8.1684e-18  6.8229e-20     338.46     644.56    19336.68 3.2386e+22    3.22   sub
  69   2   2   3  8.49e+21   9.273     0.0189   0.0080   1.3438     1.319  2.309e+21     1.272      1    0  3.2281e-18  2.4482e-18  4.4282e-20     739.03     993.12    29793.58 1.7894e+22    7.02   sub
  70   2   2   4  8.49e+21  10.092     0.0189   0.0131   0.9848     1.167  2.044e+21     1.241      1    0  7.4781e-19  6.4091e-19  2.7878e-20    1601.83    1577.48    47324.35 1.2091e+22   15.58   sub
  71   2   2   5  8.49e+21  10.565     0.0189   0.0214   0.7425     1.094  1.525e+21     1.180      1    0  1.7040e-19  1.5582e-19  1.7252e-20    3433.29    2549.16    76474.76 9.8417e+21   33.83   sub
  72   2   2   6  8.49e+21  10.774     0.0189   0.0350   0.5779     1.056  8.784e+20     1.104      1    0  4.1886e-20  3.9654e-20  1.0882e-20    6993.09    4041.44   121243.26 9.0200e+21   69.07   sub
  73   2   3   1  8.49e+21   6.920     0.0445   0.0030   5.7439    10.628  5.737e+21     1.676      1    0  9.4788e-17  8.9183e-18  6.4985e-20     117.82     676.73    20301.80 1.0295e+23    1.01   sub
  74   2   3   2  8.49e+21   7.521     0.0445   0.0049   3.5743     3.891  5.632e+21     1.664      1    0  2.7933e-17  7.1790e-18  5.4381e-20     226.25     808.69    24260.68 5.4916e+22    1.27   sub
  75   2   3   3  8.49e+21   8.423     0.0445   0.0080   2.3621     2.089  5.366e+21     1.632      1    0  7.2629e-18  3.4764e-18  3.9650e-20     469.57    1109.15    33274.44 2.8797e+22    2.16   sub
  76   2   3   4  8.49e+21   9.420     0.0445   0.0131   1.6385     1.486  4.741e+21     1.559      1    0  1.7280e-18  1.1630e-18  2.6365e-20    1018.05    1668.03    50040.75 1.6617e+22    4.42   sub
  77   2   3   5  8.49e+21  10.180     0.0445   0.0214   1.1922     1.248  3.537e+21     1.417      1    0  4.0077e-19  3.2116e-19  1.6785e-20    2197.61    2620.06    78601.69 1.1624e+22    9.46   sub
  78   2   3   6  8.49e+21  10.612     0.0445   0.0350   0.8910     1.136  1.935e+21     1.228      1    0  8.8651e-20  7.8054e-20  1.0346e-20    4770.65    4250.64   127519.28 9.6473e+21   20.41   sub
  79   2   3   7  8.49e+21  10.794     0.0445   0.0572   0.6923     1.081  8.639e+20     1.102      1    0  2.1781e-20  2.0147e-20  6.5447e-21    9706.80    6719.54   201586.22 8.9441e+21   41.22   sub
  80   2   3   8  8.49e+21  10.873     0.0445   0.0936   0.5383     1.049  3.427e+20     1.040      0    0  5.1014e-21  4.8642e-21  4.0584e-21   20130.45   10836.05   325081.35 8.6603e+21   84.81   sub
  81   2   4   1  8.49e+21   6.792     0.1048   0.0030  15.4866   122.769  1.243e+22     2.465      1    0  1.1892e-16  9.6867e-19  2.7250e-20     104.21    1613.84    48415.33 1.2459e+23    1.26  deep
  82   2   4   2  8.49e+21   7.188     0.1048   0.0049   7.9157    23.309  1.242e+22     2.463      1    0  4.0904e-17  1.7549e-18  3.0395e-20     182.78    1446.84    43405.08 7.5074e+22    1.02 super
  83   2   4   3  8.49e+21   7.787     0.1048   0.0080   4.6580     6.606  1.191e+22     2.404      1    0  1.3439e-17  2.0343e-18  2.8444e-20     331.92    1546.08    46382.51 4.4348e+22    1.07   sub
  84   2   4   4  8.49e+21   8.642     0.1048   0.0131   2.9673     2.847  1.058e+22     2.246      1    0  3.7441e-18  1.3149e-18  2.2373e-20     662.46    1965.68    58970.39 2.5247e+22    1.55   sub
  85   2   4   5  8.49e+21   9.572     0.1048   0.0214   2.0147     1.763  7.912e+21     1.932      1    0  9.1341e-19  5.1820e-19  1.5464e-20    1411.56    2843.93    85317.95 1.5412e+22    2.88   sub
  86   2   4   6  8.49e+21  10.264     0.1048   0.0350   1.4522     1.375  4.467e+21     1.526      1    0  2.1431e-19  1.5582e-19  1.0036e-20    3017.50    4381.88   131456.37 1.1203e+22    5.83   sub
  87   2   4   7  8.49e+21  10.640     0.1048   0.0572   1.0898     1.206  1.969e+21     1.232      1    0  5.0079e-20  4.1537e-20  6.3491e-21    6355.79    6926.48   207794.32 9.5339e+21   11.92   sub
  88   2   4   8  8.49e+21  10.811     0.1048   0.0936   0.8339     1.119  7.791e+20     1.092      0    0  1.1544e-20  1.0321e-20  3.9523e-21   13343.58   11126.94   333808.25 8.8834e+21   24.49   sub
  89   2   4   9  8.49e+21  10.881     0.1048   0.1529   0.6398     1.069  2.894e+20     1.034      0    1  2.5355e-21  2.3716e-21  2.4064e-21   28564.64   18275.01   548250.41 8.6311e+21   51.58   sub
  90   2   5   1  8.49e+21   6.764     0.2471   0.0030  46.3998  1284.671  1.884e+22     3.220      1    0  1.2583e-16  9.7951e-20  9.3754e-21     101.09    4690.73   140721.81 1.3077e+23    1.67  deep
  91   2   5   2  8.49e+21   7.075     0.2471   0.0049  23.7966   327.071  2.058e+22     3.425      1    0  4.8117e-17  1.4711e-19  1.1053e-20     167.20    3978.81   119364.27 8.4927e+22    1.46  deep
  92   2   5   3  8.49e+21   7.535     0.2471   0.0080  11.3767    57.915  2.136e+22     3.518      1    0  1.7231e-17  2.9752e-19  1.3406e-20     288.34    3280.37    98411.15 5.4251e+22    1.13 super
  93   2   5   4  8.49e+21   8.141     0.2471   0.0131   6.1468    12.494  1.983e+22     3.337      1    0  5.9481e-18  4.7609e-19  1.4025e-20     510.13    3135.69    94070.65 3.4493e+22    1.00   sub
  94   2   5   5  8.49e+21   8.910     0.2471   0.0214   3.7758     4.308  1.559e+22     2.837      1    0  1.8273e-18  4.2416e-19  1.2097e-20     962.86    3635.53   109065.82 2.1690e+22    1.21   sub
  95   2   5   6  8.49e+21   9.728     0.2471   0.0350   2.5145     2.256  9.393e+21     2.107      1    0  4.7851e-19  2.1209e-19  8.8959e-21    1966.04    4943.53   148305.84 1.4301e+22    1.96   sub
  96   2   5   7  8.49e+21  10.341     0.2471   0.0572   1.7871     1.586  4.365e+21     1.514      1    0  1.1500e-19  7.2496e-20  5.9514e-21    4134.78    7389.45   221683.54 1.0831e+22    3.67   sub
  97   2   5   8  8.49e+21  10.677     0.2471   0.0936   1.3248     1.309  1.768e+21     1.208      1    0  2.6577e-20  2.0301e-20  3.7984e-21    8739.44   11577.91   347337.29 9.3905e+21    7.27   sub
  98   2   5   9  8.49e+21  10.826     0.2471   0.1529   1.0065     1.174  6.812e+20     1.080      0    0  6.0807e-21  5.1775e-21  2.3748e-21   18398.24   18518.07   555542.06 8.8287e+21   14.69   sub
  99   2   5  10  8.49e+21  10.886     0.2471   0.2500   0.7750     1.102  2.583e+20     1.030      0    1  1.3911e-21  1.2622e-21  1.4712e-21   38572.95   29892.75   896782.54 8.6148e+21   30.01   sub
 100   2   6   3  8.49e+21   7.394     0.5825   0.0080  38.6101   895.671  2.495e+22     3.940      1    0  2.1640e-17  2.4160e-20  4.4687e-21     254.89    9841.16   295234.65 6.1376e+22    1.63  deep
 101   2   6   4  8.49e+21   7.909     0.5825   0.0131  17.9190   172.865  2.557e+22     4.013      1    0  7.7002e-18  4.4545e-20  5.5539e-21     441.89    7918.29   237548.82 4.0546e+22    1.33  deep
 102   2   6   5  8.49e+21   8.520     0.5825   0.0214   8.6505    29.132  2.242e+22     3.642      1    0  2.6556e-18  9.1157e-20  6.5093e-21     781.00    6756.05   202681.56 2.7146e+22    1.04 super
 103   2   6   6  8.49e+21   9.215     0.5825   0.0350   4.9196     7.448  1.572e+22     2.853      1    0  8.4847e-19  1.1392e-19  6.2207e-21    1437.01    7069.48   212084.45 1.8434e+22    1.04   sub
 104   2   6   7  8.49e+21   9.895     0.5825   0.0572   3.1959     3.205  8.670e+21     2.022      1    0  2.4390e-19  7.6109e-20  4.9546e-21    2777.28    8875.99   266279.77 1.3228e+22    1.42   sub
 105   2   6   8  8.49e+21  10.418     0.5825   0.0936   2.2241     1.951  3.865e+21     1.456      1    0  6.0804e-20  3.1170e-20  3.4643e-21    5707.53   12694.29   380828.68 1.0476e+22    2.40   sub
 106   2   6   9  8.49e+21  10.708     0.5825   0.1529   1.6272     1.479  1.552e+21     1.183      1    0  1.4270e-20  9.6507e-21  2.2628e-21   11944.15   19435.15   583054.61 9.2690e+21    4.49   sub
 107   2   6  10  8.49e+21  10.838     0.5825   0.2500   1.2273     1.263  6.008e+20     1.071      0    0  3.3026e-21  2.6141e-21  1.4345e-21   24977.95   30656.41   919692.45 8.7867e+21    8.79   sub
 108   2   7   4  8.49e+21   7.832     1.3733   0.0131  55.1086  1786.167  2.693e+22     4.173      1    0  8.5630e-18  4.7940e-21  1.9136e-21     417.02   22981.18   689435.29 4.2876e+22    1.69  deep
 109   2   7   5  8.49e+21   8.421     1.3733   0.0214  25.0928   366.981  2.474e+22     3.915      1    0  2.8573e-18  7.7859e-21  2.3413e-21     748.55   18783.21   563496.44 2.8833e+22    1.48  deep
 110   2   7   6  8.49e+21   8.949     1.3733   0.0350  12.5538    73.875  1.979e+22     3.332      1    0  1.1121e-18  1.5054e-20  2.8321e-21    1236.92   15528.09   465842.56 2.1236e+22    1.17  deep
 111   2   7   7  8.49e+21   9.534     1.3733   0.0572   6.6881    15.339  1.299e+22     2.531      1    0  3.8012e-19  2.4782e-20  3.0111e-21    2183.73   14605.07   438152.10 1.5704e+22    1.00 super
 112   2   7   8  8.49e+21  10.078     1.3733   0.0936   4.1453     5.174  7.083e+21     1.835      1    0  1.1744e-19  2.2698e-20  2.6264e-21    4039.40   16744.53   502336.01 1.2165e+22    1.13   sub
 113   2   7   9  8.49e+21  10.500     1.3733   0.1529   2.8024     2.615  3.223e+21     1.380      1    0  3.0951e-20  1.1836e-20  1.9540e-21    8031.06   22505.95   675178.51 1.0117e+22    1.67   sub
 114   2   7  10  8.49e+21  10.739     1.3733   0.2500   2.0156     1.763  1.327e+21     1.156      1    0  7.5270e-21  4.2686e-21  1.3248e-21   16469.71   33195.81   995874.28 9.1515e+21    2.88   sub
 115   2   8   6  8.49e+21   8.821     3.2375   0.0350  41.1805  1017.607  2.161e+22     3.546      1    0  1.3255e-18  1.3025e-21  9.4939e-22    1124.84   46321.45  1389643.43 2.2795e+22    1.64  deep
 116   2   8   7  8.49e+21   9.352     3.2375   0.0572  19.6496   213.539  1.546e+22     2.822      1    0  4.7763e-19  2.2367e-21  1.1600e-21    1929.38   37911.49  1137344.71 1.7195e+22    1.37  deep
 117   2   8   8  8.49e+21   9.846     3.2375   0.0936   9.6384    38.245  9.647e+21     2.137      1    0  1.6448e-19  4.3007e-21  1.3525e-21    3373.61   32516.23   975486.90 1.3531e+22    1.07 super
 118   2   8   9  8.49e+21  10.265     3.2375   0.1529   5.5535     9.820  5.335e+21     1.629      1    0  5.3343e-20  5.4322e-21  1.3092e-21    6048.76   33591.92  1007757.64 1.1195e+22    1.01   sub
 119   2   8  10  8.49e+21  10.580     3.2375   0.2500   3.6113     3.965  2.569e+21     1.303      1    0  1.5223e-20  3.8397e-21  1.0594e-21   11495.34   41513.09  1245392.72 9.7762e+21    1.26   sub
 120   2   9   7  8.49e+21   9.343     7.6324   0.0572  54.9869  1778.688  1.565e+22     2.845      1    1  4.6867e-19  2.6349e-22  4.1081e-22    1946.81  107049.02  3211470.45 1.7272e+22    1.69  deep
 121   2   9   8  8.49e+21   9.734     7.6324   0.0936  30.7200   563.042  1.097e+22     2.293      1    1  1.9755e-19  3.5086e-22  4.6771e-22    3060.76   94026.54  2820796.29 1.4262e+22    1.56  deep
 122   2   9   9  8.49e+21  10.148     7.6324   0.1529  14.2375   100.373  6.498e+21     1.766      1    0  6.5056e-20  6.4814e-22  5.6719e-22    5445.88   77535.88  2326076.47 1.1792e+22    1.22  deep
 123   2   9  10  8.49e+21  10.438     7.6324   0.2500   7.8306    22.686  3.782e+21     1.446      1    0  2.3080e-20  1.0174e-21  6.0566e-22    9272.62   72610.10  2178302.91 1.0389e+22    1.02 super
 124   2  10   9  8.49e+21  10.040    17.9932   0.1529  49.1284  1434.405  7.596e+21     1.895      1    1  8.5732e-20  5.9768e-23  1.8970e-22    4718.68  231821.31  6954639.34 1.2377e+22    1.68  deep
 125   2  10  10  8.49e+21  10.378    17.9932   0.2500  22.7041   295.034  4.311e+21     1.508      1    1  2.6584e-20  9.0104e-23  2.2483e-22    8615.28  195602.02  5868060.66 1.0659e+22    1.44  deep
 126   3   1   1  1.70e+22   7.767     0.0080   0.0030   1.5945     1.458  1.051e+21     1.062      0    0  2.6010e-17  1.7836e-17  2.3150e-19     238.28     379.93    11397.94 4.5022e+22    4.70   sub
 127   3   1   2  1.70e+22   8.490     0.0080   0.0049   1.1507     1.230  1.030e+21     1.061      0    0  5.9053e-18  4.8002e-18  1.4620e-19     522.82     601.61    18048.18 2.7639e+22   10.35   sub
 128   3   1   3  1.70e+22   8.965     0.0080   0.0080   0.8627     1.127  9.830e+20     1.058      0    0  1.3728e-18  1.2180e-18  9.1498e-20    1114.30     961.27    28838.20 2.1050e+22   22.30   sub
