! Date: 14/08/2026  Time: 14:18:08  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.56803652E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   47  3.5985260E+04  1.7445907E-01  1.3840485E+02  3.7394643E+20  5.0593172E-03  1.0000000E-99  1.0000000E-99
   48  3.6765146E+04  1.7824001E-01  1.4140441E+02  3.7390006E+20  5.2954690E-03  1.0000000E-99  1.0000000E-99
   49  3.7545031E+04  1.8202094E-01  1.4440396E+02  3.7385268E+20  5.5370939E-03  1.0000000E-99  1.0000000E-99
   50  3.8324916E+04  1.8580188E-01  1.4740352E+02  3.7380430E+20  5.7841998E-03  1.0000000E-99  1.0000000E-99
   51  3.9104801E+04  1.8958282E-01  1.5040308E+02  3.7375492E+20  6.0367946E-03  1.0000000E-99  1.0000000E-99
   52  3.9884687E+04  1.9336376E-01  1.5340264E+02  3.7370453E+20  6.2948865E-03  1.0000000E-99  1.0000000E-99
   53  4.0664572E+04  1.9714470E-01  1.5640220E+02  3.7365314E+20  6.5584838E-03  1.0000000E-99  1.0000000E-99
   54  4.1444457E+04  2.0092564E-01  1.5940176E+02  3.7360074E+20  6.8275952E-03  1.0000000E-99  1.0000000E-99
   55  4.2224343E+04  2.0470658E-01  1.6240132E+02  3.7354734E+20  7.1022293E-03  1.0000000E-99  1.0000000E-99
   56  4.3004228E+04  2.0848751E-01  1.6540088E+02  3.7349292E+20  7.3823950E-03  1.0000000E-99  1.0000000E-99
   57  4.3784113E+04  2.1226845E-01  1.6840044E+02  3.7343751E+20  7.6681015E-03  1.0000000E-99  1.0000000E-99
   58  4.4563999E+04  2.1604939E-01  1.7139999E+02  3.7338108E+20  7.9593581E-03  1.0000000E-99  1.0000000E-99
   59  4.5343884E+04  2.1983033E-01  1.7439955E+02  3.7332365E+20  8.2561741E-03  1.0000000E-99  1.0000000E-99
   60  4.6123769E+04  2.2361127E-01  1.7739911E+02  3.7326521E+20  8.5585594E-03  1.0000000E-99  1.0000000E-99
   61  4.6903655E+04  2.2739221E-01  1.8039867E+02  3.7320577E+20  8.8665237E-03  1.0000000E-99  1.0000000E-99
   62  4.7683540E+04  2.3117315E-01  1.8339823E+02  3.7314531E+20  9.1800771E-03  1.0000000E-99  1.0000000E-99
   63  4.8463425E+04  2.3495409E-01  1.8639779E+02  3.7308385E+20  9.4992299E-03  1.0000000E-99  1.0000000E-99
   64  4.9243311E+04  2.3873502E-01  1.8939735E+02  3.7302137E+20  9.8239924E-03  1.0000000E-99  1.0000000E-99
   65  5.0023196E+04  2.4251596E-01  1.9239691E+02  3.7295789E+20  1.0154375E-02  1.0000000E-99  1.0000000E-99
   66  5.0803081E+04  2.4629690E-01  1.9539647E+02  3.7289339E+20  1.0490390E-02  1.0000000E-99  1.0000000E-99
   67  5.1582966E+04  2.5007784E-01  1.9839602E+02  3.7282788E+20  1.0832046E-02  1.0000000E-99  1.0000000E-99
   68  5.2362852E+04  2.5385878E-01  2.0139558E+02  3.7276136E+20  1.1179356E-02  1.0000000E-99  1.0000000E-99
   69  5.3142737E+04  2.5763972E-01  2.0439514E+02  3.7269383E+20  1.1532331E-02  1.0000000E-99  1.0000000E-99
   70  5.3922622E+04  2.6142066E-01  2.0739470E+02  3.7262529E+20  1.1890982E-02  1.0000000E-99  1.0000000E-99
   71  5.4702508E+04  2.6520160E-01  2.1039426E+02  3.7255573E+20  1.2255322E-02  1.0000000E-99  1.0000000E-99
   72  5.5482393E+04  2.6898253E-01  2.1339382E+02  3.7248515E+20  1.2625362E-02  1.0000000E-99  1.0000000E-99
   73  5.6262278E+04  2.7276347E-01  2.1639338E+02  3.7241357E+20  1.3001114E-02  1.0000000E-99  1.0000000E-99
   74  5.7042164E+04  2.7654441E-01  2.1939294E+02  3.7234096E+20  1.3382591E-02  1.0000000E-99  1.0000000E-99
   75  5.7822049E+04  2.8032535E-01  2.2239250E+02  3.7226735E+20  1.3769806E-02  1.0000000E-99  1.0000000E-99
   76  5.8601934E+04  2.8410629E-01  2.2539205E+02  3.7219271E+20  1.4162771E-02  1.0000000E-99  1.0000000E-99
   77  5.9381820E+04  2.8788723E-01  2.2839161E+02  3.7211706E+20  1.4561500E-02  1.0000000E-99  1.0000000E-99
   78  6.0161705E+04  2.9166817E-01  2.3139117E+02  3.7204039E+20  1.4966006E-02  1.0000000E-99  1.0000000E-99
   79  6.0941590E+04  2.9544911E-01  2.3439073E+02  3.7196270E+20  1.5376301E-02  1.0000000E-99  1.0000000E-99
   80  6.1721476E+04  2.9923004E-01  2.3739029E+02  3.7188399E+20  1.5792400E-02  1.0000000E-99  1.0000000E-99
   81  6.2501361E+04  3.0301098E-01  2.4038985E+02  3.7180427E+20  1.6214317E-02  1.0000000E-99  1.0000000E-99
   82  6.3281246E+04  3.0679192E-01  2.4338941E+02  3.7172352E+20  1.6642065E-02  1.0000000E-99  1.0000000E-99
   83  6.4061131E+04  3.1057286E-01  2.4638897E+02  3.7164175E+20  1.7075659E-02  1.0000000E-99  1.0000000E-99
   84  6.4841017E+04  3.1435380E-01  2.4938853E+02  3.7155896E+20  1.7515114E-02  1.0000000E-99  1.0000000E-99
   85  6.5620902E+04  3.1813474E-01  2.5238809E+02  3.7147515E+20  1.7960444E-02  1.0000000E-99  1.0000000E-99
   86  6.6400787E+04  3.2191568E-01  2.5538764E+02  3.7139032E+20  1.8411664E-02  1.0000000E-99  1.0000000E-99
   87  6.7180673E+04  3.2569662E-01  2.5838720E+02  3.7130446E+20  1.8868789E-02  1.0000000E-99  1.0000000E-99
   88  6.7960558E+04  3.2947755E-01  2.6138676E+02  3.7121758E+20  1.9331835E-02  1.0000000E-99  1.0000000E-99
   89  6.8740443E+04  3.3325849E-01  2.6438632E+02  3.7112967E+20  1.9800817E-02  1.0000000E-99  1.0000000E-99
   90  6.9520329E+04  3.3703943E-01  2.6738588E+02  3.7104073E+20  2.0275750E-02  1.0000000E-99  1.0000000E-99
   91  7.0300214E+04  3.4082037E-01  2.7038544E+02  3.7095077E+20  2.0756652E-02  1.0000000E-99  1.0000000E-99
   92  7.1080099E+04  3.4460131E-01  2.7338500E+02  3.7085979E+20  2.1243538E-02  1.0000000E-99  1.0000000E-99
   93  7.1859985E+04  3.4838225E-01  2.7638456E+02  3.7076777E+20  2.1736425E-02  1.0000000E-99  1.0000000E-99
   94  7.2639870E+04  3.5216319E-01  2.7938412E+02  3.7067473E+20  2.2235329E-02  1.0000000E-99  1.0000000E-99
   95  7.3419755E+04  3.5594412E-01  2.8238367E+02  3.7058065E+20  2.2740268E-02  1.0000000E-99  1.0000000E-99
   96  7.4199641E+04  3.5972506E-01  2.8538323E+02  3.7048555E+20  2.3251258E-02  1.0000000E-99  1.0000000E-99
   97  7.4979526E+04  3.6350600E-01  2.8838279E+02  3.7038941E+20  2.3768317E-02  1.0000000E-99  1.0000000E-99
   98  7.5759411E+04  3.6728694E-01  2.9138235E+02  3.7029224E+20  2.4291462E-02  1.0000000E-99  1.0000000E-99
   99  7.6539297E+04  3.7106788E-01  2.9438191E+02  3.7019404E+20  2.4820712E-02  1.0000000E-99  1.0000000E-99
  100  7.7319182E+04  3.7484882E-01  2.9738147E+02  3.7009481E+20  2.5356084E-02  1.0000000E-99  1.0000000E-99
  101  7.8099067E+04  3.7862976E-01  3.0038103E+02  3.6999454E+20  2.5897597E-02  1.0000000E-99  1.0000000E-99
  102  7.8878952E+04  3.8241070E-01  3.0338059E+02  3.6989323E+20  2.6445270E-02  1.0000000E-99  1.0000000E-99
  103  7.9658838E+04  3.8619163E-01  3.0638015E+02  3.6979089E+20  2.6999120E-02  1.0000000E-99  1.0000000E-99
  104  8.0438723E+04  3.8997257E-01  3.0937970E+02  3.6968752E+20  2.7559168E-02  1.0000000E-99  1.0000000E-99
  105  8.1218608E+04  3.9375351E-01  3.1237926E+02  3.6958310E+20  2.8125433E-02  1.0000000E-99  1.0000000E-99
  106  8.1998494E+04  3.9753445E-01  3.1537882E+02  3.6947765E+20  2.8697933E-02  1.0000000E-99  1.0000000E-99
  107  8.2778379E+04  4.0131539E-01  3.1837838E+02  3.6937115E+20  2.9276690E-02  1.0000000E-99  1.0000000E-99
  108  8.3558264E+04  4.0509633E-01  3.2137794E+02  3.6926362E+20  2.9861722E-02  1.0000000E-99  1.0000000E-99
  109  8.4338150E+04  4.0887727E-01  3.2437750E+02  3.6915504E+20  3.0453050E-02  1.0000000E-99  1.0000000E-99
  110  8.5118035E+04  4.1265821E-01  3.2737706E+02  3.6904543E+20  3.1050696E-02  1.0000000E-99  1.0000000E-99
  111  8.5897920E+04  4.1643914E-01  3.3037662E+02  3.6893476E+20  3.1654679E-02  1.0000000E-99  1.0000000E-99
  112  8.6677806E+04  4.2022008E-01  3.3337618E+02  3.6882306E+20  3.2265020E-02  1.0000000E-99  1.0000000E-99
  113  8.7457691E+04  4.2400102E-01  3.3637573E+02  3.6871031E+20  3.2881741E-02  1.0000000E-99  1.0000000E-99
  114  8.8237576E+04  4.2778196E-01  3.3937529E+02  3.6859651E+20  3.3504864E-02  1.0000000E-99  1.0000000E-99
  115  8.9017462E+04  4.3156290E-01  3.4237485E+02  3.6848167E+20  3.4134410E-02  1.0000000E-99  1.0000000E-99
  116  8.9797347E+04  4.3534384E-01  3.4537441E+02  3.6836577E+20  3.4770402E-02  1.0000000E-99  1.0000000E-99
  117  9.0577232E+04  4.3912478E-01  3.4837397E+02  3.6824883E+20  3.5412861E-02  1.0000000E-99  1.0000000E-99
  118  9.1357117E+04  4.4290572E-01  3.5137353E+02  3.6813084E+20  3.6061811E-02  1.0000000E-99  1.0000000E-99
  119  9.2137003E+04  4.4668665E-01  3.5437309E+02  3.6801180E+20  3.6717274E-02  1.0000000E-99  1.0000000E-99
  120  9.2916888E+04  4.5046759E-01  3.5737265E+02  3.6789170E+20  3.7379274E-02  1.0000000E-99  1.0000000E-99
  121  9.3696773E+04  4.5424853E-01  3.6037221E+02  3.6777055E+20  3.8047834E-02  1.0000000E-99  1.0000000E-99
  122  9.4476659E+04  4.5802947E-01  3.6337176E+02  3.6764835E+20  3.8722977E-02  1.0000000E-99  1.0000000E-99
  123  9.5256544E+04  4.6181041E-01  3.6637132E+02  3.6752509E+20  3.9404728E-02  1.0000000E-99  1.0000000E-99
  124  9.6036429E+04  4.6559135E-01  3.6937088E+02  3.6740078E+20  4.0093112E-02  1.0000000E-99  1.0000000E-99
  125  9.6816315E+04  4.6937229E-01  3.7237044E+02  3.6727541E+20  4.0788151E-02  1.0000000E-99  1.0000000E-99
  126  9.7596200E+04  4.7315323E-01  3.7537000E+02  3.6714898E+20  4.1489873E-02  1.0000000E-99  1.0000000E-99
  127  9.8376085E+04  4.7693416E-01  3.7836956E+02  3.6702149E+20  4.2198300E-02  1.0000000E-99  1.0000000E-99
  128  9.9155971E+04  4.8071510E-01  3.8136912E+02  3.6689294E+20  4.2913460E-02  1.0000000E-99  1.0000000E-99
  129  9.9935856E+04  4.8449604E-01  3.8436868E+02  3.6676333E+20  4.3635378E-02  1.0000000E-99  1.0000000E-99
  130  1.0071574E+05  4.8827698E-01  3.8736824E+02  3.6663265E+20  4.4364080E-02  1.0000000E-99  1.0000000E-99
  131  1.0149563E+05  4.9205792E-01  3.9036779E+02  3.6650091E+20  4.5099591E-02  1.0000000E-99  1.0000000E-99
  132  1.0227551E+05  4.9583886E-01  3.9336735E+02  3.6636811E+20  4.5841940E-02  1.0000000E-99  1.0000000E-99
  133  1.0305540E+05  4.9961980E-01  3.9636691E+02  3.6623424E+20  4.6591152E-02  1.0000000E-99  1.0000000E-99
  134  1.0383528E+05  5.0340074E-01  3.9936647E+02  3.6609930E+20  4.7347255E-02  1.0000000E-99  1.0000000E-99
  135  1.0461517E+05  5.0718167E-01  4.0236603E+02  3.6596329E+20  4.8110277E-02  1.0000000E-99  1.0000000E-99
  136  1.0539505E+05  5.1096261E-01  4.0536559E+02  3.6582622E+20  4.8880245E-02  1.0000000E-99  1.0000000E-99
  137  1.0617494E+05  5.1474355E-01  4.0836515E+02  3.6568807E+20  4.9657187E-02  1.0000000E-99  1.0000000E-99
  138  1.0695482E+05  5.1852449E-01  4.1136471E+02  3.6554885E+20  5.0441133E-02  1.0000000E-99  1.0000000E-99
  139  1.0773471E+05  5.2230543E-01  4.1436427E+02  3.6540856E+20  5.1232110E-02  1.0000000E-99  1.0000000E-99
  140  1.0851459E+05  5.2608637E-01  4.1736382E+02  3.6526719E+20  5.2030149E-02  1.0000000E-99  1.0000000E-99
  141  1.0929448E+05  5.2986731E-01  4.2036338E+02  3.6512474E+20  5.2835278E-02  1.0000000E-99  1.0000000E-99
  142  1.1007437E+05  5.3364824E-01  4.2336294E+02  3.6498122E+20  5.3647526E-02  1.0000000E-99  1.0000000E-99
  143  1.1085425E+05  5.3742918E-01  4.2636250E+02  3.6483662E+20  5.4466926E-02  1.0000000E-99  1.0000000E-99
  144  1.1163414E+05  5.4121012E-01  4.2936206E+02  3.6469094E+20  5.5293506E-02  1.0000000E-99  1.0000000E-99
  145  1.1241402E+05  5.4499106E-01  4.3236162E+02  3.6454418E+20  5.6127297E-02  1.0000000E-99  1.0000000E-99
  146  1.1319391E+05  5.4877200E-01  4.3536118E+02  3.6439634E+20  5.6968331E-02  1.0000000E-99  1.0000000E-99
  147  1.1397379E+05  5.5255294E-01  4.3836074E+02  3.6424741E+20  5.7816639E-02  1.0000000E-99  1.0000000E-99
  148  1.1475368E+05  5.5633388E-01  4.4136030E+02  3.6409740E+20  5.8672253E-02  1.0000000E-99  1.0000000E-99
  149  1.1553356E+05  5.6011482E-01  4.4435985E+02  3.6394630E+20  5.9535206E-02  1.0000000E-99  1.0000000E-99
  150  1.1631345E+05  5.6389575E-01  4.4735941E+02  3.6379411E+20  6.0405528E-02  1.0000000E-99  1.0000000E-99
  151  1.1709333E+05  5.6767669E-01  4.5035897E+02  3.6364083E+20  6.1283255E-02  1.0000000E-99  1.0000000E-99
  152  1.1787322E+05  5.7145763E-01  4.5335853E+02  3.6348647E+20  6.2168417E-02  1.0000000E-99  1.0000000E-99
  153  1.1865310E+05  5.7523857E-01  4.5635809E+02  3.6333101E+20  6.3061051E-02  1.0000000E-99  1.0000000E-99
  154  1.1943299E+05  5.7901951E-01  4.5935765E+02  3.6317446E+20  6.3961188E-02  1.0000000E-99  1.0000000E-99
  155  1.2021287E+05  5.8280045E-01  4.6235721E+02  3.6301681E+20  6.4868864E-02  1.0000000E-99  1.0000000E-99
  156  1.2099276E+05  5.8658139E-01  4.6535677E+02  3.6285807E+20  6.5784113E-02  1.0000000E-99  1.0000000E-99
  157  1.2177264E+05  5.9036233E-01  4.6835633E+02  3.6269823E+20  6.6706970E-02  1.0000000E-99  1.0000000E-99
  158  1.2255253E+05  5.9414326E-01  4.7135588E+02  3.6253729E+20  6.7637471E-02  1.0000000E-99  1.0000000E-99
  159  1.2333242E+05  5.9792420E-01  4.7435544E+02  3.6237525E+20  6.8575652E-02  1.0000000E-99  1.0000000E-99
  160  1.2411230E+05  6.0170514E-01  4.7735500E+02  3.6221211E+20  6.9521548E-02  1.0000000E-99  1.0000000E-99
  161  1.2489219E+05  6.0548608E-01  4.8035456E+02  3.6204786E+20  7.0475197E-02  1.0000000E-99  1.0000000E-99
  162  1.2567207E+05  6.0926702E-01  4.8335412E+02  3.6188251E+20  7.1436635E-02  1.0000000E-99  1.0000000E-99
  163  1.2645196E+05  6.1304796E-01  4.8635368E+02  3.6171605E+20  7.2405900E-02  1.0000000E-99  1.0000000E-99
  164  1.2723184E+05  6.1682890E-01  4.8935324E+02  3.6154849E+20  7.3383030E-02  1.0000000E-99  1.0000000E-99
  165  1.2801173E+05  6.2060984E-01  4.9235280E+02  3.6137981E+20  7.4368062E-02  1.0000000E-99  1.0000000E-99
  166  1.2879161E+05  6.2439077E-01  4.9535236E+02  3.6121003E+20  7.5361036E-02  1.0000000E-99  1.0000000E-99
  167  1.2957150E+05  6.2817171E-01  4.9835191E+02  3.6103913E+20  7.6361990E-02  1.0000000E-99  1.0000000E-99
  168  1.3035138E+05  6.3195265E-01  5.0135147E+02  3.6086712E+20  7.7370964E-02  1.0000000E-99  1.0000000E-99
  169  1.3113127E+05  6.3573359E-01  5.0435103E+02  3.6069399E+20  7.8387998E-02  1.0000000E-99  1.0000000E-99
  170  1.3191115E+05  6.3951453E-01  5.0735059E+02  3.6051974E+20  7.9413132E-02  1.0000000E-99  1.0000000E-99
  171  1.3269104E+05  6.4329547E-01  5.1035015E+02  3.6034438E+20  8.0446407E-02  1.0000000E-99  1.0000000E-99
  172  1.3347092E+05  6.4707641E-01  5.1334971E+02  3.6016789E+20  8.1487864E-02  1.0000000E-99  1.0000000E-99
  173  1.3425081E+05  6.5085735E-01  5.1634927E+02  3.5999028E+20  8.2537545E-02  1.0000000E-99  1.0000000E-99
  174  1.3503070E+05  6.5463828E-01  5.1934883E+02  3.5981155E+20  8.3595491E-02  1.0000000E-99  1.0000000E-99
  175  1.3581058E+05  6.5841922E-01  5.2234839E+02  3.5963169E+20  8.4661745E-02  1.0000000E-99  1.0000000E-99
  176  1.3659047E+05  6.6220016E-01  5.2534794E+02  3.5945071E+20  8.5736351E-02  1.0000000E-99  1.0000000E-99
  177  1.3737035E+05  6.6598110E-01  5.2834750E+02  3.5926859E+20  8.6819351E-02  1.0000000E-99  1.0000000E-99
  178  1.3815024E+05  6.6976204E-01  5.3134706E+02  3.5908535E+20  8.7910789E-02  1.0000000E-99  1.0000000E-99
  179  1.3893012E+05  6.7354298E-01  5.3434662E+02  3.5890097E+20  8.9010711E-02  1.0000000E-99  1.0000000E-99
  180  1.3971001E+05  6.7732392E-01  5.3734618E+02  3.5871546E+20  9.0119159E-02  1.0000000E-99  1.0000000E-99
  181  1.4048989E+05  6.8110486E-01  5.4034574E+02  3.5852881E+20  9.1236181E-02  1.0000000E-99  1.0000000E-99
  182  1.4126978E+05  6.8488579E-01  5.4334530E+02  3.5834102E+20  9.2361822E-02  1.0000000E-99  1.0000000E-99
  183  1.4204966E+05  6.8866673E-01  5.4634486E+02  3.5815209E+20  9.3496127E-02  1.0000000E-99  1.0000000E-99
  184  1.4282955E+05  6.9244767E-01  5.4934442E+02  3.5796203E+20  9.4639144E-02  1.0000000E-99  1.0000000E-99
  185  1.4360943E+05  6.9622861E-01  5.5234398E+02  3.5777082E+20  9.5790920E-02  1.0000000E-99  1.0000000E-99
  186  1.4438932E+05  7.0000955E-01  5.5534353E+02  3.5757846E+20  9.6951503E-02  1.0000000E-99  1.0000000E-99
  187  1.4516920E+05  7.0379049E-01  5.5834309E+02  3.5738496E+20  9.8120941E-02  1.0000000E-99  1.0000000E-99
  188  1.4594909E+05  7.0757143E-01  5.6134265E+02  3.5719031E+20  9.9299283E-02  1.0000000E-99  1.0000000E-99
  189  1.4672897E+05  7.1135236E-01  5.6434221E+02  3.5699450E+20  1.0048658E-01  1.0000000E-99  1.0000000E-99
  190  1.4750886E+05  7.1513330E-01  5.6734177E+02  3.5679755E+20  1.0168288E-01  1.0000000E-99  1.0000000E-99
  191  1.4828875E+05  7.1891424E-01  5.7034133E+02  3.5659944E+20  1.0288823E-01  1.0000000E-99  1.0000000E-99
  192  1.4906863E+05  7.2269518E-01  5.7334089E+02  3.5640017E+20  1.0410268E-01  1.0000000E-99  1.0000000E-99
  193  1.4984852E+05  7.2647612E-01  5.7634045E+02  3.5619975E+20  1.0532629E-01  1.0000000E-99  1.0000000E-99
  194  1.5062840E+05  7.3025706E-01  5.7934001E+02  3.5599816E+20  1.0655911E-01  1.0000000E-99  1.0000000E-99
  195  1.5140829E+05  7.3403800E-01  5.8233956E+02  3.5579542E+20  1.0780119E-01  1.0000000E-99  1.0000000E-99
  196  1.5218817E+05  7.3781894E-01  5.8533912E+02  3.5559151E+20  1.0905258E-01  1.0000000E-99  1.0000000E-99
  197  1.5296806E+05  7.4159987E-01  5.8833868E+02  3.5538643E+20  1.1031334E-01  1.0000000E-99  1.0000000E-99
  198  1.5374794E+05  7.4538081E-01  5.9133824E+02  3.5518018E+20  1.1158353E-01  1.0000000E-99  1.0000000E-99
  199  1.5452783E+05  7.4916175E-01  5.9433780E+02  3.5497277E+20  1.1286318E-01  1.0000000E-99  1.0000000E-99
  200  1.5530771E+05  7.5294269E-01  5.9733736E+02  3.5476418E+20  1.1415237E-01  1.0000000E-99  1.0000000E-99
  201  1.5608760E+05  7.5672363E-01  6.0033692E+02  3.5455442E+20  1.1545115E-01  1.0000000E-99  1.0000000E-99
  202  1.5686748E+05  7.6050457E-01  6.0333648E+02  3.5434348E+20  1.1675957E-01  1.0000000E-99  1.0000000E-99
  203  1.5764737E+05  7.6428551E-01  6.0633604E+02  3.5413136E+20  1.1807769E-01  1.0000000E-99  1.0000000E-99
  204  1.5842725E+05  7.6806645E-01  6.0933559E+02  3.5391806E+20  1.1940557E-01  1.0000000E-99  1.0000000E-99
  205  1.5920714E+05  7.7184738E-01  6.1233515E+02  3.5370358E+20  1.2074327E-01  1.0000000E-99  1.0000000E-99
