! Date: 14/08/2026  Time: 20:19:37  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.13695855E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   13  7.1523923E+03  3.4675300E-02  2.7509201E+01  4.2068419E+21  1.6119423E+00  2.7078209E+21  2.0350610E+00
   14  7.7475248E+03  3.7560544E-02  2.9798172E+01  3.7224504E+21  1.5305316E+00  2.2234294E+21  2.2661494E+00
   15  8.3426573E+03  4.0445788E-02  3.2087143E+01  3.2197936E+21  1.6312973E+00  1.7207725E+21  2.4659329E+00
   16  8.9377897E+03  4.3331032E-02  3.4376114E+01  2.7368867E+21  1.8961282E+00  1.2378656E+21  2.8253713E+00
   17  9.5329222E+03  4.6216276E-02  3.6665085E+01  2.3332522E+21  1.9601149E+00  8.3423116E+20  3.4628167E+00
   18  1.0128055E+04  4.9101520E-02  3.8954057E+01  1.6934910E+21  2.3582118E+00  1.0000000E-99  3.4628167E+00
   19  1.0723187E+04  5.1986764E-02  4.1243028E+01  1.4990604E+21  2.3582118E+00  1.0000000E-99  1.0000000E-99
   20  1.1318320E+04  5.4872008E-02  4.3531999E+01  1.4989531E+21  2.1358204E+00  1.0000000E-99  1.0000000E-99
   21  1.1913452E+04  5.7757252E-02  4.5820970E+01  1.4988400E+21  1.4729998E-03  1.0000000E-99  1.0000000E-99
   22  1.2508585E+04  6.0642496E-02  4.8109941E+01  1.4987210E+21  1.4729998E-03  1.0000000E-99  1.0000000E-99
   23  1.3103717E+04  6.3527740E-02  5.0398912E+01  1.4985962E+21  1.4729998E-03  1.0000000E-99  1.0000000E-99
   24  1.3698850E+04  6.6412984E-02  5.2687883E+01  1.4984657E+21  1.6281626E-03  1.0000000E-99  1.0000000E-99
   25  1.4293982E+04  6.9298228E-02  5.4976854E+01  1.4983293E+21  1.7911318E-03  1.0000000E-99  1.0000000E-99
   26  1.4889115E+04  7.2183472E-02  5.7265825E+01  1.4981870E+21  1.9619149E-03  1.0000000E-99  1.0000000E-99
   27  1.5484247E+04  7.5068716E-02  5.9554796E+01  1.4980390E+21  2.1405199E-03  1.0000000E-99  1.0000000E-99
   28  1.6079380E+04  7.7953960E-02  6.1843768E+01  1.4978851E+21  2.3269552E-03  1.0000000E-99  1.0000000E-99
   29  1.6674512E+04  8.0839204E-02  6.4132739E+01  1.4977255E+21  2.5212294E-03  1.0000000E-99  1.0000000E-99
   30  1.7269645E+04  8.3724448E-02  6.6421710E+01  1.4975600E+21  2.7233517E-03  1.0000000E-99  1.0000000E-99
   31  1.7864777E+04  8.6609693E-02  6.8710681E+01  1.4973886E+21  2.9333315E-03  1.0000000E-99  1.0000000E-99
   32  1.8459910E+04  8.9494937E-02  7.0999652E+01  1.4972115E+21  3.1511785E-03  1.0000000E-99  1.0000000E-99
   33  1.9055042E+04  9.2380181E-02  7.3288623E+01  1.4970285E+21  3.3769031E-03  1.0000000E-99  1.0000000E-99
   34  1.9650174E+04  9.5265425E-02  7.5577594E+01  1.4968397E+21  3.6105157E-03  1.0000000E-99  1.0000000E-99
   35  2.0245307E+04  9.8150669E-02  7.7866565E+01  1.4966450E+21  3.8520274E-03  1.0000000E-99  1.0000000E-99
   36  2.0840439E+04  1.0103591E-01  8.0155536E+01  1.4964445E+21  4.1014493E-03  1.0000000E-99  1.0000000E-99
   37  2.1435572E+04  1.0392116E-01  8.2444507E+01  1.4962382E+21  4.3587934E-03  1.0000000E-99  1.0000000E-99
   38  2.2030704E+04  1.0680640E-01  8.4733479E+01  1.4960260E+21  4.6240715E-03  1.0000000E-99  1.0000000E-99
   39  2.2625837E+04  1.0969164E-01  8.7022450E+01  1.4958080E+21  4.8972963E-03  1.0000000E-99  1.0000000E-99
   40  2.3220969E+04  1.1257689E-01  8.9311421E+01  1.4955841E+21  5.1784805E-03  1.0000000E-99  1.0000000E-99
   41  2.3816102E+04  1.1546213E-01  9.1600392E+01  1.4953544E+21  5.4676375E-03  1.0000000E-99  1.0000000E-99
   42  2.4411234E+04  1.1834738E-01  9.3889363E+01  1.4951189E+21  5.7647807E-03  1.0000000E-99  1.0000000E-99
   43  2.5006367E+04  1.2123262E-01  9.6178334E+01  1.4948774E+21  6.0699243E-03  1.0000000E-99  1.0000000E-99
   44  2.5601499E+04  1.2411787E-01  9.8467305E+01  1.4946302E+21  6.3830826E-03  1.0000000E-99  1.0000000E-99
   45  2.6196632E+04  1.2700311E-01  1.0075628E+02  1.4943770E+21  6.7042704E-03  1.0000000E-99  1.0000000E-99
   46  2.6791764E+04  1.2988835E-01  1.0304525E+02  1.4941180E+21  7.0335030E-03  1.0000000E-99  1.0000000E-99
   47  2.7386897E+04  1.3277360E-01  1.0533422E+02  1.4938531E+21  7.3707959E-03  1.0000000E-99  1.0000000E-99
   48  2.7982029E+04  1.3565884E-01  1.0762319E+02  1.4935824E+21  7.7161651E-03  1.0000000E-99  1.0000000E-99
   49  2.8577162E+04  1.3854409E-01  1.0991216E+02  1.4933058E+21  8.0696270E-03  1.0000000E-99  1.0000000E-99
   50  2.9172294E+04  1.4142933E-01  1.1220113E+02  1.4930233E+21  8.4311983E-03  1.0000000E-99  1.0000000E-99
   51  2.9767427E+04  1.4431457E-01  1.1449010E+02  1.4927349E+21  8.8008962E-03  1.0000000E-99  1.0000000E-99
   52  3.0362559E+04  1.4719982E-01  1.1677907E+02  1.4924407E+21  9.1787385E-03  1.0000000E-99  1.0000000E-99
   53  3.0957692E+04  1.5008506E-01  1.1906805E+02  1.4921405E+21  9.5647429E-03  1.0000000E-99  1.0000000E-99
   54  3.1552824E+04  1.5297031E-01  1.2135702E+02  1.4918345E+21  9.9589280E-03  1.0000000E-99  1.0000000E-99
   55  3.2147957E+04  1.5585555E-01  1.2364599E+02  1.4915226E+21  1.0361313E-02  1.0000000E-99  1.0000000E-99
   56  3.2743089E+04  1.5874079E-01  1.2593496E+02  1.4912048E+21  1.0771916E-02  1.0000000E-99  1.0000000E-99
   57  3.3338222E+04  1.6162604E-01  1.2822393E+02  1.4908811E+21  1.1190757E-02  1.0000000E-99  1.0000000E-99
   58  3.3933354E+04  1.6451128E-01  1.3051290E+02  1.4905514E+21  1.1617858E-02  1.0000000E-99  1.0000000E-99
   59  3.4528487E+04  1.6739653E-01  1.3280187E+02  1.4902159E+21  1.2053236E-02  1.0000000E-99  1.0000000E-99
   60  3.5123619E+04  1.7028177E-01  1.3509084E+02  1.4898744E+21  1.2496915E-02  1.0000000E-99  1.0000000E-99
   61  3.5718752E+04  1.7316701E-01  1.3737981E+02  1.4895271E+21  1.2948915E-02  1.0000000E-99  1.0000000E-99
   62  3.6313884E+04  1.7605226E-01  1.3966878E+02  1.4891738E+21  1.3409258E-02  1.0000000E-99  1.0000000E-99
   63  3.6909017E+04  1.7893750E-01  1.4195776E+02  1.4888146E+21  1.3877966E-02  1.0000000E-99  1.0000000E-99
   64  3.7504149E+04  1.8182275E-01  1.4424673E+02  1.4884494E+21  1.4355062E-02  1.0000000E-99  1.0000000E-99
   65  3.8099282E+04  1.8470799E-01  1.4653570E+02  1.4880784E+21  1.4840569E-02  1.0000000E-99  1.0000000E-99
   66  3.8694414E+04  1.8759323E-01  1.4882467E+02  1.4877014E+21  1.5334510E-02  1.0000000E-99  1.0000000E-99
   67  3.9289547E+04  1.9047848E-01  1.5111364E+02  1.4873184E+21  1.5836909E-02  1.0000000E-99  1.0000000E-99
   68  3.9884679E+04  1.9336372E-01  1.5340261E+02  1.4869295E+21  1.6347792E-02  1.0000000E-99  1.0000000E-99
   69  4.0479811E+04  1.9624897E-01  1.5569158E+02  1.4865346E+21  1.6867181E-02  1.0000000E-99  1.0000000E-99
   70  4.1074944E+04  1.9913421E-01  1.5798055E+02  1.4861338E+21  1.7395104E-02  1.0000000E-99  1.0000000E-99
   71  4.1670076E+04  2.0201945E-01  1.6026952E+02  1.4857271E+21  1.7931585E-02  1.0000000E-99  1.0000000E-99
   72  4.2265209E+04  2.0490470E-01  1.6255850E+02  1.4853143E+21  1.8476651E-02  1.0000000E-99  1.0000000E-99
   73  4.2860341E+04  2.0778994E-01  1.6484747E+02  1.4848956E+21  1.9030329E-02  1.0000000E-99  1.0000000E-99
   74  4.3455474E+04  2.1067519E-01  1.6713644E+02  1.4844709E+21  1.9592646E-02  1.0000000E-99  1.0000000E-99
   75  4.4050606E+04  2.1356043E-01  1.6942541E+02  1.4840402E+21  2.0163628E-02  1.0000000E-99  1.0000000E-99
   76  4.4645739E+04  2.1644567E-01  1.7171438E+02  1.4836036E+21  2.0743305E-02  1.0000000E-99  1.0000000E-99
   77  4.5240871E+04  2.1933092E-01  1.7400335E+02  1.4831609E+21  2.1331705E-02  1.0000000E-99  1.0000000E-99
   78  4.5836004E+04  2.2221616E-01  1.7629232E+02  1.4827123E+21  2.1928857E-02  1.0000000E-99  1.0000000E-99
   79  4.6431136E+04  2.2510141E-01  1.7858129E+02  1.4822576E+21  2.2534791E-02  1.0000000E-99  1.0000000E-99
   80  4.7026269E+04  2.2798665E-01  1.8087026E+02  1.4817970E+21  2.3149536E-02  1.0000000E-99  1.0000000E-99
   81  4.7621401E+04  2.3087190E-01  1.8315924E+02  1.4813303E+21  2.3773123E-02  1.0000000E-99  1.0000000E-99
   82  4.8216534E+04  2.3375714E-01  1.8544821E+02  1.4808576E+21  2.4405582E-02  1.0000000E-99  1.0000000E-99
   83  4.8811666E+04  2.3664238E-01  1.8773718E+02  1.4803789E+21  2.5046947E-02  1.0000000E-99  1.0000000E-99
   84  4.9406799E+04  2.3952763E-01  1.9002615E+02  1.4798941E+21  2.5697248E-02  1.0000000E-99  1.0000000E-99
   85  5.0001931E+04  2.4241287E-01  1.9231512E+02  1.4794033E+21  2.6356518E-02  1.0000000E-99  1.0000000E-99
   86  5.0597064E+04  2.4529812E-01  1.9460409E+02  1.4789065E+21  2.7024789E-02  1.0000000E-99  1.0000000E-99
   87  5.1192196E+04  2.4818336E-01  1.9689306E+02  1.4784036E+21  2.7702097E-02  1.0000000E-99  1.0000000E-99
   88  5.1787329E+04  2.5106860E-01  1.9918203E+02  1.4778947E+21  2.8388473E-02  1.0000000E-99  1.0000000E-99
   89  5.2382461E+04  2.5395385E-01  2.0147100E+02  1.4773797E+21  2.9083954E-02  1.0000000E-99  1.0000000E-99
   90  5.2977594E+04  2.5683909E-01  2.0375998E+02  1.4768586E+21  2.9788574E-02  1.0000000E-99  1.0000000E-99
   91  5.3572726E+04  2.5972434E-01  2.0604895E+02  1.4763315E+21  3.0502369E-02  1.0000000E-99  1.0000000E-99
   92  5.4167859E+04  2.6260958E-01  2.0833792E+02  1.4757982E+21  3.1225375E-02  1.0000000E-99  1.0000000E-99
   93  5.4762991E+04  2.6549482E-01  2.1062689E+02  1.4752589E+21  3.1957629E-02  1.0000000E-99  1.0000000E-99
   94  5.5358124E+04  2.6838007E-01  2.1291586E+02  1.4747135E+21  3.2699167E-02  1.0000000E-99  1.0000000E-99
   95  5.5953256E+04  2.7126531E-01  2.1520483E+02  1.4741620E+21  3.3450028E-02  1.0000000E-99  1.0000000E-99
   96  5.6548389E+04  2.7415056E-01  2.1749380E+02  1.4736044E+21  3.4210251E-02  1.0000000E-99  1.0000000E-99
   97  5.7143521E+04  2.7703580E-01  2.1978277E+02  1.4730407E+21  3.4979873E-02  1.0000000E-99  1.0000000E-99
   98  5.7738654E+04  2.7992104E-01  2.2207174E+02  1.4724708E+21  3.5758935E-02  1.0000000E-99  1.0000000E-99
   99  5.8333786E+04  2.8280629E-01  2.2436072E+02  1.4718948E+21  3.6547476E-02  1.0000000E-99  1.0000000E-99
  100  5.8928919E+04  2.8569153E-01  2.2664969E+02  1.4713127E+21  3.7345537E-02  1.0000000E-99  1.0000000E-99
  101  5.9524051E+04  2.8857678E-01  2.2893866E+02  1.4707244E+21  3.8153160E-02  1.0000000E-99  1.0000000E-99
  102  6.0119184E+04  2.9146202E-01  2.3122763E+02  1.4701300E+21  3.8970386E-02  1.0000000E-99  1.0000000E-99
  103  6.0714316E+04  2.9434726E-01  2.3351660E+02  1.4695294E+21  3.9797258E-02  1.0000000E-99  1.0000000E-99
  104  6.1309449E+04  2.9723251E-01  2.3580557E+02  1.4689227E+21  4.0633818E-02  1.0000000E-99  1.0000000E-99
  105  6.1904581E+04  3.0011775E-01  2.3809454E+02  1.4683098E+21  4.1480111E-02  1.0000000E-99  1.0000000E-99
  106  6.2499713E+04  3.0300300E-01  2.4038351E+02  1.4676907E+21  4.2336180E-02  1.0000000E-99  1.0000000E-99
  107  6.3094846E+04  3.0588824E-01  2.4267248E+02  1.4670654E+21  4.3202070E-02  1.0000000E-99  1.0000000E-99
  108  6.3689978E+04  3.0877348E-01  2.4496146E+02  1.4664339E+21  4.4077827E-02  1.0000000E-99  1.0000000E-99
  109  6.4285111E+04  3.1165873E-01  2.4725043E+02  1.4657962E+21  4.4963497E-02  1.0000000E-99  1.0000000E-99
  110  6.4880243E+04  3.1454397E-01  2.4953940E+02  1.4651523E+21  4.5859126E-02  1.0000000E-99  1.0000000E-99
  111  6.5475376E+04  3.1742922E-01  2.5182837E+02  1.4645022E+21  4.6764763E-02  1.0000000E-99  1.0000000E-99
  112  6.6070508E+04  3.2031446E-01  2.5411734E+02  1.4638459E+21  4.7680454E-02  1.0000000E-99  1.0000000E-99
  113  6.6665641E+04  3.2319970E-01  2.5640631E+02  1.4631833E+21  4.8606249E-02  1.0000000E-99  1.0000000E-99
  114  6.7260773E+04  3.2608495E-01  2.5869528E+02  1.4625144E+21  4.9542197E-02  1.0000000E-99  1.0000000E-99
  115  6.7855906E+04  3.2897019E-01  2.6098425E+02  1.4618393E+21  5.0488347E-02  1.0000000E-99  1.0000000E-99
  116  6.8451038E+04  3.3185544E-01  2.6327322E+02  1.4611580E+21  5.1444752E-02  1.0000000E-99  1.0000000E-99
  117  6.9046171E+04  3.3474068E-01  2.6556220E+02  1.4604703E+21  5.2411461E-02  1.0000000E-99  1.0000000E-99
  118  6.9641303E+04  3.3762592E-01  2.6785117E+02  1.4597764E+21  5.3388528E-02  1.0000000E-99  1.0000000E-99
  119  7.0236436E+04  3.4051117E-01  2.7014014E+02  1.4590762E+21  5.4376005E-02  1.0000000E-99  1.0000000E-99
  120  7.0831568E+04  3.4339641E-01  2.7242911E+02  1.4583697E+21  5.5373945E-02  1.0000000E-99  1.0000000E-99
  121  7.1426701E+04  3.4628166E-01  2.7471808E+02  1.4576569E+21  5.6382402E-02  1.0000000E-99  1.0000000E-99
  122  7.2021833E+04  3.4916690E-01  2.7700705E+02  1.4569378E+21  5.7401432E-02  1.0000000E-99  1.0000000E-99
  123  7.2616966E+04  3.5205215E-01  2.7929602E+02  1.4562123E+21  5.8431090E-02  1.0000000E-99  1.0000000E-99
  124  7.3212098E+04  3.5493739E-01  2.8158499E+02  1.4554805E+21  5.9471432E-02  1.0000000E-99  1.0000000E-99
  125  7.3807231E+04  3.5782263E-01  2.8387396E+02  1.4547424E+21  6.0522516E-02  1.0000000E-99  1.0000000E-99
  126  7.4402363E+04  3.6070788E-01  2.8616294E+02  1.4539979E+21  6.1584399E-02  1.0000000E-99  1.0000000E-99
  127  7.4997496E+04  3.6359312E-01  2.8845191E+02  1.4532470E+21  6.2657141E-02  1.0000000E-99  1.0000000E-99
  128  7.5592628E+04  3.6647837E-01  2.9074088E+02  1.4524898E+21  6.3740800E-02  1.0000000E-99  1.0000000E-99
  129  7.6187761E+04  3.6936361E-01  2.9302985E+02  1.4517262E+21  6.4835436E-02  1.0000000E-99  1.0000000E-99
  130  7.6782893E+04  3.7224885E-01  2.9531882E+02  1.4509562E+21  6.5941112E-02  1.0000000E-99  1.0000000E-99
  131  7.7378026E+04  3.7513410E-01  2.9760779E+02  1.4501797E+21  6.7057887E-02  1.0000000E-99  1.0000000E-99
  132  7.7973158E+04  3.7801934E-01  2.9989676E+02  1.4493969E+21  6.8185826E-02  1.0000000E-99  1.0000000E-99
  133  7.8568291E+04  3.8090459E-01  3.0218573E+02  1.4486076E+21  6.9324991E-02  1.0000000E-99  1.0000000E-99
  134  7.9163423E+04  3.8378983E-01  3.0447470E+02  1.4478119E+21  7.0475447E-02  1.0000000E-99  1.0000000E-99
  135  7.9758556E+04  3.8667507E-01  3.0676368E+02  1.4470098E+21  7.1637259E-02  1.0000000E-99  1.0000000E-99
  136  8.0353688E+04  3.8956032E-01  3.0905265E+02  1.4462012E+21  7.2810493E-02  1.0000000E-99  1.0000000E-99
  137  8.0948821E+04  3.9244556E-01  3.1134162E+02  1.4453861E+21  7.3995214E-02  1.0000000E-99  1.0000000E-99
  138  8.1543953E+04  3.9533081E-01  3.1363059E+02  1.4445645E+21  7.5191492E-02  1.0000000E-99  1.0000000E-99
  139  8.2139086E+04  3.9821605E-01  3.1591956E+02  1.4437365E+21  7.6399395E-02  1.0000000E-99  1.0000000E-99
  140  8.2734218E+04  4.0110129E-01  3.1820853E+02  1.4429019E+21  7.7618992E-02  1.0000000E-99  1.0000000E-99
  141  8.3329350E+04  4.0398654E-01  3.2049750E+02  1.4420608E+21  7.8850352E-02  1.0000000E-99  1.0000000E-99
  142  8.3924483E+04  4.0687178E-01  3.2278647E+02  1.4412133E+21  8.0093549E-02  1.0000000E-99  1.0000000E-99
  143  8.4519615E+04  4.0975703E-01  3.2507544E+02  1.4403591E+21  8.1348653E-02  1.0000000E-99  1.0000000E-99
  144  8.5114748E+04  4.1264227E-01  3.2736442E+02  1.4394984E+21  8.2615738E-02  1.0000000E-99  1.0000000E-99
  145  8.5709880E+04  4.1552751E-01  3.2965339E+02  1.4386312E+21  8.3894878E-02  1.0000000E-99  1.0000000E-99
  146  8.6305013E+04  4.1841276E-01  3.3194236E+02  1.4377574E+21  8.5186147E-02  1.0000000E-99  1.0000000E-99
  147  8.6900145E+04  4.2129800E-01  3.3423133E+02  1.4368770E+21  8.6489622E-02  1.0000000E-99  1.0000000E-99
  148  8.7495278E+04  4.2418325E-01  3.3652030E+02  1.4359900E+21  8.7805380E-02  1.0000000E-99  1.0000000E-99
  149  8.8090410E+04  4.2706849E-01  3.3880927E+02  1.4350964E+21  8.9133498E-02  1.0000000E-99  1.0000000E-99
  150  8.8685543E+04  4.2995373E-01  3.4109824E+02  1.4341962E+21  9.0474056E-02  1.0000000E-99  1.0000000E-99
  151  8.9280675E+04  4.3283898E-01  3.4338721E+02  1.4332893E+21  9.1827133E-02  1.0000000E-99  1.0000000E-99
  152  8.9875808E+04  4.3572422E-01  3.4567618E+02  1.4323758E+21  9.3192810E-02  1.0000000E-99  1.0000000E-99
  153  9.0470940E+04  4.3860947E-01  3.4796516E+02  1.4314557E+21  9.4571170E-02  1.0000000E-99  1.0000000E-99
  154  9.1066073E+04  4.4149471E-01  3.5025413E+02  1.4305288E+21  9.5962295E-02  1.0000000E-99  1.0000000E-99
  155  9.1661205E+04  4.4437995E-01  3.5254310E+02  1.4295953E+21  9.7366270E-02  1.0000000E-99  1.0000000E-99
  156  9.2256338E+04  4.4726520E-01  3.5483207E+02  1.4286551E+21  9.8783179E-02  1.0000000E-99  1.0000000E-99
  157  9.2851470E+04  4.5015044E-01  3.5712104E+02  1.4277082E+21  1.0021311E-01  1.0000000E-99  1.0000000E-99
  158  9.3446603E+04  4.5303569E-01  3.5941001E+02  1.4267545E+21  1.0165615E-01  1.0000000E-99  1.0000000E-99
  159  9.4041735E+04  4.5592093E-01  3.6169898E+02  1.4257942E+21  1.0311238E-01  1.0000000E-99  1.0000000E-99
  160  9.4636868E+04  4.5880617E-01  3.6398795E+02  1.4248270E+21  1.0458191E-01  1.0000000E-99  1.0000000E-99
  161  9.5232000E+04  4.6169142E-01  3.6627692E+02  1.4238531E+21  1.0606481E-01  1.0000000E-99  1.0000000E-99
  162  9.5827133E+04  4.6457666E-01  3.6856589E+02  1.4228724E+21  1.0756118E-01  1.0000000E-99  1.0000000E-99
  163  9.6422265E+04  4.6746191E-01  3.7085487E+02  1.4218850E+21  1.0907111E-01  1.0000000E-99  1.0000000E-99
  164  9.7017398E+04  4.7034715E-01  3.7314384E+02  1.4208907E+21  1.1059470E-01  1.0000000E-99  1.0000000E-99
  165  9.7612530E+04  4.7323240E-01  3.7543281E+02  1.4198896E+21  1.1213204E-01  1.0000000E-99  1.0000000E-99
  166  9.8207663E+04  4.7611764E-01  3.7772178E+02  1.4188816E+21  1.1368324E-01  1.0000000E-99  1.0000000E-99
  167  9.8802795E+04  4.7900288E-01  3.8001075E+02  1.4178669E+21  1.1524838E-01  1.0000000E-99  1.0000000E-99
  168  9.9397928E+04  4.8188813E-01  3.8229972E+02  1.4168452E+21  1.1682757E-01  1.0000000E-99  1.0000000E-99
  169  9.9993060E+04  4.8477337E-01  3.8458869E+02  1.4158167E+21  1.1842090E-01  1.0000000E-99  1.0000000E-99
  170  1.0058819E+05  4.8765862E-01  3.8687766E+02  1.4147812E+21  1.2002849E-01  1.0000000E-99  1.0000000E-99
  171  1.0118333E+05  4.9054386E-01  3.8916663E+02  1.4137389E+21  1.2165043E-01  1.0000000E-99  1.0000000E-99
  172  1.0177846E+05  4.9342910E-01  3.9145561E+02  1.4126896E+21  1.2328683E-01  1.0000000E-99  1.0000000E-99
  173  1.0237359E+05  4.9631435E-01  3.9374458E+02  1.4116334E+21  1.2493779E-01  1.0000000E-99  1.0000000E-99
  174  1.0296872E+05  4.9919959E-01  3.9603355E+02  1.4105703E+21  1.2660343E-01  1.0000000E-99  1.0000000E-99
  175  1.0356386E+05  5.0208484E-01  3.9832252E+02  1.4095002E+21  1.2828384E-01  1.0000000E-99  1.0000000E-99
  176  1.0415899E+05  5.0497008E-01  4.0061149E+02  1.4084230E+21  1.2997915E-01  1.0000000E-99  1.0000000E-99
  177  1.0475412E+05  5.0785532E-01  4.0290046E+02  1.4073389E+21  1.3168946E-01  1.0000000E-99  1.0000000E-99
  178  1.0534925E+05  5.1074057E-01  4.0518943E+02  1.4062478E+21  1.3341488E-01  1.0000000E-99  1.0000000E-99
  179  1.0594438E+05  5.1362581E-01  4.0747840E+02  1.4051496E+21  1.3515554E-01  1.0000000E-99  1.0000000E-99
  180  1.0653952E+05  5.1651106E-01  4.0976737E+02  1.4040444E+21  1.3691154E-01  1.0000000E-99  1.0000000E-99
  181  1.0713465E+05  5.1939630E-01  4.1205635E+02  1.4029320E+21  1.3868301E-01  1.0000000E-99  1.0000000E-99
  182  1.0772978E+05  5.2228154E-01  4.1434532E+02  1.4018127E+21  1.4047006E-01  1.0000000E-99  1.0000000E-99
  183  1.0832491E+05  5.2516679E-01  4.1663429E+02  1.4006862E+21  1.4227281E-01  1.0000000E-99  1.0000000E-99
  184  1.0892005E+05  5.2805203E-01  4.1892326E+02  1.3995525E+21  1.4409139E-01  1.0000000E-99  1.0000000E-99
  185  1.0951518E+05  5.3093728E-01  4.2121223E+02  1.3984118E+21  1.4592592E-01  1.0000000E-99  1.0000000E-99
  186  1.1011031E+05  5.3382252E-01  4.2350120E+02  1.3972639E+21  1.4777653E-01  1.0000000E-99  1.0000000E-99
  187  1.1070544E+05  5.3670776E-01  4.2579017E+02  1.3961088E+21  1.4964335E-01  1.0000000E-99  1.0000000E-99
  188  1.1130058E+05  5.3959301E-01  4.2807914E+02  1.3949465E+21  1.5152649E-01  1.0000000E-99  1.0000000E-99
  189  1.1189571E+05  5.4247825E-01  4.3036811E+02  1.3937771E+21  1.5342610E-01  1.0000000E-99  1.0000000E-99
  190  1.1249084E+05  5.4536350E-01  4.3265709E+02  1.3926003E+21  1.5534231E-01  1.0000000E-99  1.0000000E-99
  191  1.1308597E+05  5.4824874E-01  4.3494606E+02  1.3914164E+21  1.5727524E-01  1.0000000E-99  1.0000000E-99
  192  1.1368111E+05  5.5113398E-01  4.3723503E+02  1.3902252E+21  1.5922504E-01  1.0000000E-99  1.0000000E-99
  193  1.1427624E+05  5.5401923E-01  4.3952400E+02  1.3890267E+21  1.6119185E-01  1.0000000E-99  1.0000000E-99
  194  1.1487137E+05  5.5690447E-01  4.4181297E+02  1.3878209E+21  1.6317580E-01  1.0000000E-99  1.0000000E-99
  195  1.1546650E+05  5.5978972E-01  4.4410194E+02  1.3866077E+21  1.6517704E-01  1.0000000E-99  1.0000000E-99
  196  1.1606164E+05  5.6267496E-01  4.4639091E+02  1.3853873E+21  1.6719570E-01  1.0000000E-99  1.0000000E-99
  197  1.1665677E+05  5.6556020E-01  4.4867988E+02  1.3841595E+21  1.6923195E-01  1.0000000E-99  1.0000000E-99
  198  1.1725190E+05  5.6844545E-01  4.5096885E+02  1.3829243E+21  1.7128591E-01  1.0000000E-99  1.0000000E-99
  199  1.1784703E+05  5.7133069E-01  4.5325783E+02  1.3816816E+21  1.7335774E-01  1.0000000E-99  1.0000000E-99
  200  1.1844217E+05  5.7421594E-01  4.5554680E+02  1.3804316E+21  1.7544760E-01  1.0000000E-99  1.0000000E-99
  201  1.1903730E+05  5.7710118E-01  4.5783577E+02  1.3791742E+21  1.7755564E-01  1.0000000E-99  1.0000000E-99
  202  1.1963243E+05  5.7998643E-01  4.6012474E+02  1.3779093E+21  1.7968201E-01  1.0000000E-99  1.0000000E-99
  203  1.2022756E+05  5.8287167E-01  4.6241371E+02  1.3766369E+21  1.8182687E-01  1.0000000E-99  1.0000000E-99
  204  1.2082270E+05  5.8575691E-01  4.6470268E+02  1.3753570E+21  1.8399037E-01  1.0000000E-99  1.0000000E-99
  205  1.2141783E+05  5.8864216E-01  4.6699165E+02  1.3740695E+21  1.8617269E-01  1.0000000E-99  1.0000000E-99
