! Date: 14/08/2026  Time: 14:20:16  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.85016861E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   22  1.6576436E+04  8.0363725E-02  6.3755523E+01  1.0863387E+21  2.3801185E-01  7.1156287E+20  3.5675617E-01
   23  1.7356504E+04  8.4145547E-02  6.6755783E+01  1.0696531E+21  2.7843465E-01  6.9487724E+20  4.2017432E-01
   24  1.8136571E+04  8.7927369E-02  6.9756043E+01  1.0511760E+21  3.1956250E-01  6.7640021E+20  4.8591570E-01
   25  1.8916639E+04  9.1709192E-02  7.2756303E+01  1.0322258E+21  3.3660218E-01  6.5744995E+20  5.1600567E-01
   26  1.9696706E+04  9.5491014E-02  7.5756563E+01  1.0121948E+21  3.9635006E-01  6.3741895E+20  6.1301989E-01
   27  2.0476774E+04  9.9272836E-02  7.8756822E+01  9.9025700E+20  4.3199976E-01  6.1548117E+20  6.7478705E-01
   28  2.1256841E+04  1.0305466E-01  8.1757082E+01  9.6905170E+20  4.8494492E-01  5.9427588E+20  7.6569815E-01
   29  2.2036909E+04  1.0683648E-01  8.4757342E+01  9.4487868E+20  5.6415782E-01  5.7010285E+20  9.0172319E-01
   30  2.2816977E+04  1.1061830E-01  8.7757602E+01  9.2121928E+20  5.7897746E-01  5.4644346E+20  9.3776472E-01
   31  2.3597044E+04  1.1440013E-01  9.0757862E+01  8.9435759E+20  7.0092875E-01  5.1958176E+20  1.1522456E+00
   32  2.4377112E+04  1.1818195E-01  9.3758122E+01  8.6782142E+20  7.2898145E-01  4.9304560E+20  1.2184730E+00
   33  2.5157179E+04  1.2196377E-01  9.6758382E+01  8.3748577E+20  8.8029166E-01  4.6270995E+20  1.4994569E+00
   34  2.5937247E+04  1.2574559E-01  9.9758642E+01  8.0729302E+20  9.2609992E-01  4.3251720E+20  1.6118507E+00
   35  2.6717314E+04  1.2952741E-01  1.0275890E+02  7.7207675E+20  1.1296250E+00  3.9730093E+20  2.0159984E+00
   36  2.7497382E+04  1.3330924E-01  1.0575916E+02  7.3657614E+20  1.2024070E+00  3.6180032E+20  2.2097427E+00
   37  2.8277450E+04  1.3709106E-01  1.0875942E+02  6.9445967E+20  1.5052324E+00  3.1968385E+20  2.8661136E+00
   38  2.9057517E+04  1.4087288E-01  1.1175968E+02  6.4852498E+20  1.6356165E+00  2.7374916E+20  3.2524291E+00
   39  2.9837585E+04  1.4465470E-01  1.1475994E+02  5.9241801E+20  2.1047698E+00  2.1764219E+20  4.4241285E+00
   40  3.0617652E+04  1.4843653E-01  1.1776020E+02  5.1458464E+20  2.5147783E+00  1.3980882E+20  5.7003200E+00
   41  3.1397720E+04  1.5221835E-01  1.2076046E+02  3.7478858E+20  3.4157239E+00  1.0000000E-99  5.7003200E+00
   42  3.2177787E+04  1.5600017E-01  1.2376072E+02  3.7477787E+20  3.4157239E+00  1.0000000E-99  1.0000000E-99
   43  3.2957855E+04  1.5978199E-01  1.2676098E+02  3.7476690E+20  1.2221444E-03  1.0000000E-99  1.0000000E-99
   44  3.3737923E+04  1.6356382E-01  1.2976124E+02  3.7475566E+20  1.2221444E-03  1.0000000E-99  1.0000000E-99
   45  3.4517990E+04  1.6734564E-01  1.3276150E+02  3.7474416E+20  1.2221444E-03  1.0000000E-99  1.0000000E-99
   46  3.5298058E+04  1.7112746E-01  1.3576176E+02  3.7473240E+20  1.2816507E-03  1.0000000E-99  1.0000000E-99
   47  3.6078125E+04  1.7490928E-01  1.3876202E+02  3.7472037E+20  1.3425770E-03  1.0000000E-99  1.0000000E-99
   48  3.6858193E+04  1.7869111E-01  1.4176228E+02  3.7470807E+20  1.4049237E-03  1.0000000E-99  1.0000000E-99
   49  3.7638260E+04  1.8247293E-01  1.4476254E+02  3.7469551E+20  1.4686914E-03  1.0000000E-99  1.0000000E-99
   50  3.8418328E+04  1.8625475E-01  1.4776280E+02  3.7468269E+20  1.5338805E-03  1.0000000E-99  1.0000000E-99
   51  3.9198396E+04  1.9003657E-01  1.5076306E+02  3.7466960E+20  1.6004918E-03  1.0000000E-99  1.0000000E-99
   52  3.9978463E+04  1.9381839E-01  1.5376332E+02  3.7465624E+20  1.6685257E-03  1.0000000E-99  1.0000000E-99
   53  4.0758531E+04  1.9760022E-01  1.5676358E+02  3.7464262E+20  1.7379827E-03  1.0000000E-99  1.0000000E-99
   54  4.1538598E+04  2.0138204E-01  1.5976384E+02  3.7462874E+20  1.8088636E-03  1.0000000E-99  1.0000000E-99
   55  4.2318666E+04  2.0516386E-01  1.6276410E+02  3.7461459E+20  1.8811689E-03  1.0000000E-99  1.0000000E-99
   56  4.3098733E+04  2.0894568E-01  1.6576436E+02  3.7460018E+20  1.9548992E-03  1.0000000E-99  1.0000000E-99
   57  4.3878801E+04  2.1272751E-01  1.6876462E+02  3.7458550E+20  2.0300551E-03  1.0000000E-99  1.0000000E-99
   58  4.4658869E+04  2.1650933E-01  1.7176488E+02  3.7457055E+20  2.1066373E-03  1.0000000E-99  1.0000000E-99
   59  4.5438936E+04  2.2029115E-01  1.7476514E+02  3.7455534E+20  2.1846464E-03  1.0000000E-99  1.0000000E-99
   60  4.6219004E+04  2.2407297E-01  1.7776540E+02  3.7453987E+20  2.2640831E-03  1.0000000E-99  1.0000000E-99
   61  4.6999071E+04  2.2785480E-01  1.8076566E+02  3.7452413E+20  2.3449481E-03  1.0000000E-99  1.0000000E-99
   62  4.7779139E+04  2.3163662E-01  1.8376592E+02  3.7450812E+20  2.4272420E-03  1.0000000E-99  1.0000000E-99
   63  4.8559206E+04  2.3541844E-01  1.8676618E+02  3.7449185E+20  2.5109656E-03  1.0000000E-99  1.0000000E-99
   64  4.9339274E+04  2.3920026E-01  1.8976644E+02  3.7447532E+20  2.5961195E-03  1.0000000E-99  1.0000000E-99
   65  5.0119342E+04  2.4298208E-01  1.9276670E+02  3.7445852E+20  2.6827046E-03  1.0000000E-99  1.0000000E-99
   66  5.0899409E+04  2.4676391E-01  1.9576696E+02  3.7444145E+20  2.7707214E-03  1.0000000E-99  1.0000000E-99
   67  5.1679477E+04  2.5054573E-01  1.9876722E+02  3.7442412E+20  2.8601708E-03  1.0000000E-99  1.0000000E-99
   68  5.2459544E+04  2.5432755E-01  2.0176748E+02  3.7440652E+20  2.9510536E-03  1.0000000E-99  1.0000000E-99
   69  5.3239612E+04  2.5810937E-01  2.0476774E+02  3.7438866E+20  3.0433705E-03  1.0000000E-99  1.0000000E-99
   70  5.4019680E+04  2.6189120E-01  2.0776800E+02  3.7437053E+20  3.1371223E-03  1.0000000E-99  1.0000000E-99
   71  5.4799747E+04  2.6567302E-01  2.1076826E+02  3.7435214E+20  3.2323098E-03  1.0000000E-99  1.0000000E-99
   72  5.5579815E+04  2.6945484E-01  2.1376852E+02  3.7433348E+20  3.3289338E-03  1.0000000E-99  1.0000000E-99
   73  5.6359882E+04  2.7323666E-01  2.1676878E+02  3.7431455E+20  3.4269951E-03  1.0000000E-99  1.0000000E-99
   74  5.7139950E+04  2.7701849E-01  2.1976904E+02  3.7429536E+20  3.5264946E-03  1.0000000E-99  1.0000000E-99
   75  5.7920017E+04  2.8080031E-01  2.2276930E+02  3.7427591E+20  3.6274331E-03  1.0000000E-99  1.0000000E-99
   76  5.8700085E+04  2.8458213E-01  2.2576956E+02  3.7425618E+20  3.7298115E-03  1.0000000E-99  1.0000000E-99
   77  5.9480153E+04  2.8836395E-01  2.2876982E+02  3.7423620E+20  3.8336307E-03  1.0000000E-99  1.0000000E-99
   78  6.0260220E+04  2.9214578E-01  2.3177008E+02  3.7421594E+20  3.9388915E-03  1.0000000E-99  1.0000000E-99
   79  6.1040288E+04  2.9592760E-01  2.3477034E+02  3.7419542E+20  4.0455948E-03  1.0000000E-99  1.0000000E-99
   80  6.1820355E+04  2.9970942E-01  2.3777060E+02  3.7417464E+20  4.1537416E-03  1.0000000E-99  1.0000000E-99
   81  6.2600423E+04  3.0349124E-01  2.4077086E+02  3.7415359E+20  4.2633328E-03  1.0000000E-99  1.0000000E-99
   82  6.3380490E+04  3.0727306E-01  2.4377112E+02  3.7413227E+20  4.3743693E-03  1.0000000E-99  1.0000000E-99
   83  6.4160558E+04  3.1105489E-01  2.4677138E+02  3.7411069E+20  4.4868520E-03  1.0000000E-99  1.0000000E-99
   84  6.4940626E+04  3.1483671E-01  2.4977164E+02  3.7408884E+20  4.6007820E-03  1.0000000E-99  1.0000000E-99
   85  6.5720693E+04  3.1861853E-01  2.5277190E+02  3.7406672E+20  4.7161602E-03  1.0000000E-99  1.0000000E-99
   86  6.6500761E+04  3.2240035E-01  2.5577216E+02  3.7404434E+20  4.8329876E-03  1.0000000E-99  1.0000000E-99
   87  6.7280828E+04  3.2618218E-01  2.5877242E+02  3.7402169E+20  4.9512652E-03  1.0000000E-99  1.0000000E-99
   88  6.8060896E+04  3.2996400E-01  2.6177268E+02  3.7399878E+20  5.0709940E-03  1.0000000E-99  1.0000000E-99
   89  6.8840963E+04  3.3374582E-01  2.6477294E+02  3.7397560E+20  5.1921750E-03  1.0000000E-99  1.0000000E-99
   90  6.9621031E+04  3.3752764E-01  2.6777320E+02  3.7395215E+20  5.3148093E-03  1.0000000E-99  1.0000000E-99
   91  7.0401099E+04  3.4130947E-01  2.7077346E+02  3.7392843E+20  5.4388979E-03  1.0000000E-99  1.0000000E-99
   92  7.1181166E+04  3.4509129E-01  2.7377372E+02  3.7390445E+20  5.5644420E-03  1.0000000E-99  1.0000000E-99
   93  7.1961234E+04  3.4887311E-01  2.7677398E+02  3.7388021E+20  5.6914425E-03  1.0000000E-99  1.0000000E-99
   94  7.2741301E+04  3.5265493E-01  2.7977424E+02  3.7385570E+20  5.8199005E-03  1.0000000E-99  1.0000000E-99
   95  7.3521369E+04  3.5643675E-01  2.8277450E+02  3.7383092E+20  5.9498172E-03  1.0000000E-99  1.0000000E-99
   96  7.4301436E+04  3.6021858E-01  2.8577476E+02  3.7380587E+20  6.0811937E-03  1.0000000E-99  1.0000000E-99
   97  7.5081504E+04  3.6400040E-01  2.8877502E+02  3.7378056E+20  6.2140312E-03  1.0000000E-99  1.0000000E-99
   98  7.5861572E+04  3.6778222E-01  2.9177528E+02  3.7375498E+20  6.3483307E-03  1.0000000E-99  1.0000000E-99
   99  7.6641639E+04  3.7156404E-01  2.9477554E+02  3.7372913E+20  6.4840933E-03  1.0000000E-99  1.0000000E-99
  100  7.7421707E+04  3.7534587E-01  2.9777580E+02  3.7370302E+20  6.6213204E-03  1.0000000E-99  1.0000000E-99
  101  7.8201774E+04  3.7912769E-01  3.0077606E+02  3.7367664E+20  6.7600131E-03  1.0000000E-99  1.0000000E-99
  102  7.8981842E+04  3.8290951E-01  3.0377631E+02  3.7364999E+20  6.9001725E-03  1.0000000E-99  1.0000000E-99
  103  7.9761909E+04  3.8669133E-01  3.0677657E+02  3.7362307E+20  7.0417998E-03  1.0000000E-99  1.0000000E-99
  104  8.0541977E+04  3.9047316E-01  3.0977683E+02  3.7359589E+20  7.1848964E-03  1.0000000E-99  1.0000000E-99
  105  8.1322045E+04  3.9425498E-01  3.1277709E+02  3.7356844E+20  7.3294634E-03  1.0000000E-99  1.0000000E-99
  106  8.2102112E+04  3.9803680E-01  3.1577735E+02  3.7354073E+20  7.4755020E-03  1.0000000E-99  1.0000000E-99
  107  8.2882180E+04  4.0181862E-01  3.1877761E+02  3.7351274E+20  7.6230136E-03  1.0000000E-99  1.0000000E-99
  108  8.3662247E+04  4.0560045E-01  3.2177787E+02  3.7348449E+20  7.7719994E-03  1.0000000E-99  1.0000000E-99
  109  8.4442315E+04  4.0938227E-01  3.2477813E+02  3.7345597E+20  7.9224607E-03  1.0000000E-99  1.0000000E-99
  110  8.5222382E+04  4.1316409E-01  3.2777839E+02  3.7342719E+20  8.0743988E-03  1.0000000E-99  1.0000000E-99
  111  8.6002450E+04  4.1694591E-01  3.3077865E+02  3.7339813E+20  8.2278150E-03  1.0000000E-99  1.0000000E-99
  112  8.6782518E+04  4.2072773E-01  3.3377891E+02  3.7336881E+20  8.3827107E-03  1.0000000E-99  1.0000000E-99
  113  8.7562585E+04  4.2450956E-01  3.3677917E+02  3.7333922E+20  8.5390871E-03  1.0000000E-99  1.0000000E-99
  114  8.8342653E+04  4.2829138E-01  3.3977943E+02  3.7330937E+20  8.6969457E-03  1.0000000E-99  1.0000000E-99
  115  8.9122720E+04  4.3207320E-01  3.4277969E+02  3.7327924E+20  8.8562877E-03  1.0000000E-99  1.0000000E-99
  116  8.9902788E+04  4.3585502E-01  3.4577995E+02  3.7324885E+20  9.0171147E-03  1.0000000E-99  1.0000000E-99
  117  9.0682856E+04  4.3963685E-01  3.4878021E+02  3.7321819E+20  9.1794280E-03  1.0000000E-99  1.0000000E-99
  118  9.1462923E+04  4.4341867E-01  3.5178047E+02  3.7318726E+20  9.3432289E-03  1.0000000E-99  1.0000000E-99
  119  9.2242991E+04  4.4720049E-01  3.5478073E+02  3.7315606E+20  9.5085190E-03  1.0000000E-99  1.0000000E-99
  120  9.3023058E+04  4.5098231E-01  3.5778099E+02  3.7312460E+20  9.6752996E-03  1.0000000E-99  1.0000000E-99
  121  9.3803126E+04  4.5476414E-01  3.6078125E+02  3.7309287E+20  9.8435722E-03  1.0000000E-99  1.0000000E-99
  122  9.4583193E+04  4.5854596E-01  3.6378151E+02  3.7306087E+20  1.0013338E-02  1.0000000E-99  1.0000000E-99
  123  9.5363261E+04  4.6232778E-01  3.6678177E+02  3.7302860E+20  1.0184599E-02  1.0000000E-99  1.0000000E-99
  124  9.6143329E+04  4.6610960E-01  3.6978203E+02  3.7299606E+20  1.0357357E-02  1.0000000E-99  1.0000000E-99
  125  9.6923396E+04  4.6989142E-01  3.7278229E+02  3.7296325E+20  1.0531612E-02  1.0000000E-99  1.0000000E-99
  126  9.7703464E+04  4.7367325E-01  3.7578255E+02  3.7293018E+20  1.0707367E-02  1.0000000E-99  1.0000000E-99
  127  9.8483531E+04  4.7745507E-01  3.7878281E+02  3.7289684E+20  1.0884623E-02  1.0000000E-99  1.0000000E-99
  128  9.9263599E+04  4.8123689E-01  3.8178307E+02  3.7286322E+20  1.1063381E-02  1.0000000E-99  1.0000000E-99
  129  1.0004367E+05  4.8501871E-01  3.8478333E+02  3.7282934E+20  1.1243644E-02  1.0000000E-99  1.0000000E-99
  130  1.0082373E+05  4.8880054E-01  3.8778359E+02  3.7279519E+20  1.1425412E-02  1.0000000E-99  1.0000000E-99
  131  1.0160380E+05  4.9258236E-01  3.9078385E+02  3.7276077E+20  1.1608687E-02  1.0000000E-99  1.0000000E-99
  132  1.0238387E+05  4.9636418E-01  3.9378411E+02  3.7272609E+20  1.1793472E-02  1.0000000E-99  1.0000000E-99
  133  1.0316394E+05  5.0014600E-01  3.9678437E+02  3.7269113E+20  1.1979766E-02  1.0000000E-99  1.0000000E-99
  134  1.0394400E+05  5.0392783E-01  3.9978463E+02  3.7265590E+20  1.2167573E-02  1.0000000E-99  1.0000000E-99
  135  1.0472407E+05  5.0770965E-01  4.0278489E+02  3.7262041E+20  1.2356894E-02  1.0000000E-99  1.0000000E-99
  136  1.0550414E+05  5.1149147E-01  4.0578515E+02  3.7258464E+20  1.2547730E-02  1.0000000E-99  1.0000000E-99
  137  1.0628421E+05  5.1527329E-01  4.0878541E+02  3.7254861E+20  1.2740083E-02  1.0000000E-99  1.0000000E-99
  138  1.0706427E+05  5.1905512E-01  4.1178567E+02  3.7251231E+20  1.2933955E-02  1.0000000E-99  1.0000000E-99
  139  1.0784434E+05  5.2283694E-01  4.1478593E+02  3.7247573E+20  1.3129347E-02  1.0000000E-99  1.0000000E-99
  140  1.0862441E+05  5.2661876E-01  4.1778619E+02  3.7243889E+20  1.3326262E-02  1.0000000E-99  1.0000000E-99
  141  1.0940448E+05  5.3040058E-01  4.2078645E+02  3.7240178E+20  1.3524701E-02  1.0000000E-99  1.0000000E-99
  142  1.1018454E+05  5.3418240E-01  4.2378671E+02  3.7236440E+20  1.3724665E-02  1.0000000E-99  1.0000000E-99
  143  1.1096461E+05  5.3796423E-01  4.2678697E+02  3.7232675E+20  1.3926156E-02  1.0000000E-99  1.0000000E-99
  144  1.1174468E+05  5.4174605E-01  4.2978723E+02  3.7228883E+20  1.4129177E-02  1.0000000E-99  1.0000000E-99
  145  1.1252475E+05  5.4552787E-01  4.3278749E+02  3.7225063E+20  1.4333729E-02  1.0000000E-99  1.0000000E-99
  146  1.1330482E+05  5.4930969E-01  4.3578775E+02  3.7221217E+20  1.4539814E-02  1.0000000E-99  1.0000000E-99
  147  1.1408488E+05  5.5309152E-01  4.3878801E+02  3.7217344E+20  1.4747433E-02  1.0000000E-99  1.0000000E-99
  148  1.1486495E+05  5.5687334E-01  4.4178827E+02  3.7213444E+20  1.4956589E-02  1.0000000E-99  1.0000000E-99
  149  1.1564502E+05  5.6065516E-01  4.4478853E+02  3.7209517E+20  1.5167283E-02  1.0000000E-99  1.0000000E-99
  150  1.1642509E+05  5.6443698E-01  4.4778879E+02  3.7205562E+20  1.5379517E-02  1.0000000E-99  1.0000000E-99
  151  1.1720515E+05  5.6821881E-01  4.5078905E+02  3.7201581E+20  1.5593293E-02  1.0000000E-99  1.0000000E-99
  152  1.1798522E+05  5.7200063E-01  4.5378931E+02  3.7197572E+20  1.5808613E-02  1.0000000E-99  1.0000000E-99
  153  1.1876529E+05  5.7578245E-01  4.5678957E+02  3.7193537E+20  1.6025479E-02  1.0000000E-99  1.0000000E-99
  154  1.1954536E+05  5.7956427E-01  4.5978983E+02  3.7189474E+20  1.6243892E-02  1.0000000E-99  1.0000000E-99
  155  1.2032542E+05  5.8334609E-01  4.6279009E+02  3.7185385E+20  1.6463856E-02  1.0000000E-99  1.0000000E-99
  156  1.2110549E+05  5.8712792E-01  4.6579035E+02  3.7181268E+20  1.6685371E-02  1.0000000E-99  1.0000000E-99
  157  1.2188556E+05  5.9090974E-01  4.6879061E+02  3.7177124E+20  1.6908439E-02  1.0000000E-99  1.0000000E-99
  158  1.2266563E+05  5.9469156E-01  4.7179087E+02  3.7172953E+20  1.7133064E-02  1.0000000E-99  1.0000000E-99
  159  1.2344569E+05  5.9847338E-01  4.7479113E+02  3.7168755E+20  1.7359245E-02  1.0000000E-99  1.0000000E-99
  160  1.2422576E+05  6.0225521E-01  4.7779139E+02  3.7164530E+20  1.7586987E-02  1.0000000E-99  1.0000000E-99
  161  1.2500583E+05  6.0603703E-01  4.8079165E+02  3.7160278E+20  1.7816290E-02  1.0000000E-99  1.0000000E-99
  162  1.2578590E+05  6.0981885E-01  4.8379191E+02  3.7155998E+20  1.8047156E-02  1.0000000E-99  1.0000000E-99
  163  1.2656596E+05  6.1360067E-01  4.8679217E+02  3.7151691E+20  1.8279589E-02  1.0000000E-99  1.0000000E-99
  164  1.2734603E+05  6.1738250E-01  4.8979243E+02  3.7147358E+20  1.8513589E-02  1.0000000E-99  1.0000000E-99
  165  1.2812610E+05  6.2116432E-01  4.9279269E+02  3.7142996E+20  1.8749159E-02  1.0000000E-99  1.0000000E-99
  166  1.2890617E+05  6.2494614E-01  4.9579295E+02  3.7138608E+20  1.8986301E-02  1.0000000E-99  1.0000000E-99
  167  1.2968623E+05  6.2872796E-01  4.9879321E+02  3.7134193E+20  1.9225017E-02  1.0000000E-99  1.0000000E-99
  168  1.3046630E+05  6.3250979E-01  5.0179347E+02  3.7129750E+20  1.9465309E-02  1.0000000E-99  1.0000000E-99
  169  1.3124637E+05  6.3629161E-01  5.0479373E+02  3.7125280E+20  1.9707180E-02  1.0000000E-99  1.0000000E-99
  170  1.3202644E+05  6.4007343E-01  5.0779399E+02  3.7120783E+20  1.9950631E-02  1.0000000E-99  1.0000000E-99
  171  1.3280650E+05  6.4385525E-01  5.1079425E+02  3.7116259E+20  2.0195665E-02  1.0000000E-99  1.0000000E-99
  172  1.3358657E+05  6.4763707E-01  5.1379451E+02  3.7111707E+20  2.0442284E-02  1.0000000E-99  1.0000000E-99
  173  1.3436664E+05  6.5141890E-01  5.1679477E+02  3.7107129E+20  2.0690490E-02  1.0000000E-99  1.0000000E-99
  174  1.3514671E+05  6.5520072E-01  5.1979503E+02  3.7102522E+20  2.0940285E-02  1.0000000E-99  1.0000000E-99
  175  1.3592677E+05  6.5898254E-01  5.2279529E+02  3.7097889E+20  2.1191672E-02  1.0000000E-99  1.0000000E-99
  176  1.3670684E+05  6.6276436E-01  5.2579555E+02  3.7093228E+20  2.1444653E-02  1.0000000E-99  1.0000000E-99
  177  1.3748691E+05  6.6654619E-01  5.2879581E+02  3.7088540E+20  2.1699230E-02  1.0000000E-99  1.0000000E-99
  178  1.3826698E+05  6.7032801E-01  5.3179607E+02  3.7083825E+20  2.1955406E-02  1.0000000E-99  1.0000000E-99
  179  1.3904705E+05  6.7410983E-01  5.3479633E+02  3.7079083E+20  2.2213182E-02  1.0000000E-99  1.0000000E-99
  180  1.3982711E+05  6.7789165E-01  5.3779659E+02  3.7074313E+20  2.2472562E-02  1.0000000E-99  1.0000000E-99
  181  1.4060718E+05  6.8167348E-01  5.4079685E+02  3.7069515E+20  2.2733546E-02  1.0000000E-99  1.0000000E-99
  182  1.4138725E+05  6.8545530E-01  5.4379711E+02  3.7064691E+20  2.2996139E-02  1.0000000E-99  1.0000000E-99
  183  1.4216732E+05  6.8923712E-01  5.4679737E+02  3.7059839E+20  2.3260341E-02  1.0000000E-99  1.0000000E-99
  184  1.4294738E+05  6.9301894E-01  5.4979763E+02  3.7054960E+20  2.3526157E-02  1.0000000E-99  1.0000000E-99
  185  1.4372745E+05  6.9680076E-01  5.5279789E+02  3.7050053E+20  2.3793587E-02  1.0000000E-99  1.0000000E-99
  186  1.4450752E+05  7.0058259E-01  5.5579815E+02  3.7045119E+20  2.4062634E-02  1.0000000E-99  1.0000000E-99
  187  1.4528759E+05  7.0436441E-01  5.5879841E+02  3.7040157E+20  2.4333302E-02  1.0000000E-99  1.0000000E-99
  188  1.4606765E+05  7.0814623E-01  5.6179867E+02  3.7035168E+20  2.4605591E-02  1.0000000E-99  1.0000000E-99
  189  1.4684772E+05  7.1192805E-01  5.6479893E+02  3.7030152E+20  2.4879506E-02  1.0000000E-99  1.0000000E-99
  190  1.4762779E+05  7.1570988E-01  5.6779919E+02  3.7025108E+20  2.5155047E-02  1.0000000E-99  1.0000000E-99
  191  1.4840786E+05  7.1949170E-01  5.7079945E+02  3.7020037E+20  2.5432219E-02  1.0000000E-99  1.0000000E-99
  192  1.4918792E+05  7.2327352E-01  5.7379971E+02  3.7014938E+20  2.5711022E-02  1.0000000E-99  1.0000000E-99
  193  1.4996799E+05  7.2705534E-01  5.7679997E+02  3.7009812E+20  2.5991461E-02  1.0000000E-99  1.0000000E-99
  194  1.5074806E+05  7.3083717E-01  5.7980023E+02  3.7004658E+20  2.6273536E-02  1.0000000E-99  1.0000000E-99
  195  1.5152813E+05  7.3461899E-01  5.8280049E+02  3.6999477E+20  2.6557252E-02  1.0000000E-99  1.0000000E-99
  196  1.5230819E+05  7.3840081E-01  5.8580075E+02  3.6994268E+20  2.6842610E-02  1.0000000E-99  1.0000000E-99
  197  1.5308826E+05  7.4218263E-01  5.8880101E+02  3.6989032E+20  2.7129614E-02  1.0000000E-99  1.0000000E-99
  198  1.5386833E+05  7.4596446E-01  5.9180127E+02  3.6983768E+20  2.7418265E-02  1.0000000E-99  1.0000000E-99
  199  1.5464840E+05  7.4974628E-01  5.9480153E+02  3.6978477E+20  2.7708566E-02  1.0000000E-99  1.0000000E-99
  200  1.5542846E+05  7.5352810E-01  5.9780179E+02  3.6973158E+20  2.8000521E-02  1.0000000E-99  1.0000000E-99
  201  1.5620853E+05  7.5730992E-01  6.0080205E+02  3.6967812E+20  2.8294131E-02  1.0000000E-99  1.0000000E-99
  202  1.5698860E+05  7.6109174E-01  6.0380231E+02  3.6962438E+20  2.8589400E-02  1.0000000E-99  1.0000000E-99
  203  1.5776867E+05  7.6487357E-01  6.0680257E+02  3.6957036E+20  2.8886329E-02  1.0000000E-99  1.0000000E-99
  204  1.5854873E+05  7.6865539E-01  6.0980282E+02  3.6951607E+20  2.9184923E-02  1.0000000E-99  1.0000000E-99
  205  1.5932880E+05  7.7243721E-01  6.1280308E+02  3.6946150E+20  2.9485184E-02  1.0000000E-99  1.0000000E-99
