! Date: 14/08/2026  Time: 14:14:46  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.23189124E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   54  3.1512826E+04  1.5277639E-01  1.2120318E+02  3.7292155E+20  1.0141172E-02  1.0000000E-99  1.0000000E-99
   55  3.2107204E+04  1.5565798E-01  1.2348925E+02  3.7284214E+20  1.0550997E-02  1.0000000E-99  1.0000000E-99
   56  3.2701582E+04  1.5853956E-01  1.2577532E+02  3.7276124E+20  1.0969199E-02  1.0000000E-99  1.0000000E-99
   57  3.3295960E+04  1.6142115E-01  1.2806138E+02  3.7267884E+20  1.1395798E-02  1.0000000E-99  1.0000000E-99
   58  3.3890338E+04  1.6430274E-01  1.3034745E+02  3.7259493E+20  1.1830815E-02  1.0000000E-99  1.0000000E-99
   59  3.4484716E+04  1.6718432E-01  1.3263352E+02  3.7250951E+20  1.2274271E-02  1.0000000E-99  1.0000000E-99
   60  3.5079094E+04  1.7006591E-01  1.3491959E+02  3.7242260E+20  1.2726188E-02  1.0000000E-99  1.0000000E-99
   61  3.5673472E+04  1.7294749E-01  1.3720566E+02  3.7233417E+20  1.3186589E-02  1.0000000E-99  1.0000000E-99
   62  3.6267849E+04  1.7582908E-01  1.3949173E+02  3.7224424E+20  1.3655495E-02  1.0000000E-99  1.0000000E-99
   63  3.6862227E+04  1.7871066E-01  1.4177780E+02  3.7215279E+20  1.4132930E-02  1.0000000E-99  1.0000000E-99
   64  3.7456605E+04  1.8159225E-01  1.4406387E+02  3.7205984E+20  1.4618917E-02  1.0000000E-99  1.0000000E-99
   65  3.8050983E+04  1.8447384E-01  1.4634993E+02  3.7196538E+20  1.5113481E-02  1.0000000E-99  1.0000000E-99
   66  3.8645361E+04  1.8735542E-01  1.4863600E+02  3.7186941E+20  1.5616645E-02  1.0000000E-99  1.0000000E-99
   67  3.9239739E+04  1.9023701E-01  1.5092207E+02  3.7177192E+20  1.6128435E-02  1.0000000E-99  1.0000000E-99
   68  3.9834117E+04  1.9311859E-01  1.5320814E+02  3.7167291E+20  1.6648875E-02  1.0000000E-99  1.0000000E-99
   69  4.0428495E+04  1.9600018E-01  1.5549421E+02  3.7157240E+20  1.7177992E-02  1.0000000E-99  1.0000000E-99
   70  4.1022872E+04  1.9888176E-01  1.5778028E+02  3.7147036E+20  1.7715812E-02  1.0000000E-99  1.0000000E-99
   71  4.1617250E+04  2.0176335E-01  1.6006635E+02  3.7136681E+20  1.8262362E-02  1.0000000E-99  1.0000000E-99
   72  4.2211628E+04  2.0464494E-01  1.6235242E+02  3.7126173E+20  1.8817669E-02  1.0000000E-99  1.0000000E-99
   73  4.2806006E+04  2.0752652E-01  1.6463848E+02  3.7115514E+20  1.9381760E-02  1.0000000E-99  1.0000000E-99
   74  4.3400384E+04  2.1040811E-01  1.6692455E+02  3.7104702E+20  1.9954664E-02  1.0000000E-99  1.0000000E-99
   75  4.3994762E+04  2.1328969E-01  1.6921062E+02  3.7093738E+20  2.0536409E-02  1.0000000E-99  1.0000000E-99
   76  4.4589140E+04  2.1617128E-01  1.7149669E+02  3.7082622E+20  2.1127025E-02  1.0000000E-99  1.0000000E-99
   77  4.5183518E+04  2.1905286E-01  1.7378276E+02  3.7071353E+20  2.1726541E-02  1.0000000E-99  1.0000000E-99
   78  4.5777895E+04  2.2193445E-01  1.7606883E+02  3.7059931E+20  2.2334987E-02  1.0000000E-99  1.0000000E-99
   79  4.6372273E+04  2.2481603E-01  1.7835490E+02  3.7048356E+20  2.2952395E-02  1.0000000E-99  1.0000000E-99
   80  4.6966651E+04  2.2769762E-01  1.8064097E+02  3.7036629E+20  2.3578794E-02  1.0000000E-99  1.0000000E-99
   81  4.7561029E+04  2.3057921E-01  1.8292704E+02  3.7024748E+20  2.4214218E-02  1.0000000E-99  1.0000000E-99
   82  4.8155407E+04  2.3346079E-01  1.8521310E+02  3.7012713E+20  2.4858698E-02  1.0000000E-99  1.0000000E-99
   83  4.8749785E+04  2.3634238E-01  1.8749917E+02  3.7000526E+20  2.5512266E-02  1.0000000E-99  1.0000000E-99
   84  4.9344163E+04  2.3922396E-01  1.8978524E+02  3.6988184E+20  2.6174957E-02  1.0000000E-99  1.0000000E-99
   85  4.9938541E+04  2.4210555E-01  1.9207131E+02  3.6975689E+20  2.6846803E-02  1.0000000E-99  1.0000000E-99
   86  5.0532918E+04  2.4498713E-01  1.9435738E+02  3.6963040E+20  2.7527839E-02  1.0000000E-99  1.0000000E-99
   87  5.1127296E+04  2.4786872E-01  1.9664345E+02  3.6950237E+20  2.8218100E-02  1.0000000E-99  1.0000000E-99
   88  5.1721674E+04  2.5075031E-01  1.9892952E+02  3.6937279E+20  2.8917622E-02  1.0000000E-99  1.0000000E-99
   89  5.2316052E+04  2.5363189E-01  2.0121559E+02  3.6924167E+20  2.9626440E-02  1.0000000E-99  1.0000000E-99
   90  5.2910430E+04  2.5651348E-01  2.0350165E+02  3.6910901E+20  3.0344590E-02  1.0000000E-99  1.0000000E-99
   91  5.3504808E+04  2.5939506E-01  2.0578772E+02  3.6897480E+20  3.1072110E-02  1.0000000E-99  1.0000000E-99
   92  5.4099186E+04  2.6227665E-01  2.0807379E+02  3.6883904E+20  3.1809037E-02  1.0000000E-99  1.0000000E-99
   93  5.4693564E+04  2.6515823E-01  2.1035986E+02  3.6870172E+20  3.2555410E-02  1.0000000E-99  1.0000000E-99
   94  5.5287942E+04  2.6803982E-01  2.1264593E+02  3.6856286E+20  3.3311267E-02  1.0000000E-99  1.0000000E-99
   95  5.5882319E+04  2.7092141E-01  2.1493200E+02  3.6842244E+20  3.4076647E-02  1.0000000E-99  1.0000000E-99
   96  5.6476697E+04  2.7380299E-01  2.1721807E+02  3.6828046E+20  3.4851591E-02  1.0000000E-99  1.0000000E-99
   97  5.7071075E+04  2.7668458E-01  2.1950414E+02  3.6813693E+20  3.5636138E-02  1.0000000E-99  1.0000000E-99
   98  5.7665453E+04  2.7956616E-01  2.2179020E+02  3.6799184E+20  3.6430331E-02  1.0000000E-99  1.0000000E-99
   99  5.8259831E+04  2.8244775E-01  2.2407627E+02  3.6784518E+20  3.7234209E-02  1.0000000E-99  1.0000000E-99
  100  5.8854209E+04  2.8532933E-01  2.2636234E+02  3.6769696E+20  3.8047817E-02  1.0000000E-99  1.0000000E-99
  101  5.9448587E+04  2.8821092E-01  2.2864841E+02  3.6754718E+20  3.8871196E-02  1.0000000E-99  1.0000000E-99
  102  6.0042965E+04  2.9109251E-01  2.3093448E+02  3.6739583E+20  3.9704390E-02  1.0000000E-99  1.0000000E-99
  103  6.0637342E+04  2.9397409E-01  2.3322055E+02  3.6724290E+20  4.0547444E-02  1.0000000E-99  1.0000000E-99
  104  6.1231720E+04  2.9685568E-01  2.3550662E+02  3.6708841E+20  4.1400401E-02  1.0000000E-99  1.0000000E-99
  105  6.1826098E+04  2.9973726E-01  2.3779269E+02  3.6693235E+20  4.2263308E-02  1.0000000E-99  1.0000000E-99
  106  6.2420476E+04  3.0261885E-01  2.4007875E+02  3.6677471E+20  4.3136210E-02  1.0000000E-99  1.0000000E-99
  107  6.3014854E+04  3.0550043E-01  2.4236482E+02  3.6661549E+20  4.4019153E-02  1.0000000E-99  1.0000000E-99
  108  6.3609232E+04  3.0838202E-01  2.4465089E+02  3.6645469E+20  4.4912187E-02  1.0000000E-99  1.0000000E-99
  109  6.4203610E+04  3.1126360E-01  2.4693696E+02  3.6629231E+20  4.5815357E-02  1.0000000E-99  1.0000000E-99
  110  6.4797988E+04  3.1414519E-01  2.4922303E+02  3.6612835E+20  4.6728713E-02  1.0000000E-99  1.0000000E-99
  111  6.5392365E+04  3.1702678E-01  2.5150910E+02  3.6596280E+20  4.7652305E-02  1.0000000E-99  1.0000000E-99
  112  6.5986743E+04  3.1990836E-01  2.5379517E+02  3.6579567E+20  4.8586181E-02  1.0000000E-99  1.0000000E-99
  113  6.6581121E+04  3.2278995E-01  2.5608124E+02  3.6562694E+20  4.9530394E-02  1.0000000E-99  1.0000000E-99
  114  6.7175499E+04  3.2567153E-01  2.5836730E+02  3.6545662E+20  5.0484993E-02  1.0000000E-99  1.0000000E-99
  115  6.7769877E+04  3.2855312E-01  2.6065337E+02  3.6528471E+20  5.1450032E-02  1.0000000E-99  1.0000000E-99
  116  6.8364255E+04  3.3143470E-01  2.6293944E+02  3.6511120E+20  5.2425563E-02  1.0000000E-99  1.0000000E-99
  117  6.8958633E+04  3.3431629E-01  2.6522551E+02  3.6493609E+20  5.3411639E-02  1.0000000E-99  1.0000000E-99
  118  6.9553011E+04  3.3719788E-01  2.6751158E+02  3.6475938E+20  5.4408315E-02  1.0000000E-99  1.0000000E-99
  119  7.0147388E+04  3.4007946E-01  2.6979765E+02  3.6458107E+20  5.5415646E-02  1.0000000E-99  1.0000000E-99
  120  7.0741766E+04  3.4296105E-01  2.7208372E+02  3.6440115E+20  5.6433687E-02  1.0000000E-99  1.0000000E-99
  121  7.1336144E+04  3.4584263E-01  2.7436979E+02  3.6421963E+20  5.7462494E-02  1.0000000E-99  1.0000000E-99
  122  7.1930522E+04  3.4872422E-01  2.7665585E+02  3.6403649E+20  5.8502126E-02  1.0000000E-99  1.0000000E-99
  123  7.2524900E+04  3.5160580E-01  2.7894192E+02  3.6385174E+20  5.9552640E-02  1.0000000E-99  1.0000000E-99
  124  7.3119278E+04  3.5448739E-01  2.8122799E+02  3.6366537E+20  6.0614095E-02  1.0000000E-99  1.0000000E-99
  125  7.3713656E+04  3.5736898E-01  2.8351406E+02  3.6347739E+20  6.1686549E-02  1.0000000E-99  1.0000000E-99
  126  7.4308034E+04  3.6025056E-01  2.8580013E+02  3.6328778E+20  6.2770065E-02  1.0000000E-99  1.0000000E-99
  127  7.4902412E+04  3.6313215E-01  2.8808620E+02  3.6309655E+20  6.3864702E-02  1.0000000E-99  1.0000000E-99
  128  7.5496789E+04  3.6601373E-01  2.9037227E+02  3.6290370E+20  6.4970522E-02  1.0000000E-99  1.0000000E-99
  129  7.6091167E+04  3.6889532E-01  2.9265834E+02  3.6270922E+20  6.6087589E-02  1.0000000E-99  1.0000000E-99
  130  7.6685545E+04  3.7177690E-01  2.9494440E+02  3.6251310E+20  6.7215966E-02  1.0000000E-99  1.0000000E-99
  131  7.7279923E+04  3.7465849E-01  2.9723047E+02  3.6231536E+20  6.8355717E-02  1.0000000E-99  1.0000000E-99
  132  7.7874301E+04  3.7754007E-01  2.9951654E+02  3.6211597E+20  6.9506907E-02  1.0000000E-99  1.0000000E-99
  133  7.8468679E+04  3.8042166E-01  3.0180261E+02  3.6191495E+20  7.0669604E-02  1.0000000E-99  1.0000000E-99
  134  7.9063057E+04  3.8330325E-01  3.0408868E+02  3.6171229E+20  7.1843873E-02  1.0000000E-99  1.0000000E-99
  135  7.9657435E+04  3.8618483E-01  3.0637475E+02  3.6150798E+20  7.3029782E-02  1.0000000E-99  1.0000000E-99
  136  8.0251812E+04  3.8906642E-01  3.0866082E+02  3.6130203E+20  7.4227401E-02  1.0000000E-99  1.0000000E-99
  137  8.0846190E+04  3.9194800E-01  3.1094689E+02  3.6109442E+20  7.5436799E-02  1.0000000E-99  1.0000000E-99
  138  8.1440568E+04  3.9482959E-01  3.1323295E+02  3.6088516E+20  7.6658046E-02  1.0000000E-99  1.0000000E-99
  139  8.2034946E+04  3.9771117E-01  3.1551902E+02  3.6067425E+20  7.7891214E-02  1.0000000E-99  1.0000000E-99
  140  8.2629324E+04  4.0059276E-01  3.1780509E+02  3.6046167E+20  7.9136376E-02  1.0000000E-99  1.0000000E-99
  141  8.3223702E+04  4.0347435E-01  3.2009116E+02  3.6024744E+20  8.0393605E-02  1.0000000E-99  1.0000000E-99
  142  8.3818080E+04  4.0635593E-01  3.2237723E+02  3.6003154E+20  8.1662975E-02  1.0000000E-99  1.0000000E-99
  143  8.4412458E+04  4.0923752E-01  3.2466330E+02  3.5981398E+20  8.2944561E-02  1.0000000E-99  1.0000000E-99
  144  8.5006835E+04  4.1211910E-01  3.2694937E+02  3.5959474E+20  8.4238440E-02  1.0000000E-99  1.0000000E-99
  145  8.5601213E+04  4.1500069E-01  3.2923544E+02  3.5937383E+20  8.5544689E-02  1.0000000E-99  1.0000000E-99
  146  8.6195591E+04  4.1788227E-01  3.3152150E+02  3.5915124E+20  8.6863386E-02  1.0000000E-99  1.0000000E-99
  147  8.6789969E+04  4.2076386E-01  3.3380757E+02  3.5892697E+20  8.8194611E-02  1.0000000E-99  1.0000000E-99
  148  8.7384347E+04  4.2364545E-01  3.3609364E+02  3.5870102E+20  8.9538444E-02  1.0000000E-99  1.0000000E-99
  149  8.7978725E+04  4.2652703E-01  3.3837971E+02  3.5847339E+20  9.0894966E-02  1.0000000E-99  1.0000000E-99
  150  8.8573103E+04  4.2940862E-01  3.4066578E+02  3.5824406E+20  9.2264260E-02  1.0000000E-99  1.0000000E-99
  151  8.9167481E+04  4.3229020E-01  3.4295185E+02  3.5801304E+20  9.3646410E-02  1.0000000E-99  1.0000000E-99
  152  8.9761858E+04  4.3517179E-01  3.4523792E+02  3.5778033E+20  9.5041499E-02  1.0000000E-99  1.0000000E-99
  153  9.0356236E+04  4.3805337E-01  3.4752399E+02  3.5754591E+20  9.6449613E-02  1.0000000E-99  1.0000000E-99
  154  9.0950614E+04  4.4093496E-01  3.4981005E+02  3.5730980E+20  9.7870840E-02  1.0000000E-99  1.0000000E-99
  155  9.1544992E+04  4.4381654E-01  3.5209612E+02  3.5707197E+20  9.9305268E-02  1.0000000E-99  1.0000000E-99
  156  9.2139370E+04  4.4669813E-01  3.5438219E+02  3.5683244E+20  1.0075298E-01  1.0000000E-99  1.0000000E-99
  157  9.2733748E+04  4.4957972E-01  3.5666826E+02  3.5659120E+20  1.0221408E-01  1.0000000E-99  1.0000000E-99
  158  9.3328126E+04  4.5246130E-01  3.5895433E+02  3.5634824E+20  1.0368865E-01  1.0000000E-99  1.0000000E-99
  159  9.3922504E+04  4.5534289E-01  3.6124040E+02  3.5610356E+20  1.0517678E-01  1.0000000E-99  1.0000000E-99
  160  9.4516881E+04  4.5822447E-01  3.6352647E+02  3.5585715E+20  1.0667857E-01  1.0000000E-99  1.0000000E-99
  161  9.5111259E+04  4.6110606E-01  3.6581254E+02  3.5560902E+20  1.0819411E-01  1.0000000E-99  1.0000000E-99
  162  9.5705637E+04  4.6398764E-01  3.6809860E+02  3.5535916E+20  1.0972350E-01  1.0000000E-99  1.0000000E-99
  163  9.6300015E+04  4.6686923E-01  3.7038467E+02  3.5510756E+20  1.1126684E-01  1.0000000E-99  1.0000000E-99
  164  9.6894393E+04  4.6975082E-01  3.7267074E+02  3.5485423E+20  1.1282422E-01  1.0000000E-99  1.0000000E-99
  165  9.7488771E+04  4.7263240E-01  3.7495681E+02  3.5459915E+20  1.1439575E-01  1.0000000E-99  1.0000000E-99
  166  9.8083149E+04  4.7551399E-01  3.7724288E+02  3.5434233E+20  1.1598152E-01  1.0000000E-99  1.0000000E-99
  167  9.8677527E+04  4.7839557E-01  3.7952895E+02  3.5408376E+20  1.1758164E-01  1.0000000E-99  1.0000000E-99
  168  9.9271905E+04  4.8127716E-01  3.8181502E+02  3.5382344E+20  1.1919622E-01  1.0000000E-99  1.0000000E-99
  169  9.9866282E+04  4.8415874E-01  3.8410109E+02  3.5356136E+20  1.2082536E-01  1.0000000E-99  1.0000000E-99
  170  1.0046066E+05  4.8704033E-01  3.8638715E+02  3.5329752E+20  1.2246916E-01  1.0000000E-99  1.0000000E-99
  171  1.0105504E+05  4.8992192E-01  3.8867322E+02  3.5303191E+20  1.2412773E-01  1.0000000E-99  1.0000000E-99
  172  1.0164942E+05  4.9280350E-01  3.9095929E+02  3.5276454E+20  1.2580119E-01  1.0000000E-99  1.0000000E-99
  173  1.0224379E+05  4.9568509E-01  3.9324536E+02  3.5249539E+20  1.2748965E-01  1.0000000E-99  1.0000000E-99
  174  1.0283817E+05  4.9856667E-01  3.9553143E+02  3.5222447E+20  1.2919321E-01  1.0000000E-99  1.0000000E-99
  175  1.0343255E+05  5.0144826E-01  3.9781750E+02  3.5195176E+20  1.3091200E-01  1.0000000E-99  1.0000000E-99
  176  1.0402693E+05  5.0432984E-01  4.0010357E+02  3.5167727E+20  1.3264612E-01  1.0000000E-99  1.0000000E-99
  177  1.0462131E+05  5.0721143E-01  4.0238964E+02  3.5140099E+20  1.3439569E-01  1.0000000E-99  1.0000000E-99
  178  1.0521568E+05  5.1009302E-01  4.0467571E+02  3.5112292E+20  1.3616084E-01  1.0000000E-99  1.0000000E-99
  179  1.0581006E+05  5.1297460E-01  4.0696177E+02  3.5084305E+20  1.3794168E-01  1.0000000E-99  1.0000000E-99
  180  1.0640444E+05  5.1585619E-01  4.0924784E+02  3.5056138E+20  1.3973834E-01  1.0000000E-99  1.0000000E-99
  181  1.0699882E+05  5.1873777E-01  4.1153391E+02  3.5027790E+20  1.4155093E-01  1.0000000E-99  1.0000000E-99
  182  1.0759319E+05  5.2161936E-01  4.1381998E+02  3.4999261E+20  1.4337959E-01  1.0000000E-99  1.0000000E-99
  183  1.0818757E+05  5.2450094E-01  4.1610605E+02  3.4970550E+20  1.4522444E-01  1.0000000E-99  1.0000000E-99
  184  1.0878195E+05  5.2738253E-01  4.1839212E+02  3.4941658E+20  1.4708561E-01  1.0000000E-99  1.0000000E-99
  185  1.0937633E+05  5.3026411E-01  4.2067819E+02  3.4912583E+20  1.4896323E-01  1.0000000E-99  1.0000000E-99
  186  1.0997071E+05  5.3314570E-01  4.2296426E+02  3.4883325E+20  1.5085742E-01  1.0000000E-99  1.0000000E-99
  187  1.1056508E+05  5.3602729E-01  4.2525032E+02  3.4853884E+20  1.5276834E-01  1.0000000E-99  1.0000000E-99
  188  1.1115946E+05  5.3890887E-01  4.2753639E+02  3.4824259E+20  1.5469610E-01  1.0000000E-99  1.0000000E-99
  189  1.1175384E+05  5.4179046E-01  4.2982246E+02  3.4794450E+20  1.5664085E-01  1.0000000E-99  1.0000000E-99
  190  1.1234822E+05  5.4467204E-01  4.3210853E+02  3.4764456E+20  1.5860272E-01  1.0000000E-99  1.0000000E-99
  191  1.1294260E+05  5.4755363E-01  4.3439460E+02  3.4734277E+20  1.6058187E-01  1.0000000E-99  1.0000000E-99
  192  1.1353697E+05  5.5043521E-01  4.3668067E+02  3.4703912E+20  1.6257842E-01  1.0000000E-99  1.0000000E-99
  193  1.1413135E+05  5.5331680E-01  4.3896674E+02  3.4673361E+20  1.6459253E-01  1.0000000E-99  1.0000000E-99
  194  1.1472573E+05  5.5619839E-01  4.4125281E+02  3.4642623E+20  1.6662434E-01  1.0000000E-99  1.0000000E-99
  195  1.1532011E+05  5.5907997E-01  4.4353887E+02  3.4611698E+20  1.6867401E-01  1.0000000E-99  1.0000000E-99
  196  1.1591449E+05  5.6196156E-01  4.4582494E+02  3.4580586E+20  1.7074167E-01  1.0000000E-99  1.0000000E-99
  197  1.1650886E+05  5.6484314E-01  4.4811101E+02  3.4549285E+20  1.7282749E-01  1.0000000E-99  1.0000000E-99
  198  1.1710324E+05  5.6772473E-01  4.5039708E+02  3.4517795E+20  1.7493163E-01  1.0000000E-99  1.0000000E-99
  199  1.1769762E+05  5.7060631E-01  4.5268315E+02  3.4486117E+20  1.7705422E-01  1.0000000E-99  1.0000000E-99
  200  1.1829200E+05  5.7348790E-01  4.5496922E+02  3.4454248E+20  1.7919545E-01  1.0000000E-99  1.0000000E-99
  201  1.1888637E+05  5.7636949E-01  4.5725529E+02  3.4422189E+20  1.8135546E-01  1.0000000E-99  1.0000000E-99
  202  1.1948075E+05  5.7925107E-01  4.5954136E+02  3.4389940E+20  1.8353443E-01  1.0000000E-99  1.0000000E-99
  203  1.2007513E+05  5.8213266E-01  4.6182742E+02  3.4357499E+20  1.8573251E-01  1.0000000E-99  1.0000000E-99
  204  1.2066951E+05  5.8501424E-01  4.6411349E+02  3.4324866E+20  1.8794989E-01  1.0000000E-99  1.0000000E-99
  205  1.2126389E+05  5.8789583E-01  4.6639956E+02  3.4292041E+20  1.9018671E-01  1.0000000E-99  1.0000000E-99
