! Date: 14/08/2026  Time: 13:33:58  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.56268465E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   89  6.8687784E+04  3.3300320E-01  2.6418379E+02  3.5487332E+20  1.0952875E-01  1.0000000E-99  1.0000000E-99
   90  6.9467421E+04  3.3678293E-01  2.6718239E+02  3.5439994E+20  1.1239359E-01  1.0000000E-99  1.0000000E-99
   91  7.0247057E+04  3.4056266E-01  2.7018099E+02  3.5392056E+20  1.1530681E-01  1.0000000E-99  1.0000000E-99
   92  7.1026693E+04  3.4434239E-01  2.7317959E+02  3.5343516E+20  1.1826905E-01  1.0000000E-99  1.0000000E-99
   93  7.1806329E+04  3.4812212E-01  2.7617819E+02  3.5294373E+20  1.2128098E-01  1.0000000E-99  1.0000000E-99
   94  7.2585965E+04  3.5190185E-01  2.7917679E+02  3.5244622E+20  1.2434327E-01  1.0000000E-99  1.0000000E-99
   95  7.3365601E+04  3.5568158E-01  2.8217539E+02  3.5194263E+20  1.2745661E-01  1.0000000E-99  1.0000000E-99
   96  7.4145237E+04  3.5946131E-01  2.8517399E+02  3.5143291E+20  1.3062172E-01  1.0000000E-99  1.0000000E-99
   97  7.4924873E+04  3.6324104E-01  2.8817259E+02  3.5091705E+20  1.3383931E-01  1.0000000E-99  1.0000000E-99
   98  7.5704509E+04  3.6702077E-01  2.9117119E+02  3.5039501E+20  1.3711014E-01  1.0000000E-99  1.0000000E-99
   99  7.6484146E+04  3.7080050E-01  2.9416979E+02  3.4986677E+20  1.4043497E-01  1.0000000E-99  1.0000000E-99
  100  7.7263782E+04  3.7458023E-01  2.9716839E+02  3.4933231E+20  1.4381458E-01  1.0000000E-99  1.0000000E-99
  101  7.8043418E+04  3.7835997E-01  3.0016699E+02  3.4879159E+20  1.4724978E-01  1.0000000E-99  1.0000000E-99
  102  7.8823054E+04  3.8213970E-01  3.0316559E+02  3.4824458E+20  1.5074138E-01  1.0000000E-99  1.0000000E-99
  103  7.9602690E+04  3.8591943E-01  3.0616419E+02  3.4769125E+20  1.5429023E-01  1.0000000E-99  1.0000000E-99
  104  8.0382326E+04  3.8969916E-01  3.0916279E+02  3.4713158E+20  1.5789719E-01  1.0000000E-99  1.0000000E-99
  105  8.1161962E+04  3.9347889E-01  3.1216139E+02  3.4656553E+20  1.6156315E-01  1.0000000E-99  1.0000000E-99
  106  8.1941598E+04  3.9725862E-01  3.1515999E+02  3.4599307E+20  1.6528902E-01  1.0000000E-99  1.0000000E-99
  107  8.2721235E+04  4.0103835E-01  3.1815859E+02  3.4541417E+20  1.6907572E-01  1.0000000E-99  1.0000000E-99
  108  8.3500871E+04  4.0481808E-01  3.2115719E+02  3.4482880E+20  1.7292421E-01  1.0000000E-99  1.0000000E-99
  109  8.4280507E+04  4.0859781E-01  3.2415580E+02  3.4423692E+20  1.7683547E-01  1.0000000E-99  1.0000000E-99
  110  8.5060143E+04  4.1237754E-01  3.2715440E+02  3.4363850E+20  1.8081050E-01  1.0000000E-99  1.0000000E-99
  111  8.5839779E+04  4.1615727E-01  3.3015300E+02  3.4303351E+20  1.8485033E-01  1.0000000E-99  1.0000000E-99
  112  8.6619415E+04  4.1993700E-01  3.3315160E+02  3.4242191E+20  1.8895602E-01  1.0000000E-99  1.0000000E-99
  113  8.7399051E+04  4.2371673E-01  3.3615020E+02  3.4180367E+20  1.9312865E-01  1.0000000E-99  1.0000000E-99
  114  8.8178687E+04  4.2749646E-01  3.3914880E+02  3.4117874E+20  1.9736933E-01  1.0000000E-99  1.0000000E-99
  115  8.8958323E+04  4.3127619E-01  3.4214740E+02  3.4054710E+20  2.0167921E-01  1.0000000E-99  1.0000000E-99
  116  8.9737960E+04  4.3505592E-01  3.4514600E+02  3.3990871E+20  2.0605944E-01  1.0000000E-99  1.0000000E-99
  117  9.0517596E+04  4.3883565E-01  3.4814460E+02  3.3926352E+20  2.1051124E-01  1.0000000E-99  1.0000000E-99
  118  9.1297232E+04  4.4261539E-01  3.5114320E+02  3.3861150E+20  2.1503584E-01  1.0000000E-99  1.0000000E-99
  119  9.2076868E+04  4.4639512E-01  3.5414180E+02  3.3795261E+20  2.1963449E-01  1.0000000E-99  1.0000000E-99
  120  9.2856504E+04  4.5017485E-01  3.5714040E+02  3.3728681E+20  2.2430851E-01  1.0000000E-99  1.0000000E-99
  121  9.3636140E+04  4.5395458E-01  3.6013900E+02  3.3661405E+20  2.2905923E-01  1.0000000E-99  1.0000000E-99
  122  9.4415776E+04  4.5773431E-01  3.6313760E+02  3.3593431E+20  2.3388801E-01  1.0000000E-99  1.0000000E-99
  123  9.5195412E+04  4.6151404E-01  3.6613620E+02  3.3524752E+20  2.3879626E-01  1.0000000E-99  1.0000000E-99
  124  9.5975048E+04  4.6529377E-01  3.6913480E+02  3.3455366E+20  2.4378543E-01  1.0000000E-99  1.0000000E-99
  125  9.6754685E+04  4.6907350E-01  3.7213340E+02  3.3385267E+20  2.4885701E-01  1.0000000E-99  1.0000000E-99
  126  9.7534321E+04  4.7285323E-01  3.7513200E+02  3.3314451E+20  2.5401252E-01  1.0000000E-99  1.0000000E-99
  127  9.8313957E+04  4.7663296E-01  3.7813060E+02  3.3242914E+20  2.5925353E-01  1.0000000E-99  1.0000000E-99
  128  9.9093593E+04  4.8041269E-01  3.8112920E+02  3.3170651E+20  2.6458165E-01  1.0000000E-99  1.0000000E-99
  129  9.9873229E+04  4.8419242E-01  3.8412780E+02  3.3097657E+20  2.6999855E-01  1.0000000E-99  1.0000000E-99
  130  1.0065287E+05  4.8797215E-01  3.8712640E+02  3.3023927E+20  2.7550592E-01  1.0000000E-99  1.0000000E-99
  131  1.0143250E+05  4.9175188E-01  3.9012500E+02  3.2949456E+20  2.8110551E-01  1.0000000E-99  1.0000000E-99
  132  1.0221214E+05  4.9553161E-01  3.9312361E+02  3.2874239E+20  2.8679914E-01  1.0000000E-99  1.0000000E-99
  133  1.0299177E+05  4.9931134E-01  3.9612221E+02  3.2798272E+20  2.9258865E-01  1.0000000E-99  1.0000000E-99
  134  1.0377141E+05  5.0309107E-01  3.9912081E+02  3.2721549E+20  2.9847596E-01  1.0000000E-99  1.0000000E-99
  135  1.0455105E+05  5.0687081E-01  4.0211941E+02  3.2644064E+20  3.0446302E-01  1.0000000E-99  1.0000000E-99
  136  1.0533068E+05  5.1065054E-01  4.0511801E+02  3.2565813E+20  3.1055186E-01  1.0000000E-99  1.0000000E-99
  137  1.0611032E+05  5.1443027E-01  4.0811661E+02  3.2486789E+20  3.1674456E-01  1.0000000E-99  1.0000000E-99
  138  1.0688995E+05  5.1821000E-01  4.1111521E+02  3.2406987E+20  3.2304326E-01  1.0000000E-99  1.0000000E-99
  139  1.0766959E+05  5.2198973E-01  4.1411381E+02  3.2326401E+20  3.2945017E-01  1.0000000E-99  1.0000000E-99
  140  1.0844923E+05  5.2576946E-01  4.1711241E+02  3.2245025E+20  3.3596755E-01  1.0000000E-99  1.0000000E-99
  141  1.0922886E+05  5.2954919E-01  4.2011101E+02  3.2162854E+20  3.4259775E-01  1.0000000E-99  1.0000000E-99
  142  1.1000850E+05  5.3332892E-01  4.2310961E+02  3.2079881E+20  3.4934318E-01  1.0000000E-99  1.0000000E-99
  143  1.1078813E+05  5.3710865E-01  4.2610821E+02  3.1996100E+20  3.5620632E-01  1.0000000E-99  1.0000000E-99
  144  1.1156777E+05  5.4088838E-01  4.2910681E+02  3.1911505E+20  3.6318974E-01  1.0000000E-99  1.0000000E-99
  145  1.1234741E+05  5.4466811E-01  4.3210541E+02  3.1826088E+20  3.7029608E-01  1.0000000E-99  1.0000000E-99
  146  1.1312704E+05  5.4844784E-01  4.3510401E+02  3.1739845E+20  3.7752806E-01  1.0000000E-99  1.0000000E-99
  147  1.1390668E+05  5.5222757E-01  4.3810261E+02  3.1652767E+20  3.8488850E-01  1.0000000E-99  1.0000000E-99
  148  1.1468632E+05  5.5600730E-01  4.4110121E+02  3.1564847E+20  3.9238029E-01  1.0000000E-99  1.0000000E-99
  149  1.1546595E+05  5.5978703E-01  4.4409981E+02  3.1476080E+20  4.0000642E-01  1.0000000E-99  1.0000000E-99
  150  1.1624559E+05  5.6356676E-01  4.4709841E+02  3.1386457E+20  4.0776998E-01  1.0000000E-99  1.0000000E-99
  151  1.1702522E+05  5.6734649E-01  4.5009701E+02  3.1295972E+20  4.1567416E-01  1.0000000E-99  1.0000000E-99
  152  1.1780486E+05  5.7112623E-01  4.5309561E+02  3.1204616E+20  4.2372226E-01  1.0000000E-99  1.0000000E-99
  153  1.1858450E+05  5.7490596E-01  4.5609421E+02  3.1112382E+20  4.3191766E-01  1.0000000E-99  1.0000000E-99
  154  1.1936413E+05  5.7868569E-01  4.5909282E+02  3.1019262E+20  4.4026389E-01  1.0000000E-99  1.0000000E-99
  155  1.2014377E+05  5.8246542E-01  4.6209142E+02  3.0925249E+20  4.4876458E-01  1.0000000E-99  1.0000000E-99
  156  1.2092340E+05  5.8624515E-01  4.6509002E+02  3.0830333E+20  4.5742347E-01  1.0000000E-99  1.0000000E-99
  157  1.2170304E+05  5.9002488E-01  4.6808862E+02  3.0734508E+20  4.6624446E-01  1.0000000E-99  1.0000000E-99
  158  1.2248268E+05  5.9380461E-01  4.7108722E+02  3.0637763E+20  4.7523155E-01  1.0000000E-99  1.0000000E-99
  159  1.2326231E+05  5.9758434E-01  4.7408582E+02  3.0540091E+20  4.8438889E-01  1.0000000E-99  1.0000000E-99
  160  1.2404195E+05  6.0136407E-01  4.7708442E+02  3.0441482E+20  4.9372079E-01  1.0000000E-99  1.0000000E-99
  161  1.2482158E+05  6.0514380E-01  4.8008302E+02  3.0341928E+20  5.0323169E-01  1.0000000E-99  1.0000000E-99
  162  1.2560122E+05  6.0892353E-01  4.8308162E+02  3.0241419E+20  5.1292619E-01  1.0000000E-99  1.0000000E-99
  163  1.2638086E+05  6.1270326E-01  4.8608022E+02  3.0139945E+20  5.2280906E-01  1.0000000E-99  1.0000000E-99
  164  1.2716049E+05  6.1648299E-01  4.8907882E+02  3.0037497E+20  5.3288525E-01  1.0000000E-99  1.0000000E-99
  165  1.2794013E+05  6.2026272E-01  4.9207742E+02  2.9934065E+20  5.4315988E-01  1.0000000E-99  1.0000000E-99
  166  1.2871977E+05  6.2404245E-01  4.9507602E+02  2.9829638E+20  5.5363825E-01  1.0000000E-99  1.0000000E-99
  167  1.2949940E+05  6.2782218E-01  4.9807462E+02  2.9724206E+20  5.6432587E-01  1.0000000E-99  1.0000000E-99
  168  1.3027904E+05  6.3160191E-01  5.0107322E+02  2.9617758E+20  5.7522844E-01  1.0000000E-99  1.0000000E-99
  169  1.3105867E+05  6.3538165E-01  5.0407182E+02  2.9510283E+20  5.8635190E-01  1.0000000E-99  1.0000000E-99
  170  1.3183831E+05  6.3916138E-01  5.0707042E+02  2.9401771E+20  5.9770240E-01  1.0000000E-99  1.0000000E-99
  171  1.3261795E+05  6.4294111E-01  5.1006902E+02  2.9292209E+20  6.0928631E-01  1.0000000E-99  1.0000000E-99
  172  1.3339758E+05  6.4672084E-01  5.1306762E+02  2.9181585E+20  6.2111028E-01  1.0000000E-99  1.0000000E-99
  173  1.3417722E+05  6.5050057E-01  5.1606622E+02  2.9069888E+20  6.3318119E-01  1.0000000E-99  1.0000000E-99
  174  1.3495685E+05  6.5428030E-01  5.1906482E+02  2.8957105E+20  6.4550620E-01  1.0000000E-99  1.0000000E-99
  175  1.3573649E+05  6.5806003E-01  5.2206342E+02  2.8843224E+20  6.5809278E-01  1.0000000E-99  1.0000000E-99
  176  1.3651613E+05  6.6183976E-01  5.2506202E+02  2.8728230E+20  6.7094867E-01  1.0000000E-99  1.0000000E-99
  177  1.3729576E+05  6.6561949E-01  5.2806063E+02  2.8612112E+20  6.8408193E-01  1.0000000E-99  1.0000000E-99
  178  1.3807540E+05  6.6939922E-01  5.3105923E+02  2.8494855E+20  6.9750095E-01  1.0000000E-99  1.0000000E-99
  179  1.3885503E+05  6.7317895E-01  5.3405783E+02  2.8376444E+20  7.1121449E-01  1.0000000E-99  1.0000000E-99
  180  1.3963467E+05  6.7695868E-01  5.3705643E+02  2.8256867E+20  7.2523165E-01  1.0000000E-99  1.0000000E-99
  181  1.4041431E+05  6.8073841E-01  5.4005503E+02  2.8136106E+20  7.3956193E-01  1.0000000E-99  1.0000000E-99
  182  1.4119394E+05  6.8451814E-01  5.4305363E+02  2.8014149E+20  7.5421522E-01  1.0000000E-99  1.0000000E-99
  183  1.4197358E+05  6.8829787E-01  5.4605223E+02  2.7890977E+20  7.6920186E-01  1.0000000E-99  1.0000000E-99
  184  1.4275322E+05  6.9207760E-01  5.4905083E+02  2.7766577E+20  7.8453262E-01  1.0000000E-99  1.0000000E-99
  185  1.4353285E+05  6.9585733E-01  5.5204943E+02  2.7640930E+20  8.0021877E-01  1.0000000E-99  1.0000000E-99
  186  1.4431249E+05  6.9963707E-01  5.5504803E+02  2.7514020E+20  8.1627206E-01  1.0000000E-99  1.0000000E-99
  187  1.4509212E+05  7.0341680E-01  5.5804663E+02  2.7385829E+20  8.3270479E-01  1.0000000E-99  1.0000000E-99
  188  1.4587176E+05  7.0719653E-01  5.6104523E+02  2.7256339E+20  8.4952980E-01  1.0000000E-99  1.0000000E-99
  189  1.4665140E+05  7.1097626E-01  5.6404383E+02  2.7125532E+20  8.6676053E-01  1.0000000E-99  1.0000000E-99
  190  1.4743103E+05  7.1475599E-01  5.6704243E+02  2.6993388E+20  8.8441107E-01  1.0000000E-99  1.0000000E-99
  191  1.4821067E+05  7.1853572E-01  5.7004103E+02  2.6859888E+20  9.0249615E-01  1.0000000E-99  1.0000000E-99
  192  1.4899030E+05  7.2231545E-01  5.7303963E+02  2.6725012E+20  9.2103122E-01  1.0000000E-99  1.0000000E-99
  193  1.4976994E+05  7.2609518E-01  5.7603823E+02  2.6588737E+20  9.4003245E-01  1.0000000E-99  1.0000000E-99
  194  1.5054958E+05  7.2987491E-01  5.7903683E+02  2.6451044E+20  9.5951684E-01  1.0000000E-99  1.0000000E-99
  195  1.5132921E+05  7.3365464E-01  5.8203543E+02  2.6311909E+20  9.7950221E-01  1.0000000E-99  1.0000000E-99
  196  1.5210885E+05  7.3743437E-01  5.8503403E+02  2.6171310E+20  1.0000073E+00  1.0000000E-99  1.0000000E-99
  197  1.5288848E+05  7.4121410E-01  5.8803263E+02  2.6029222E+20  1.0210517E+00  1.0000000E-99  1.0000000E-99
  198  1.5366812E+05  7.4499383E-01  5.9103123E+02  2.5885622E+20  1.0426562E+00  1.0000000E-99  1.0000000E-99
  199  1.5444776E+05  7.4877356E-01  5.9402983E+02  2.5740483E+20  1.0648426E+00  1.0000000E-99  1.0000000E-99
  200  1.5522739E+05  7.5255329E-01  5.9702844E+02  2.5593781E+20  1.0876336E+00  1.0000000E-99  1.0000000E-99
  201  1.5600703E+05  7.5633302E-01  6.0002704E+02  2.5445487E+20  1.1110536E+00  1.0000000E-99  1.0000000E-99
  202  1.5678667E+05  7.6011275E-01  6.0302564E+02  2.5295574E+20  1.1351278E+00  1.0000000E-99  1.0000000E-99
  203  1.5756630E+05  7.6389249E-01  6.0602424E+02  2.5144013E+20  1.1598833E+00  1.0000000E-99  1.0000000E-99
  204  1.5834594E+05  7.6767222E-01  6.0902284E+02  2.4990774E+20  1.1853482E+00  1.0000000E-99  1.0000000E-99
  205  1.5912557E+05  7.7145195E-01  6.1202144E+02  2.4835825E+20  1.2115527E+00  1.0000000E-99  1.0000000E-99
