! Date: 14/08/2026  Time: 14:40:30  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.52851508E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   29  2.1872237E+04  1.0603814E-01  8.4123990E+01  1.6296658E+21  1.0297301E+00  1.2548847E+21  1.2798385E+00
   30  2.2652391E+04  1.0982038E-01  8.7124579E+01  1.5826294E+21  1.0297301E+00  1.2078483E+21  1.2798385E+00
   31  2.3432544E+04  1.1360262E-01  9.0125169E+01  1.5288712E+21  1.0205997E+00  1.1540902E+21  1.3445859E+00
   32  2.4212697E+04  1.1738486E-01  9.3125759E+01  1.4638696E+21  1.0205997E+00  1.0890886E+21  1.3445859E+00
   33  2.4992851E+04  1.2116709E-01  9.6126349E+01  1.3588507E+21  1.0205997E+00  9.8406957E+20  1.3445859E+00
   34  2.5773004E+04  1.2494933E-01  9.9126938E+01  1.3037658E+21  1.3265512E+00  9.2898467E+20  1.7700379E+00
   35  2.6553157E+04  1.2873157E-01  1.0212753E+02  1.2684612E+21  1.3265512E+00  8.9368009E+20  1.7700379E+00
   36  2.7333311E+04  1.3251381E-01  1.0512812E+02  1.2284111E+21  1.1079326E+00  8.5363005E+20  1.5833557E+00
   37  2.8113464E+04  1.3629605E-01  1.0812871E+02  1.1804290E+21  1.1079326E+00  8.0564792E+20  1.5833557E+00
   38  2.8893617E+04  1.4007828E-01  1.1112930E+02  1.1059113E+21  1.1079326E+00  7.3113023E+20  1.5833557E+00
   39  2.9673771E+04  1.4386052E-01  1.1412989E+02  1.0615841E+21  1.4157828E+00  6.8680300E+20  2.0556497E+00
   40  3.0453924E+04  1.4764276E-01  1.1713048E+02  1.0363012E+21  1.4157828E+00  6.6152013E+20  2.0556497E+00
   41  3.1234077E+04  1.5142500E-01  1.2013107E+02  1.0083797E+21  1.0797873E+00  6.3359861E+20  1.7048825E+00
   42  3.2014231E+04  1.5520724E-01  1.2313166E+02  9.7668736E+20  1.0797873E+00  6.0190629E+20  1.7048825E+00
   43  3.2794384E+04  1.5898947E-01  1.2613225E+02  9.3828579E+20  1.0797873E+00  5.6350471E+20  1.7048825E+00
   44  3.3574537E+04  1.6277171E-01  1.2913284E+02  8.7131612E+20  1.2943827E+00  4.9653504E+20  2.0799447E+00
   45  3.4354691E+04  1.6655395E-01  1.3213343E+02  8.5297442E+20  1.2943827E+00  4.7819334E+20  2.0799447E+00
   46  3.5134844E+04  1.7033619E-01  1.3513402E+02  8.3321598E+20  1.0437276E+00  4.5843490E+20  1.8791917E+00
   47  3.5914997E+04  1.7411843E-01  1.3813461E+02  8.1171258E+20  1.0437276E+00  4.3693150E+20  1.8791917E+00
   48  3.6695151E+04  1.7790067E-01  1.4113519E+02  7.8791775E+20  1.0437276E+00  4.1313667E+20  1.8791917E+00
   49  3.7475304E+04  1.8168290E-01  1.4413578E+02  7.6073441E+20  1.1905580E+00  3.8595334E+20  2.1875379E+00
   50  3.8255457E+04  1.8546514E-01  1.4713637E+02  7.2682808E+20  1.3845087E+00  3.5204700E+20  2.6058116E+00
   51  3.9035611E+04  1.8924738E-01  1.5013696E+02  6.8062332E+20  1.6688925E+00  3.0584225E+20  3.2352626E+00
   52  3.9815764E+04  1.9302962E-01  1.5313755E+02  6.6361862E+20  1.6688925E+00  2.8883754E+20  3.2352626E+00
   53  4.0595917E+04  1.9681186E-01  1.5613814E+02  6.4516847E+20  1.4530657E+00  2.7038739E+20  3.4017047E+00
   54  4.1376071E+04  2.0059409E-01  1.5913873E+02  6.2494637E+20  1.4530657E+00  2.5016529E+20  3.4017047E+00
   55  4.2156224E+04  2.0437633E-01  1.6213932E+02  6.0246545E+20  1.4530657E+00  2.2768437E+20  3.4017047E+00
   56  4.2936377E+04  2.0815857E-01  1.6513991E+02  5.7693305E+20  1.6729859E+00  2.0215198E+20  4.0836873E+00
   57  4.3716531E+04  2.1194081E-01  1.6814050E+02  5.4684884E+20  1.9612552E+00  1.7206776E+20  5.0408674E+00
   58  4.4496684E+04  2.1572305E-01  1.7114109E+02  5.0801180E+20  2.3615577E+00  1.3323072E+20  6.4863400E+00
   59  4.5276837E+04  2.1950528E-01  1.7414168E+02  4.5946441E+20  2.9740748E+00  8.4683333E+19  8.9483235E+00
   60  4.6056991E+04  2.2328752E-01  1.7714227E+02  3.7479086E+20  4.1647575E+00  1.0000000E-99  8.9483235E+00
   61  4.6837144E+04  2.2706976E-01  1.8014286E+02  3.7478371E+20  4.1647575E+00  1.0000000E-99  1.0000000E-99
   62  4.7617297E+04  2.3085200E-01  1.8314345E+02  3.7477643E+20  1.1745832E-03  1.0000000E-99  1.0000000E-99
   63  4.8397451E+04  2.3463424E-01  1.8614404E+02  3.7476904E+20  1.1745832E-03  1.0000000E-99  1.0000000E-99
   64  4.9177604E+04  2.3841647E-01  1.8914463E+02  3.7476153E+20  1.1745832E-03  1.0000000E-99  1.0000000E-99
   65  4.9957757E+04  2.4219871E-01  1.9214522E+02  3.7475390E+20  1.2137700E-03  1.0000000E-99  1.0000000E-99
   66  5.0737911E+04  2.4598095E-01  1.9514581E+02  3.7474614E+20  1.2536021E-03  1.0000000E-99  1.0000000E-99
   67  5.1518064E+04  2.4976319E-01  1.9814640E+02  3.7473827E+20  1.2940798E-03  1.0000000E-99  1.0000000E-99
   68  5.2298217E+04  2.5354543E-01  2.0114699E+02  3.7473027E+20  1.3352032E-03  1.0000000E-99  1.0000000E-99
   69  5.3078371E+04  2.5732767E-01  2.0414758E+02  3.7472216E+20  1.3769724E-03  1.0000000E-99  1.0000000E-99
   70  5.3858524E+04  2.6110990E-01  2.0714817E+02  3.7471392E+20  1.4193875E-03  1.0000000E-99  1.0000000E-99
   71  5.4638677E+04  2.6489214E-01  2.1014876E+02  3.7470557E+20  1.4624488E-03  1.0000000E-99  1.0000000E-99
   72  5.5418831E+04  2.6867438E-01  2.1314935E+02  3.7469709E+20  1.5061565E-03  1.0000000E-99  1.0000000E-99
   73  5.6198984E+04  2.7245662E-01  2.1614994E+02  3.7468850E+20  1.5505106E-03  1.0000000E-99  1.0000000E-99
   74  5.6979137E+04  2.7623886E-01  2.1915053E+02  3.7467978E+20  1.5955114E-03  1.0000000E-99  1.0000000E-99
   75  5.7759291E+04  2.8002109E-01  2.2215112E+02  3.7467094E+20  1.6411590E-03  1.0000000E-99  1.0000000E-99
   76  5.8539444E+04  2.8380333E-01  2.2515171E+02  3.7466199E+20  1.6874537E-03  1.0000000E-99  1.0000000E-99
   77  5.9319597E+04  2.8758557E-01  2.2815230E+02  3.7465291E+20  1.7343955E-03  1.0000000E-99  1.0000000E-99
   78  6.0099751E+04  2.9136781E-01  2.3115289E+02  3.7464371E+20  1.7819847E-03  1.0000000E-99  1.0000000E-99
   79  6.0879904E+04  2.9515005E-01  2.3415348E+02  3.7463439E+20  1.8302215E-03  1.0000000E-99  1.0000000E-99
   80  6.1660057E+04  2.9893228E-01  2.3715407E+02  3.7462495E+20  1.8791060E-03  1.0000000E-99  1.0000000E-99
   81  6.2440211E+04  3.0271452E-01  2.4015466E+02  3.7461539E+20  1.9286384E-03  1.0000000E-99  1.0000000E-99
   82  6.3220364E+04  3.0649676E-01  2.4315525E+02  3.7460571E+20  1.9788189E-03  1.0000000E-99  1.0000000E-99
   83  6.4000517E+04  3.1027900E-01  2.4615584E+02  3.7459591E+20  2.0296478E-03  1.0000000E-99  1.0000000E-99
   84  6.4780671E+04  3.1406124E-01  2.4915643E+02  3.7458599E+20  2.0811252E-03  1.0000000E-99  1.0000000E-99
   85  6.5560824E+04  3.1784347E-01  2.5215702E+02  3.7457595E+20  2.1332513E-03  1.0000000E-99  1.0000000E-99
   86  6.6340977E+04  3.2162571E-01  2.5515761E+02  3.7456578E+20  2.1860263E-03  1.0000000E-99  1.0000000E-99
   87  6.7121131E+04  3.2540795E-01  2.5815819E+02  3.7455550E+20  2.2394504E-03  1.0000000E-99  1.0000000E-99
   88  6.7901284E+04  3.2919019E-01  2.6115878E+02  3.7454510E+20  2.2935238E-03  1.0000000E-99  1.0000000E-99
   89  6.8681437E+04  3.3297243E-01  2.6415937E+02  3.7453457E+20  2.3482468E-03  1.0000000E-99  1.0000000E-99
   90  6.9461591E+04  3.3675467E-01  2.6715996E+02  3.7452393E+20  2.4036195E-03  1.0000000E-99  1.0000000E-99
   91  7.0241744E+04  3.4053690E-01  2.7016055E+02  3.7451316E+20  2.4596422E-03  1.0000000E-99  1.0000000E-99
   92  7.1021897E+04  3.4431914E-01  2.7316114E+02  3.7450228E+20  2.5163150E-03  1.0000000E-99  1.0000000E-99
   93  7.1802051E+04  3.4810138E-01  2.7616173E+02  3.7449127E+20  2.5736383E-03  1.0000000E-99  1.0000000E-99
   94  7.2582204E+04  3.5188362E-01  2.7916232E+02  3.7448014E+20  2.6316122E-03  1.0000000E-99  1.0000000E-99
   95  7.3362357E+04  3.5566586E-01  2.8216291E+02  3.7446889E+20  2.6902369E-03  1.0000000E-99  1.0000000E-99
   96  7.4142511E+04  3.5944809E-01  2.8516350E+02  3.7445753E+20  2.7495126E-03  1.0000000E-99  1.0000000E-99
   97  7.4922664E+04  3.6323033E-01  2.8816409E+02  3.7444604E+20  2.8094397E-03  1.0000000E-99  1.0000000E-99
   98  7.5702817E+04  3.6701257E-01  2.9116468E+02  3.7443443E+20  2.8700183E-03  1.0000000E-99  1.0000000E-99
   99  7.6482971E+04  3.7079481E-01  2.9416527E+02  3.7442270E+20  2.9312487E-03  1.0000000E-99  1.0000000E-99
  100  7.7263124E+04  3.7457705E-01  2.9716586E+02  3.7441085E+20  2.9931311E-03  1.0000000E-99  1.0000000E-99
  101  7.8043277E+04  3.7835928E-01  3.0016645E+02  3.7439887E+20  3.0556657E-03  1.0000000E-99  1.0000000E-99
  102  7.8823431E+04  3.8214152E-01  3.0316704E+02  3.7438678E+20  3.1188528E-03  1.0000000E-99  1.0000000E-99
  103  7.9603584E+04  3.8592376E-01  3.0616763E+02  3.7437457E+20  3.1826926E-03  1.0000000E-99  1.0000000E-99
  104  8.0383737E+04  3.8970600E-01  3.0916822E+02  3.7436223E+20  3.2471855E-03  1.0000000E-99  1.0000000E-99
  105  8.1163891E+04  3.9348824E-01  3.1216881E+02  3.7434978E+20  3.3123315E-03  1.0000000E-99  1.0000000E-99
  106  8.1944044E+04  3.9727048E-01  3.1516940E+02  3.7433720E+20  3.3781310E-03  1.0000000E-99  1.0000000E-99
  107  8.2724197E+04  4.0105271E-01  3.1816999E+02  3.7432451E+20  3.4445843E-03  1.0000000E-99  1.0000000E-99
  108  8.3504351E+04  4.0483495E-01  3.2117058E+02  3.7431169E+20  3.5116916E-03  1.0000000E-99  1.0000000E-99
  109  8.4284504E+04  4.0861719E-01  3.2417117E+02  3.7429875E+20  3.5794531E-03  1.0000000E-99  1.0000000E-99
  110  8.5064657E+04  4.1239943E-01  3.2717176E+02  3.7428569E+20  3.6478691E-03  1.0000000E-99  1.0000000E-99
  111  8.5844811E+04  4.1618167E-01  3.3017235E+02  3.7427251E+20  3.7169399E-03  1.0000000E-99  1.0000000E-99
  112  8.6624964E+04  4.1996390E-01  3.3317294E+02  3.7425921E+20  3.7866658E-03  1.0000000E-99  1.0000000E-99
  113  8.7405117E+04  4.2374614E-01  3.3617353E+02  3.7424579E+20  3.8570470E-03  1.0000000E-99  1.0000000E-99
  114  8.8185271E+04  4.2752838E-01  3.3917412E+02  3.7423225E+20  3.9280838E-03  1.0000000E-99  1.0000000E-99
  115  8.8965424E+04  4.3131062E-01  3.4217471E+02  3.7421859E+20  3.9997765E-03  1.0000000E-99  1.0000000E-99
  116  8.9745577E+04  4.3509286E-01  3.4517530E+02  3.7420480E+20  4.0721253E-03  1.0000000E-99  1.0000000E-99
  117  9.0525731E+04  4.3887509E-01  3.4817589E+02  3.7419090E+20  4.1451306E-03  1.0000000E-99  1.0000000E-99
  118  9.1305884E+04  4.4265733E-01  3.5117648E+02  3.7417687E+20  4.2187926E-03  1.0000000E-99  1.0000000E-99
  119  9.2086037E+04  4.4643957E-01  3.5417707E+02  3.7416273E+20  4.2931115E-03  1.0000000E-99  1.0000000E-99
  120  9.2866191E+04  4.5022181E-01  3.5717766E+02  3.7414846E+20  4.3680878E-03  1.0000000E-99  1.0000000E-99
  121  9.3646344E+04  4.5400405E-01  3.6017825E+02  3.7413407E+20  4.4437217E-03  1.0000000E-99  1.0000000E-99
  122  9.4426497E+04  4.5778628E-01  3.6317884E+02  3.7411956E+20  4.5200134E-03  1.0000000E-99  1.0000000E-99
  123  9.5206651E+04  4.6156852E-01  3.6617943E+02  3.7410493E+20  4.5969634E-03  1.0000000E-99  1.0000000E-99
  124  9.5986804E+04  4.6535076E-01  3.6918002E+02  3.7409018E+20  4.6745718E-03  1.0000000E-99  1.0000000E-99
  125  9.6766957E+04  4.6913300E-01  3.7218061E+02  3.7407531E+20  4.7528390E-03  1.0000000E-99  1.0000000E-99
  126  9.7547111E+04  4.7291524E-01  3.7518119E+02  3.7406032E+20  4.8317652E-03  1.0000000E-99  1.0000000E-99
  127  9.8327264E+04  4.7669748E-01  3.7818178E+02  3.7404520E+20  4.9113509E-03  1.0000000E-99  1.0000000E-99
  128  9.9107417E+04  4.8047971E-01  3.8118237E+02  3.7402997E+20  4.9915963E-03  1.0000000E-99  1.0000000E-99
  129  9.9887571E+04  4.8426195E-01  3.8418296E+02  3.7401461E+20  5.0725017E-03  1.0000000E-99  1.0000000E-99
  130  1.0066772E+05  4.8804419E-01  3.8718355E+02  3.7399913E+20  5.1540674E-03  1.0000000E-99  1.0000000E-99
  131  1.0144788E+05  4.9182643E-01  3.9018414E+02  3.7398353E+20  5.2362938E-03  1.0000000E-99  1.0000000E-99
  132  1.0222803E+05  4.9560867E-01  3.9318473E+02  3.7396781E+20  5.3191811E-03  1.0000000E-99  1.0000000E-99
  133  1.0300818E+05  4.9939090E-01  3.9618532E+02  3.7395197E+20  5.4027298E-03  1.0000000E-99  1.0000000E-99
  134  1.0378834E+05  5.0317314E-01  3.9918591E+02  3.7393601E+20  5.4869400E-03  1.0000000E-99  1.0000000E-99
  135  1.0456849E+05  5.0695538E-01  4.0218650E+02  3.7391993E+20  5.5718123E-03  1.0000000E-99  1.0000000E-99
  136  1.0534864E+05  5.1073762E-01  4.0518709E+02  3.7390372E+20  5.6573468E-03  1.0000000E-99  1.0000000E-99
  137  1.0612880E+05  5.1451986E-01  4.0818768E+02  3.7388740E+20  5.7435439E-03  1.0000000E-99  1.0000000E-99
  138  1.0690895E+05  5.1830209E-01  4.1118827E+02  3.7387095E+20  5.8304040E-03  1.0000000E-99  1.0000000E-99
  139  1.0768910E+05  5.2208433E-01  4.1418886E+02  3.7385438E+20  5.9179273E-03  1.0000000E-99  1.0000000E-99
  140  1.0846926E+05  5.2586657E-01  4.1718945E+02  3.7383769E+20  6.0061143E-03  1.0000000E-99  1.0000000E-99
  141  1.0924941E+05  5.2964881E-01  4.2019004E+02  3.7382088E+20  6.0949653E-03  1.0000000E-99  1.0000000E-99
  142  1.1002956E+05  5.3343105E-01  4.2319063E+02  3.7380395E+20  6.1844806E-03  1.0000000E-99  1.0000000E-99
  143  1.1080972E+05  5.3721328E-01  4.2619122E+02  3.7378690E+20  6.2746606E-03  1.0000000E-99  1.0000000E-99
  144  1.1158987E+05  5.4099552E-01  4.2919181E+02  3.7376972E+20  6.3655056E-03  1.0000000E-99  1.0000000E-99
  145  1.1237002E+05  5.4477776E-01  4.3219240E+02  3.7375243E+20  6.4570161E-03  1.0000000E-99  1.0000000E-99
  146  1.1315018E+05  5.4856000E-01  4.3519299E+02  3.7373501E+20  6.5491922E-03  1.0000000E-99  1.0000000E-99
  147  1.1393033E+05  5.5234224E-01  4.3819358E+02  3.7371747E+20  6.6420345E-03  1.0000000E-99  1.0000000E-99
  148  1.1471048E+05  5.5612448E-01  4.4119417E+02  3.7369981E+20  6.7355432E-03  1.0000000E-99  1.0000000E-99
  149  1.1549064E+05  5.5990671E-01  4.4419476E+02  3.7368203E+20  6.8297188E-03  1.0000000E-99  1.0000000E-99
  150  1.1627079E+05  5.6368895E-01  4.4719535E+02  3.7366413E+20  6.9245616E-03  1.0000000E-99  1.0000000E-99
  151  1.1705094E+05  5.6747119E-01  4.5019594E+02  3.7364611E+20  7.0200720E-03  1.0000000E-99  1.0000000E-99
  152  1.1783110E+05  5.7125343E-01  4.5319653E+02  3.7362796E+20  7.1162503E-03  1.0000000E-99  1.0000000E-99
  153  1.1861125E+05  5.7503567E-01  4.5619712E+02  3.7360969E+20  7.2130970E-03  1.0000000E-99  1.0000000E-99
  154  1.1939140E+05  5.7881790E-01  4.5919771E+02  3.7359131E+20  7.3106124E-03  1.0000000E-99  1.0000000E-99
  155  1.2017156E+05  5.8260014E-01  4.6219830E+02  3.7357280E+20  7.4087968E-03  1.0000000E-99  1.0000000E-99
  156  1.2095171E+05  5.8638238E-01  4.6519889E+02  3.7355416E+20  7.5076508E-03  1.0000000E-99  1.0000000E-99
  157  1.2173186E+05  5.9016462E-01  4.6819948E+02  3.7353541E+20  7.6071746E-03  1.0000000E-99  1.0000000E-99
  158  1.2251202E+05  5.9394686E-01  4.7120007E+02  3.7351654E+20  7.7073687E-03  1.0000000E-99  1.0000000E-99
  159  1.2329217E+05  5.9772909E-01  4.7420066E+02  3.7349754E+20  7.8082335E-03  1.0000000E-99  1.0000000E-99
  160  1.2407232E+05  6.0151133E-01  4.7720125E+02  3.7347842E+20  7.9097693E-03  1.0000000E-99  1.0000000E-99
  161  1.2485248E+05  6.0529357E-01  4.8020184E+02  3.7345918E+20  8.0119765E-03  1.0000000E-99  1.0000000E-99
  162  1.2563263E+05  6.0907581E-01  4.8320243E+02  3.7343982E+20  8.1148556E-03  1.0000000E-99  1.0000000E-99
  163  1.2641278E+05  6.1285805E-01  4.8620302E+02  3.7342034E+20  8.2184070E-03  1.0000000E-99  1.0000000E-99
  164  1.2719294E+05  6.1664028E-01  4.8920361E+02  3.7340074E+20  8.3226310E-03  1.0000000E-99  1.0000000E-99
  165  1.2797309E+05  6.2042252E-01  4.9220420E+02  3.7338101E+20  8.4275281E-03  1.0000000E-99  1.0000000E-99
  166  1.2875324E+05  6.2420476E-01  4.9520478E+02  3.7336116E+20  8.5330987E-03  1.0000000E-99  1.0000000E-99
  167  1.2953340E+05  6.2798700E-01  4.9820537E+02  3.7334119E+20  8.6393432E-03  1.0000000E-99  1.0000000E-99
  168  1.3031355E+05  6.3176924E-01  5.0120596E+02  3.7332110E+20  8.7462621E-03  1.0000000E-99  1.0000000E-99
  169  1.3109370E+05  6.3555148E-01  5.0420655E+02  3.7330089E+20  8.8538557E-03  1.0000000E-99  1.0000000E-99
  170  1.3187386E+05  6.3933371E-01  5.0720714E+02  3.7328056E+20  8.9621244E-03  1.0000000E-99  1.0000000E-99
  171  1.3265401E+05  6.4311595E-01  5.1020773E+02  3.7326010E+20  9.0710688E-03  1.0000000E-99  1.0000000E-99
  172  1.3343416E+05  6.4689819E-01  5.1320832E+02  3.7323952E+20  9.1806892E-03  1.0000000E-99  1.0000000E-99
  173  1.3421432E+05  6.5068043E-01  5.1620891E+02  3.7321882E+20  9.2909860E-03  1.0000000E-99  1.0000000E-99
  174  1.3499447E+05  6.5446267E-01  5.1920950E+02  3.7319800E+20  9.4019598E-03  1.0000000E-99  1.0000000E-99
  175  1.3577462E+05  6.5824490E-01  5.2221009E+02  3.7317706E+20  9.5136109E-03  1.0000000E-99  1.0000000E-99
  176  1.3655478E+05  6.6202714E-01  5.2521068E+02  3.7315599E+20  9.6259397E-03  1.0000000E-99  1.0000000E-99
  177  1.3733493E+05  6.6580938E-01  5.2821127E+02  3.7313480E+20  9.7389468E-03  1.0000000E-99  1.0000000E-99
  178  1.3811508E+05  6.6959162E-01  5.3121186E+02  3.7311350E+20  9.8526326E-03  1.0000000E-99  1.0000000E-99
  179  1.3889524E+05  6.7337386E-01  5.3421245E+02  3.7309206E+20  9.9669975E-03  1.0000000E-99  1.0000000E-99
  180  1.3967539E+05  6.7715609E-01  5.3721304E+02  3.7307051E+20  1.0082042E-02  1.0000000E-99  1.0000000E-99
  181  1.4045554E+05  6.8093833E-01  5.4021363E+02  3.7304884E+20  1.0197766E-02  1.0000000E-99  1.0000000E-99
  182  1.4123570E+05  6.8472057E-01  5.4321422E+02  3.7302704E+20  1.0314171E-02  1.0000000E-99  1.0000000E-99
  183  1.4201585E+05  6.8850281E-01  5.4621481E+02  3.7300512E+20  1.0431257E-02  1.0000000E-99  1.0000000E-99
  184  1.4279600E+05  6.9228505E-01  5.4921540E+02  3.7298308E+20  1.0549025E-02  1.0000000E-99  1.0000000E-99
  185  1.4357616E+05  6.9606729E-01  5.5221599E+02  3.7296091E+20  1.0667474E-02  1.0000000E-99  1.0000000E-99
  186  1.4435631E+05  6.9984952E-01  5.5521658E+02  3.7293863E+20  1.0786605E-02  1.0000000E-99  1.0000000E-99
  187  1.4513646E+05  7.0363176E-01  5.5821717E+02  3.7291622E+20  1.0906420E-02  1.0000000E-99  1.0000000E-99
  188  1.4591662E+05  7.0741400E-01  5.6121776E+02  3.7289369E+20  1.1026918E-02  1.0000000E-99  1.0000000E-99
  189  1.4669677E+05  7.1119624E-01  5.6421835E+02  3.7287104E+20  1.1148099E-02  1.0000000E-99  1.0000000E-99
  190  1.4747692E+05  7.1497848E-01  5.6721894E+02  3.7284826E+20  1.1269965E-02  1.0000000E-99  1.0000000E-99
  191  1.4825708E+05  7.1876071E-01  5.7021953E+02  3.7282537E+20  1.1392515E-02  1.0000000E-99  1.0000000E-99
  192  1.4903723E+05  7.2254295E-01  5.7322012E+02  3.7280235E+20  1.1515751E-02  1.0000000E-99  1.0000000E-99
  193  1.4981738E+05  7.2632519E-01  5.7622071E+02  3.7277921E+20  1.1639672E-02  1.0000000E-99  1.0000000E-99
  194  1.5059754E+05  7.3010743E-01  5.7922130E+02  3.7275594E+20  1.1764280E-02  1.0000000E-99  1.0000000E-99
  195  1.5137769E+05  7.3388967E-01  5.8222189E+02  3.7273256E+20  1.1889574E-02  1.0000000E-99  1.0000000E-99
  196  1.5215784E+05  7.3767190E-01  5.8522248E+02  3.7270905E+20  1.2015556E-02  1.0000000E-99  1.0000000E-99
  197  1.5293800E+05  7.4145414E-01  5.8822307E+02  3.7268542E+20  1.2142225E-02  1.0000000E-99  1.0000000E-99
  198  1.5371815E+05  7.4523638E-01  5.9122366E+02  3.7266167E+20  1.2269583E-02  1.0000000E-99  1.0000000E-99
  199  1.5449830E+05  7.4901862E-01  5.9422425E+02  3.7263779E+20  1.2397629E-02  1.0000000E-99  1.0000000E-99
  200  1.5527846E+05  7.5280086E-01  5.9722484E+02  3.7261380E+20  1.2526364E-02  1.0000000E-99  1.0000000E-99
  201  1.5605861E+05  7.5658309E-01  6.0022543E+02  3.7258968E+20  1.2655789E-02  1.0000000E-99  1.0000000E-99
  202  1.5683876E+05  7.6036533E-01  6.0322602E+02  3.7256543E+20  1.2785905E-02  1.0000000E-99  1.0000000E-99
  203  1.5761892E+05  7.6414757E-01  6.0622661E+02  3.7254107E+20  1.2916711E-02  1.0000000E-99  1.0000000E-99
  204  1.5839907E+05  7.6792981E-01  6.0922720E+02  3.7251658E+20  1.3048209E-02  1.0000000E-99  1.0000000E-99
  205  1.5917922E+05  7.7171205E-01  6.1222778E+02  3.7249197E+20  1.3180398E-02  1.0000000E-99  1.0000000E-99
