! Date: 14/08/2026  Time: 20:22:17  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.19813277E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
  192  1.4888887E+05  7.2182370E-01  5.7264951E+02  1.3023947E+21  3.1537974E-01  1.0000000E-99  1.0000000E-99
  193  1.4966821E+05  7.2560197E-01  5.7564695E+02  1.3001609E+21  3.1980714E-01  1.0000000E-99  1.0000000E-99
  194  1.5044754E+05  7.2938023E-01  5.7864439E+02  1.2979114E+21  3.2428810E-01  1.0000000E-99  1.0000000E-99
  195  1.5122687E+05  7.3315850E-01  5.8164182E+02  1.2956464E+21  3.2882341E-01  1.0000000E-99  1.0000000E-99
  196  1.5200621E+05  7.3693676E-01  5.8463926E+02  1.2933657E+21  3.3341388E-01  1.0000000E-99  1.0000000E-99
  197  1.5278554E+05  7.4071503E-01  5.8763670E+02  1.2910691E+21  3.3806033E-01  1.0000000E-99  1.0000000E-99
  198  1.5356488E+05  7.4449329E-01  5.9063414E+02  1.2887567E+21  3.4276360E-01  1.0000000E-99  1.0000000E-99
  199  1.5434421E+05  7.4827156E-01  5.9363158E+02  1.2864284E+21  3.4752454E-01  1.0000000E-99  1.0000000E-99
  200  1.5512354E+05  7.5204983E-01  5.9662902E+02  1.2840840E+21  3.5234404E-01  1.0000000E-99  1.0000000E-99
  201  1.5590288E+05  7.5582809E-01  5.9962645E+02  1.2817234E+21  3.5722298E-01  1.0000000E-99  1.0000000E-99
  202  1.5668221E+05  7.5960636E-01  6.0262389E+02  1.2793467E+21  3.6216229E-01  1.0000000E-99  1.0000000E-99
  203  1.5746155E+05  7.6338462E-01  6.0562133E+02  1.2769536E+21  3.6716290E-01  1.0000000E-99  1.0000000E-99
  204  1.5824088E+05  7.6716289E-01  6.0861877E+02  1.2745441E+21  3.7222575E-01  1.0000000E-99  1.0000000E-99
  205  1.5902021E+05  7.7094115E-01  6.1161621E+02  1.2721182E+21  3.7735184E-01  1.0000000E-99  1.0000000E-99
  206  1.5979955E+05  7.7471942E-01  6.1461364E+02  1.2696756E+21  3.8254216E-01  1.0000000E-99  1.0000000E-99
  207  1.6057888E+05  7.7849768E-01  6.1761108E+02  1.2672164E+21  3.8779772E-01  1.0000000E-99  1.0000000E-99
  208  1.6135822E+05  7.8227595E-01  6.2060852E+02  1.2647404E+21  3.9311957E-01  1.0000000E-99  1.0000000E-99
  209  1.6213755E+05  7.8605422E-01  6.2360596E+02  1.2622475E+21  3.9850879E-01  1.0000000E-99  1.0000000E-99
  210  1.6291688E+05  7.8983248E-01  6.2660340E+02  1.2597376E+21  4.0396645E-01  1.0000000E-99  1.0000000E-99
  211  1.6369622E+05  7.9361075E-01  6.2960084E+02  1.2572106E+21  4.0949367E-01  1.0000000E-99  1.0000000E-99
  212  1.6447555E+05  7.9738901E-01  6.3259827E+02  1.2546664E+21  4.1509160E-01  1.0000000E-99  1.0000000E-99
  213  1.6525489E+05  8.0116728E-01  6.3559571E+02  1.2521050E+21  4.2076141E-01  1.0000000E-99  1.0000000E-99
  214  1.6603422E+05  8.0494554E-01  6.3859315E+02  1.2495261E+21  4.2650428E-01  1.0000000E-99  1.0000000E-99
  215  1.6681355E+05  8.0872381E-01  6.4159059E+02  1.2469298E+21  4.3232144E-01  1.0000000E-99  1.0000000E-99
  216  1.6759289E+05  8.1250207E-01  6.4458803E+02  1.2443158E+21  4.3821415E-01  1.0000000E-99  1.0000000E-99
  217  1.6837222E+05  8.1628034E-01  6.4758546E+02  1.2416841E+21  4.4418368E-01  1.0000000E-99  1.0000000E-99
  218  1.6915155E+05  8.2005861E-01  6.5058290E+02  1.2390345E+21  4.5023134E-01  1.0000000E-99  1.0000000E-99
  219  1.6993089E+05  8.2383687E-01  6.5358034E+02  1.2363670E+21  4.5635848E-01  1.0000000E-99  1.0000000E-99
  220  1.7071022E+05  8.2761514E-01  6.5657778E+02  1.2336815E+21  4.6256647E-01  1.0000000E-99  1.0000000E-99
  221  1.7148956E+05  8.3139340E-01  6.5957522E+02  1.2309777E+21  4.6885671E-01  1.0000000E-99  1.0000000E-99
  222  1.7226889E+05  8.3517167E-01  6.6257266E+02  1.2282556E+21  4.7523066E-01  1.0000000E-99  1.0000000E-99
  223  1.7304822E+05  8.3894993E-01  6.6557009E+02  1.2255151E+21  4.8168978E-01  1.0000000E-99  1.0000000E-99
  224  1.7382756E+05  8.4272820E-01  6.6856753E+02  1.2227561E+21  4.8823558E-01  1.0000000E-99  1.0000000E-99
  225  1.7460689E+05  8.4650646E-01  6.7156497E+02  1.2199783E+21  4.9486963E-01  1.0000000E-99  1.0000000E-99
  226  1.7538623E+05  8.5028473E-01  6.7456241E+02  1.2171818E+21  5.0159350E-01  1.0000000E-99  1.0000000E-99
  227  1.7616556E+05  8.5406300E-01  6.7755985E+02  1.2143663E+21  5.0840883E-01  1.0000000E-99  1.0000000E-99
  228  1.7694489E+05  8.5784126E-01  6.8055728E+02  1.2115317E+21  5.1531728E-01  1.0000000E-99  1.0000000E-99
  229  1.7772423E+05  8.6161953E-01  6.8355472E+02  1.2086779E+21  5.2232057E-01  1.0000000E-99  1.0000000E-99
  230  1.7850356E+05  8.6539779E-01  6.8655216E+02  1.2058048E+21  5.2942045E-01  1.0000000E-99  1.0000000E-99
  231  1.7928290E+05  8.6917606E-01  6.8954960E+02  1.2029122E+21  5.3661871E-01  1.0000000E-99  1.0000000E-99
  232  1.8006223E+05  8.7295432E-01  6.9254704E+02  1.2000000E+21  5.4391721E-01  1.0000000E-99  1.0000000E-99
  233  1.8084156E+05  8.7673259E-01  6.9554448E+02  1.1970680E+21  5.5131784E-01  1.0000000E-99  1.0000000E-99
  234  1.8162090E+05  8.8051085E-01  6.9854191E+02  1.1941161E+21  5.5882253E-01  1.0000000E-99  1.0000000E-99
  235  1.8240023E+05  8.8428912E-01  7.0153935E+02  1.1911442E+21  5.6643329E-01  1.0000000E-99  1.0000000E-99
  236  1.8317957E+05  8.8806739E-01  7.0453679E+02  1.1881520E+21  5.7415216E-01  1.0000000E-99  1.0000000E-99
  237  1.8395890E+05  8.9184565E-01  7.0753423E+02  1.1851395E+21  5.8198124E-01  1.0000000E-99  1.0000000E-99
  238  1.8473823E+05  8.9562392E-01  7.1053167E+02  1.1821064E+21  5.8992269E-01  1.0000000E-99  1.0000000E-99
  239  1.8551757E+05  8.9940218E-01  7.1352910E+02  1.1790527E+21  5.9797871E-01  1.0000000E-99  1.0000000E-99
  240  1.8629690E+05  9.0318045E-01  7.1652654E+02  1.1759781E+21  6.0615159E-01  1.0000000E-99  1.0000000E-99
  241  1.8707623E+05  9.0695871E-01  7.1952398E+02  1.1728826E+21  6.1444367E-01  1.0000000E-99  1.0000000E-99
  242  1.8785557E+05  9.1073698E-01  7.2252142E+02  1.1697658E+21  6.2285733E-01  1.0000000E-99  1.0000000E-99
  243  1.8863490E+05  9.1451524E-01  7.2551886E+02  1.1666278E+21  6.3139505E-01  1.0000000E-99  1.0000000E-99
  244  1.8941424E+05  9.1829351E-01  7.2851630E+02  1.1634682E+21  6.4005936E-01  1.0000000E-99  1.0000000E-99
  245  1.9019357E+05  9.2207178E-01  7.3151373E+02  1.1602869E+21  6.4885288E-01  1.0000000E-99  1.0000000E-99
  246  1.9097290E+05  9.2585004E-01  7.3451117E+02  1.1570838E+21  6.5777827E-01  1.0000000E-99  1.0000000E-99
  247  1.9175224E+05  9.2962831E-01  7.3750861E+02  1.1538586E+21  6.6683829E-01  1.0000000E-99  1.0000000E-99
  248  1.9253157E+05  9.3340657E-01  7.4050605E+02  1.1506112E+21  6.7603578E-01  1.0000000E-99  1.0000000E-99
  249  1.9331091E+05  9.3718484E-01  7.4350349E+02  1.1473414E+21  6.8537366E-01  1.0000000E-99  1.0000000E-99
  250  1.9409024E+05  9.4096310E-01  7.4650092E+02  1.1440489E+21  6.9485492E-01  1.0000000E-99  1.0000000E-99
  251  1.9486957E+05  9.4474137E-01  7.4949836E+02  1.1407337E+21  7.0448265E-01  1.0000000E-99  1.0000000E-99
  252  1.9564891E+05  9.4851963E-01  7.5249580E+02  1.1373954E+21  7.1426002E-01  1.0000000E-99  1.0000000E-99
  253  1.9642824E+05  9.5229790E-01  7.5549324E+02  1.1340340E+21  7.2419033E-01  1.0000000E-99  1.0000000E-99
  254  1.9720758E+05  9.5607617E-01  7.5849068E+02  1.1306491E+21  7.3427692E-01  1.0000000E-99  1.0000000E-99
  255  1.9798691E+05  9.5985443E-01  7.6148812E+02  1.1272405E+21  7.4452327E-01  1.0000000E-99  1.0000000E-99
  256  1.9876624E+05  9.6363270E-01  7.6448555E+02  1.1238082E+21  7.5493297E-01  1.0000000E-99  1.0000000E-99
  257  1.9954558E+05  9.6741096E-01  7.6748299E+02  1.1203517E+21  7.6550969E-01  1.0000000E-99  1.0000000E-99
  258  2.0032491E+05  9.7118923E-01  7.7048043E+02  1.1168710E+21  7.7625723E-01  1.0000000E-99  1.0000000E-99
  259  2.0110425E+05  9.7496749E-01  7.7347787E+02  1.1133658E+21  7.8717951E-01  1.0000000E-99  1.0000000E-99
  260  2.0188358E+05  9.7874576E-01  7.7647531E+02  1.1098358E+21  7.9828057E-01  1.0000000E-99  1.0000000E-99
  261  2.0266291E+05  9.8252402E-01  7.7947274E+02  1.1062808E+21  8.0956458E-01  1.0000000E-99  1.0000000E-99
  262  2.0344225E+05  9.8630229E-01  7.8247018E+02  1.1027006E+21  8.2103582E-01  1.0000000E-99  1.0000000E-99
  263  2.0422158E+05  9.9008056E-01  7.8546762E+02  1.0990950E+21  8.3269874E-01  1.0000000E-99  1.0000000E-99
  264  2.0500092E+05  9.9385882E-01  7.8846506E+02  1.0954636E+21  8.4455791E-01  1.0000000E-99  1.0000000E-99
  265  2.0578025E+05  9.9763709E-01  7.9146250E+02  1.0918062E+21  8.5661806E-01  1.0000000E-99  1.0000000E-99
  266  2.0655958E+05  1.0014154E+00  7.9445993E+02  1.0881226E+21  8.6888407E-01  1.0000000E-99  1.0000000E-99
  267  2.0733892E+05  1.0051936E+00  7.9745737E+02  1.0844125E+21  8.8136097E-01  1.0000000E-99  1.0000000E-99
  268  2.0811825E+05  1.0089719E+00  8.0045481E+02  1.0806755E+21  8.9405399E-01  1.0000000E-99  1.0000000E-99
  269  2.0889758E+05  1.0127501E+00  8.0345225E+02  1.0769116E+21  9.0696850E-01  1.0000000E-99  1.0000000E-99
  270  2.0967692E+05  1.0165284E+00  8.0644969E+02  1.0731202E+21  9.2011006E-01  1.0000000E-99  1.0000000E-99
  271  2.1045625E+05  1.0203067E+00  8.0944713E+02  1.0693013E+21  9.3348444E-01  1.0000000E-99  1.0000000E-99
  272  2.1123559E+05  1.0240849E+00  8.1244456E+02  1.0654544E+21  9.4709758E-01  1.0000000E-99  1.0000000E-99
  273  2.1201492E+05  1.0278632E+00  8.1544200E+02  1.0615793E+21  9.6095565E-01  1.0000000E-99  1.0000000E-99
  274  2.1279425E+05  1.0316415E+00  8.1843944E+02  1.0576756E+21  9.7506502E-01  1.0000000E-99  1.0000000E-99
  275  2.1357359E+05  1.0354197E+00  8.2143688E+02  1.0537430E+21  9.8943229E-01  1.0000000E-99  1.0000000E-99
  276  2.1435292E+05  1.0391980E+00  8.2443432E+02  1.0497813E+21  1.0040643E+00  1.0000000E-99  1.0000000E-99
  277  2.1513226E+05  1.0429763E+00  8.2743175E+02  1.0457900E+21  1.0189681E+00  1.0000000E-99  1.0000000E-99
  278  2.1591159E+05  1.0467545E+00  8.3042919E+02  1.0417689E+21  1.0341511E+00  1.0000000E-99  1.0000000E-99
  279  2.1669092E+05  1.0505328E+00  8.3342663E+02  1.0377176E+21  1.0496208E+00  1.0000000E-99  1.0000000E-99
  280  2.1747026E+05  1.0543111E+00  8.3642407E+02  1.0336357E+21  1.0653852E+00  1.0000000E-99  1.0000000E-99
  281  2.1824959E+05  1.0580893E+00  8.3942151E+02  1.0295229E+21  1.0814524E+00  1.0000000E-99  1.0000000E-99
  282  2.1902893E+05  1.0618676E+00  8.4241895E+02  1.0253787E+21  1.0978309E+00  1.0000000E-99  1.0000000E-99
  283  2.1980826E+05  1.0656459E+00  8.4541638E+02  1.0212029E+21  1.1145295E+00  1.0000000E-99  1.0000000E-99
  284  2.2058759E+05  1.0694241E+00  8.4841382E+02  1.0169950E+21  1.1315574E+00  1.0000000E-99  1.0000000E-99
  285  2.2136693E+05  1.0732024E+00  8.5141126E+02  1.0127547E+21  1.1489240E+00  1.0000000E-99  1.0000000E-99
  286  2.2214626E+05  1.0769807E+00  8.5440870E+02  1.0084815E+21  1.1666393E+00  1.0000000E-99  1.0000000E-99
  287  2.2292560E+05  1.0807589E+00  8.5740614E+02  1.0041749E+21  1.1847135E+00  1.0000000E-99  1.0000000E-99
  288  2.2370493E+05  1.0845372E+00  8.6040357E+02  9.9983467E+20  1.2031572E+00  1.0000000E-99  1.0000000E-99
  289  2.2448426E+05  1.0883155E+00  8.6340101E+02  9.9546024E+20  1.2219816E+00  1.0000000E-99  1.0000000E-99
  290  2.2526360E+05  1.0920937E+00  8.6639845E+02  9.9105118E+20  1.2411983E+00  1.0000000E-99  1.0000000E-99
  291  2.2604293E+05  1.0958720E+00  8.6939589E+02  9.8660703E+20  1.2608191E+00  1.0000000E-99  1.0000000E-99
  292  2.2682227E+05  1.0996503E+00  8.7239333E+02  9.8212732E+20  1.2808568E+00  1.0000000E-99  1.0000000E-99
  293  2.2760160E+05  1.1034285E+00  8.7539077E+02  9.7761155E+20  1.3013242E+00  1.0000000E-99  1.0000000E-99
  294  2.2838093E+05  1.1072068E+00  8.7838820E+02  9.7305923E+20  1.3222350E+00  1.0000000E-99  1.0000000E-99
  295  2.2916027E+05  1.1109851E+00  8.8138564E+02  9.6846984E+20  1.3436034E+00  1.0000000E-99  1.0000000E-99
  296  2.2993960E+05  1.1147633E+00  8.8438308E+02  9.6384284E+20  1.3654443E+00  1.0000000E-99  1.0000000E-99
  297  2.3071893E+05  1.1185416E+00  8.8738052E+02  9.5917770E+20  1.3877729E+00  1.0000000E-99  1.0000000E-99
  298  2.3149827E+05  1.1223198E+00  8.9037796E+02  9.5447386E+20  1.4106055E+00  1.0000000E-99  1.0000000E-99
  299  2.3227760E+05  1.1260981E+00  8.9337539E+02  9.4973074E+20  1.4339588E+00  1.0000000E-99  1.0000000E-99
  300  2.3305694E+05  1.1298764E+00  8.9637283E+02  9.4494774E+20  1.4578506E+00  1.0000000E-99  1.0000000E-99
  301  2.3383627E+05  1.1336546E+00  8.9937027E+02  9.4012427E+20  1.4822992E+00  1.0000000E-99  1.0000000E-99
  302  2.3461560E+05  1.1374329E+00  9.0236771E+02  9.3525969E+20  1.5073239E+00  1.0000000E-99  1.0000000E-99
  303  2.3539494E+05  1.1412112E+00  9.0536515E+02  9.3035336E+20  1.5329448E+00  1.0000000E-99  1.0000000E-99
  304  2.3617427E+05  1.1449894E+00  9.0836259E+02  9.2540461E+20  1.5591831E+00  1.0000000E-99  1.0000000E-99
  305  2.3695361E+05  1.1487677E+00  9.1136002E+02  9.2041277E+20  1.5860609E+00  1.0000000E-99  1.0000000E-99
  306  2.3773294E+05  1.1525460E+00  9.1435746E+02  9.1537712E+20  1.6136015E+00  1.0000000E-99  1.0000000E-99
  307  2.3851227E+05  1.1563242E+00  9.1735490E+02  9.1029694E+20  1.6418290E+00  1.0000000E-99  1.0000000E-99
  308  2.3929161E+05  1.1601025E+00  9.2035234E+02  9.0517148E+20  1.6707692E+00  1.0000000E-99  1.0000000E-99
  309  2.4007094E+05  1.1638808E+00  9.2334978E+02  8.9999997E+20  1.7004489E+00  1.0000000E-99  1.0000000E-99
  310  2.4085028E+05  1.1676590E+00  9.2634721E+02  8.9478160E+20  1.7308962E+00  1.0000000E-99  1.0000000E-99
  311  2.4162961E+05  1.1714373E+00  9.2934465E+02  8.8951555E+20  1.7621408E+00  1.0000000E-99  1.0000000E-99
  312  2.4240894E+05  1.1752156E+00  9.3234209E+02  8.8420098E+20  1.7942140E+00  1.0000000E-99  1.0000000E-99
  313  2.4318828E+05  1.1789938E+00  9.3533953E+02  8.7883700E+20  1.8271486E+00  1.0000000E-99  1.0000000E-99
  314  2.4396761E+05  1.1827721E+00  9.3833697E+02  8.7342269E+20  1.8609793E+00  1.0000000E-99  1.0000000E-99
  315  2.4474695E+05  1.1865504E+00  9.4133441E+02  8.6795713E+20  1.8957426E+00  1.0000000E-99  1.0000000E-99
  316  2.4552628E+05  1.1903286E+00  9.4433184E+02  8.6243932E+20  1.9314770E+00  1.0000000E-99  1.0000000E-99
  317  2.4630561E+05  1.1941069E+00  9.4732928E+02  8.5686828E+20  1.9682232E+00  1.0000000E-99  1.0000000E-99
  318  2.4708495E+05  1.1978852E+00  9.5032672E+02  8.5124294E+20  2.0060243E+00  1.0000000E-99  1.0000000E-99
  319  2.4786428E+05  1.2016634E+00  9.5332416E+02  8.4556223E+20  2.0449257E+00  1.0000000E-99  1.0000000E-99
  320  2.4864362E+05  1.2054417E+00  9.5632160E+02  8.3982501E+20  2.0849755E+00  1.0000000E-99  1.0000000E-99
  321  2.4942295E+05  1.2092200E+00  9.5931903E+02  8.3403014E+20  2.1262248E+00  1.0000000E-99  1.0000000E-99
  322  2.5020228E+05  1.2129982E+00  9.6231647E+02  8.2817639E+20  2.1687276E+00  1.0000000E-99  1.0000000E-99
  323  2.5098162E+05  1.2167765E+00  9.6531391E+02  8.2226251E+20  2.2125412E+00  1.0000000E-99  1.0000000E-99
  324  2.5176095E+05  1.2205548E+00  9.6831135E+02  8.1628719E+20  2.2577267E+00  1.0000000E-99  1.0000000E-99
  325  2.5254028E+05  1.2243330E+00  9.7130879E+02  8.1024907E+20  2.3043486E+00  1.0000000E-99  1.0000000E-99
  326  2.5331962E+05  1.2281113E+00  9.7430623E+02  8.0414674E+20  2.3524760E+00  1.0000000E-99  1.0000000E-99
  327  2.5409895E+05  1.2318896E+00  9.7730366E+02  7.9797872E+20  2.4021823E+00  1.0000000E-99  1.0000000E-99
  328  2.5487829E+05  1.2356678E+00  9.8030110E+02  7.9174349E+20  2.4535456E+00  1.0000000E-99  1.0000000E-99
  329  2.5565762E+05  1.2394461E+00  9.8329854E+02  7.8543943E+20  2.5066494E+00  1.0000000E-99  1.0000000E-99
  330  2.5643695E+05  1.2432243E+00  9.8629598E+02  7.7906487E+20  2.5615831E+00  1.0000000E-99  1.0000000E-99
  331  2.5721629E+05  1.2470026E+00  9.8929342E+02  7.7261808E+20  2.6184419E+00  1.0000000E-99  1.0000000E-99
  332  2.5799562E+05  1.2507809E+00  9.9229085E+02  7.6609723E+20  2.6773280E+00  1.0000000E-99  1.0000000E-99
  333  2.5877496E+05  1.2545591E+00  9.9528829E+02  7.5950041E+20  2.7383511E+00  1.0000000E-99  1.0000000E-99
  334  2.5955429E+05  1.2583374E+00  9.9828573E+02  7.5282563E+20  2.8016286E+00  1.0000000E-99  1.0000000E-99
  335  2.6033362E+05  1.2621157E+00  1.0012832E+03  7.4607079E+20  2.8672870E+00  1.0000000E-99  1.0000000E-99
  336  2.6111296E+05  1.2658939E+00  1.0042806E+03  7.3923369E+20  2.9354622E+00  1.0000000E-99  1.0000000E-99
  337  2.6189229E+05  1.2696722E+00  1.0072780E+03  7.3231204E+20  3.0063007E+00  1.0000000E-99  1.0000000E-99
  338  2.6267163E+05  1.2734505E+00  1.0102755E+03  7.2530340E+20  3.0799609E+00  1.0000000E-99  1.0000000E-99
  339  2.6345096E+05  1.2772287E+00  1.0132729E+03  7.1820525E+20  3.1566136E+00  1.0000000E-99  1.0000000E-99
  340  2.6423029E+05  1.2810070E+00  1.0162704E+03  7.1101489E+20  3.2364439E+00  1.0000000E-99  1.0000000E-99
  341  2.6500963E+05  1.2847853E+00  1.0192678E+03  7.0372950E+20  3.3196524E+00  1.0000000E-99  1.0000000E-99
  342  2.6578896E+05  1.2885635E+00  1.0222652E+03  6.9634609E+20  3.4064571E+00  1.0000000E-99  1.0000000E-99
  343  2.6656830E+05  1.2923418E+00  1.0252627E+03  6.8886152E+20  3.4970950E+00  1.0000000E-99  1.0000000E-99
  344  2.6734763E+05  1.2961201E+00  1.0282601E+03  6.8127245E+20  3.5918245E+00  1.0000000E-99  1.0000000E-99
  345  2.6812696E+05  1.2998983E+00  1.0312576E+03  6.7357535E+20  3.6909278E+00  1.0000000E-99  1.0000000E-99
  346  2.6890630E+05  1.3036766E+00  1.0342550E+03  6.6576647E+20  3.7947136E+00  1.0000000E-99  1.0000000E-99
  347  2.6968563E+05  1.3074549E+00  1.0372524E+03  6.5784182E+20  3.9035203E+00  1.0000000E-99  1.0000000E-99
  348  2.7046496E+05  1.3112331E+00  1.0402499E+03  6.4979719E+20  4.0177200E+00  1.0000000E-99  1.0000000E-99
  349  2.7124430E+05  1.3150114E+00  1.0432473E+03  6.4162804E+20  4.1377220E+00  1.0000000E-99  1.0000000E-99
  350  2.7202363E+05  1.3187897E+00  1.0462447E+03  6.3332957E+20  4.2639787E+00  1.0000000E-99  1.0000000E-99
  351  2.7280297E+05  1.3225679E+00  1.0492422E+03  6.2489662E+20  4.3969904E+00  1.0000000E-99  1.0000000E-99
  352  2.7358230E+05  1.3263462E+00  1.0522396E+03  6.1632367E+20  4.5373124E+00  1.0000000E-99  1.0000000E-99
  353  2.7436163E+05  1.3301245E+00  1.0552371E+03  6.0760480E+20  4.6855625E+00  1.0000000E-99  1.0000000E-99
  354  2.7514097E+05  1.3339027E+00  1.0582345E+03  5.9873363E+20  4.8424302E+00  1.0000000E-99  1.0000000E-99
  355  2.7592030E+05  1.3376810E+00  1.0612319E+03  5.8970328E+20  5.0086874E+00  1.0000000E-99  1.0000000E-99
  356  2.7669964E+05  1.3414593E+00  1.0642294E+03  5.8050633E+20  5.1852008E+00  1.0000000E-99  1.0000000E-99
  357  2.7747897E+05  1.3452375E+00  1.0672268E+03  5.7113474E+20  5.3729476E+00  1.0000000E-99  1.0000000E-99
  358  2.7825830E+05  1.3490158E+00  1.0702242E+03  5.6157975E+20  5.5730330E+00  1.0000000E-99  1.0000000E-99
  359  2.7903764E+05  1.3527940E+00  1.0732217E+03  5.5183184E+20  5.7867119E+00  1.0000000E-99  1.0000000E-99
  360  2.7981697E+05  1.3565723E+00  1.0762191E+03  5.4188061E+20  6.0154159E+00  1.0000000E-99  1.0000000E-99
  361  2.8059631E+05  1.3603506E+00  1.0792166E+03  5.3171462E+20  6.2607845E+00  1.0000000E-99  1.0000000E-99
  362  2.8137564E+05  1.3641288E+00  1.0822140E+03  5.2132133E+20  6.5247050E+00  1.0000000E-99  1.0000000E-99
  363  2.8215497E+05  1.3679071E+00  1.0852114E+03  5.1068685E+20  6.8093610E+00  1.0000000E-99  1.0000000E-99
  364  2.8293431E+05  1.3716854E+00  1.0882089E+03  4.9979579E+20  7.1172926E+00  1.0000000E-99  1.0000000E-99
  365  2.8371364E+05  1.3754636E+00  1.0912063E+03  4.8863099E+20  7.4514728E+00  1.0000000E-99  1.0000000E-99
  366  2.8449298E+05  1.3792419E+00  1.0942038E+03  4.7717323E+20  7.8154034E+00  1.0000000E-99  1.0000000E-99
  367  2.8527231E+05  1.3830202E+00  1.0972012E+03  4.6540089E+20  8.2132382E+00  1.0000000E-99  1.0000000E-99
  368  2.8605164E+05  1.3867984E+00  1.1001986E+03  4.5328945E+20  8.6499424E+00  1.0000000E-99  1.0000000E-99
  369  2.8683098E+05  1.3905767E+00  1.1031961E+03  4.4081095E+20  9.1315004E+00  1.0000000E-99  1.0000000E-99
  370  2.8761031E+05  1.3943550E+00  1.1061935E+03  4.2793330E+20  9.6651923E+00  1.0000000E-99  1.0000000E-99
  371  2.8838965E+05  1.3981332E+00  1.1091909E+03  4.1461931E+20  1.0259964E+01  1.0000000E-99  1.0000000E-99
  372  2.8916898E+05  1.4019115E+00  1.1121884E+03  4.0082548E+20  1.0926933E+01  1.0000000E-99  1.0000000E-99
  373  2.8994831E+05  1.4056898E+00  1.1151858E+03  3.8650046E+20  1.1680091E+01  1.0000000E-99  1.0000000E-99
  374  2.9072765E+05  1.4094680E+00  1.1181833E+03  3.7158281E+20  1.2537294E+01  1.0000000E-99  1.0000000E-99
  375  2.9150698E+05  1.4132463E+00  1.1211807E+03  3.5599804E+20  1.3521703E+01  1.0000000E-99  1.0000000E-99
  376  2.9228631E+05  1.4170246E+00  1.1241781E+03  3.3965433E+20  1.4663904E+01  1.0000000E-99  1.0000000E-99
  377  2.9306565E+05  1.4208028E+00  1.1271756E+03  3.2243629E+20  1.6005152E+01  1.0000000E-99  1.0000000E-99
  378  2.9384498E+05  1.4245811E+00  1.1301730E+03  3.0419550E+20  1.7602468E+01  1.0000000E-99  1.0000000E-99
  379  2.9462432E+05  1.4283594E+00  1.1331704E+03  2.8473547E+20  1.9536975E+01  1.0000000E-99  1.0000000E-99
  380  2.9540365E+05  1.4321376E+00  1.1361679E+03  2.6378648E+20  2.1928153E+01  1.0000000E-99  1.0000000E-99
  381  2.9618298E+05  1.4359159E+00  1.1391653E+03  2.4096052E+20  2.4959585E+01  1.0000000E-99  1.0000000E-99
  382  2.9696232E+05  1.4396942E+00  1.1421628E+03  2.1566241E+20  2.8928704E+01  1.0000000E-99  1.0000000E-99
  383  2.9774165E+05  1.4434724E+00  1.1451602E+03  1.8689094E+20  3.4351538E+01  1.0000000E-99  1.0000000E-99
  384  2.9852099E+05  1.4472507E+00  1.1481576E+03  1.5269515E+20  4.2209722E+01  1.0000000E-99  1.0000000E-99
  385  2.9930032E+05  1.4510290E+00  1.1511551E+03  1.0804182E+20  5.4633230E+01  1.0000000E-99  1.0000000E-99
  386  3.0007965E+05  1.4548072E+00  1.1541525E+03  2.1507633E-06  7.7305597E+01  1.0000000E-99  1.0000000E-99
  387  3.0085899E+05  1.4585855E+00  1.1571500E+03  2.1507633E-06  7.7305597E+01  1.0000000E-99  1.0000000E-99
  388  3.0163832E+05  1.4623637E+00  1.1601474E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  389  3.0241766E+05  1.4661420E+00  1.1631448E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  390  3.0319699E+05  1.4699203E+00  1.1661423E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  391  3.0397632E+05  1.4736985E+00  1.1691397E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  392  3.0475566E+05  1.4774768E+00  1.1721371E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  393  3.0553499E+05  1.4812551E+00  1.1751346E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  394  3.0631433E+05  1.4850333E+00  1.1781320E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  395  3.0709366E+05  1.4888116E+00  1.1811295E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  396  3.0787299E+05  1.4925899E+00  1.1841269E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  397  3.0865233E+05  1.4963681E+00  1.1871243E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  398  3.0943166E+05  1.5001464E+00  1.1901218E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  399  3.1021100E+05  1.5039247E+00  1.1931192E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
