! Date: 14/08/2026  Time: 14:16:59  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.30740192E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   31  2.3432936E+04  1.1360452E-01  9.0126677E+01  3.7382673E+20  5.2858881E-03  1.0000000E-99  1.0000000E-99
   32  2.4212813E+04  1.1738542E-01  9.3126203E+01  3.7374708E+20  5.6792286E-03  1.0000000E-99  1.0000000E-99
   33  2.4992690E+04  1.2116631E-01  9.6125730E+01  3.7366480E+20  6.0869296E-03  1.0000000E-99  1.0000000E-99
   34  2.5772567E+04  1.2494721E-01  9.9125256E+01  3.7357988E+20  6.5090257E-03  1.0000000E-99  1.0000000E-99
   35  2.6552443E+04  1.2872811E-01  1.0212478E+02  3.7349233E+20  6.9455526E-03  1.0000000E-99  1.0000000E-99
   36  2.7332320E+04  1.3250901E-01  1.0512431E+02  3.7340215E+20  7.3965476E-03  1.0000000E-99  1.0000000E-99
   37  2.8112197E+04  1.3628990E-01  1.0812384E+02  3.7330933E+20  7.8620488E-03  1.0000000E-99  1.0000000E-99
   38  2.8892074E+04  1.4007080E-01  1.1112336E+02  3.7321387E+20  8.3420961E-03  1.0000000E-99  1.0000000E-99
   39  2.9671951E+04  1.4385170E-01  1.1412289E+02  3.7311577E+20  8.8367303E-03  1.0000000E-99  1.0000000E-99
   40  3.0451828E+04  1.4763260E-01  1.1712241E+02  3.7301503E+20  9.3459937E-03  1.0000000E-99  1.0000000E-99
   41  3.1231704E+04  1.5141349E-01  1.2012194E+02  3.7291164E+20  9.8699298E-03  1.0000000E-99  1.0000000E-99
   42  3.2011581E+04  1.5519439E-01  1.2312147E+02  3.7280561E+20  1.0408584E-02  1.0000000E-99  1.0000000E-99
   43  3.2791458E+04  1.5897529E-01  1.2612099E+02  3.7269693E+20  1.0962001E-02  1.0000000E-99  1.0000000E-99
   44  3.3571335E+04  1.6275619E-01  1.2912052E+02  3.7258559E+20  1.1530231E-02  1.0000000E-99  1.0000000E-99
   45  3.4351212E+04  1.6653709E-01  1.3212005E+02  3.7247160E+20  1.2113320E-02  1.0000000E-99  1.0000000E-99
   46  3.5131089E+04  1.7031798E-01  1.3511957E+02  3.7235495E+20  1.2711320E-02  1.0000000E-99  1.0000000E-99
   47  3.5910966E+04  1.7409888E-01  1.3811910E+02  3.7223565E+20  1.3324283E-02  1.0000000E-99  1.0000000E-99
   48  3.6690842E+04  1.7787978E-01  1.4111862E+02  3.7211368E+20  1.3952261E-02  1.0000000E-99  1.0000000E-99
   49  3.7470719E+04  1.8166068E-01  1.4411815E+02  3.7198905E+20  1.4595309E-02  1.0000000E-99  1.0000000E-99
   50  3.8250596E+04  1.8544157E-01  1.4711768E+02  3.7186175E+20  1.5253483E-02  1.0000000E-99  1.0000000E-99
   51  3.9030473E+04  1.8922247E-01  1.5011720E+02  3.7173179E+20  1.5926840E-02  1.0000000E-99  1.0000000E-99
   52  3.9810350E+04  1.9300337E-01  1.5311673E+02  3.7159915E+20  1.6615438E-02  1.0000000E-99  1.0000000E-99
   53  4.0590227E+04  1.9678427E-01  1.5611626E+02  3.7146383E+20  1.7319338E-02  1.0000000E-99  1.0000000E-99
   54  4.1370103E+04  2.0056516E-01  1.5911578E+02  3.7132584E+20  1.8038602E-02  1.0000000E-99  1.0000000E-99
   55  4.2149980E+04  2.0434606E-01  1.6211531E+02  3.7118516E+20  1.8773293E-02  1.0000000E-99  1.0000000E-99
   56  4.2929857E+04  2.0812696E-01  1.6511483E+02  3.7104181E+20  1.9523475E-02  1.0000000E-99  1.0000000E-99
   57  4.3709734E+04  2.1190786E-01  1.6811436E+02  3.7089576E+20  2.0289215E-02  1.0000000E-99  1.0000000E-99
   58  4.4489611E+04  2.1568875E-01  1.7111389E+02  3.7074702E+20  2.1070579E-02  1.0000000E-99  1.0000000E-99
   59  4.5269488E+04  2.1946965E-01  1.7411341E+02  3.7059559E+20  2.1867638E-02  1.0000000E-99  1.0000000E-99
   60  4.6049364E+04  2.2325055E-01  1.7711294E+02  3.7044146E+20  2.2680461E-02  1.0000000E-99  1.0000000E-99
   61  4.6829241E+04  2.2703145E-01  1.8011247E+02  3.7028464E+20  2.3509122E-02  1.0000000E-99  1.0000000E-99
   62  4.7609118E+04  2.3081235E-01  1.8311199E+02  3.7012510E+20  2.4353694E-02  1.0000000E-99  1.0000000E-99
   63  4.8388995E+04  2.3459324E-01  1.8611152E+02  3.6996286E+20  2.5214252E-02  1.0000000E-99  1.0000000E-99
   64  4.9168872E+04  2.3837414E-01  1.8911105E+02  3.6979791E+20  2.6090874E-02  1.0000000E-99  1.0000000E-99
   65  4.9948749E+04  2.4215504E-01  1.9211057E+02  3.6963025E+20  2.6983639E-02  1.0000000E-99  1.0000000E-99
   66  5.0728626E+04  2.4593594E-01  1.9511010E+02  3.6945986E+20  2.7892626E-02  1.0000000E-99  1.0000000E-99
   67  5.1508502E+04  2.4971683E-01  1.9810962E+02  3.6928676E+20  2.8817918E-02  1.0000000E-99  1.0000000E-99
   68  5.2288379E+04  2.5349773E-01  2.0110915E+02  3.6911093E+20  2.9759598E-02  1.0000000E-99  1.0000000E-99
   69  5.3068256E+04  2.5727863E-01  2.0410868E+02  3.6893237E+20  3.0717753E-02  1.0000000E-99  1.0000000E-99
   70  5.3848133E+04  2.6105953E-01  2.0710820E+02  3.6875107E+20  3.1692469E-02  1.0000000E-99  1.0000000E-99
   71  5.4628010E+04  2.6484042E-01  2.1010773E+02  3.6856704E+20  3.2683834E-02  1.0000000E-99  1.0000000E-99
   72  5.5407887E+04  2.6862132E-01  2.1310726E+02  3.6838026E+20  3.3691941E-02  1.0000000E-99  1.0000000E-99
   73  5.6187763E+04  2.7240222E-01  2.1610678E+02  3.6819074E+20  3.4716881E-02  1.0000000E-99  1.0000000E-99
   74  5.6967640E+04  2.7618312E-01  2.1910631E+02  3.6799847E+20  3.5758748E-02  1.0000000E-99  1.0000000E-99
   75  5.7747517E+04  2.7996401E-01  2.2210583E+02  3.6780345E+20  3.6817640E-02  1.0000000E-99  1.0000000E-99
   76  5.8527394E+04  2.8374491E-01  2.2510536E+02  3.6760566E+20  3.7893653E-02  1.0000000E-99  1.0000000E-99
   77  5.9307271E+04  2.8752581E-01  2.2810489E+02  3.6740512E+20  3.8986888E-02  1.0000000E-99  1.0000000E-99
   78  6.0087148E+04  2.9130671E-01  2.3110441E+02  3.6720180E+20  4.0097446E-02  1.0000000E-99  1.0000000E-99
   79  6.0867024E+04  2.9508761E-01  2.3410394E+02  3.6699571E+20  4.1225432E-02  1.0000000E-99  1.0000000E-99
   80  6.1646901E+04  2.9886850E-01  2.3710347E+02  3.6678684E+20  4.2370951E-02  1.0000000E-99  1.0000000E-99
   81  6.2426778E+04  3.0264940E-01  2.4010299E+02  3.6657520E+20  4.3534110E-02  1.0000000E-99  1.0000000E-99
   82  6.3206655E+04  3.0643030E-01  2.4310252E+02  3.6636076E+20  4.4715020E-02  1.0000000E-99  1.0000000E-99
   83  6.3986532E+04  3.1021120E-01  2.4610205E+02  3.6614354E+20  4.5913792E-02  1.0000000E-99  1.0000000E-99
   84  6.4766409E+04  3.1399209E-01  2.4910157E+02  3.6592351E+20  4.7130540E-02  1.0000000E-99  1.0000000E-99
   85  6.5546285E+04  3.1777299E-01  2.5210110E+02  3.6570069E+20  4.8365380E-02  1.0000000E-99  1.0000000E-99
   86  6.6326162E+04  3.2155389E-01  2.5510062E+02  3.6547506E+20  4.9618431E-02  1.0000000E-99  1.0000000E-99
   87  6.7106039E+04  3.2533479E-01  2.5810015E+02  3.6524661E+20  5.0889811E-02  1.0000000E-99  1.0000000E-99
   88  6.7885916E+04  3.2911568E-01  2.6109968E+02  3.6501535E+20  5.2179644E-02  1.0000000E-99  1.0000000E-99
   89  6.8665793E+04  3.3289658E-01  2.6409920E+02  3.6478127E+20  5.3488054E-02  1.0000000E-99  1.0000000E-99
   90  6.9445670E+04  3.3667748E-01  2.6709873E+02  3.6454436E+20  5.4815168E-02  1.0000000E-99  1.0000000E-99
   91  7.0225547E+04  3.4045838E-01  2.7009826E+02  3.6430461E+20  5.6161116E-02  1.0000000E-99  1.0000000E-99
   92  7.1005423E+04  3.4423927E-01  2.7309778E+02  3.6406203E+20  5.7526028E-02  1.0000000E-99  1.0000000E-99
   93  7.1785300E+04  3.4802017E-01  2.7609731E+02  3.6381660E+20  5.8910038E-02  1.0000000E-99  1.0000000E-99
   94  7.2565177E+04  3.5180107E-01  2.7909683E+02  3.6356832E+20  6.0313283E-02  1.0000000E-99  1.0000000E-99
   95  7.3345054E+04  3.5558197E-01  2.8209636E+02  3.6331718E+20  6.1735901E-02  1.0000000E-99  1.0000000E-99
   96  7.4124931E+04  3.5936287E-01  2.8509589E+02  3.6306318E+20  6.3178034E-02  1.0000000E-99  1.0000000E-99
   97  7.4904808E+04  3.6314376E-01  2.8809541E+02  3.6280631E+20  6.4639824E-02  1.0000000E-99  1.0000000E-99
   98  7.5684684E+04  3.6692466E-01  2.9109494E+02  3.6254657E+20  6.6121419E-02  1.0000000E-99  1.0000000E-99
   99  7.6464561E+04  3.7070556E-01  2.9409447E+02  3.6228395E+20  6.7622966E-02  1.0000000E-99  1.0000000E-99
  100  7.7244438E+04  3.7448646E-01  2.9709399E+02  3.6201844E+20  6.9144616E-02  1.0000000E-99  1.0000000E-99
  101  7.8024315E+04  3.7826735E-01  3.0009352E+02  3.6175003E+20  7.0686525E-02  1.0000000E-99  1.0000000E-99
  102  7.8804192E+04  3.8204825E-01  3.0309305E+02  3.6147873E+20  7.2248848E-02  1.0000000E-99  1.0000000E-99
  103  7.9584069E+04  3.8582915E-01  3.0609257E+02  3.6120452E+20  7.3831745E-02  1.0000000E-99  1.0000000E-99
  104  8.0363945E+04  3.8961005E-01  3.0909210E+02  3.6092740E+20  7.5435377E-02  1.0000000E-99  1.0000000E-99
  105  8.1143822E+04  3.9339094E-01  3.1209162E+02  3.6064735E+20  7.7059911E-02  1.0000000E-99  1.0000000E-99
  106  8.1923699E+04  3.9717184E-01  3.1509115E+02  3.6036439E+20  7.8705513E-02  1.0000000E-99  1.0000000E-99
  107  8.2703576E+04  4.0095274E-01  3.1809068E+02  3.6007848E+20  8.0372355E-02  1.0000000E-99  1.0000000E-99
  108  8.3483453E+04  4.0473364E-01  3.2109020E+02  3.5978964E+20  8.2060609E-02  1.0000000E-99  1.0000000E-99
  109  8.4263330E+04  4.0851453E-01  3.2408973E+02  3.5949785E+20  8.3770454E-02  1.0000000E-99  1.0000000E-99
  110  8.5043207E+04  4.1229543E-01  3.2708926E+02  3.5920310E+20  8.5502068E-02  1.0000000E-99  1.0000000E-99
  111  8.5823083E+04  4.1607633E-01  3.3008878E+02  3.5890540E+20  8.7255635E-02  1.0000000E-99  1.0000000E-99
  112  8.6602960E+04  4.1985723E-01  3.3308831E+02  3.5860472E+20  8.9031340E-02  1.0000000E-99  1.0000000E-99
  113  8.7382837E+04  4.2363813E-01  3.3608783E+02  3.5830107E+20  9.0829373E-02  1.0000000E-99  1.0000000E-99
  114  8.8162714E+04  4.2741902E-01  3.3908736E+02  3.5799443E+20  9.2649927E-02  1.0000000E-99  1.0000000E-99
  115  8.8942591E+04  4.3119992E-01  3.4208689E+02  3.5768480E+20  9.4493197E-02  1.0000000E-99  1.0000000E-99
  116  8.9722468E+04  4.3498082E-01  3.4508641E+02  3.5737217E+20  9.6359383E-02  1.0000000E-99  1.0000000E-99
  117  9.0502344E+04  4.3876172E-01  3.4808594E+02  3.5705653E+20  9.8248688E-02  1.0000000E-99  1.0000000E-99
  118  9.1282221E+04  4.4254261E-01  3.5108547E+02  3.5673788E+20  1.0016132E-01  1.0000000E-99  1.0000000E-99
  119  9.2062098E+04  4.4632351E-01  3.5408499E+02  3.5641621E+20  1.0209748E-01  1.0000000E-99  1.0000000E-99
  120  9.2841975E+04  4.5010441E-01  3.5708452E+02  3.5609150E+20  1.0405739E-01  1.0000000E-99  1.0000000E-99
  121  9.3621852E+04  4.5388531E-01  3.6008405E+02  3.5576375E+20  1.0604127E-01  1.0000000E-99  1.0000000E-99
  122  9.4401729E+04  4.5766620E-01  3.6308357E+02  3.5543295E+20  1.0804933E-01  1.0000000E-99  1.0000000E-99
  123  9.5181605E+04  4.6144710E-01  3.6608310E+02  3.5509910E+20  1.1008181E-01  1.0000000E-99  1.0000000E-99
  124  9.5961482E+04  4.6522800E-01  3.6908262E+02  3.5476217E+20  1.1213892E-01  1.0000000E-99  1.0000000E-99
  125  9.6741359E+04  4.6900890E-01  3.7208215E+02  3.5442218E+20  1.1422091E-01  1.0000000E-99  1.0000000E-99
  126  9.7521236E+04  4.7278979E-01  3.7508168E+02  3.5407910E+20  1.1632801E-01  1.0000000E-99  1.0000000E-99
  127  9.8301113E+04  4.7657069E-01  3.7808120E+02  3.5373293E+20  1.1846045E-01  1.0000000E-99  1.0000000E-99
  128  9.9080990E+04  4.8035159E-01  3.8108073E+02  3.5338366E+20  1.2061849E-01  1.0000000E-99  1.0000000E-99
  129  9.9860866E+04  4.8413249E-01  3.8408026E+02  3.5303127E+20  1.2280238E-01  1.0000000E-99  1.0000000E-99
  130  1.0064074E+05  4.8791339E-01  3.8707978E+02  3.5267577E+20  1.2501236E-01  1.0000000E-99  1.0000000E-99
  131  1.0142062E+05  4.9169428E-01  3.9007931E+02  3.5231714E+20  1.2724870E-01  1.0000000E-99  1.0000000E-99
  132  1.0220050E+05  4.9547518E-01  3.9307883E+02  3.5195537E+20  1.2951166E-01  1.0000000E-99  1.0000000E-99
  133  1.0298037E+05  4.9925608E-01  3.9607836E+02  3.5159045E+20  1.3180150E-01  1.0000000E-99  1.0000000E-99
  134  1.0376025E+05  5.0303698E-01  3.9907789E+02  3.5122237E+20  1.3411851E-01  1.0000000E-99  1.0000000E-99
  135  1.0454013E+05  5.0681787E-01  4.0207741E+02  3.5085112E+20  1.3646295E-01  1.0000000E-99  1.0000000E-99
  136  1.0532000E+05  5.1059877E-01  4.0507694E+02  3.5047669E+20  1.3883510E-01  1.0000000E-99  1.0000000E-99
  137  1.0609988E+05  5.1437967E-01  4.0807647E+02  3.5009908E+20  1.4123526E-01  1.0000000E-99  1.0000000E-99
  138  1.0687976E+05  5.1816057E-01  4.1107599E+02  3.4971826E+20  1.4366371E-01  1.0000000E-99  1.0000000E-99
  139  1.0765963E+05  5.2194146E-01  4.1407552E+02  3.4933424E+20  1.4612076E-01  1.0000000E-99  1.0000000E-99
  140  1.0843951E+05  5.2572236E-01  4.1707505E+02  3.4894700E+20  1.4860670E-01  1.0000000E-99  1.0000000E-99
  141  1.0921939E+05  5.2950326E-01  4.2007457E+02  3.4855652E+20  1.5112184E-01  1.0000000E-99  1.0000000E-99
  142  1.0999927E+05  5.3328416E-01  4.2307410E+02  3.4816281E+20  1.5366649E-01  1.0000000E-99  1.0000000E-99
  143  1.1077914E+05  5.3706505E-01  4.2607362E+02  3.4776584E+20  1.5624098E-01  1.0000000E-99  1.0000000E-99
  144  1.1155902E+05  5.4084595E-01  4.2907315E+02  3.4736560E+20  1.5884563E-01  1.0000000E-99  1.0000000E-99
  145  1.1233890E+05  5.4462685E-01  4.3207268E+02  3.4696210E+20  1.6148076E-01  1.0000000E-99  1.0000000E-99
  146  1.1311877E+05  5.4840775E-01  4.3507220E+02  3.4655530E+20  1.6414672E-01  1.0000000E-99  1.0000000E-99
  147  1.1389865E+05  5.5218865E-01  4.3807173E+02  3.4614521E+20  1.6684385E-01  1.0000000E-99  1.0000000E-99
  148  1.1467853E+05  5.5596954E-01  4.4107126E+02  3.4573180E+20  1.6957249E-01  1.0000000E-99  1.0000000E-99
  149  1.1545840E+05  5.5975044E-01  4.4407078E+02  3.4531508E+20  1.7233300E-01  1.0000000E-99  1.0000000E-99
  150  1.1623828E+05  5.6353134E-01  4.4707031E+02  3.4489502E+20  1.7512574E-01  1.0000000E-99  1.0000000E-99
  151  1.1701816E+05  5.6731224E-01  4.5006983E+02  3.4447162E+20  1.7795108E-01  1.0000000E-99  1.0000000E-99
  152  1.1779803E+05  5.7109313E-01  4.5306936E+02  3.4404485E+20  1.8080940E-01  1.0000000E-99  1.0000000E-99
  153  1.1857791E+05  5.7487403E-01  4.5606889E+02  3.4361472E+20  1.8370107E-01  1.0000000E-99  1.0000000E-99
  154  1.1935779E+05  5.7865493E-01  4.5906841E+02  3.4318120E+20  1.8662648E-01  1.0000000E-99  1.0000000E-99
  155  1.2013766E+05  5.8243583E-01  4.6206794E+02  3.4274429E+20  1.8958604E-01  1.0000000E-99  1.0000000E-99
  156  1.2091754E+05  5.8621672E-01  4.6506747E+02  3.4230396E+20  1.9258013E-01  1.0000000E-99  1.0000000E-99
  157  1.2169742E+05  5.8999762E-01  4.6806699E+02  3.4186022E+20  1.9560918E-01  1.0000000E-99  1.0000000E-99
  158  1.2247729E+05  5.9377852E-01  4.7106652E+02  3.4141303E+20  1.9867360E-01  1.0000000E-99  1.0000000E-99
  159  1.2325717E+05  5.9755942E-01  4.7406605E+02  3.4096240E+20  2.0177382E-01  1.0000000E-99  1.0000000E-99
  160  1.2403705E+05  6.0134031E-01  4.7706557E+02  3.4050831E+20  2.0491027E-01  1.0000000E-99  1.0000000E-99
  161  1.2481693E+05  6.0512121E-01  4.8006510E+02  3.4005073E+20  2.0808339E-01  1.0000000E-99  1.0000000E-99
  162  1.2559680E+05  6.0890211E-01  4.8306462E+02  3.3958967E+20  2.1129363E-01  1.0000000E-99  1.0000000E-99
  163  1.2637668E+05  6.1268301E-01  4.8606415E+02  3.3912510E+20  2.1454146E-01  1.0000000E-99  1.0000000E-99
  164  1.2715656E+05  6.1646391E-01  4.8906368E+02  3.3865701E+20  2.1782734E-01  1.0000000E-99  1.0000000E-99
  165  1.2793643E+05  6.2024480E-01  4.9206320E+02  3.3818539E+20  2.2115175E-01  1.0000000E-99  1.0000000E-99
  166  1.2871631E+05  6.2402570E-01  4.9506273E+02  3.3771022E+20  2.2451517E-01  1.0000000E-99  1.0000000E-99
  167  1.2949619E+05  6.2780660E-01  4.9806226E+02  3.3723148E+20  2.2791810E-01  1.0000000E-99  1.0000000E-99
  168  1.3027606E+05  6.3158750E-01  5.0106178E+02  3.3674916E+20  2.3136105E-01  1.0000000E-99  1.0000000E-99
  169  1.3105594E+05  6.3536839E-01  5.0406131E+02  3.3626325E+20  2.3484452E-01  1.0000000E-99  1.0000000E-99
  170  1.3183582E+05  6.3914929E-01  5.0706083E+02  3.3577373E+20  2.3836904E-01  1.0000000E-99  1.0000000E-99
  171  1.3261569E+05  6.4293019E-01  5.1006036E+02  3.3528058E+20  2.4193516E-01  1.0000000E-99  1.0000000E-99
  172  1.3339557E+05  6.4671109E-01  5.1305989E+02  3.3478379E+20  2.4554340E-01  1.0000000E-99  1.0000000E-99
  173  1.3417545E+05  6.5049198E-01  5.1605941E+02  3.3428334E+20  2.4919434E-01  1.0000000E-99  1.0000000E-99
  174  1.3495532E+05  6.5427288E-01  5.1905894E+02  3.3377922E+20  2.5288853E-01  1.0000000E-99  1.0000000E-99
  175  1.3573520E+05  6.5805378E-01  5.2205847E+02  3.3327141E+20  2.5662655E-01  1.0000000E-99  1.0000000E-99
  176  1.3651508E+05  6.6183468E-01  5.2505799E+02  3.3275988E+20  2.6040900E-01  1.0000000E-99  1.0000000E-99
  177  1.3729495E+05  6.6561557E-01  5.2805752E+02  3.3224463E+20  2.6423647E-01  1.0000000E-99  1.0000000E-99
  178  1.3807483E+05  6.6939647E-01  5.3105705E+02  3.3172564E+20  2.6810958E-01  1.0000000E-99  1.0000000E-99
  179  1.3885471E+05  6.7317737E-01  5.3405657E+02  3.3120289E+20  2.7202896E-01  1.0000000E-99  1.0000000E-99
  180  1.3963459E+05  6.7695827E-01  5.3705610E+02  3.3067636E+20  2.7599524E-01  1.0000000E-99  1.0000000E-99
  181  1.4041446E+05  6.8073917E-01  5.4005562E+02  3.3014603E+20  2.8000907E-01  1.0000000E-99  1.0000000E-99
  182  1.4119434E+05  6.8452006E-01  5.4305515E+02  3.2961188E+20  2.8407113E-01  1.0000000E-99  1.0000000E-99
  183  1.4197422E+05  6.8830096E-01  5.4605468E+02  3.2907391E+20  2.8818208E-01  1.0000000E-99  1.0000000E-99
  184  1.4275409E+05  6.9208186E-01  5.4905420E+02  3.2853208E+20  2.9234262E-01  1.0000000E-99  1.0000000E-99
  185  1.4353397E+05  6.9586276E-01  5.5205373E+02  3.2798638E+20  2.9655346E-01  1.0000000E-99  1.0000000E-99
  186  1.4431385E+05  6.9964365E-01  5.5505326E+02  3.2743679E+20  3.0081532E-01  1.0000000E-99  1.0000000E-99
  187  1.4509372E+05  7.0342455E-01  5.5805278E+02  3.2688329E+20  3.0512893E-01  1.0000000E-99  1.0000000E-99
  188  1.4587360E+05  7.0720545E-01  5.6105231E+02  3.2632586E+20  3.0949505E-01  1.0000000E-99  1.0000000E-99
  189  1.4665348E+05  7.1098635E-01  5.6405183E+02  3.2576447E+20  3.1391444E-01  1.0000000E-99  1.0000000E-99
  190  1.4743335E+05  7.1476724E-01  5.6705136E+02  3.2519912E+20  3.1838790E-01  1.0000000E-99  1.0000000E-99
  191  1.4821323E+05  7.1854814E-01  5.7005089E+02  3.2462978E+20  3.2291621E-01  1.0000000E-99  1.0000000E-99
  192  1.4899311E+05  7.2232904E-01  5.7305041E+02  3.2405642E+20  3.2750019E-01  1.0000000E-99  1.0000000E-99
  193  1.4977298E+05  7.2610994E-01  5.7604994E+02  3.2347903E+20  3.3214069E-01  1.0000000E-99  1.0000000E-99
  194  1.5055286E+05  7.2989083E-01  5.7904947E+02  3.2289758E+20  3.3683855E-01  1.0000000E-99  1.0000000E-99
  195  1.5133274E+05  7.3367173E-01  5.8204899E+02  3.2231206E+20  3.4159465E-01  1.0000000E-99  1.0000000E-99
  196  1.5211261E+05  7.3745263E-01  5.8504852E+02  3.2172243E+20  3.4640987E-01  1.0000000E-99  1.0000000E-99
  197  1.5289249E+05  7.4123353E-01  5.8804804E+02  3.2112868E+20  3.5128513E-01  1.0000000E-99  1.0000000E-99
  198  1.5367237E+05  7.4501443E-01  5.9104757E+02  3.2053079E+20  3.5622135E-01  1.0000000E-99  1.0000000E-99
  199  1.5445225E+05  7.4879532E-01  5.9404710E+02  3.1992873E+20  3.6121949E-01  1.0000000E-99  1.0000000E-99
  200  1.5523212E+05  7.5257622E-01  5.9704662E+02  3.1932248E+20  3.6628052E-01  1.0000000E-99  1.0000000E-99
  201  1.5601200E+05  7.5635712E-01  6.0004615E+02  3.1871201E+20  3.7140543E-01  1.0000000E-99  1.0000000E-99
  202  1.5679188E+05  7.6013802E-01  6.0304568E+02  3.1809730E+20  3.7659524E-01  1.0000000E-99  1.0000000E-99
  203  1.5757175E+05  7.6391891E-01  6.0604520E+02  3.1747833E+20  3.8185098E-01  1.0000000E-99  1.0000000E-99
  204  1.5835163E+05  7.6769981E-01  6.0904473E+02  3.1685506E+20  3.8717371E-01  1.0000000E-99  1.0000000E-99
  205  1.5913151E+05  7.7148071E-01  6.1204426E+02  3.1622748E+20  3.9256453E-01  1.0000000E-99  1.0000000E-99
