! Date: 08/09/2026  Time: 14:07:35  Created by RADMC3D compiled on Jul 23 2026 22:03    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 5.24040458E+00
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   18  7.0810165E+02  3.4329265E-03  2.7234679E+00  7.8951521E+23  4.1753083E-02  3.9726976E+21  4.7283811E+00
   19  7.4971160E+02  3.6346544E-03  2.8835062E+00  7.8677322E+23  6.0927843E-02  1.2307171E+21  6.0200822E+00
   20  7.9132155E+02  3.8363824E-03  3.0435444E+00  7.8475987E+23  4.7435702E-02  1.0000000E-99  6.0200822E+00
   21  8.3293151E+02  4.0381104E-03  3.2035827E+00  7.8369318E+23  3.6510386E-02  1.0000000E-99  1.0000000E-99
   22  8.7454146E+02  4.2398384E-03  3.3636210E+00  7.8223938E+23  3.8089260E-02  1.0000000E-99  1.0000000E-99
   23  9.1615141E+02  4.4415663E-03  3.5236593E+00  7.8024208E+23  3.8089260E-02  1.0000000E-99  1.0000000E-99
   24  9.5776137E+02  4.6432943E-03  3.6836976E+00  7.7967153E+23  2.6541710E-02  1.0000000E-99  1.0000000E-99
   25  9.9937132E+02  4.8450223E-03  3.8437358E+00  7.7897627E+23  2.0977485E-02  1.0000000E-99  1.0000000E-99
   26  1.0409813E+03  5.0467502E-03  4.0037741E+00  7.7801772E+23  2.0977485E-02  1.0000000E-99  1.0000000E-99
   27  1.0825912E+03  5.2484782E-03  4.1638124E+00  7.7668145E+23  2.0977485E-02  1.0000000E-99  1.0000000E-99
   28  1.1242012E+03  5.4502062E-03  4.3238507E+00  7.7638194E+23  2.0977485E-02  1.0000000E-99  1.0000000E-99
   29  1.1658111E+03  5.6519342E-03  4.4838890E+00  7.7602427E+23  1.2678657E-02  1.0000000E-99  1.0000000E-99
   30  1.2074211E+03  5.8536621E-03  4.6439273E+00  7.7556933E+23  1.2678657E-02  1.0000000E-99  1.0000000E-99
   31  1.2490310E+03  6.0553901E-03  4.8039655E+00  7.7485488E+23  1.2678657E-02  1.0000000E-99  1.0000000E-99
   32  1.2906410E+03  6.2571181E-03  4.9640038E+00  7.7420241E+23  1.6721398E-02  1.0000000E-99  1.0000000E-99
   33  1.3322509E+03  6.4588461E-03  5.1240421E+00  7.7408774E+23  1.6721398E-02  1.0000000E-99  1.0000000E-99
   34  1.3738609E+03  6.6605740E-03  5.2840804E+00  7.7394451E+23  6.0167191E-03  1.0000000E-99  1.0000000E-99
   35  1.4154709E+03  6.8623020E-03  5.4441187E+00  7.7375639E+23  6.0167191E-03  1.0000000E-99  1.0000000E-99
   36  1.4570808E+03  7.0640300E-03  5.6041569E+00  7.7348014E+23  6.0167191E-03  1.0000000E-99  1.0000000E-99
   37  1.4986908E+03  7.2657580E-03  5.7641952E+00  7.7279841E+23  8.1476196E-03  1.0000000E-99  1.0000000E-99
   38  1.5403007E+03  7.4674859E-03  5.9242335E+00  7.7284238E+23  8.1476196E-03  1.0000000E-99  1.0000000E-99
   39  1.5819107E+03  7.6692139E-03  6.0842718E+00  7.7287921E+23  2.0776683E-03  1.0000000E-99  1.0000000E-99
   40  1.6235206E+03  7.8709419E-03  6.2443101E+00  7.7290483E+23  1.7877199E-03  1.0000000E-99  1.0000000E-99
   41  1.6651306E+03  8.0726699E-03  6.4043484E+00  7.7291196E+23  1.2768687E-03  1.0000000E-99  1.0000000E-99
   42  1.7067405E+03  8.2743978E-03  6.5643866E+00  7.7288479E+23  1.2768687E-03  1.0000000E-99  1.0000000E-99
   43  1.7483505E+03  8.4761258E-03  6.7244249E+00  7.7277059E+23  1.2768687E-03  1.0000000E-99  1.0000000E-99
   44  1.7899604E+03  8.6778538E-03  6.8844632E+00  7.7253134E+23  1.4240583E-03  1.0000000E-99  1.0000000E-99
   45  1.8315704E+03  8.8795817E-03  7.0445015E+00  7.7271657E+23  6.1347171E-03  1.0000000E-99  1.0000000E-99
   46  1.8731803E+03  9.0813097E-03  7.2045398E+00  7.7290560E+23  1.0432149E-02  1.0000000E-99  1.0000000E-99
   47  1.9147903E+03  9.2830377E-03  7.3645780E+00  7.7309708E+23  1.0888687E-02  1.0000000E-99  1.0000000E-99
   48  1.9564002E+03  9.4847657E-03  7.5246163E+00  7.7328851E+23  1.0888687E-02  1.0000000E-99  1.0000000E-99
   49  1.9980102E+03  9.6864936E-03  7.6846546E+00  7.7347476E+23  1.1275049E-02  1.0000000E-99  1.0000000E-99
   50  2.0396202E+03  9.8882216E-03  7.8446929E+00  7.7364343E+23  1.1275049E-02  1.0000000E-99  1.0000000E-99
   51  2.0812301E+03  1.0089950E-02  8.0047312E+00  7.7374516E+23  1.0578379E-02  1.0000000E-99  1.0000000E-99
   52  2.1228401E+03  1.0291678E-02  8.1647695E+00  7.7382960E+23  6.5103784E-03  1.0000000E-99  1.0000000E-99
   53  2.1644500E+03  1.0493406E-02  8.3248077E+00  7.7420567E+23  6.5103784E-03  1.0000000E-99  1.0000000E-99
   54  2.2060600E+03  1.0695134E-02  8.4848460E+00  7.7460247E+23  6.5103784E-03  1.0000000E-99  1.0000000E-99
   55  2.2476699E+03  1.0896861E-02  8.6448843E+00  7.7502220E+23  2.5029977E-02  1.0000000E-99  1.0000000E-99
   56  2.2892799E+03  1.1098589E-02  8.8049226E+00  7.7546744E+23  2.6908839E-02  1.0000000E-99  1.0000000E-99
   57  2.3308898E+03  1.1300317E-02  8.9649609E+00  7.7594117E+23  2.8990389E-02  1.0000000E-99  1.0000000E-99
   58  2.3724998E+03  1.1502045E-02  9.1249992E+00  7.7644659E+23  3.1309612E-02  1.0000000E-99  1.0000000E-99
   59  2.4141097E+03  1.1703773E-02  9.2850374E+00  7.7698600E+23  3.3904223E-02  1.0000000E-99  1.0000000E-99
   60  2.4557197E+03  1.1905501E-02  9.4450757E+00  7.7755369E+23  3.6800426E-02  1.0000000E-99  1.0000000E-99
   61  2.4973296E+03  1.2107229E-02  9.6051140E+00  7.7810586E+23  3.9944136E-02  1.0000000E-99  1.0000000E-99
   62  2.5389396E+03  1.2308957E-02  9.7651523E+00  7.7896699E+23  4.2249590E-02  1.0000000E-99  1.0000000E-99
   63  2.5805495E+03  1.2510685E-02  9.9251906E+00  7.7998004E+23  4.2737772E-02  1.0000000E-99  1.0000000E-99
   64  2.6221595E+03  1.2712413E-02  1.0085229E+01  7.8125182E+23  6.6936443E-02  1.0000000E-99  1.0000000E-99
   65  2.6637695E+03  1.2914141E-02  1.0245267E+01  7.8316705E+23  7.9950299E-02  1.0000000E-99  1.0000000E-99
   66  2.7053794E+03  1.3115869E-02  1.0405305E+01  7.8555558E+23  1.0185145E-01  1.0000000E-99  1.0000000E-99
   67  2.7469894E+03  1.3317597E-02  1.0565344E+01  7.8554179E+23  1.0185145E-01  1.0000000E-99  1.0000000E-99
   68  2.7885993E+03  1.3519325E-02  1.0725382E+01  7.8552780E+23  1.1850015E-03  1.0000000E-99  1.0000000E-99
   69  2.8302093E+03  1.3721053E-02  1.0885420E+01  7.8551359E+23  1.1850015E-03  1.0000000E-99  1.0000000E-99
   70  2.8718192E+03  1.3922781E-02  1.1045459E+01  7.8549918E+23  1.1850015E-03  1.0000000E-99  1.0000000E-99
   71  2.9134292E+03  1.4124509E-02  1.1205497E+01  7.8548455E+23  1.2209483E-03  1.0000000E-99  1.0000000E-99
   72  2.9550391E+03  1.4326237E-02  1.1365535E+01  7.8546971E+23  1.2574343E-03  1.0000000E-99  1.0000000E-99
   73  2.9966491E+03  1.4527965E-02  1.1525573E+01  7.8545467E+23  1.2944594E-03  1.0000000E-99  1.0000000E-99
   74  3.0382590E+03  1.4729693E-02  1.1685612E+01  7.8543941E+23  1.3320238E-03  1.0000000E-99  1.0000000E-99
   75  3.0798690E+03  1.4931421E-02  1.1845650E+01  7.8542394E+23  1.3701277E-03  1.0000000E-99  1.0000000E-99
   76  3.1214789E+03  1.5133149E-02  1.2005688E+01  7.8540826E+23  1.4087712E-03  1.0000000E-99  1.0000000E-99
   77  3.1630889E+03  1.5334877E-02  1.2165727E+01  7.8539237E+23  1.4479543E-03  1.0000000E-99  1.0000000E-99
   78  3.2046988E+03  1.5536605E-02  1.2325765E+01  7.8537626E+23  1.4876773E-03  1.0000000E-99  1.0000000E-99
   79  3.2463088E+03  1.5738333E-02  1.2485803E+01  7.8535995E+23  1.5279402E-03  1.0000000E-99  1.0000000E-99
   80  3.2879188E+03  1.5940061E-02  1.2645841E+01  7.8534343E+23  1.5687432E-03  1.0000000E-99  1.0000000E-99
   81  3.3295287E+03  1.6141789E-02  1.2805880E+01  7.8532669E+23  1.6100865E-03  1.0000000E-99  1.0000000E-99
   82  3.3711387E+03  1.6343517E-02  1.2965918E+01  7.8530975E+23  1.6519700E-03  1.0000000E-99  1.0000000E-99
   83  3.4127486E+03  1.6545245E-02  1.3125956E+01  7.8529259E+23  1.6943940E-03  1.0000000E-99  1.0000000E-99
   84  3.4543586E+03  1.6746973E-02  1.3285994E+01  7.8527522E+23  1.7373587E-03  1.0000000E-99  1.0000000E-99
   85  3.4959685E+03  1.6948701E-02  1.3446033E+01  7.8525765E+23  1.7808641E-03  1.0000000E-99  1.0000000E-99
   86  3.5375785E+03  1.7150429E-02  1.3606071E+01  7.8523986E+23  1.8249104E-03  1.0000000E-99  1.0000000E-99
   87  3.5791884E+03  1.7352157E-02  1.3766109E+01  7.8522186E+23  1.8694977E-03  1.0000000E-99  1.0000000E-99
   88  3.6207984E+03  1.7553885E-02  1.3926148E+01  7.8520365E+23  1.9146263E-03  1.0000000E-99  1.0000000E-99
   89  3.6624083E+03  1.7755613E-02  1.4086186E+01  7.8518523E+23  1.9602961E-03  1.0000000E-99  1.0000000E-99
   90  3.7040183E+03  1.7957341E-02  1.4246224E+01  7.8516659E+23  2.0065074E-03  1.0000000E-99  1.0000000E-99
   91  3.7456282E+03  1.8159069E-02  1.4406262E+01  7.8514775E+23  2.0532603E-03  1.0000000E-99  1.0000000E-99
   92  3.7872382E+03  1.8360796E-02  1.4566301E+01  7.8512869E+23  2.1005551E-03  1.0000000E-99  1.0000000E-99
   93  3.8288481E+03  1.8562524E-02  1.4726339E+01  7.8510943E+23  2.1483917E-03  1.0000000E-99  1.0000000E-99
   94  3.8704581E+03  1.8764252E-02  1.4886377E+01  7.8508995E+23  2.1967704E-03  1.0000000E-99  1.0000000E-99
   95  3.9120681E+03  1.8965980E-02  1.5046416E+01  7.8507026E+23  2.2456914E-03  1.0000000E-99  1.0000000E-99
   96  3.9536780E+03  1.9167708E-02  1.5206454E+01  7.8505036E+23  2.2951547E-03  1.0000000E-99  1.0000000E-99
   97  3.9952880E+03  1.9369436E-02  1.5366492E+01  7.8503025E+23  2.3451606E-03  1.0000000E-99  1.0000000E-99
   98  4.0368979E+03  1.9571164E-02  1.5526530E+01  7.8500993E+23  2.3957093E-03  1.0000000E-99  1.0000000E-99
   99  4.0785079E+03  1.9772892E-02  1.5686569E+01  7.8498940E+23  2.4468008E-03  1.0000000E-99  1.0000000E-99
  100  4.1201178E+03  1.9974620E-02  1.5846607E+01  7.8496866E+23  2.4984353E-03  1.0000000E-99  1.0000000E-99
  101  4.1617278E+03  2.0176348E-02  1.6006645E+01  7.8494770E+23  2.5506131E-03  1.0000000E-99  1.0000000E-99
  102  4.2033377E+03  2.0378076E-02  1.6166684E+01  7.8492654E+23  2.6033343E-03  1.0000000E-99  1.0000000E-99
  103  4.2449477E+03  2.0579804E-02  1.6326722E+01  7.8490516E+23  2.6565990E-03  1.0000000E-99  1.0000000E-99
  104  4.2865576E+03  2.0781532E-02  1.6486760E+01  7.8488357E+23  2.7104074E-03  1.0000000E-99  1.0000000E-99
  105  4.3281676E+03  2.0983260E-02  1.6646798E+01  7.8486177E+23  2.7647597E-03  1.0000000E-99  1.0000000E-99
  106  4.3697775E+03  2.1184988E-02  1.6806837E+01  7.8483976E+23  2.8196561E-03  1.0000000E-99  1.0000000E-99
  107  4.4113875E+03  2.1386716E-02  1.6966875E+01  7.8481754E+23  2.8750968E-03  1.0000000E-99  1.0000000E-99
  108  4.4529974E+03  2.1588444E-02  1.7126913E+01  7.8479511E+23  2.9310819E-03  1.0000000E-99  1.0000000E-99
  109  4.4946074E+03  2.1790172E-02  1.7286952E+01  7.8477246E+23  2.9876116E-03  1.0000000E-99  1.0000000E-99
  110  4.5362174E+03  2.1991900E-02  1.7446990E+01  7.8474961E+23  3.0446861E-03  1.0000000E-99  1.0000000E-99
  111  4.5778273E+03  2.2193628E-02  1.7607028E+01  7.8472654E+23  3.1023055E-03  1.0000000E-99  1.0000000E-99
  112  4.6194373E+03  2.2395356E-02  1.7767066E+01  7.8470326E+23  3.1604702E-03  1.0000000E-99  1.0000000E-99
  113  4.6610472E+03  2.2597084E-02  1.7927105E+01  7.8467977E+23  3.2191802E-03  1.0000000E-99  1.0000000E-99
  114  4.7026572E+03  2.2798812E-02  1.8087143E+01  7.8465607E+23  3.2784357E-03  1.0000000E-99  1.0000000E-99
  115  4.7442671E+03  2.3000540E-02  1.8247181E+01  7.8463216E+23  3.3382370E-03  1.0000000E-99  1.0000000E-99
  116  4.7858771E+03  2.3202268E-02  1.8407220E+01  7.8460804E+23  3.3985843E-03  1.0000000E-99  1.0000000E-99
  117  4.8274870E+03  2.3403996E-02  1.8567258E+01  7.8458370E+23  3.4594776E-03  1.0000000E-99  1.0000000E-99
  118  4.8690970E+03  2.3605724E-02  1.8727296E+01  7.8455916E+23  3.5209173E-03  1.0000000E-99  1.0000000E-99
  119  4.9107069E+03  2.3807452E-02  1.8887334E+01  7.8453440E+23  3.5829035E-03  1.0000000E-99  1.0000000E-99
  120  4.9523169E+03  2.4009180E-02  1.9047373E+01  7.8450943E+23  3.6454364E-03  1.0000000E-99  1.0000000E-99
  121  4.9939268E+03  2.4210908E-02  1.9207411E+01  7.8448425E+23  3.7085163E-03  1.0000000E-99  1.0000000E-99
  122  5.0355368E+03  2.4412636E-02  1.9367449E+01  7.8445885E+23  3.7721433E-03  1.0000000E-99  1.0000000E-99
  123  5.0771467E+03  2.4614364E-02  1.9527487E+01  7.8443325E+23  3.8363176E-03  1.0000000E-99  1.0000000E-99
  124  5.1187567E+03  2.4816092E-02  1.9687526E+01  7.8440743E+23  3.9010395E-03  1.0000000E-99  1.0000000E-99
  125  5.1603667E+03  2.5017820E-02  1.9847564E+01  7.8438141E+23  3.9663092E-03  1.0000000E-99  1.0000000E-99
  126  5.2019766E+03  2.5219548E-02  2.0007602E+01  7.8435517E+23  4.0321268E-03  1.0000000E-99  1.0000000E-99
  127  5.2435866E+03  2.5421276E-02  2.0167641E+01  7.8432872E+23  4.0984926E-03  1.0000000E-99  1.0000000E-99
  128  5.2851965E+03  2.5623004E-02  2.0327679E+01  7.8430205E+23  4.1654068E-03  1.0000000E-99  1.0000000E-99
  129  5.3268065E+03  2.5824732E-02  2.0487717E+01  7.8427518E+23  4.2328696E-03  1.0000000E-99  1.0000000E-99
  130  5.3684164E+03  2.6026459E-02  2.0647755E+01  7.8424809E+23  4.3008813E-03  1.0000000E-99  1.0000000E-99
  131  5.4100264E+03  2.6228187E-02  2.0807794E+01  7.8422080E+23  4.3694420E-03  1.0000000E-99  1.0000000E-99
  132  5.4516363E+03  2.6429915E-02  2.0967832E+01  7.8419329E+23  4.4385520E-03  1.0000000E-99  1.0000000E-99
  133  5.4932463E+03  2.6631643E-02  2.1127870E+01  7.8416557E+23  4.5082116E-03  1.0000000E-99  1.0000000E-99
  134  5.5348562E+03  2.6833371E-02  2.1287909E+01  7.8413763E+23  4.5784208E-03  1.0000000E-99  1.0000000E-99
  135  5.5764662E+03  2.7035099E-02  2.1447947E+01  7.8410949E+23  4.6491800E-03  1.0000000E-99  1.0000000E-99
  136  5.6180761E+03  2.7236827E-02  2.1607985E+01  7.8408113E+23  4.7204894E-03  1.0000000E-99  1.0000000E-99
  137  5.6596861E+03  2.7438555E-02  2.1768023E+01  7.8405256E+23  4.7923493E-03  1.0000000E-99  1.0000000E-99
  138  5.7012960E+03  2.7640283E-02  2.1928062E+01  7.8402378E+23  4.8647598E-03  1.0000000E-99  1.0000000E-99
  139  5.7429060E+03  2.7842011E-02  2.2088100E+01  7.8399479E+23  4.9377211E-03  1.0000000E-99  1.0000000E-99
  140  5.7845160E+03  2.8043739E-02  2.2248138E+01  7.8396559E+23  5.0112337E-03  1.0000000E-99  1.0000000E-99
  141  5.8261259E+03  2.8245467E-02  2.2408177E+01  7.8393617E+23  5.0852976E-03  1.0000000E-99  1.0000000E-99
  142  5.8677359E+03  2.8447195E-02  2.2568215E+01  7.8390654E+23  5.1599131E-03  1.0000000E-99  1.0000000E-99
  143  5.9093458E+03  2.8648923E-02  2.2728253E+01  7.8387670E+23  5.2350804E-03  1.0000000E-99  1.0000000E-99
  144  5.9509558E+03  2.8850651E-02  2.2888291E+01  7.8384665E+23  5.3107999E-03  1.0000000E-99  1.0000000E-99
  145  5.9925657E+03  2.9052379E-02  2.3048330E+01  7.8381639E+23  5.3870717E-03  1.0000000E-99  1.0000000E-99
  146  6.0341757E+03  2.9254107E-02  2.3208368E+01  7.8378591E+23  5.4638961E-03  1.0000000E-99  1.0000000E-99
  147  6.0757856E+03  2.9455835E-02  2.3368406E+01  7.8375522E+23  5.5412734E-03  1.0000000E-99  1.0000000E-99
  148  6.1173956E+03  2.9657563E-02  2.3528445E+01  7.8372432E+23  5.6192037E-03  1.0000000E-99  1.0000000E-99
  149  6.1590055E+03  2.9859291E-02  2.3688483E+01  7.8369321E+23  5.6976875E-03  1.0000000E-99  1.0000000E-99
  150  6.2006155E+03  3.0061019E-02  2.3848521E+01  7.8366188E+23  5.7767248E-03  1.0000000E-99  1.0000000E-99
  151  6.2422254E+03  3.0262747E-02  2.4008559E+01  7.8363035E+23  5.8563160E-03  1.0000000E-99  1.0000000E-99
  152  6.2838354E+03  3.0464475E-02  2.4168598E+01  7.8359860E+23  5.9364613E-03  1.0000000E-99  1.0000000E-99
  153  6.3254453E+03  3.0666203E-02  2.4328636E+01  7.8356664E+23  6.0171611E-03  1.0000000E-99  1.0000000E-99
  154  6.3670553E+03  3.0867931E-02  2.4488674E+01  7.8353446E+23  6.0984154E-03  1.0000000E-99  1.0000000E-99
  155  6.4086653E+03  3.1069659E-02  2.4648713E+01  7.8350208E+23  6.1802247E-03  1.0000000E-99  1.0000000E-99
  156  6.4502752E+03  3.1271387E-02  2.4808751E+01  7.8346948E+23  6.2625892E-03  1.0000000E-99  1.0000000E-99
  157  6.4918852E+03  3.1473115E-02  2.4968789E+01  7.8343667E+23  6.3455092E-03  1.0000000E-99  1.0000000E-99
  158  6.5334951E+03  3.1674843E-02  2.5128827E+01  7.8340364E+23  6.4289849E-03  1.0000000E-99  1.0000000E-99
  159  6.5751051E+03  3.1876571E-02  2.5288866E+01  7.8337041E+23  6.5130165E-03  1.0000000E-99  1.0000000E-99
  160  6.6167150E+03  3.2078299E-02  2.5448904E+01  7.8333696E+23  6.5976045E-03  1.0000000E-99  1.0000000E-99
  161  6.6583250E+03  3.2280027E-02  2.5608942E+01  7.8330330E+23  6.6827490E-03  1.0000000E-99  1.0000000E-99
  162  6.6999349E+03  3.2481755E-02  2.5768980E+01  7.8326943E+23  6.7684504E-03  1.0000000E-99  1.0000000E-99
  163  6.7415449E+03  3.2683483E-02  2.5929019E+01  7.8323534E+23  6.8547088E-03  1.0000000E-99  1.0000000E-99
  164  6.7831548E+03  3.2885211E-02  2.6089057E+01  7.8320104E+23  6.9415247E-03  1.0000000E-99  1.0000000E-99
  165  6.8247648E+03  3.3086939E-02  2.6249095E+01  7.8316653E+23  7.0288982E-03  1.0000000E-99  1.0000000E-99
  166  6.8663747E+03  3.3288667E-02  2.6409134E+01  7.8313181E+23  7.1168298E-03  1.0000000E-99  1.0000000E-99
  167  6.9079847E+03  3.3490394E-02  2.6569172E+01  7.8309687E+23  7.2053195E-03  1.0000000E-99  1.0000000E-99
  168  6.9495946E+03  3.3692122E-02  2.6729210E+01  7.8306172E+23  7.2943678E-03  1.0000000E-99  1.0000000E-99
  169  6.9912046E+03  3.3893850E-02  2.6889248E+01  7.8302636E+23  7.3839750E-03  1.0000000E-99  1.0000000E-99
  170  7.0328146E+03  3.4095578E-02  2.7049287E+01  7.8299079E+23  7.4741413E-03  1.0000000E-99  1.0000000E-99
  171  7.0744245E+03  3.4297306E-02  2.7209325E+01  7.8295500E+23  7.5648670E-03  1.0000000E-99  1.0000000E-99
  172  7.1160345E+03  3.4499034E-02  2.7369363E+01  7.8291900E+23  7.6561525E-03  1.0000000E-99  1.0000000E-99
  173  7.1576444E+03  3.4700762E-02  2.7529402E+01  7.8288279E+23  7.7479979E-03  1.0000000E-99  1.0000000E-99
  174  7.1992544E+03  3.4902490E-02  2.7689440E+01  7.8284636E+23  7.8404037E-03  1.0000000E-99  1.0000000E-99
  175  7.2408643E+03  3.5104218E-02  2.7849478E+01  7.8280973E+23  7.9333702E-03  1.0000000E-99  1.0000000E-99
  176  7.2824743E+03  3.5305946E-02  2.8009516E+01  7.8277288E+23  8.0268975E-03  1.0000000E-99  1.0000000E-99
  177  7.3240842E+03  3.5507674E-02  2.8169555E+01  7.8273581E+23  8.1209862E-03  1.0000000E-99  1.0000000E-99
  178  7.3656942E+03  3.5709402E-02  2.8329593E+01  7.8269853E+23  8.2156363E-03  1.0000000E-99  1.0000000E-99
  179  7.4073041E+03  3.5911130E-02  2.8489631E+01  7.8266104E+23  8.3108484E-03  1.0000000E-99  1.0000000E-99
  180  7.4489141E+03  3.6112858E-02  2.8649670E+01  7.8262334E+23  8.4066226E-03  1.0000000E-99  1.0000000E-99
  181  7.4905240E+03  3.6314586E-02  2.8809708E+01  7.8258543E+23  8.5029593E-03  1.0000000E-99  1.0000000E-99
  182  7.5321340E+03  3.6516314E-02  2.8969746E+01  7.8254730E+23  8.5998588E-03  1.0000000E-99  1.0000000E-99
  183  7.5737439E+03  3.6718042E-02  2.9129784E+01  7.8250895E+23  8.6973215E-03  1.0000000E-99  1.0000000E-99
  184  7.6153539E+03  3.6919770E-02  2.9289823E+01  7.8247040E+23  8.7953476E-03  1.0000000E-99  1.0000000E-99
  185  7.6569639E+03  3.7121498E-02  2.9449861E+01  7.8243163E+23  8.8939375E-03  1.0000000E-99  1.0000000E-99
  186  7.6985738E+03  3.7323226E-02  2.9609899E+01  7.8239265E+23  8.9930915E-03  1.0000000E-99  1.0000000E-99
  187  7.7401838E+03  3.7524954E-02  2.9769938E+01  7.8235345E+23  9.0928099E-03  1.0000000E-99  1.0000000E-99
  188  7.7817937E+03  3.7726682E-02  2.9929976E+01  7.8231405E+23  9.1930931E-03  1.0000000E-99  1.0000000E-99
  189  7.8234037E+03  3.7928410E-02  3.0090014E+01  7.8227442E+23  9.2939413E-03  1.0000000E-99  1.0000000E-99
  190  7.8650136E+03  3.8130138E-02  3.0250052E+01  7.8223459E+23  9.3953550E-03  1.0000000E-99  1.0000000E-99
  191  7.9066236E+03  3.8331866E-02  3.0410091E+01  7.8219454E+23  9.4973344E-03  1.0000000E-99  1.0000000E-99
  192  7.9482335E+03  3.8533594E-02  3.0570129E+01  7.8215428E+23  9.5998800E-03  1.0000000E-99  1.0000000E-99
  193  7.9898435E+03  3.8735322E-02  3.0730167E+01  7.8211381E+23  9.7029919E-03  1.0000000E-99  1.0000000E-99
  194  8.0314534E+03  3.8937050E-02  3.0890206E+01  7.8207312E+23  9.8066707E-03  1.0000000E-99  1.0000000E-99
  195  8.0730634E+03  3.9138778E-02  3.1050244E+01  7.8203221E+23  9.9109165E-03  1.0000000E-99  1.0000000E-99
  196  8.1146733E+03  3.9340506E-02  3.1210282E+01  7.8199110E+23  1.0015730E-02  1.0000000E-99  1.0000000E-99
  197  8.1562833E+03  3.9542234E-02  3.1370320E+01  7.8194977E+23  1.0121111E-02  1.0000000E-99  1.0000000E-99
  198  8.1978932E+03  3.9743962E-02  3.1530359E+01  7.8190823E+23  1.0227060E-02  1.0000000E-99  1.0000000E-99
  199  8.2395032E+03  3.9945690E-02  3.1690397E+01  7.8186647E+23  1.0333578E-02  1.0000000E-99  1.0000000E-99
  200  8.2811132E+03  4.0147418E-02  3.1850435E+01  7.8182450E+23  1.0440665E-02  1.0000000E-99  1.0000000E-99
  201  8.3227231E+03  4.0349146E-02  3.2010473E+01  7.8178232E+23  1.0548320E-02  1.0000000E-99  1.0000000E-99
  202  8.3643331E+03  4.0550874E-02  3.2170512E+01  7.8173992E+23  1.0656546E-02  1.0000000E-99  1.0000000E-99
  203  8.4059430E+03  4.0752602E-02  3.2330550E+01  7.8169731E+23  1.0765341E-02  1.0000000E-99  1.0000000E-99
  204  8.4475530E+03  4.0954330E-02  3.2490588E+01  7.8165448E+23  1.0874707E-02  1.0000000E-99  1.0000000E-99
  205  8.4891629E+03  4.1156057E-02  3.2650627E+01  7.8161144E+23  1.0984643E-02  1.0000000E-99  1.0000000E-99
