! Date: 15/08/2026  Time: 11:40:58  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 7.59654500E+00
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
  170  1.3185264E+05  6.3923084E-01  5.0712553E+02  4.4896169E+22  1.3829917E-01  1.0000000E-99  1.0000000E-99
  171  1.3263264E+05  6.4301234E-01  5.1012554E+02  4.4858039E+22  1.4019875E-01  1.0000000E-99  1.0000000E-99
  172  1.3341264E+05  6.4679384E-01  5.1312554E+02  4.4819652E+22  1.4211612E-01  1.0000000E-99  1.0000000E-99
  173  1.3419264E+05  6.5057534E-01  5.1612555E+02  4.4781005E+22  1.4405141E-01  1.0000000E-99  1.0000000E-99
  174  1.3497264E+05  6.5435684E-01  5.1912555E+02  4.4742100E+22  1.4600478E-01  1.0000000E-99  1.0000000E-99
  175  1.3575264E+05  6.5813834E-01  5.2212556E+02  4.4702936E+22  1.4797638E-01  1.0000000E-99  1.0000000E-99
  176  1.3653265E+05  6.6191985E-01  5.2512556E+02  4.4663510E+22  1.4996636E-01  1.0000000E-99  1.0000000E-99
  177  1.3731265E+05  6.6570135E-01  5.2812556E+02  4.4623824E+22  1.5197488E-01  1.0000000E-99  1.0000000E-99
  178  1.3809265E+05  6.6948285E-01  5.3112557E+02  4.4583876E+22  1.5400210E-01  1.0000000E-99  1.0000000E-99
  179  1.3887265E+05  6.7326435E-01  5.3412557E+02  4.4543666E+22  1.5604818E-01  1.0000000E-99  1.0000000E-99
  180  1.3965265E+05  6.7704585E-01  5.3712558E+02  4.4503192E+22  1.5811328E-01  1.0000000E-99  1.0000000E-99
  181  1.4043265E+05  6.8082735E-01  5.4012558E+02  4.4462455E+22  1.6019757E-01  1.0000000E-99  1.0000000E-99
  182  1.4121265E+05  6.8460885E-01  5.4312559E+02  4.4421453E+22  1.6230120E-01  1.0000000E-99  1.0000000E-99
  183  1.4199265E+05  6.8839035E-01  5.4612559E+02  4.4380185E+22  1.6442437E-01  1.0000000E-99  1.0000000E-99
  184  1.4277265E+05  6.9217185E-01  5.4912559E+02  4.4338651E+22  1.6656722E-01  1.0000000E-99  1.0000000E-99
  185  1.4355266E+05  6.9595335E-01  5.5212560E+02  4.4296851E+22  1.6872995E-01  1.0000000E-99  1.0000000E-99
  186  1.4433266E+05  6.9973485E-01  5.5512560E+02  4.4254783E+22  1.7091272E-01  1.0000000E-99  1.0000000E-99
  187  1.4511266E+05  7.0351635E-01  5.5812561E+02  4.4212447E+22  1.7311573E-01  1.0000000E-99  1.0000000E-99
  188  1.4589266E+05  7.0729785E-01  5.6112561E+02  4.4169841E+22  1.7533914E-01  1.0000000E-99  1.0000000E-99
  189  1.4667266E+05  7.1107935E-01  5.6412562E+02  4.4126966E+22  1.7758315E-01  1.0000000E-99  1.0000000E-99
  190  1.4745266E+05  7.1486085E-01  5.6712562E+02  4.4083819E+22  1.7984794E-01  1.0000000E-99  1.0000000E-99
  191  1.4823266E+05  7.1864235E-01  5.7012563E+02  4.4040402E+22  1.8213370E-01  1.0000000E-99  1.0000000E-99
  192  1.4901266E+05  7.2242385E-01  5.7312563E+02  4.3996712E+22  1.8444063E-01  1.0000000E-99  1.0000000E-99
  193  1.4979266E+05  7.2620535E-01  5.7612563E+02  4.3952749E+22  1.8676892E-01  1.0000000E-99  1.0000000E-99
  194  1.5057267E+05  7.2998685E-01  5.7912564E+02  4.3908512E+22  1.8911877E-01  1.0000000E-99  1.0000000E-99
  195  1.5135267E+05  7.3376835E-01  5.8212564E+02  4.3864000E+22  1.9149039E-01  1.0000000E-99  1.0000000E-99
  196  1.5213267E+05  7.3754985E-01  5.8512565E+02  4.3819213E+22  1.9388398E-01  1.0000000E-99  1.0000000E-99
  197  1.5291267E+05  7.4133135E-01  5.8812565E+02  4.3774149E+22  1.9629974E-01  1.0000000E-99  1.0000000E-99
  198  1.5369267E+05  7.4511285E-01  5.9112566E+02  4.3728808E+22  1.9873789E-01  1.0000000E-99  1.0000000E-99
  199  1.5447267E+05  7.4889435E-01  5.9412566E+02  4.3683188E+22  2.0119864E-01  1.0000000E-99  1.0000000E-99
  200  1.5525267E+05  7.5267585E-01  5.9712567E+02  4.3637290E+22  2.0368221E-01  1.0000000E-99  1.0000000E-99
  201  1.5603267E+05  7.5645735E-01  6.0012567E+02  4.3591112E+22  2.0618882E-01  1.0000000E-99  1.0000000E-99
  202  1.5681268E+05  7.6023885E-01  6.0312567E+02  4.3544653E+22  2.0871869E-01  1.0000000E-99  1.0000000E-99
  203  1.5759268E+05  7.6402035E-01  6.0612568E+02  4.3497912E+22  2.1127205E-01  1.0000000E-99  1.0000000E-99
  204  1.5837268E+05  7.6780185E-01  6.0912568E+02  4.3450889E+22  2.1384914E-01  1.0000000E-99  1.0000000E-99
  205  1.5915268E+05  7.7158335E-01  6.1212569E+02  4.3403582E+22  2.1645018E-01  1.0000000E-99  1.0000000E-99
