! Date: 14/08/2026  Time: 13:56:29  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.39684218E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   92  7.1015289E+04  3.4428710E-01  2.7313573E+02  3.5659606E+20  9.9649540E-02  1.0000000E-99  1.0000000E-99
   93  7.1795099E+04  3.4806768E-01  2.7613500E+02  3.5617862E+20  1.0214454E-01  1.0000000E-99  1.0000000E-99
   94  7.2574910E+04  3.5184826E-01  2.7913427E+02  3.5575611E+20  1.0467910E-01  1.0000000E-99  1.0000000E-99
   95  7.3354721E+04  3.5562883E-01  2.8213354E+02  3.5532853E+20  1.0725369E-01  1.0000000E-99  1.0000000E-99
   96  7.4134532E+04  3.5940941E-01  2.8513281E+02  3.5489585E+20  1.0986879E-01  1.0000000E-99  1.0000000E-99
   97  7.4914342E+04  3.6318999E-01  2.8813209E+02  3.5445806E+20  1.1252488E-01  1.0000000E-99  1.0000000E-99
   98  7.5694153E+04  3.6697056E-01  2.9113136E+02  3.5401513E+20  1.1522247E-01  1.0000000E-99  1.0000000E-99
   99  7.6473964E+04  3.7075114E-01  2.9413063E+02  3.5356705E+20  1.1796207E-01  1.0000000E-99  1.0000000E-99
  100  7.7253774E+04  3.7453172E-01  2.9712990E+02  3.5311379E+20  1.2074420E-01  1.0000000E-99  1.0000000E-99
  101  7.8033585E+04  3.7831230E-01  3.0012917E+02  3.5265535E+20  1.2356939E-01  1.0000000E-99  1.0000000E-99
  102  7.8813396E+04  3.8209287E-01  3.0312845E+02  3.5219169E+20  1.2643820E-01  1.0000000E-99  1.0000000E-99
  103  7.9593207E+04  3.8587345E-01  3.0612772E+02  3.5172279E+20  1.2935119E-01  1.0000000E-99  1.0000000E-99
  104  8.0373017E+04  3.8965403E-01  3.0912699E+02  3.5124864E+20  1.3230892E-01  1.0000000E-99  1.0000000E-99
  105  8.1152828E+04  3.9343460E-01  3.1212626E+02  3.5076921E+20  1.3531198E-01  1.0000000E-99  1.0000000E-99
  106  8.1932639E+04  3.9721518E-01  3.1512553E+02  3.5028449E+20  1.3836097E-01  1.0000000E-99  1.0000000E-99
  107  8.2712449E+04  4.0099576E-01  3.1812481E+02  3.4979445E+20  1.4145650E-01  1.0000000E-99  1.0000000E-99
  108  8.3492260E+04  4.0477634E-01  3.2112408E+02  3.4929906E+20  1.4459920E-01  1.0000000E-99  1.0000000E-99
  109  8.4272071E+04  4.0855691E-01  3.2412335E+02  3.4879831E+20  1.4778971E-01  1.0000000E-99  1.0000000E-99
  110  8.5051882E+04  4.1233749E-01  3.2712262E+02  3.4829217E+20  1.5102868E-01  1.0000000E-99  1.0000000E-99
  111  8.5831692E+04  4.1611807E-01  3.3012189E+02  3.4778062E+20  1.5431679E-01  1.0000000E-99  1.0000000E-99
  112  8.6611503E+04  4.1989864E-01  3.3312117E+02  3.4726363E+20  1.5765472E-01  1.0000000E-99  1.0000000E-99
  113  8.7391314E+04  4.2367922E-01  3.3612044E+02  3.4674119E+20  1.6104318E-01  1.0000000E-99  1.0000000E-99
  114  8.8171124E+04  4.2745980E-01  3.3911971E+02  3.4621326E+20  1.6448288E-01  1.0000000E-99  1.0000000E-99
  115  8.8950935E+04  4.3124037E-01  3.4211898E+02  3.4567982E+20  1.6797455E-01  1.0000000E-99  1.0000000E-99
  116  8.9730746E+04  4.3502095E-01  3.4511825E+02  3.4514084E+20  1.7151896E-01  1.0000000E-99  1.0000000E-99
  117  9.0510557E+04  4.3880153E-01  3.4811753E+02  3.4459630E+20  1.7511687E-01  1.0000000E-99  1.0000000E-99
  118  9.1290367E+04  4.4258211E-01  3.5111680E+02  3.4404618E+20  1.7876907E-01  1.0000000E-99  1.0000000E-99
  119  9.2070178E+04  4.4636268E-01  3.5411607E+02  3.4349044E+20  1.8247636E-01  1.0000000E-99  1.0000000E-99
  120  9.2849989E+04  4.5014326E-01  3.5711534E+02  3.4292906E+20  1.8623958E-01  1.0000000E-99  1.0000000E-99
  121  9.3629799E+04  4.5392384E-01  3.6011461E+02  3.4236200E+20  1.9005956E-01  1.0000000E-99  1.0000000E-99
  122  9.4409610E+04  4.5770441E-01  3.6311389E+02  3.4178926E+20  1.9393718E-01  1.0000000E-99  1.0000000E-99
  123  9.5189421E+04  4.6148499E-01  3.6611316E+02  3.4121078E+20  1.9787333E-01  1.0000000E-99  1.0000000E-99
  124  9.5969232E+04  4.6526557E-01  3.6911243E+02  3.4062655E+20  2.0186890E-01  1.0000000E-99  1.0000000E-99
  125  9.6749042E+04  4.6904615E-01  3.7211170E+02  3.4003653E+20  2.0592484E-01  1.0000000E-99  1.0000000E-99
  126  9.7528853E+04  4.7282672E-01  3.7511097E+02  3.3944070E+20  2.1004210E-01  1.0000000E-99  1.0000000E-99
  127  9.8308664E+04  4.7660730E-01  3.7811025E+02  3.3883902E+20  2.1422165E-01  1.0000000E-99  1.0000000E-99
  128  9.9088474E+04  4.8038788E-01  3.8110952E+02  3.3823147E+20  2.1846449E-01  1.0000000E-99  1.0000000E-99
  129  9.9868285E+04  4.8416845E-01  3.8410879E+02  3.3761800E+20  2.2277165E-01  1.0000000E-99  1.0000000E-99
  130  1.0064810E+05  4.8794903E-01  3.8710806E+02  3.3699860E+20  2.2714418E-01  1.0000000E-99  1.0000000E-99
  131  1.0142791E+05  4.9172961E-01  3.9010733E+02  3.3637322E+20  2.3158316E-01  1.0000000E-99  1.0000000E-99
  132  1.0220772E+05  4.9551018E-01  3.9310660E+02  3.3574183E+20  2.3608969E-01  1.0000000E-99  1.0000000E-99
  133  1.0298753E+05  4.9929076E-01  3.9610588E+02  3.3510440E+20  2.4066491E-01  1.0000000E-99  1.0000000E-99
  134  1.0376734E+05  5.0307134E-01  3.9910515E+02  3.3446089E+20  2.4530997E-01  1.0000000E-99  1.0000000E-99
  135  1.0454715E+05  5.0685192E-01  4.0210442E+02  3.3381128E+20  2.5002606E-01  1.0000000E-99  1.0000000E-99
  136  1.0532696E+05  5.1063249E-01  4.0510369E+02  3.3315551E+20  2.5481441E-01  1.0000000E-99  1.0000000E-99
  137  1.0610677E+05  5.1441307E-01  4.0810296E+02  3.3249357E+20  2.5967626E-01  1.0000000E-99  1.0000000E-99
  138  1.0688658E+05  5.1819365E-01  4.1110224E+02  3.3182540E+20  2.6461291E-01  1.0000000E-99  1.0000000E-99
  139  1.0766639E+05  5.2197422E-01  4.1410151E+02  3.3115097E+20  2.6962566E-01  1.0000000E-99  1.0000000E-99
  140  1.0844620E+05  5.2575480E-01  4.1710078E+02  3.3047025E+20  2.7471588E-01  1.0000000E-99  1.0000000E-99
  141  1.0922601E+05  5.2953538E-01  4.2010005E+02  3.2978319E+20  2.7988494E-01  1.0000000E-99  1.0000000E-99
  142  1.1000582E+05  5.3331596E-01  4.2309932E+02  3.2908976E+20  2.8513427E-01  1.0000000E-99  1.0000000E-99
  143  1.1078564E+05  5.3709653E-01  4.2609860E+02  3.2838991E+20  2.9046533E-01  1.0000000E-99  1.0000000E-99
  144  1.1156545E+05  5.4087711E-01  4.2909787E+02  3.2768361E+20  2.9587963E-01  1.0000000E-99  1.0000000E-99
  145  1.1234526E+05  5.4465769E-01  4.3209714E+02  3.2697081E+20  3.0137870E-01  1.0000000E-99  1.0000000E-99
  146  1.1312507E+05  5.4843826E-01  4.3509641E+02  3.2625146E+20  3.0696413E-01  1.0000000E-99  1.0000000E-99
  147  1.1390488E+05  5.5221884E-01  4.3809568E+02  3.2552554E+20  3.1263753E-01  1.0000000E-99  1.0000000E-99
  148  1.1468469E+05  5.5599942E-01  4.4109496E+02  3.2479298E+20  3.1840059E-01  1.0000000E-99  1.0000000E-99
  149  1.1546450E+05  5.5977999E-01  4.4409423E+02  3.2405375E+20  3.2425501E-01  1.0000000E-99  1.0000000E-99
  150  1.1624431E+05  5.6356057E-01  4.4709350E+02  3.2330780E+20  3.3020256E-01  1.0000000E-99  1.0000000E-99
  151  1.1702412E+05  5.6734115E-01  4.5009277E+02  3.2255509E+20  3.3624505E-01  1.0000000E-99  1.0000000E-99
  152  1.1780393E+05  5.7112173E-01  4.5309204E+02  3.2179556E+20  3.4238434E-01  1.0000000E-99  1.0000000E-99
  153  1.1858374E+05  5.7490230E-01  4.5609132E+02  3.2102917E+20  3.4862235E-01  1.0000000E-99  1.0000000E-99
  154  1.1936355E+05  5.7868288E-01  4.5909059E+02  3.2025587E+20  3.5496104E-01  1.0000000E-99  1.0000000E-99
  155  1.2014336E+05  5.8246346E-01  4.6208986E+02  3.1947561E+20  3.6140245E-01  1.0000000E-99  1.0000000E-99
  156  1.2092317E+05  5.8624403E-01  4.6508913E+02  3.1868834E+20  3.6794864E-01  1.0000000E-99  1.0000000E-99
  157  1.2170299E+05  5.9002461E-01  4.6808840E+02  3.1789400E+20  3.7460177E-01  1.0000000E-99  1.0000000E-99
  158  1.2248280E+05  5.9380519E-01  4.7108768E+02  3.1709254E+20  3.8136404E-01  1.0000000E-99  1.0000000E-99
  159  1.2326261E+05  5.9758577E-01  4.7408695E+02  3.1628392E+20  3.8823773E-01  1.0000000E-99  1.0000000E-99
  160  1.2404242E+05  6.0136634E-01  4.7708622E+02  3.1546806E+20  3.9522515E-01  1.0000000E-99  1.0000000E-99
  161  1.2482223E+05  6.0514692E-01  4.8008549E+02  3.1464493E+20  4.0232874E-01  1.0000000E-99  1.0000000E-99
  162  1.2560204E+05  6.0892750E-01  4.8308476E+02  3.1381445E+20  4.0955095E-01  1.0000000E-99  1.0000000E-99
  163  1.2638185E+05  6.1270807E-01  4.8608404E+02  3.1297658E+20  4.1689434E-01  1.0000000E-99  1.0000000E-99
  164  1.2716166E+05  6.1648865E-01  4.8908331E+02  3.1213124E+20  4.2436155E-01  1.0000000E-99  1.0000000E-99
  165  1.2794147E+05  6.2026923E-01  4.9208258E+02  3.1127839E+20  4.3195527E-01  1.0000000E-99  1.0000000E-99
  166  1.2872128E+05  6.2404981E-01  4.9508185E+02  3.1041796E+20  4.3967831E-01  1.0000000E-99  1.0000000E-99
  167  1.2950109E+05  6.2783038E-01  4.9808112E+02  3.0954988E+20  4.4753355E-01  1.0000000E-99  1.0000000E-99
  168  1.3028090E+05  6.3161096E-01  5.0108040E+02  3.0867410E+20  4.5552394E-01  1.0000000E-99  1.0000000E-99
  169  1.3106071E+05  6.3539154E-01  5.0407967E+02  3.0779054E+20  4.6365255E-01  1.0000000E-99  1.0000000E-99
  170  1.3184052E+05  6.3917211E-01  5.0707894E+02  3.0689914E+20  4.7192255E-01  1.0000000E-99  1.0000000E-99
  171  1.3262034E+05  6.4295269E-01  5.1007821E+02  3.0599982E+20  4.8033719E-01  1.0000000E-99  1.0000000E-99
  172  1.3340015E+05  6.4673327E-01  5.1307748E+02  3.0509253E+20  4.8889983E-01  1.0000000E-99  1.0000000E-99
  173  1.3417996E+05  6.5051384E-01  5.1607676E+02  3.0417719E+20  4.9761395E-01  1.0000000E-99  1.0000000E-99
  174  1.3495977E+05  6.5429442E-01  5.1907603E+02  3.0325372E+20  5.0648313E-01  1.0000000E-99  1.0000000E-99
  175  1.3573958E+05  6.5807500E-01  5.2207530E+02  3.0232206E+20  5.1551107E-01  1.0000000E-99  1.0000000E-99
  176  1.3651939E+05  6.6185558E-01  5.2507457E+02  3.0138211E+20  5.2470161E-01  1.0000000E-99  1.0000000E-99
  177  1.3729920E+05  6.6563615E-01  5.2807384E+02  3.0043382E+20  5.3405869E-01  1.0000000E-99  1.0000000E-99
  178  1.3807901E+05  6.6941673E-01  5.3107312E+02  2.9947710E+20  5.4358640E-01  1.0000000E-99  1.0000000E-99
  179  1.3885882E+05  6.7319731E-01  5.3407239E+02  2.9851186E+20  5.5328898E-01  1.0000000E-99  1.0000000E-99
  180  1.3963863E+05  6.7697788E-01  5.3707166E+02  2.9753802E+20  5.6317078E-01  1.0000000E-99  1.0000000E-99
  181  1.4041844E+05  6.8075846E-01  5.4007093E+02  2.9655551E+20  5.7323632E-01  1.0000000E-99  1.0000000E-99
  182  1.4119825E+05  6.8453904E-01  5.4307020E+02  2.9556423E+20  5.8349030E-01  1.0000000E-99  1.0000000E-99
  183  1.4197806E+05  6.8831962E-01  5.4606948E+02  2.9456409E+20  5.9393754E-01  1.0000000E-99  1.0000000E-99
  184  1.4275787E+05  6.9210019E-01  5.4906875E+02  2.9355501E+20  6.0458306E-01  1.0000000E-99  1.0000000E-99
  185  1.4353769E+05  6.9588077E-01  5.5206802E+02  2.9253689E+20  6.1543206E-01  1.0000000E-99  1.0000000E-99
  186  1.4431750E+05  6.9966135E-01  5.5506729E+02  2.9150963E+20  6.2648991E-01  1.0000000E-99  1.0000000E-99
  187  1.4509731E+05  7.0344192E-01  5.5806656E+02  2.9047315E+20  6.3776219E-01  1.0000000E-99  1.0000000E-99
  188  1.4587712E+05  7.0722250E-01  5.6106584E+02  2.8942733E+20  6.4925467E-01  1.0000000E-99  1.0000000E-99
  189  1.4665693E+05  7.1100308E-01  5.6406511E+02  2.8837209E+20  6.6097335E-01  1.0000000E-99  1.0000000E-99
  190  1.4743674E+05  7.1478365E-01  5.6706438E+02  2.8730730E+20  6.7292445E-01  1.0000000E-99  1.0000000E-99
  191  1.4821655E+05  7.1856423E-01  5.7006365E+02  2.8623288E+20  6.8511440E-01  1.0000000E-99  1.0000000E-99
  192  1.4899636E+05  7.2234481E-01  5.7306292E+02  2.8514871E+20  6.9754992E-01  1.0000000E-99  1.0000000E-99
  193  1.4977617E+05  7.2612539E-01  5.7606220E+02  2.8405468E+20  7.1023795E-01  1.0000000E-99  1.0000000E-99
  194  1.5055598E+05  7.2990596E-01  5.7906147E+02  2.8295067E+20  7.2318570E-01  1.0000000E-99  1.0000000E-99
  195  1.5133579E+05  7.3368654E-01  5.8206074E+02  2.8183656E+20  7.3640070E-01  1.0000000E-99  1.0000000E-99
  196  1.5211560E+05  7.3746712E-01  5.8506001E+02  2.8071225E+20  7.4989072E-01  1.0000000E-99  1.0000000E-99
  197  1.5289541E+05  7.4124769E-01  5.8805928E+02  2.7957759E+20  7.6366389E-01  1.0000000E-99  1.0000000E-99
  198  1.5367522E+05  7.4502827E-01  5.9105856E+02  2.7843248E+20  7.7772864E-01  1.0000000E-99  1.0000000E-99
  199  1.5445504E+05  7.4880885E-01  5.9405783E+02  2.7727677E+20  7.9209375E-01  1.0000000E-99  1.0000000E-99
  200  1.5523485E+05  7.5258943E-01  5.9705710E+02  2.7611033E+20  8.0676837E-01  1.0000000E-99  1.0000000E-99
  201  1.5601466E+05  7.5637000E-01  6.0005637E+02  2.7493303E+20  8.2176201E-01  1.0000000E-99  1.0000000E-99
  202  1.5679447E+05  7.6015058E-01  6.0305564E+02  2.7374473E+20  8.3708458E-01  1.0000000E-99  1.0000000E-99
  203  1.5757428E+05  7.6393116E-01  6.0605492E+02  2.7254529E+20  8.5274644E-01  1.0000000E-99  1.0000000E-99
  204  1.5835409E+05  7.6771173E-01  6.0905419E+02  2.7133454E+20  8.6875836E-01  1.0000000E-99  1.0000000E-99
  205  1.5913390E+05  7.7149231E-01  6.1205346E+02  2.7011236E+20  8.8513159E-01  1.0000000E-99  1.0000000E-99
