! Date: 08/09/2026  Time: 12:05:46  Created by RADMC3D compiled on Jul 23 2026 22:03    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 6.31113857E+00
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
  575  4.7674048E+04  2.3112713E-01  1.8336172E+02  1.8334126E+23  9.5767376E-02  1.0000000E-99  1.0000000E-99
  576  4.7757102E+04  2.3152978E-01  1.8368116E+02  1.8331035E+23  9.6135055E-02  1.0000000E-99  1.0000000E-99
  577  4.7840155E+04  2.3193243E-01  1.8400060E+02  1.8327938E+23  9.6503623E-02  1.0000000E-99  1.0000000E-99
  578  4.7923208E+04  2.3233508E-01  1.8432003E+02  1.8324835E+23  9.6873084E-02  1.0000000E-99  1.0000000E-99
  579  4.8006262E+04  2.3273772E-01  1.8463947E+02  1.8321726E+23  9.7243437E-02  1.0000000E-99  1.0000000E-99
  580  4.8089315E+04  2.3314037E-01  1.8495890E+02  1.8318611E+23  9.7614686E-02  1.0000000E-99  1.0000000E-99
  581  4.8172368E+04  2.3354302E-01  1.8527834E+02  1.8315491E+23  9.7986831E-02  1.0000000E-99  1.0000000E-99
  582  4.8255421E+04  2.3394567E-01  1.8559777E+02  1.8312364E+23  9.8359874E-02  1.0000000E-99  1.0000000E-99
  583  4.8338475E+04  2.3434832E-01  1.8591721E+02  1.8309231E+23  9.8733817E-02  1.0000000E-99  1.0000000E-99
  584  4.8421528E+04  2.3475097E-01  1.8623665E+02  1.8306093E+23  9.9108661E-02  1.0000000E-99  1.0000000E-99
  585  4.8504581E+04  2.3515361E-01  1.8655608E+02  1.8302949E+23  9.9484408E-02  1.0000000E-99  1.0000000E-99
  586  4.8587635E+04  2.3555626E-01  1.8687552E+02  1.8299798E+23  9.9861059E-02  1.0000000E-99  1.0000000E-99
  587  4.8670688E+04  2.3595891E-01  1.8719495E+02  1.8296642E+23  1.0023862E-01  1.0000000E-99  1.0000000E-99
  588  4.8753741E+04  2.3636156E-01  1.8751439E+02  1.8293480E+23  1.0061708E-01  1.0000000E-99  1.0000000E-99
  589  4.8836794E+04  2.3676421E-01  1.8783382E+02  1.8290312E+23  1.0099646E-01  1.0000000E-99  1.0000000E-99
  590  4.8919848E+04  2.3716685E-01  1.8815326E+02  1.8287137E+23  1.0137674E-01  1.0000000E-99  1.0000000E-99
  591  4.9002901E+04  2.3756950E-01  1.8847270E+02  1.8283957E+23  1.0175794E-01  1.0000000E-99  1.0000000E-99
  592  4.9085954E+04  2.3797215E-01  1.8879213E+02  1.8280771E+23  1.0214005E-01  1.0000000E-99  1.0000000E-99
  593  4.9169008E+04  2.3837480E-01  1.8911157E+02  1.8277579E+23  1.0252307E-01  1.0000000E-99  1.0000000E-99
  594  4.9252061E+04  2.3877745E-01  1.8943100E+02  1.8274382E+23  1.0290702E-01  1.0000000E-99  1.0000000E-99
  595  4.9335114E+04  2.3918009E-01  1.8975044E+02  1.8271178E+23  1.0329188E-01  1.0000000E-99  1.0000000E-99
  596  4.9418167E+04  2.3958274E-01  1.9006987E+02  1.8267968E+23  1.0367767E-01  1.0000000E-99  1.0000000E-99
  597  4.9501221E+04  2.3998539E-01  1.9038931E+02  1.8264752E+23  1.0406437E-01  1.0000000E-99  1.0000000E-99
  598  4.9584274E+04  2.4038804E-01  1.9070875E+02  1.8261530E+23  1.0445200E-01  1.0000000E-99  1.0000000E-99
  599  4.9667327E+04  2.4079069E-01  1.9102818E+02  1.8258303E+23  1.0484056E-01  1.0000000E-99  1.0000000E-99
  600  4.9750381E+04  2.4119334E-01  1.9134762E+02  1.8255069E+23  1.0523004E-01  1.0000000E-99  1.0000000E-99
  601  4.9833434E+04  2.4159598E-01  1.9166705E+02  1.8251829E+23  1.0562045E-01  1.0000000E-99  1.0000000E-99
  602  4.9916487E+04  2.4199863E-01  1.9198649E+02  1.8248584E+23  1.0601179E-01  1.0000000E-99  1.0000000E-99
  603  4.9999540E+04  2.4240128E-01  1.9230592E+02  1.8245332E+23  1.0640407E-01  1.0000000E-99  1.0000000E-99
  604  5.0082594E+04  2.4280393E-01  1.9262536E+02  1.8242074E+23  1.0679727E-01  1.0000000E-99  1.0000000E-99
  605  5.0165647E+04  2.4320658E-01  1.9294480E+02  1.8238811E+23  1.0719142E-01  1.0000000E-99  1.0000000E-99
  606  5.0248700E+04  2.4360922E-01  1.9326423E+02  1.8235541E+23  1.0758650E-01  1.0000000E-99  1.0000000E-99
  607  5.0331754E+04  2.4401187E-01  1.9358367E+02  1.8232266E+23  1.0798252E-01  1.0000000E-99  1.0000000E-99
  608  5.0414807E+04  2.4441452E-01  1.9390310E+02  1.8228984E+23  1.0837948E-01  1.0000000E-99  1.0000000E-99
  609  5.0497860E+04  2.4481717E-01  1.9422254E+02  1.8225696E+23  1.0877738E-01  1.0000000E-99  1.0000000E-99
  610  5.0580913E+04  2.4521982E-01  1.9454197E+02  1.8222403E+23  1.0917623E-01  1.0000000E-99  1.0000000E-99
  611  5.0663967E+04  2.4562247E-01  1.9486141E+02  1.8219103E+23  1.0957602E-01  1.0000000E-99  1.0000000E-99
  612  5.0747020E+04  2.4602511E-01  1.9518085E+02  1.8215797E+23  1.0997676E-01  1.0000000E-99  1.0000000E-99
  613  5.0830073E+04  2.4642776E-01  1.9550028E+02  1.8212486E+23  1.1037845E-01  1.0000000E-99  1.0000000E-99
  614  5.0913127E+04  2.4683041E-01  1.9581972E+02  1.8209168E+23  1.1078109E-01  1.0000000E-99  1.0000000E-99
  615  5.0996180E+04  2.4723306E-01  1.9613915E+02  1.8205844E+23  1.1118469E-01  1.0000000E-99  1.0000000E-99
  616  5.1079233E+04  2.4763571E-01  1.9645859E+02  1.8202515E+23  1.1158924E-01  1.0000000E-99  1.0000000E-99
  617  5.1162286E+04  2.4803835E-01  1.9677802E+02  1.8199179E+23  1.1199474E-01  1.0000000E-99  1.0000000E-99
  618  5.1245340E+04  2.4844100E-01  1.9709746E+02  1.8195837E+23  1.1240121E-01  1.0000000E-99  1.0000000E-99
  619  5.1328393E+04  2.4884365E-01  1.9741690E+02  1.8192489E+23  1.1280863E-01  1.0000000E-99  1.0000000E-99
  620  5.1411446E+04  2.4924630E-01  1.9773633E+02  1.8189135E+23  1.1321701E-01  1.0000000E-99  1.0000000E-99
  621  5.1494500E+04  2.4964895E-01  1.9805577E+02  1.8185776E+23  1.1362636E-01  1.0000000E-99  1.0000000E-99
  622  5.1577553E+04  2.5005160E-01  1.9837520E+02  1.8182410E+23  1.1403668E-01  1.0000000E-99  1.0000000E-99
  623  5.1660606E+04  2.5045424E-01  1.9869464E+02  1.8179038E+23  1.1444796E-01  1.0000000E-99  1.0000000E-99
  624  5.1743659E+04  2.5085689E-01  1.9901407E+02  1.8175660E+23  1.1486021E-01  1.0000000E-99  1.0000000E-99
  625  5.1826713E+04  2.5125954E-01  1.9933351E+02  1.8172275E+23  1.1527343E-01  1.0000000E-99  1.0000000E-99
  626  5.1909766E+04  2.5166219E-01  1.9965295E+02  1.8168885E+23  1.1568762E-01  1.0000000E-99  1.0000000E-99
  627  5.1992819E+04  2.5206484E-01  1.9997238E+02  1.8165489E+23  1.1610279E-01  1.0000000E-99  1.0000000E-99
  628  5.2075873E+04  2.5246748E-01  2.0029182E+02  1.8162087E+23  1.1651894E-01  1.0000000E-99  1.0000000E-99
  629  5.2158926E+04  2.5287013E-01  2.0061125E+02  1.8158678E+23  1.1693606E-01  1.0000000E-99  1.0000000E-99
  630  5.2241979E+04  2.5327278E-01  2.0093069E+02  1.8155264E+23  1.1735416E-01  1.0000000E-99  1.0000000E-99
  631  5.2325032E+04  2.5367543E-01  2.0125012E+02  1.8151844E+23  1.1777324E-01  1.0000000E-99  1.0000000E-99
  632  5.2408086E+04  2.5407808E-01  2.0156956E+02  1.8148417E+23  1.1819331E-01  1.0000000E-99  1.0000000E-99
  633  5.2491139E+04  2.5448072E-01  2.0188900E+02  1.8144984E+23  1.1861436E-01  1.0000000E-99  1.0000000E-99
  634  5.2574192E+04  2.5488337E-01  2.0220843E+02  1.8141545E+23  1.1903640E-01  1.0000000E-99  1.0000000E-99
  635  5.2657246E+04  2.5528602E-01  2.0252787E+02  1.8138101E+23  1.1945943E-01  1.0000000E-99  1.0000000E-99
  636  5.2740299E+04  2.5568867E-01  2.0284730E+02  1.8134650E+23  1.1988345E-01  1.0000000E-99  1.0000000E-99
  637  5.2823352E+04  2.5609132E-01  2.0316674E+02  1.8131193E+23  1.2030847E-01  1.0000000E-99  1.0000000E-99
  638  5.2906405E+04  2.5649397E-01  2.0348617E+02  1.8127729E+23  1.2073448E-01  1.0000000E-99  1.0000000E-99
  639  5.2989459E+04  2.5689661E-01  2.0380561E+02  1.8124260E+23  1.2116148E-01  1.0000000E-99  1.0000000E-99
  640  5.3072512E+04  2.5729926E-01  2.0412505E+02  1.8120785E+23  1.2158949E-01  1.0000000E-99  1.0000000E-99
  641  5.3155565E+04  2.5770191E-01  2.0444448E+02  1.8117303E+23  1.2201849E-01  1.0000000E-99  1.0000000E-99
  642  5.3238619E+04  2.5810456E-01  2.0476392E+02  1.8113816E+23  1.2244850E-01  1.0000000E-99  1.0000000E-99
  643  5.3321672E+04  2.5850721E-01  2.0508335E+02  1.8110322E+23  1.2287951E-01  1.0000000E-99  1.0000000E-99
  644  5.3404725E+04  2.5890985E-01  2.0540279E+02  1.8106822E+23  1.2331153E-01  1.0000000E-99  1.0000000E-99
  645  5.3487778E+04  2.5931250E-01  2.0572222E+02  1.8103316E+23  1.2374455E-01  1.0000000E-99  1.0000000E-99
  646  5.3570832E+04  2.5971515E-01  2.0604166E+02  1.8099804E+23  1.2417859E-01  1.0000000E-99  1.0000000E-99
  647  5.3653885E+04  2.6011780E-01  2.0636110E+02  1.8096286E+23  1.2461364E-01  1.0000000E-99  1.0000000E-99
  648  5.3736938E+04  2.6052045E-01  2.0668053E+02  1.8092762E+23  1.2504970E-01  1.0000000E-99  1.0000000E-99
  649  5.3819992E+04  2.6092310E-01  2.0699997E+02  1.8089231E+23  1.2548678E-01  1.0000000E-99  1.0000000E-99
  650  5.3903045E+04  2.6132574E-01  2.0731940E+02  1.8085695E+23  1.2592488E-01  1.0000000E-99  1.0000000E-99
  651  5.3986098E+04  2.6172839E-01  2.0763884E+02  1.8082152E+23  1.2636400E-01  1.0000000E-99  1.0000000E-99
  652  5.4069151E+04  2.6213104E-01  2.0795827E+02  1.8078603E+23  1.2680414E-01  1.0000000E-99  1.0000000E-99
  653  5.4152205E+04  2.6253369E-01  2.0827771E+02  1.8075048E+23  1.2724530E-01  1.0000000E-99  1.0000000E-99
  654  5.4235258E+04  2.6293634E-01  2.0859715E+02  1.8071487E+23  1.2768749E-01  1.0000000E-99  1.0000000E-99
  655  5.4318311E+04  2.6333898E-01  2.0891658E+02  1.8067919E+23  1.2813071E-01  1.0000000E-99  1.0000000E-99
  656  5.4401365E+04  2.6374163E-01  2.0923602E+02  1.8064346E+23  1.2857496E-01  1.0000000E-99  1.0000000E-99
  657  5.4484418E+04  2.6414428E-01  2.0955545E+02  1.8060766E+23  1.2902024E-01  1.0000000E-99  1.0000000E-99
  658  5.4567471E+04  2.6454693E-01  2.0987489E+02  1.8057180E+23  1.2946656E-01  1.0000000E-99  1.0000000E-99
  659  5.4650524E+04  2.6494958E-01  2.1019432E+02  1.8053588E+23  1.2991391E-01  1.0000000E-99  1.0000000E-99
  660  5.4733578E+04  2.6535223E-01  2.1051376E+02  1.8049990E+23  1.3036230E-01  1.0000000E-99  1.0000000E-99
  661  5.4816631E+04  2.6575487E-01  2.1083320E+02  1.8046385E+23  1.3081173E-01  1.0000000E-99  1.0000000E-99
  662  5.4899684E+04  2.6615752E-01  2.1115263E+02  1.8042775E+23  1.3126220E-01  1.0000000E-99  1.0000000E-99
  663  5.4982738E+04  2.6656017E-01  2.1147207E+02  1.8039158E+23  1.3171371E-01  1.0000000E-99  1.0000000E-99
  664  5.5065791E+04  2.6696282E-01  2.1179150E+02  1.8035535E+23  1.3216628E-01  1.0000000E-99  1.0000000E-99
  665  5.5148844E+04  2.6736547E-01  2.1211094E+02  1.8031906E+23  1.3261989E-01  1.0000000E-99  1.0000000E-99
  666  5.5231897E+04  2.6776811E-01  2.1243037E+02  1.8028270E+23  1.3307455E-01  1.0000000E-99  1.0000000E-99
  667  5.5314951E+04  2.6817076E-01  2.1274981E+02  1.8024628E+23  1.3353027E-01  1.0000000E-99  1.0000000E-99
  668  5.5398004E+04  2.6857341E-01  2.1306925E+02  1.8020981E+23  1.3398704E-01  1.0000000E-99  1.0000000E-99
  669  5.5481057E+04  2.6897606E-01  2.1338868E+02  1.8017327E+23  1.3444486E-01  1.0000000E-99  1.0000000E-99
  670  5.5564111E+04  2.6937871E-01  2.1370812E+02  1.8013666E+23  1.3490375E-01  1.0000000E-99  1.0000000E-99
  671  5.5647164E+04  2.6978136E-01  2.1402755E+02  1.8010000E+23  1.3536370E-01  1.0000000E-99  1.0000000E-99
  672  5.5730217E+04  2.7018400E-01  2.1434699E+02  1.8006327E+23  1.3582471E-01  1.0000000E-99  1.0000000E-99
  673  5.5813270E+04  2.7058665E-01  2.1466642E+02  1.8002648E+23  1.3628678E-01  1.0000000E-99  1.0000000E-99
  674  5.5896324E+04  2.7098930E-01  2.1498586E+02  1.7998963E+23  1.3674993E-01  1.0000000E-99  1.0000000E-99
  675  5.5979377E+04  2.7139195E-01  2.1530530E+02  1.7995272E+23  1.3721414E-01  1.0000000E-99  1.0000000E-99
  676  5.6062430E+04  2.7179460E-01  2.1562473E+02  1.7991574E+23  1.3767943E-01  1.0000000E-99  1.0000000E-99
  677  5.6145484E+04  2.7219724E-01  2.1594417E+02  1.7987870E+23  1.3814579E-01  1.0000000E-99  1.0000000E-99
  678  5.6228537E+04  2.7259989E-01  2.1626360E+02  1.7984160E+23  1.3861322E-01  1.0000000E-99  1.0000000E-99
  679  5.6311590E+04  2.7300254E-01  2.1658304E+02  1.7980444E+23  1.3908174E-01  1.0000000E-99  1.0000000E-99
  680  5.6394643E+04  2.7340519E-01  2.1690247E+02  1.7976721E+23  1.3955133E-01  1.0000000E-99  1.0000000E-99
  681  5.6477697E+04  2.7380784E-01  2.1722191E+02  1.7972992E+23  1.4002201E-01  1.0000000E-99  1.0000000E-99
  682  5.6560750E+04  2.7421048E-01  2.1754135E+02  1.7969257E+23  1.4049378E-01  1.0000000E-99  1.0000000E-99
  683  5.6643803E+04  2.7461313E-01  2.1786078E+02  1.7965515E+23  1.4096663E-01  1.0000000E-99  1.0000000E-99
  684  5.6726857E+04  2.7501578E-01  2.1818022E+02  1.7961768E+23  1.4144057E-01  1.0000000E-99  1.0000000E-99
  685  5.6809910E+04  2.7541843E-01  2.1849965E+02  1.7958014E+23  1.4191560E-01  1.0000000E-99  1.0000000E-99
  686  5.6892963E+04  2.7582108E-01  2.1881909E+02  1.7954254E+23  1.4239172E-01  1.0000000E-99  1.0000000E-99
  687  5.6976016E+04  2.7622373E-01  2.1913852E+02  1.7950487E+23  1.4286895E-01  1.0000000E-99  1.0000000E-99
  688  5.7059070E+04  2.7662637E-01  2.1945796E+02  1.7946714E+23  1.4334727E-01  1.0000000E-99  1.0000000E-99
  689  5.7142123E+04  2.7702902E-01  2.1977740E+02  1.7942935E+23  1.4382669E-01  1.0000000E-99  1.0000000E-99
  690  5.7225176E+04  2.7743167E-01  2.2009683E+02  1.7939150E+23  1.4430721E-01  1.0000000E-99  1.0000000E-99
  691  5.7308230E+04  2.7783432E-01  2.2041627E+02  1.7935358E+23  1.4478884E-01  1.0000000E-99  1.0000000E-99
  692  5.7391283E+04  2.7823697E-01  2.2073570E+02  1.7931560E+23  1.4527158E-01  1.0000000E-99  1.0000000E-99
  693  5.7474336E+04  2.7863961E-01  2.2105514E+02  1.7927756E+23  1.4575542E-01  1.0000000E-99  1.0000000E-99
  694  5.7557389E+04  2.7904226E-01  2.2137457E+02  1.7923945E+23  1.4624038E-01  1.0000000E-99  1.0000000E-99
  695  5.7640443E+04  2.7944491E-01  2.2169401E+02  1.7920128E+23  1.4672646E-01  1.0000000E-99  1.0000000E-99
  696  5.7723496E+04  2.7984756E-01  2.2201345E+02  1.7916305E+23  1.4721364E-01  1.0000000E-99  1.0000000E-99
  697  5.7806549E+04  2.8025021E-01  2.2233288E+02  1.7912475E+23  1.4770195E-01  1.0000000E-99  1.0000000E-99
  698  5.7889603E+04  2.8065286E-01  2.2265232E+02  1.7908639E+23  1.4819138E-01  1.0000000E-99  1.0000000E-99
  699  5.7972656E+04  2.8105550E-01  2.2297175E+02  1.7904797E+23  1.4868194E-01  1.0000000E-99  1.0000000E-99
  700  5.8055709E+04  2.8145815E-01  2.2329119E+02  1.7900948E+23  1.4917362E-01  1.0000000E-99  1.0000000E-99
  701  5.8138762E+04  2.8186080E-01  2.2361062E+02  1.7897093E+23  1.4966643E-01  1.0000000E-99  1.0000000E-99
  702  5.8221816E+04  2.8226345E-01  2.2393006E+02  1.7893232E+23  1.5016037E-01  1.0000000E-99  1.0000000E-99
  703  5.8304869E+04  2.8266610E-01  2.2424950E+02  1.7889365E+23  1.5065544E-01  1.0000000E-99  1.0000000E-99
  704  5.8387922E+04  2.8306874E-01  2.2456893E+02  1.7885491E+23  1.5115165E-01  1.0000000E-99  1.0000000E-99
  705  5.8470976E+04  2.8347139E-01  2.2488837E+02  1.7881610E+23  1.5164899E-01  1.0000000E-99  1.0000000E-99
  706  5.8554029E+04  2.8387404E-01  2.2520780E+02  1.7877724E+23  1.5214748E-01  1.0000000E-99  1.0000000E-99
  707  5.8637082E+04  2.8427669E-01  2.2552724E+02  1.7873831E+23  1.5264711E-01  1.0000000E-99  1.0000000E-99
  708  5.8720135E+04  2.8467934E-01  2.2584667E+02  1.7869931E+23  1.5314788E-01  1.0000000E-99  1.0000000E-99
  709  5.8803189E+04  2.8508199E-01  2.2616611E+02  1.7866025E+23  1.5364980E-01  1.0000000E-99  1.0000000E-99
  710  5.8886242E+04  2.8548463E-01  2.2648555E+02  1.7862113E+23  1.5415288E-01  1.0000000E-99  1.0000000E-99
  711  5.8969295E+04  2.8588728E-01  2.2680498E+02  1.7858195E+23  1.5465710E-01  1.0000000E-99  1.0000000E-99
  712  5.9052349E+04  2.8628993E-01  2.2712442E+02  1.7854270E+23  1.5516248E-01  1.0000000E-99  1.0000000E-99
  713  5.9135402E+04  2.8669258E-01  2.2744385E+02  1.7850338E+23  1.5566902E-01  1.0000000E-99  1.0000000E-99
  714  5.9218455E+04  2.8709523E-01  2.2776329E+02  1.7846401E+23  1.5617671E-01  1.0000000E-99  1.0000000E-99
  715  5.9301508E+04  2.8749787E-01  2.2808272E+02  1.7842457E+23  1.5668557E-01  1.0000000E-99  1.0000000E-99
  716  5.9384562E+04  2.8790052E-01  2.2840216E+02  1.7838506E+23  1.5719559E-01  1.0000000E-99  1.0000000E-99
  717  5.9467615E+04  2.8830317E-01  2.2872160E+02  1.7834549E+23  1.5770678E-01  1.0000000E-99  1.0000000E-99
  718  5.9550668E+04  2.8870582E-01  2.2904103E+02  1.7830586E+23  1.5821914E-01  1.0000000E-99  1.0000000E-99
  719  5.9633722E+04  2.8910847E-01  2.2936047E+02  1.7826616E+23  1.5873268E-01  1.0000000E-99  1.0000000E-99
  720  5.9716775E+04  2.8951111E-01  2.2967990E+02  1.7822640E+23  1.5924738E-01  1.0000000E-99  1.0000000E-99
  721  5.9799828E+04  2.8991376E-01  2.2999934E+02  1.7818657E+23  1.5976327E-01  1.0000000E-99  1.0000000E-99
  722  5.9882882E+04  2.9031641E-01  2.3031878E+02  1.7814668E+23  1.6028033E-01  1.0000000E-99  1.0000000E-99
  723  5.9965935E+04  2.9071906E-01  2.3063821E+02  1.7810673E+23  1.6079858E-01  1.0000000E-99  1.0000000E-99
  724  6.0048988E+04  2.9112171E-01  2.3095765E+02  1.7806671E+23  1.6131801E-01  1.0000000E-99  1.0000000E-99
  725  6.0132041E+04  2.9152436E-01  2.3127708E+02  1.7802663E+23  1.6183863E-01  1.0000000E-99  1.0000000E-99
  726  6.0215095E+04  2.9192700E-01  2.3159652E+02  1.7798648E+23  1.6236044E-01  1.0000000E-99  1.0000000E-99
  727  6.0298148E+04  2.9232965E-01  2.3191595E+02  1.7794627E+23  1.6288344E-01  1.0000000E-99  1.0000000E-99
  728  6.0381201E+04  2.9273230E-01  2.3223539E+02  1.7790599E+23  1.6340764E-01  1.0000000E-99  1.0000000E-99
  729  6.0464255E+04  2.9313495E-01  2.3255483E+02  1.7786565E+23  1.6393303E-01  1.0000000E-99  1.0000000E-99
  730  6.0547308E+04  2.9353760E-01  2.3287426E+02  1.7782524E+23  1.6445963E-01  1.0000000E-99  1.0000000E-99
  731  6.0630361E+04  2.9394024E-01  2.3319370E+02  1.7778477E+23  1.6498743E-01  1.0000000E-99  1.0000000E-99
  732  6.0713414E+04  2.9434289E-01  2.3351313E+02  1.7774424E+23  1.6551643E-01  1.0000000E-99  1.0000000E-99
  733  6.0796468E+04  2.9474554E-01  2.3383257E+02  1.7770364E+23  1.6604664E-01  1.0000000E-99  1.0000000E-99
  734  6.0879521E+04  2.9514819E-01  2.3415200E+02  1.7766297E+23  1.6657806E-01  1.0000000E-99  1.0000000E-99
  735  6.0962574E+04  2.9555084E-01  2.3447144E+02  1.7762224E+23  1.6711070E-01  1.0000000E-99  1.0000000E-99
  736  6.1045628E+04  2.9595349E-01  2.3479088E+02  1.7758145E+23  1.6764455E-01  1.0000000E-99  1.0000000E-99
  737  6.1128681E+04  2.9635613E-01  2.3511031E+02  1.7754059E+23  1.6817962E-01  1.0000000E-99  1.0000000E-99
  738  6.1211734E+04  2.9675878E-01  2.3542975E+02  1.7749967E+23  1.6871592E-01  1.0000000E-99  1.0000000E-99
  739  6.1294787E+04  2.9716143E-01  2.3574918E+02  1.7745868E+23  1.6925343E-01  1.0000000E-99  1.0000000E-99
  740  6.1377841E+04  2.9756408E-01  2.3606862E+02  1.7741762E+23  1.6979218E-01  1.0000000E-99  1.0000000E-99
  741  6.1460894E+04  2.9796673E-01  2.3638805E+02  1.7737650E+23  1.7033215E-01  1.0000000E-99  1.0000000E-99
  742  6.1543947E+04  2.9836937E-01  2.3670749E+02  1.7733532E+23  1.7087336E-01  1.0000000E-99  1.0000000E-99
  743  6.1627001E+04  2.9877202E-01  2.3702693E+02  1.7729407E+23  1.7141580E-01  1.0000000E-99  1.0000000E-99
  744  6.1710054E+04  2.9917467E-01  2.3734636E+02  1.7725275E+23  1.7195948E-01  1.0000000E-99  1.0000000E-99
  745  6.1793107E+04  2.9957732E-01  2.3766580E+02  1.7721137E+23  1.7250440E-01  1.0000000E-99  1.0000000E-99
  746  6.1876160E+04  2.9997997E-01  2.3798523E+02  1.7716993E+23  1.7305056E-01  1.0000000E-99  1.0000000E-99
  747  6.1959214E+04  3.0038262E-01  2.3830467E+02  1.7712842E+23  1.7359797E-01  1.0000000E-99  1.0000000E-99
  748  6.2042267E+04  3.0078526E-01  2.3862410E+02  1.7708684E+23  1.7414663E-01  1.0000000E-99  1.0000000E-99
  749  6.2125320E+04  3.0118791E-01  2.3894354E+02  1.7704520E+23  1.7469654E-01  1.0000000E-99  1.0000000E-99
  750  6.2208374E+04  3.0159056E-01  2.3926298E+02  1.7700349E+23  1.7524771E-01  1.0000000E-99  1.0000000E-99
  751  6.2291427E+04  3.0199321E-01  2.3958241E+02  1.7696172E+23  1.7580013E-01  1.0000000E-99  1.0000000E-99
  752  6.2374480E+04  3.0239586E-01  2.3990185E+02  1.7691988E+23  1.7635381E-01  1.0000000E-99  1.0000000E-99
  753  6.2457533E+04  3.0279850E-01  2.4022128E+02  1.7687797E+23  1.7690876E-01  1.0000000E-99  1.0000000E-99
  754  6.2540587E+04  3.0320115E-01  2.4054072E+02  1.7683600E+23  1.7746497E-01  1.0000000E-99  1.0000000E-99
  755  6.2623640E+04  3.0360380E-01  2.4086015E+02  1.7679397E+23  1.7802245E-01  1.0000000E-99  1.0000000E-99
  756  6.2706693E+04  3.0400645E-01  2.4117959E+02  1.7675186E+23  1.7858120E-01  1.0000000E-99  1.0000000E-99
  757  6.2789747E+04  3.0440910E-01  2.4149903E+02  1.7670970E+23  1.7914122E-01  1.0000000E-99  1.0000000E-99
  758  6.2872800E+04  3.0481174E-01  2.4181846E+02  1.7666746E+23  1.7970253E-01  1.0000000E-99  1.0000000E-99
  759  6.2955853E+04  3.0521439E-01  2.4213790E+02  1.7662516E+23  1.8026511E-01  1.0000000E-99  1.0000000E-99
  760  6.3038906E+04  3.0561704E-01  2.4245733E+02  1.7658280E+23  1.8082898E-01  1.0000000E-99  1.0000000E-99
  761  6.3121960E+04  3.0601969E-01  2.4277677E+02  1.7654037E+23  1.8139413E-01  1.0000000E-99  1.0000000E-99
  762  6.3205013E+04  3.0642234E-01  2.4309620E+02  1.7649787E+23  1.8196057E-01  1.0000000E-99  1.0000000E-99
  763  6.3288066E+04  3.0682499E-01  2.4341564E+02  1.7645531E+23  1.8252830E-01  1.0000000E-99  1.0000000E-99
  764  6.3371120E+04  3.0722763E-01  2.4373508E+02  1.7641268E+23  1.8309733E-01  1.0000000E-99  1.0000000E-99
  765  6.3454173E+04  3.0763028E-01  2.4405451E+02  1.7636998E+23  1.8366765E-01  1.0000000E-99  1.0000000E-99
  766  6.3537226E+04  3.0803293E-01  2.4437395E+02  1.7632722E+23  1.8423928E-01  1.0000000E-99  1.0000000E-99
  767  6.3620279E+04  3.0843558E-01  2.4469338E+02  1.7628439E+23  1.8481221E-01  1.0000000E-99  1.0000000E-99
  768  6.3703333E+04  3.0883823E-01  2.4501282E+02  1.7624149E+23  1.8538644E-01  1.0000000E-99  1.0000000E-99
  769  6.3786386E+04  3.0924087E-01  2.4533225E+02  1.7619853E+23  1.8596199E-01  1.0000000E-99  1.0000000E-99
  770  6.3869439E+04  3.0964352E-01  2.4565169E+02  1.7615550E+23  1.8653885E-01  1.0000000E-99  1.0000000E-99
  771  6.3952493E+04  3.1004617E-01  2.4597113E+02  1.7611241E+23  1.8711702E-01  1.0000000E-99  1.0000000E-99
  772  6.4035546E+04  3.1044882E-01  2.4629056E+02  1.7606925E+23  1.8769651E-01  1.0000000E-99  1.0000000E-99
  773  6.4118599E+04  3.1085147E-01  2.4661000E+02  1.7602602E+23  1.8827732E-01  1.0000000E-99  1.0000000E-99
  774  6.4201652E+04  3.1125412E-01  2.4692943E+02  1.7598273E+23  1.8885946E-01  1.0000000E-99  1.0000000E-99
  775  6.4284706E+04  3.1165676E-01  2.4724887E+02  1.7593936E+23  1.8944293E-01  1.0000000E-99  1.0000000E-99
  776  6.4367759E+04  3.1205941E-01  2.4756830E+02  1.7589594E+23  1.9002773E-01  1.0000000E-99  1.0000000E-99
  777  6.4450812E+04  3.1246206E-01  2.4788774E+02  1.7585244E+23  1.9061386E-01  1.0000000E-99  1.0000000E-99
  778  6.4533866E+04  3.1286471E-01  2.4820718E+02  1.7580888E+23  1.9120133E-01  1.0000000E-99  1.0000000E-99
  779  6.4616919E+04  3.1326736E-01  2.4852661E+02  1.7576525E+23  1.9179013E-01  1.0000000E-99  1.0000000E-99
  780  6.4699972E+04  3.1367000E-01  2.4884605E+02  1.7572156E+23  1.9238029E-01  1.0000000E-99  1.0000000E-99
  781  6.4783025E+04  3.1407265E-01  2.4916548E+02  1.7567779E+23  1.9297178E-01  1.0000000E-99  1.0000000E-99
  782  6.4866079E+04  3.1447530E-01  2.4948492E+02  1.7563396E+23  1.9356463E-01  1.0000000E-99  1.0000000E-99
