! harvest_calib3.py -- the correction factor against the three quantities the reconstruction reports
!
! 334 nodes measured, 0 not measured, 4039205 pixels
! x = log10 of the surface density of the finest image, cm^-2
! y = the temperature fitted at that resolution, K
! z = log10 of the ratio of the finest to the coarsest surface density
! f = the factor that restores the true surface density; f16 and f84 bracket its spread in the cell
!
!        x         y         z     pixels       f16         f       f84
    20.975     17.30   -0.0350         88    0.9963    1.0099    1.0099
    20.975     17.30   -0.0100        336    0.9829    1.0099    1.0237
    20.975     17.30    0.0100         28    0.9437    0.9566    0.9697
    20.975     17.30    0.0350         20    0.9829    0.9963    0.9963
    20.975     17.50   -0.0750         68    0.9697    0.9829    0.9963
    20.975     17.50   -0.0350        516    0.9829    0.9963    0.9963
    20.975     17.50   -0.0100      28740    1.0099    1.0099    1.0099
    20.975     17.50    0.0100      33536    1.0099    1.0099    1.0099
    20.975     17.70   -0.0100       1580    1.0237    1.0237    1.0237
    20.975     17.70    0.0100      10969    1.0099    1.0099    1.0099
    20.975     17.70    0.0350        336    1.0237    1.0237    1.0237
    20.975     17.70    0.0750         24    1.0376    1.0376    1.0376
    20.975     17.90   -0.0100       6676    1.0099    1.0099    1.0099
    20.975     17.90    0.0100       2633    1.0099    1.0099    1.0237
    20.975     17.90    0.0350        164    1.0237    1.0237    1.0237
    20.975     17.90    0.0750         32    1.0237    1.0237    1.0237
    21.025     16.70    0.0750         36    1.0661    1.0807    1.9617
    21.025     16.90   -0.0750         76    0.9437    0.9437    0.9437
    21.025     16.90   -0.0100         24    0.9829    0.9829    0.9963
    21.025     17.10   -0.0750        300    0.9310    0.9566    0.9697
    21.025     17.10   -0.0350        120    0.9437    0.9566    0.9697
    21.025     17.10    0.1500         69    1.0099    1.0099    1.0099
    21.025     17.30   -0.0750        124    0.9963    1.0099    1.0237
    21.025     17.30   -0.0100       6560    1.0099    1.0099    1.0099
    21.025     17.30    0.0100      10432    1.0099    1.0099    1.0099
    21.025     17.30    0.0350         60    1.0237    1.0237    1.0237
    21.025     17.50   -0.0100       8236    1.0099    1.0099    1.0237
    21.025     17.50    0.0100      13088    1.0099    1.0099    1.0099
    21.025     17.50    0.0350        396    1.0237    1.0237    1.0237
    21.025     17.50    0.1500         28    1.0376    1.0376    1.0376
    21.025     17.70   -0.0100       3968    1.0237    1.0237    1.0237
    21.025     17.70    0.0100       3040    1.0237    1.0237    1.0237
    21.025     17.70    0.0350        348    1.0237    1.0237    1.0237
    21.075     16.70   -0.0350         56    0.9061    0.9310    0.9310
    21.075     16.70    0.0750         20    1.0099    1.0237    1.1882
    21.075     16.70    0.1500         24    1.0237    1.0237    1.2375
    21.075     16.90   -0.0750        252    0.9566    0.9697    0.9829
    21.075     16.90   -0.0350         84    0.9829    0.9963    1.0099
    21.075     16.90    0.0750        100    1.0099    1.0099    1.0237
    21.075     16.90    0.1500        100    1.0237    1.0237    1.0237
    21.075     17.10   -0.0750         48    0.9963    0.9963    1.0237
    21.075     17.10   -0.0350        160    1.0237    1.0376    1.0376
    21.075     17.10   -0.0100       3704    1.0237    1.0237    1.0237
    21.075     17.10    0.0100       5556    1.0237    1.0237    1.0237
    21.075     17.10    0.0350        184    1.0237    1.0237    1.0376
    21.075     17.10    0.1500         20    1.0099    1.0099    1.0099
    21.075     17.30   -0.0100      10544    1.0099    1.0099    1.0237
    21.075     17.30    0.0100       7024    1.0099    1.0237    1.0237
    21.075     17.30    0.0350        168    1.0237    1.0237    1.0376
    21.075     17.30    0.1500         32    1.0376    1.0376    1.0376
    21.075     17.50   -0.0100       2008    1.0237    1.0237    1.0237
    21.075     17.50    0.0100       2744    1.0237    1.0237    1.0237
    21.075     17.50    0.0350        297    1.0237    1.0237    1.0237
    21.125     16.10   -0.0750         20    0.9310    0.9310    0.9437
    21.125     16.30    0.1500         28    1.1882    2.1569    3.5132
    21.125     16.50   -0.0100         32    0.9697    0.9697    0.9963
    21.125     16.50    0.0100        148    1.0099    1.0099    1.0099
    21.125     16.50    0.0750        144    1.0099    1.0237    1.0518
    21.125     16.70   -0.0750         84    0.9829    0.9963    1.0099
    21.125     16.70   -0.0350        124    0.9963    1.0099    1.0237
    21.125     16.70    0.0750        152    1.0099    1.0099    1.0237
    21.125     16.70    0.1500         32    1.0237    1.0237    1.0237
    21.125     16.90   -0.0750         80    0.9829    0.9963    0.9963
    21.125     16.90   -0.0350         68    1.0099    1.0518    1.0518
    21.125     16.90   -0.0100       3264    1.0237    1.0237    1.0237
    21.125     16.90    0.0100       1784    1.0237    1.0237    1.0237
    21.125     16.90    0.0350        112    1.0237    1.0237    1.0237
    21.125     16.90    0.0750         48    1.0376    1.0376    1.0376
    21.125     17.10   -0.0350         32    1.0376    1.0376    1.0518
    21.125     17.10   -0.0100       7392    1.0099    1.0237    1.0237
    21.125     17.10    0.0100       6037    1.0237    1.0237    1.0376
    21.125     17.10    0.0350        224    1.0237    1.0237    1.0376
    21.125     17.10    0.1500         25    1.0376    1.0518    1.0518
    21.125     17.30   -0.0100       3204    1.0237    1.0237    1.0376
    21.125     17.30    0.0100        488    1.0237    1.0237    1.0237
    21.175     15.50    0.0750         20    1.2375    1.2889    1.2889
    21.175     15.70    0.0100         24    0.9310    0.9437    1.0099
    21.175     15.90    0.1500         25    1.4960    2.9859    4.7980
    21.175     16.10   -0.0750        284    0.9566    0.9697    0.9829
    21.175     16.10   -0.0350        920    0.9697    0.9829    0.9829
    21.175     16.10   -0.0100        832    0.9829    0.9963    1.0099
    21.175     16.10    0.0100        116    0.9566    0.9697    1.0099
    21.175     16.10    0.0350         20    1.0376    1.0661    1.0807
    21.175     16.10    0.0750         21    1.3243    1.3243    1.4364
    21.175     16.30   -0.0750        320    0.9829    0.9963    0.9963
    21.175     16.30   -0.0350       3360    0.9963    1.0099    1.0099
    21.175     16.30   -0.0100     129100    1.0237    1.0237    1.0237
    21.175     16.30    0.0100     230204    1.0237    1.0237    1.0237
    21.175     16.30    0.0750        101    1.0807    1.1255    1.2044
    21.175     16.50   -0.0350        112    1.0099    1.0376    1.0518
    21.175     16.50    0.0100        136    0.9963    1.0099    1.0099
    21.175     16.50    0.0750         68    1.0376    1.0518    1.0661
    21.175     16.70   -0.0350        180    1.0099    1.0237    1.0376
    21.175     16.70   -0.0100       1872    1.0237    1.0237    1.0376
    21.175     16.70    0.0100       1920    1.0237    1.0237    1.0376
    21.175     16.70    0.0350         24    1.0518    1.0518    1.0518
    21.175     16.70    0.0750         24    1.0376    1.0518    1.0518
    21.175     16.70    0.1500         28    1.0376    1.0376    1.0807
    21.175     16.90   -0.0350         32    1.0518    1.0518    1.0518
    21.175     16.90   -0.0100       6692    1.0237    1.0237    1.0376
    21.175     16.90    0.0100       4221    1.0237    1.0237    1.0376
    21.175     16.90    0.0350        168    1.0237    1.0237    1.0237
    21.175     16.90    0.0750        108    1.0376    1.0518    1.0518
    21.175     17.10   -0.0100       1348    1.0376    1.0376    1.0376
    21.175     17.10    0.0100       1244    1.0376    1.0376    1.0376
    21.225     15.50    0.0350         28    1.1104    1.2044    1.2544
    21.225     15.70    0.0100         20    0.9437    0.9697    0.9829
    21.225     15.70    0.0350         20    0.9829    1.0807    1.1564
    21.225     15.90   -0.0750        232    0.9061    0.9185    0.9310
    21.225     15.90   -0.0350        448    0.9437    0.9697    0.9829
    21.225     15.90   -0.0100         72    0.9185    0.9310    0.9310
    21.225     15.90    0.0100         60    0.9310    0.9963    1.0376
    21.225     15.90    0.0350         68    1.0376    1.1882    1.3064
    21.225     16.10   -0.0750        304    0.9437    0.9566    0.9829
    21.225     16.10   -0.0350        904    0.9310    0.9697    0.9829
    21.225     16.10   -0.0100      29092    1.0237    1.0237    1.0237
    21.225     16.10    0.0100      31764    1.0237    1.0237    1.0237
    21.225     16.10    0.0350         56    1.0518    1.0807    1.1409
    21.225     16.10    0.0750         20    1.1882    1.6228    1.9353
    21.225     16.30   -0.0350         28    1.0237    1.0237    1.0518
    21.225     16.30   -0.0100      16392    1.0237    1.0237    1.0237
    21.225     16.30    0.0100      34741    1.0237    1.0237    1.0237
    21.225     16.30    0.0350         36    1.0376    1.0661    1.0661
    21.225     16.50   -0.0350        108    1.0237    1.0518    1.0518
    21.225     16.50   -0.0100       1420    1.0376    1.0376    1.0376
    21.225     16.50    0.0100       2416    1.0376    1.0376    1.0376
    21.225     16.50    0.0350        120    1.0518    1.0518    1.0518
    21.225     16.50    0.0750         40    1.0518    1.0518    1.0807
    21.225     16.70   -0.0100       5640    1.0237    1.0376    1.0376
    21.225     16.70    0.0100       3236    1.0376    1.0376    1.0518
    21.225     16.70    0.0350         48    1.0376    1.0518    1.0518
    21.225     16.70    0.0750         92    1.0518    1.0518    1.0518
    21.225     16.70    0.1500         36    1.0376    1.0376    1.0518
    21.225     16.90   -0.0100       1008    1.0376    1.0376    1.0518
    21.225     16.90    0.0100        192    1.0518    1.0518    1.0518
    21.275     15.30    0.0750         28    1.2544    1.2889    1.5794
    21.275     15.50    0.0350         28    1.0518    1.1104    1.1104
    21.275     15.50    0.0750         20    1.1882    1.2375    1.2375
    21.275     15.70   -0.0750         96    0.9061    0.9061    0.9185
    21.275     15.70   -0.0350        132    0.9566    0.9963    1.0099
    21.275     15.70   -0.0100         48    0.9697    0.9697    1.0661
    21.275     15.70    0.0100         64    0.9437    0.9697    0.9963
    21.275     15.70    0.0350         28    1.2209    1.2715    1.5581
    21.275     15.70    0.0750         52    1.1409    1.5164    1.8582
    21.275     15.90   -0.0750         32    0.9185    0.9185    0.9185
    21.275     15.90   -0.0350        528    0.9829    0.9963    1.0099
    21.275     15.90   -0.0100       8584    1.0237    1.0237    1.0237
    21.275     15.90    0.0100       5376    1.0237    1.0237    1.0376
    21.275     15.90    0.0350        176    1.0376    1.0376    1.0376
    21.275     15.90    0.0750         24    1.0518    1.0518    1.4560
    21.275     16.10   -0.0100      11804    1.0237    1.0237    1.0237
    21.275     16.10    0.0100      13192    1.0237    1.0237    1.0237
    21.275     16.30   -0.0350         28    1.0237    1.0518    1.0518
    21.275     16.30   -0.0100       1972    1.0376    1.0376    1.0518
    21.275     16.30    0.0100       2524    1.0376    1.0518    1.0518
    21.275     16.30    0.0350        164    1.0518    1.0518    1.0518
    21.275     16.30    0.0750         64    1.0661    1.0661    1.0661
    21.275     16.50   -0.0100       4884    1.0376    1.0376    1.0518
    21.275     16.50    0.0100       1976    1.0376    1.0376    1.0518
    21.275     16.50    0.0350         72    1.0518    1.0518    1.0518
    21.275     16.50    0.0750         64    1.0661    1.0661    1.0661
    21.275     16.70   -0.0100        724    1.0518    1.0518    1.0518
    21.325     15.10    0.1500         44    1.3243    1.6673    1.8332
    21.325     15.30   -0.0750         24    0.9310    0.9310    0.9310
    21.325     15.30    0.0100         24    0.9061    0.9185    0.9310
    21.325     15.30    0.1500         24    1.4759    2.3082    3.4659
    21.325     15.50   -0.0750        108    0.9061    0.9061    0.9185
    21.325     15.50    0.0100         20    0.9437    1.0237    1.0237
    21.325     15.50    0.0350         52    1.0518    1.0661    1.1564
    21.325     15.50    0.0750         32    1.7365    1.8332    2.5724
    21.325     15.50    0.1500         28    1.0518    1.0661    1.2209
    21.325     15.70   -0.0350        412    1.0099    1.0237    1.0376
    21.325     15.70   -0.0100       4020    1.0376    1.0376    1.0376
    21.325     15.70    0.0100       2321    1.0376    1.0376    1.0376
    21.325     15.70    0.0750         28    1.0518    1.0518    1.0518
    21.325     15.70    0.1500        108    1.0376    1.0518    1.0518
    21.325     15.90   -0.0100       7952    1.0237    1.0376    1.0376
    21.325     15.90    0.0100       6081    1.0237    1.0376    1.0376
    21.325     15.90    0.0350         80    0.9829    1.0376    1.0376
    21.325     15.90    0.0750         40    1.0518    1.1104    1.1104
    21.325     16.10   -0.0350         80    1.0518    1.0518    1.0518
    21.325     16.10   -0.0100       2240    1.0518    1.0518    1.0661
    21.325     16.10    0.0100       2489    1.0518    1.0518    1.0661
    21.325     16.10    0.0350        328    1.0661    1.0661    1.0807
    21.325     16.10    0.0750         44    1.0661    1.0661    1.1104
    21.325     16.30   -0.0350         40    1.0518    1.0518    1.0518
    21.325     16.30   -0.0100       3212    1.0518    1.0518    1.0661
    21.325     16.30    0.0100       1696    1.0518    1.0518    1.0518
    21.325     16.30    0.0350         88    1.0518    1.0518    1.0661
    21.325     16.30    0.0750         60    1.0661    1.0661    1.0661
    21.325     16.50   -0.0100        296    1.0661    1.0661    1.0661
    21.375     14.90    0.0100         20    1.0518    1.0661    1.0661
    21.375     14.90    0.1500         20    1.7365    1.8086    1.8836
    21.375     15.10    0.0100         28    0.9566    0.9829    0.9963
    21.375     15.10    0.0350         48    1.0376    1.0661    1.1722
    21.375     15.10    0.0750         28    1.3064    1.3423    1.4759
    21.375     15.10    0.1500         28    1.5371    1.6673    1.9093
    21.375     15.30   -0.0750         28    0.9185    0.9185    0.9310
    21.375     15.30   -0.0350         64    0.9310    0.9566    0.9829
    21.375     15.30    0.0100         24    0.9185    0.9310    0.9697
    21.375     15.30    0.0750        136    1.0518    1.0518    1.0518
    21.375     15.30    0.1500         50    1.0661    1.0661    1.0661
    21.375     15.50   -0.0350         36    1.0237    1.0237    1.0237
    21.375     15.50   -0.0100       2152    1.0376    1.0376    1.0518
    21.375     15.50    0.0100       1396    1.0376    1.0518    1.0518
    21.375     15.50    0.0350        124    1.0518    1.0518    1.0661
    21.375     15.50    0.0750         72    1.0518    1.0518    1.0954
    21.375     15.50    0.1500         76    1.0518    1.0661    1.0661
    21.375     15.70   -0.0350         36    1.0518    1.0518    1.0518
    21.375     15.70   -0.0100       5512    1.0376    1.0376    1.0376
    21.375     15.70    0.0100       3716    1.0376    1.0376    1.0376
    21.375     15.70    0.0350        140    1.0807    1.0807    1.0807
    21.375     15.70    0.0750         61    1.0518    1.0518    1.0518
    21.375     15.70    0.1500         49    1.0954    1.1255    1.1409
    21.375     15.90   -0.0350         76    1.0518    1.0661    1.0661
    21.375     15.90   -0.0100       2356    1.0518    1.0661    1.0661
    21.375     15.90    0.0100       2341    1.0518    1.0661    1.0661
    21.375     15.90    0.0350        512    1.0661    1.0661    1.0807
    21.375     16.10   -0.0100       2520    1.0518    1.0661    1.0807
    21.375     16.10    0.0100        316    1.0518    1.0661    1.0661
    21.375     16.10    0.0350         76    1.0661    1.0661    1.0661
    21.375     16.30   -0.0100         28    1.0661    1.0661    1.0661
    21.425     14.90   -0.0350         24    0.9185    0.9185    0.9437
    21.425     14.90    0.0100        584    1.0376    1.0376    1.0518
    21.425     14.90    0.0350         64    1.0807    1.1409    1.2044
    21.425     14.90    0.0750        140    1.0661    1.0807    1.1104
    21.425     14.90    0.1500         25    1.4759    1.7842    2.1864
    21.425     15.10   -0.0350         68    0.9437    0.9697    1.0099
    21.425     15.10   -0.0100         24    1.0237    1.0376    1.0518
    21.425     15.10    0.0750        188    1.0518    1.0518    1.0661
    21.425     15.30   -0.0100       1344    1.0518    1.0518    1.0518
    21.425     15.30    0.0100       1348    1.0518    1.0518    1.0518
    21.425     15.30    0.0350        136    1.0661    1.0661    1.0807
    21.425     15.30    0.0750         32    1.0954    1.0954    1.0954
    21.425     15.50   -0.0100       3932    1.0518    1.0518    1.0518
    21.425     15.50    0.0100       3364    1.0518    1.0518    1.0807
    21.425     15.50    0.0350        361    1.0661    1.0807    1.0954
    21.425     15.50    0.0750         20    0.9963    0.9963    0.9963
    21.425     15.50    0.1500         44    1.1409    1.1409    1.1409
    21.425     15.70   -0.0100       2336    1.0661    1.0807    1.0807
    21.425     15.70    0.0100       1620    1.0661    1.0807    1.0807
    21.425     15.70    0.0350        420    1.0807    1.0807    1.0954
    21.425     15.70    0.1500         24    1.1255    1.1255    1.1409
    21.425     15.90   -0.0100       1524    1.0661    1.0807    1.0807
    21.475     14.50   -0.0750         20    0.9697    0.9697    0.9829
    21.475     14.50   -0.0350        292    0.9697    0.9963    1.0237
    21.475     14.50   -0.0100        244    0.9566    0.9963    1.0376
    21.475     14.50    0.0100         64    0.9963    1.0099    1.0518
    21.475     14.50    0.0350         20    1.1722    1.2044    1.2375
    21.475     14.70   -0.0350       2660    1.0099    1.0376    1.0376
    21.475     14.70   -0.0100     225904    1.0518    1.0518    1.0518
    21.475     14.70    0.0100     335269    1.0518    1.0518    1.0518
    21.475     14.70    0.0350         73    1.0807    1.1104    1.1722
    21.475     14.70    0.0750         94    1.2209    1.3792    1.6009
    21.475     14.70    0.6000         20    1.4759    1.5164    2.5037
    21.475     14.90   -0.0100         68    0.9829    1.0518    1.0661
    21.475     14.90    0.0100         72    1.0237    1.0237    1.0376
    21.475     14.90    0.0750         33    1.1564    1.1564    1.1882
    21.475     14.90    0.1500         20    1.4560    1.8332    1.9353
    21.475     15.10   -0.0100       1036    1.0661    1.0661    1.0661
    21.475     15.10    0.0100       1161    1.0661    1.0661    1.0661
    21.475     15.10    0.0350        176    1.0661    1.0661    1.0807
    21.475     15.10    0.0750         84    1.1104    1.1104    1.1409
    21.475     15.10    0.1500         25    1.1564    1.2044    1.2044
    21.475     15.30   -0.0100       3536    1.0518    1.0518    1.0661
    21.475     15.30    0.0100       2536    1.0518    1.0661    1.0954
    21.475     15.30    0.0350        369    1.0661    1.0954    1.1104
    21.475     15.30    0.0750         32    0.9963    1.0099    1.1104
    21.475     15.30    0.1500         60    1.1409    1.1564    1.1564
    21.475     15.50   -0.0100       1372    1.0807    1.0807    1.0954
    21.475     15.50    0.0100       1868    1.0807    1.0954    1.1104
    21.475     15.50    0.0350        244    1.0954    1.0954    1.0954
    21.475     15.50    0.1500         20    1.1409    1.1409    1.1564
    21.475     15.70   -0.0100        360    1.0807    1.0807    1.0807
    21.475     15.70    0.0100        388    1.0954    1.0954    1.0954
    21.525     14.30   -0.0350         92    0.9437    0.9829    0.9829
    21.525     14.30   -0.0100         84    0.9310    0.9437    0.9437
    21.525     14.30    0.0350         32    1.1255    1.1409    1.4560
    21.525     14.50   -0.0350        432    0.9566    0.9829    1.0376
    21.525     14.50   -0.0100      16888    1.0518    1.0661    1.0661
    21.525     14.50    0.0100      11058    1.0661    1.0661    1.0661
    21.525     14.50    0.0350        200    1.0661    1.0807    1.3064
    21.525     14.50    0.0750         49    1.0954    1.1409    1.4171
    21.525     14.50    0.6000         33    1.5794    2.3396    2.4367
    21.525     14.70   -0.0100      10772    1.0518    1.0518    1.0518
    21.525     14.70    0.0100       6812    1.0518    1.0518    1.0518
    21.525     14.70    0.0350         20    1.0661    1.1409    1.1409
    21.525     14.70    0.0750         24    1.0376    1.0376    1.2715
    21.525     14.70    0.1500         24    1.5164    1.5164    1.5794
    21.525     14.90   -0.0100        836    1.0661    1.0807    1.0807
