! harvest_calib3.py -- the correction factor against the three quantities the reconstruction reports
!
! 331 nodes measured, 0 not measured, 2547791 pixels
! 2547791 pixels in the histogram; pixels outside the range of each axis (below, above):
!   x from   20.0000 to   24.5000: 0 below, 0 above
!   y from    3.0000 to   50.0000: 0 below, 0 above
!   z from   -1.0000 to    1.0000: 0 below, 0 above
!   f from    0.5000 to    8.0428: 0 below, 0 above
! x = log10 of the surface density of the finest image, cm^-2
! y = the temperature fitted at that resolution, K
! z = log10 of the ratio of the finest to the coarsest surface density
! f = the factor that restores the true surface density; f16 and f84 bracket its spread in the cell
!
!        x         y         z     pixels       f16         f       f84
    20.625     33.30   -0.6000         72    0.9263    0.9389    0.9389
    20.625     33.30   -0.1500        288    0.9263    0.9389    0.9389
    20.625     33.30   -0.0750        712    0.9389    0.9517    0.9517
    20.625     33.30   -0.0350         44    0.9138    0.9263    0.9263
    20.625     33.50   -0.6000         32    0.9389    0.9389    0.9517
    20.625     33.50   -0.1500        188    0.9389    0.9517    0.9517
    20.625     33.50   -0.0750        704    0.9517    0.9517    0.9517
    20.625     33.50   -0.0350        948    0.9647    0.9779    0.9779
    20.625     33.70   -0.0750         80    0.9517    0.9647    0.9647
    20.625     33.70   -0.0350        572    0.9647    0.9647    0.9647
    20.625     33.90   -0.0100       1892    0.9912    1.0048    1.0048
    20.625     33.90    0.0100        608    1.0048    1.0048    1.0048
    20.625     34.10   -0.0100        472    0.9912    1.0048    1.0048
    20.625     34.10    0.0100        316    1.0048    1.0048    1.0048
    20.675     31.10   -0.1500         40    0.7559    0.7767    0.7767
    20.675     31.30   -0.1500         32    0.7662    0.7662    0.7767
    20.675     31.50   -0.6000         28    0.8199    0.8199    0.8311
    20.675     31.50   -0.1500         32    0.7873    0.7873    0.7980
    20.675     31.50   -0.0750         24    0.7980    0.8199    0.8199
    20.675     31.50   -0.0100         20    0.7980    0.7980    0.8540
    20.675     31.70   -0.6000         40    0.8199    0.8311    0.8425
    20.675     31.70   -0.1500         48    0.7980    0.8089    0.8425
    20.675     31.70   -0.0100         28    0.8089    0.8089    0.8540
    20.675     31.70    0.0350         20    0.9517    0.9647    0.9647
    20.675     31.90   -0.6000         20    0.8425    0.8425    0.8425
    20.675     31.90   -0.1500         44    0.8199    0.8774    0.8774
    20.675     32.10   -0.6000         56    0.8540    0.8540    0.8540
    20.675     32.10   -0.1500        204    0.8425    0.8774    0.8894
    20.675     32.10   -0.0750         28    0.8311    0.8425    0.8425
    20.675     32.10   -0.0100         24    0.8540    0.8894    0.8894
    20.675     32.30   -0.6000         36    0.8656    0.8656    0.8656
    20.675     32.30   -0.1500        156    0.8774    0.8894    0.8894
    20.675     32.30   -0.0350         20    0.8894    0.9015    0.9015
    20.675     32.50   -0.1500        148    0.8894    0.9015    0.9015
    20.675     32.50   -0.0750         24    0.9015    0.9015    0.9015
    20.675     32.50   -0.0350         28    0.8894    0.8894    0.8894
    20.675     32.70   -0.1500         24    0.9015    0.9015    0.9015
    20.675     32.70   -0.0750        156    0.9015    0.9389    0.9389
    20.675     32.90   -0.0750        332    0.9263    0.9389    0.9517
    20.675     32.90   -0.0350        220    0.9517    0.9517    0.9647
    20.675     33.10   -0.0750        432    0.9517    0.9517    0.9517
    20.675     33.10   -0.0350         40    0.9389    0.9389    0.9389
    20.675     33.50   -0.0350        500    0.9779    0.9912    0.9912
    20.675     33.50   -0.0100        560    0.9912    1.0048    1.0048
    20.675     33.70    0.0100       2420    1.0048    1.0048    1.0048
    20.675     33.90    0.0100       1912    1.0048    1.0048    1.0048
    20.725     29.90   -0.1500         20    0.6875    0.6875    0.6875
    20.725     30.30   -0.6000         20    0.7559    0.7559    0.7559
    20.725     30.50   -0.1500         20    0.7258    0.7357    0.7357
    20.725     30.70   -0.6000         24    0.7662    0.7873    0.7873
    20.725     30.70   -0.1500         36    0.7357    0.7357    0.7457
    20.725     30.90   -0.6000         28    0.7980    0.8089    0.8089
    20.725     30.90   -0.1500         20    0.7457    0.7559    0.7559
    20.725     30.90   -0.0750         20    0.7873    0.7873    0.7873
    20.725     30.90    0.0350         24    0.9015    0.9138    1.1351
    20.725     31.10   -0.6000         24    0.7873    0.8089    0.8199
    20.725     31.10   -0.1500         28    0.8089    0.8089    0.8089
    20.725     31.50   -0.1500         56    0.8656    0.8656    0.8656
    20.725     31.70   -0.1500        156    0.8656    0.8774    0.8894
    20.725     31.90   -0.1500        104    0.8774    0.8894    0.8894
    20.725     32.10   -0.0350         20    0.9138    0.9138    0.9263
    20.725     32.30   -0.0350         28    0.9015    0.9015    0.9138
    20.725     32.70   -0.0750        232    0.9517    0.9517    0.9779
    20.725     32.70   -0.0350         88    0.9647    0.9647    0.9779
    20.725     32.70    0.1500         48    0.9912    0.9912    0.9912
    20.725     32.90   -0.0750         92    0.9647    0.9647    0.9647
    20.725     32.90   -0.0350        532    0.9647    0.9779    0.9912
    20.725     32.90   -0.0100         20    0.9779    0.9779    0.9779
    20.725     33.10    0.0100        128    1.0048    1.0048    1.0048
    20.725     33.30   -0.0100       1356    1.0048    1.0048    1.0048
    20.725     33.30    0.0100        560    1.0048    1.0048    1.0048
    20.725     33.50   -0.0100        152    1.0048    1.0048    1.0048
    20.725     33.50    0.0100       4021    1.0048    1.0048    1.0048
    20.725     33.70    0.0100       1520    1.0048    1.0048    1.0048
    20.775     29.10   -0.1500         20    0.6425    0.6512    0.6512
    20.775     29.30   -0.1500         24    0.6601    0.6691    0.6969
    20.775     29.70   -0.1500         20    0.6783    0.6875    0.7064
    20.775     29.70   -0.0350         24    0.7559    0.7767    0.7873
    20.775     29.90   -0.1500         28    0.6969    0.7160    0.7160
    20.775     30.10   -0.6000         32    0.7662    0.7662    0.7980
    20.775     30.30   -0.6000         28    0.7457    0.7662    0.7980
    20.775     31.10   -0.1500         64    0.8656    0.8656    0.8774
    20.775     31.30   -0.1500         96    0.8656    0.8656    0.9015
    20.775     31.30   -0.0750         40    0.8894    0.8894    0.8894
    20.775     31.50   -0.1500        136    0.8774    0.8894    0.8894
    20.775     31.70    0.0350         28    0.9389    0.9647    0.9779
    20.775     32.10   -0.0100         36    0.9389    0.9517    0.9517
    20.775     32.30    0.0750         52    0.9912    0.9912    0.9912
    20.775     32.30    0.1500         60    0.9912    0.9912    1.0048
    20.775     32.50   -0.0350        240    0.9779    0.9912    0.9912
    20.775     32.50    0.1500         80    0.9912    0.9912    1.0048
    20.775     32.70   -0.0350        220    0.9912    0.9912    1.0048
    20.775     32.70   -0.0100        184    1.0048    1.0048    1.0185
    20.775     32.90   -0.0350        196    0.9912    1.0048    1.0048
    20.775     32.90   -0.0100         80    0.9912    0.9912    1.0048
    20.775     32.90    0.0100        688    1.0048    1.0048    1.0048
    20.775     33.10   -0.0100        792    1.0048    1.0048    1.0048
    20.775     33.10    0.0100       1832    1.0048    1.0048    1.0048
    20.775     33.10    0.0350        168    1.0048    1.0048    1.0048
    20.775     33.30   -0.0100       1300    1.0048    1.0048    1.0048
    20.775     33.30    0.0100        132    1.0048    1.0048    1.0048
    20.825     28.50   -0.1500         20    0.6338    0.6783    0.6783
    20.825     28.70   -0.1500         20    0.6338    0.6512    0.6783
    20.825     28.90   -0.1500         20    0.6425    0.6512    0.6512
    20.825     30.70   -0.1500         32    0.8774    0.8894    0.8894
    20.825     30.90   -0.1500         28    0.8774    0.8774    0.8774
    20.825     31.10   -0.1500        112    0.9015    0.9138    0.9138
    20.825     31.10   -0.0750         44    0.9138    0.9138    0.9263
    20.825     31.30   -0.0750         32    0.9015    0.9015    0.9138
    20.825     31.50    0.0750         52    0.9647    1.0048    1.0048
    20.825     31.70    0.0100         24    1.0048    1.0048    1.0048
    20.825     31.70    0.0750         56    0.9647    0.9912    1.0185
    20.825     31.90    0.0100         28    0.9779    0.9779    0.9912
    20.825     31.90    0.0750         92    0.9779    0.9912    1.0048
    20.825     32.10    0.0750         52    0.9779    0.9912    0.9912
    20.825     32.10    0.1500         24    1.0048    1.0048    1.0048
    20.825     32.30   -0.0100         96    1.0185    1.0185    1.0185
    20.825     32.30    0.0100         56    1.0185    1.0185    1.0185
    20.825     32.50   -0.0350        204    1.0048    1.0048    1.0185
    20.825     32.50   -0.0100        280    1.0048    1.0185    1.0185
    20.825     32.50    0.0100        408    1.0048    1.0048    1.0185
    20.825     32.50    0.0350         36    1.0048    1.0048    1.0048
    20.825     32.70   -0.0100       1832    1.0048    1.0048    1.0048
    20.825     32.70    0.0100        736    1.0048    1.0048    1.0048
    20.825     32.70    0.0350        116    1.0048    1.0048    1.0048
    20.825     32.90   -0.0100        784    1.0048    1.0048    1.0048
    20.825     32.90    0.0100       1372    1.0048    1.0048    1.0048
    20.825     32.90    0.0350        336    1.0048    1.0048    1.0048
    20.875     27.30   -0.0750         20    0.6169    0.6169    0.6253
    20.875     27.90    0.0350         20    0.9647    1.0048    1.0048
    20.875     27.90    0.0750         20    1.2650    1.4884    1.5713
    20.875     30.50   -0.1500         52    0.9138    0.9138    0.9138
    20.875     30.70   -0.1500         56    0.8894    0.9015    0.9389
    20.875     30.70   -0.0750         24    0.9389    0.9389    0.9389
    20.875     30.70   -0.0100         32    0.9138    0.9138    0.9263
    20.875     30.70    0.0750         24    1.0048    1.0048    1.2147
    20.875     30.90   -0.1500        240    0.9263    0.9517    0.9647
    20.875     30.90   -0.0750        472    0.9517    0.9647    0.9647
    20.875     30.90   -0.0350        448    0.9517    0.9779    0.9779
    20.875     30.90   -0.0100        116    0.9389    0.9517    0.9647
    20.875     30.90    0.0750         20    0.9779    1.1506    1.1822
    20.875     31.10   -0.1500        140    0.9647    0.9779    0.9779
    20.875     31.10   -0.0750        852    0.9647    0.9779    0.9779
    20.875     31.10   -0.0350       1524    0.9779    0.9779    0.9912
    20.875     31.10   -0.0100       1216    0.9912    0.9912    0.9912
    20.875     31.10    0.0100         68    0.9517    0.9647    0.9912
    20.875     31.10    0.0750         40    0.9647    0.9647    1.1047
    20.875     31.30   -0.0750       1248    0.9912    0.9912    1.0048
    20.875     31.30   -0.0350       3876    0.9912    1.0048    1.0048
    20.875     31.30   -0.0100       9528    1.0048    1.0048    1.0048
    20.875     31.30    0.0100        128    0.9647    0.9779    1.0048
    20.875     31.30    0.0750         52    0.9647    1.0324    1.0464
    20.875     31.50   -0.0350        136    1.0048    1.0048    1.0048
    20.875     31.50   -0.0100       3508    1.0048    1.0048    1.0048
    20.875     31.50    0.0100        124    0.9779    0.9912    0.9912
    20.875     31.70    0.0100         56    0.9912    0.9912    1.0048
    20.875     32.10   -0.0100        312    1.0048    1.0048    1.0185
    20.875     32.10    0.0100        748    1.0048    1.0185    1.0185
    20.875     32.10    0.0350         36    1.0185    1.0185    1.0185
    20.875     32.30   -0.0100        996    1.0048    1.0048    1.0048
    20.875     32.30    0.0100       1580    1.0048    1.0048    1.0048
    20.875     32.30    0.0350         68    1.0185    1.0185    1.0185
    20.875     32.50   -0.0100        244    1.0048    1.0048    1.0048
    20.875     32.50    0.0100       1708    1.0048    1.0048    1.0048
    20.875     32.70    0.0100         96    1.0048    1.0048    1.0048
    20.925     27.10   -0.0750         24    0.6169    0.6425    0.7160
    20.925     27.30    0.0750         20    1.2147    1.4884    1.5713
    20.925     28.70   -0.1500         20    0.7767    0.7873    0.7980
    20.925     29.30   -0.0350         24    0.8774    0.8774    0.8894
    20.925     29.70   -0.0750         52    0.8425    0.8540    0.8540
    20.925     29.90   -0.1500         60    0.8774    0.8894    0.8894
    20.925     29.90   -0.0750         56    0.8656    0.8656    0.8656
    20.925     29.90   -0.0350         20    0.8774    0.8774    0.8774
    20.925     30.10   -0.1500         44    0.8894    0.9015    0.9015
    20.925     30.10   -0.0750        124    0.8774    0.9138    0.9263
    20.925     30.10   -0.0350         24    0.8774    0.8894    0.8894
    20.925     30.10   -0.0100         32    0.8774    0.8774    0.8774
    20.925     30.30   -0.1500         84    0.9015    0.9138    0.9138
    20.925     30.30   -0.0750        404    0.9015    0.9263    0.9389
    20.925     30.30   -0.0350         76    0.8894    0.9015    0.9517
    20.925     30.30   -0.0100         60    0.8894    0.9263    0.9389
    20.925     30.30    0.0100         32    0.9517    0.9779    0.9779
    20.925     30.50   -0.1500         92    0.9263    0.9263    0.9517
    20.925     30.50   -0.0750        408    0.9138    0.9389    0.9389
    20.925     30.50   -0.0350        200    0.9138    0.9647    0.9779
    20.925     30.50   -0.0100         84    0.9015    0.9138    0.9389
    20.925     30.50    0.0100         20    0.9517    0.9517    0.9647
    20.925     30.70   -0.1500        120    0.9389    0.9389    0.9517
    20.925     30.70   -0.0750        420    0.9389    0.9517    0.9517
    20.925     30.70   -0.0350       1300    0.9647    0.9779    0.9779
    20.925     30.70   -0.0100        132    0.9389    0.9517    0.9779
    20.925     30.90   -0.0750         88    0.9517    0.9647    0.9647
    20.925     30.90   -0.0350       1020    0.9647    0.9779    0.9779
    20.925     30.90   -0.0100       1052    1.0048    1.0048    1.0048
    20.925     30.90    0.0100       1484    1.0048    1.0048    1.0048
    20.925     31.10   -0.0100       1024    0.9912    0.9912    1.0048
    20.925     31.10    0.0100       5532    1.0048    1.0048    1.0048
    20.925     31.30   -0.0100        476    1.0048    1.0048    1.0048
    20.925     31.30    0.0100       1228    1.0048    1.0048    1.0048
    20.925     31.70   -0.0100        764    1.0048    1.0185    1.0185
    20.925     31.70    0.0100        408    1.0048    1.0048    1.0048
    20.925     31.70    0.0350        132    1.0185    1.0185    1.0185
    20.925     31.70    0.0750         32    1.0185    1.0185    1.0185
    20.925     31.90   -0.0100        976    1.0048    1.0048    1.0185
    20.925     31.90    0.0100       1512    1.0048    1.0048    1.0185
    20.925     31.90    0.0350         56    1.0185    1.0185    1.0185
    20.925     32.10   -0.0100        912    1.0048    1.0048    1.0048
    20.925     32.10    0.0100        752    1.0048    1.0048    1.0048
    20.925     32.10    0.0350         32    1.0185    1.0185    1.0185
    20.925     32.30    0.0100         76    1.0048    1.0048    1.0048
    20.975     28.10   -0.1500         24    0.7767    0.7980    0.8089
    20.975     28.90   -0.0750         48    0.7873    0.7873    0.8089
    20.975     29.10   -0.1500         36    0.8311    0.8425    0.8425
    20.975     29.10   -0.0750         44    0.7980    0.8089    0.8199
    20.975     29.10   -0.0350         24    0.8540    0.8656    0.8656
    20.975     29.30   -0.1500         64    0.8425    0.8425    0.8540
    20.975     29.30   -0.0750         36    0.8199    0.8199    0.8774
    20.975     29.50   -0.1500         36    0.8540    0.8774    0.8774
    20.975     29.50   -0.0750         64    0.8311    0.8311    0.8774
    20.975     29.50   -0.0100         24    0.8540    0.8540    0.8540
    20.975     29.50    0.0100         20    0.8540    0.8774    0.8774
    20.975     29.70   -0.1500         24    0.8656    0.8656    0.8774
    20.975     29.70   -0.0750        196    0.8540    0.9138    0.9389
    20.975     29.70   -0.0350         20    0.8656    0.8774    0.8774
    20.975     29.90   -0.1500         20    0.8894    0.8894    0.8894
    20.975     29.90   -0.0750        280    0.9138    0.9263    0.9389
    20.975     30.10   -0.0750        212    0.9263    0.9389    0.9647
    20.975     30.10   -0.0100         36    0.9647    0.9647    0.9779
    20.975     30.10    0.0100         20    0.9517    0.9647    0.9647
    20.975     30.10    0.0350         20    0.9912    0.9912    0.9912
    20.975     30.30   -0.0750         76    0.9517    0.9647    0.9647
    20.975     30.30   -0.0100        168    0.9647    0.9912    1.0048
    20.975     30.50   -0.0750         60    0.9647    0.9779    0.9779
    20.975     30.50   -0.0350        520    0.9779    0.9912    1.0048
    20.975     30.50   -0.0100        624    1.0048    1.0048    1.0185
    20.975     30.50    0.0100       1024    1.0048    1.0048    1.0048
    20.975     30.70   -0.0350        120    0.9912    0.9912    0.9912
    20.975     30.70   -0.0100       1836    1.0048    1.0048    1.0048
    20.975     30.70    0.0100       2888    1.0048    1.0048    1.0048
    20.975     30.90   -0.0100       1656    1.0048    1.0048    1.0048
    20.975     30.90    0.0100       2801    1.0048    1.0048    1.0048
    20.975     31.10   -0.0100         92    1.0185    1.0185    1.0185
    20.975     31.10    0.0100        332    1.0048    1.0048    1.0048
    20.975     31.30   -0.0100       1072    1.0185    1.0185    1.0185
    20.975     31.30    0.0100        421    1.0185    1.0185    1.0185
    20.975     31.30    0.0350        236    1.0185    1.0185    1.0185
    20.975     31.50   -0.0100       1256    1.0048    1.0048    1.0185
    20.975     31.50    0.0100        840    1.0048    1.0185    1.0185
    20.975     31.50    0.0350        208    1.0185    1.0185    1.0185
    20.975     31.70   -0.0100        648    1.0048    1.0048    1.0185
    20.975     31.70    0.0100        460    1.0048    1.0048    1.0185
    20.975     31.70    0.0350         48    1.0185    1.0185    1.0185
    20.975     31.70    0.0750         48    1.0185    1.0185    1.0185
    21.025     27.50   -0.1500         32    0.8199    0.8311    0.8311
    21.025     28.10   -0.0750         36    0.7357    0.7457    0.7767
    21.025     28.30   -0.1500         24    0.7873    0.7980    0.8311
    21.025     28.30   -0.0750         48    0.7457    0.7559    0.7767
    21.025     28.30    0.0350         20    1.0048    1.0048    1.1983
    21.025     28.50   -0.1500         24    0.8311    0.8311    0.8540
    21.025     28.50   -0.0750         36    0.7559    0.7559    0.7662
    21.025     28.50    0.0100         20    0.8774    0.8894    0.9015
    21.025     28.70   -0.1500         40    0.8089    0.8311    0.8540
    21.025     28.90   -0.1500         36    0.8311    0.8540    0.8540
    21.025     28.90   -0.0100         24    0.8540    0.9647    0.9647
    21.025     29.10   -0.1500         24    0.8540    0.8656    0.8656
    21.025     29.10   -0.0750         36    0.8774    0.8774    0.9389
    21.025     29.30   -0.0750        112    0.9263    0.9389    0.9517
    21.025     29.50   -0.0750        160    0.9138    0.9517    0.9517
    21.025     29.50   -0.0350         80    0.9517    0.9517    0.9647
    21.025     29.70   -0.0750         88    0.9389    0.9517    0.9779
    21.025     29.70   -0.0350         24    0.9389    0.9389    0.9389
    21.025     29.70    0.1500         48    1.0048    1.0048    1.0048
    21.025     29.90   -0.0750         24    0.9779    0.9779    0.9912
    21.025     29.90    0.0100         20    1.0048    1.0048    1.0048
    21.025     30.10   -0.0750         84    0.9779    1.0048    1.0048
    21.025     30.10   -0.0100        548    1.0185    1.0185    1.0185
    21.025     30.10    0.0100       1232    1.0185    1.0185    1.0185
    21.025     30.10    0.0350         36    1.0185    1.0185    1.0185
    21.025     30.30   -0.0750         32    0.9912    0.9912    1.0048
    21.025     30.30   -0.0100       1432    1.0048    1.0048    1.0185
    21.025     30.30    0.0100       2872    1.0048    1.0185    1.0185
    21.025     30.50   -0.0100       2032    1.0048    1.0048    1.0048
    21.025     30.50    0.0100       1396    1.0048    1.0048    1.0048
    21.025     30.70   -0.0100        592    1.0185    1.0185    1.0185
    21.025     30.70    0.0100        136    1.0185    1.0185    1.0185
    21.025     30.70    0.0350        144    1.0185    1.0185    1.0185
    21.025     30.90   -0.0100        928    1.0185    1.0185    1.0185
    21.025     30.90    0.0100        336    1.0185    1.0185    1.0185
    21.025     30.90    0.0350        264    1.0185    1.0185    1.0185
    21.025     31.10   -0.0100        956    1.0185    1.0185    1.0185
    21.025     31.10    0.0100        360    1.0185    1.0185    1.0185
    21.025     31.10    0.0350        280    1.0185    1.0185    1.0185
    21.025     31.30   -0.0100         84    1.0185    1.0185    1.0185
    21.025     31.30    0.0100         32    1.0185    1.0185    1.0185
    21.075     27.10   -0.0350         28    0.7258    0.7258    0.7357
    21.075     27.30   -0.0750         32    0.7258    0.7258    0.7767
    21.075     27.30   -0.0350         20    0.7160    0.7160    0.7357
    21.075     27.30    0.0750         20    1.1506    1.3909    1.7044
    21.075     27.50   -0.1500         24    0.7767    0.8311    0.8425
    21.075     27.50   -0.0750         20    0.7258    0.7662    0.7767
    21.075     27.90   -0.1500         44    0.7873    0.8311    0.8311
    21.075     27.90    0.0350         20    0.9779    1.0048    1.0048
    21.075     28.10   -0.1500         36    0.7873    0.8425    0.8540
    21.075     28.50   -0.0350         36    0.9015    0.9138    0.9263
    21.075     28.90   -0.0750         64    0.9647    0.9647    0.9647
    21.075     29.10   -0.0750        140    0.9389    0.9517    0.9779
    21.075     29.10    0.0750         60    1.0048    1.0185    1.0185
    21.075     29.30   -0.0750         68    0.9647    0.9647    0.9779
    21.075     29.30   -0.0350         92    0.9779    0.9779    0.9912
    21.075     29.30    0.0750         52    1.0048    1.0048    1.0048
    21.075     29.30    0.1500         68    1.0185    1.0185    1.0185
    21.075     29.50   -0.0100         32    1.0185    1.0185    1.0185
    21.075     29.50    0.1500         56    1.0048    1.0048    1.0185
    21.075     29.70   -0.0750         24    0.9912    0.9912    0.9912
    21.075     29.70   -0.0350         56    1.0048    1.0048    1.0185
    21.075     29.70   -0.0100       1496    1.0185    1.0185    1.0185
    21.075     29.70    0.0100        996    1.0185    1.0185    1.0185
    21.075     29.70    0.0350        104    1.0185    1.0185    1.0185
    21.075     29.90   -0.0750         20    1.0185    1.0185    1.0185
    21.075     29.90   -0.0350         48    1.0048    1.0048    1.0185
    21.075     29.90   -0.0100       1464    1.0185    1.0185    1.0185
    21.075     29.90    0.0100       2188    1.0185    1.0185    1.0185
    21.075     29.90    0.0350        112    1.0185    1.0185    1.0185
    21.075     30.10   -0.0100       1500    1.0048    1.0048    1.0185
    21.075     30.10    0.0100       1000    1.0185    1.0185    1.0185
    21.075     30.10    0.0350         84    1.0185    1.0185    1.0185
    21.075     30.10    0.1500         24    1.0324    1.0324    1.0324
    21.075     30.30   -0.0100        772    1.0185    1.0185    1.0185
    21.075     30.30    0.0100        556    1.0185    1.0185    1.0185
    21.075     30.50   -0.0100        808    1.0185    1.0185    1.0185
    21.075     30.50    0.0100        352    1.0185    1.0185    1.0185
    21.075     30.50    0.0350        248    1.0185    1.0185    1.0185
    21.075     30.70   -0.0100        324    1.0185    1.0185    1.0185
    21.075     30.70    0.0100        224    1.0185    1.0185    1.0185
    21.075     30.70    0.0350        136    1.0185    1.0185    1.0185
    21.125     26.70   -0.0350         40    0.7258    0.7559    0.8311
    21.125     27.30   -0.1500         20    0.8425    0.8425    0.8425
    21.125     27.70    0.0750         20    1.0464    1.0607    1.0752
    21.125     28.10    0.0100        128    1.0048    1.0048    1.0185
    21.125     28.10    0.0750         48    1.0048    1.0324    1.0464
    21.125     28.30    0.0750         72    1.0048    1.0185    1.0324
    21.125     28.50    0.0350         20    1.0048    1.0185    1.0185
    21.125     28.50    0.0750         72    1.0048    1.0185    1.0185
    21.125     28.70   -0.0750         20    0.9779    0.9912    0.9912
    21.125     28.70   -0.0350         92    0.9912    0.9912    1.0048
    21.125     28.70    0.0750         52    1.0048    1.0185    1.0185
    21.125     28.70    0.1500         20    1.0185    1.0185    1.0185
    21.125     28.90   -0.0750        100    0.9779    0.9912    1.0048
    21.125     28.90   -0.0350         20    0.9779    0.9779    0.9912
    21.125     28.90    0.0100         36    1.0185    1.0185    1.0185
    21.125     28.90    0.0750         28    1.0048    1.0048    1.0185
    21.125     28.90    0.1500         20    1.0185    1.0185    1.0607
    21.125     29.10   -0.0100        448    1.0185    1.0185    1.0185
    21.125     29.10    0.0100        240    1.0185    1.0185    1.0185
    21.125     29.10    0.0350         28    1.0185    1.0185    1.0185
    21.125     29.30   -0.0350         24    0.9912    1.0185    1.0324
    21.125     29.30   -0.0100       1496    1.0185    1.0185    1.0185
    21.125     29.30    0.0100        692    1.0185    1.0185    1.0185
    21.125     29.30    0.0350        124    1.0185    1.0185    1.0185
