# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 39,39 (PIXELS)
# TOTAL VALUE:  9.8161363E+25
# TOTAL STDEV:  1.4390931E+23
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  2.3189122E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  2.3163925E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  2.3033196E+22  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  2.2942053E+22  1.0000000E-33  8.1651103E-03
    5   1.2000000E+01  0.0000000E+00  2.2833204E+22  1.6448261E+19  9.7786827E-03
    6   1.5000000E+01  0.0000000E+00  2.2670196E+22  5.3992694E+19  1.6531364E-02
    7   1.8000000E+01  0.0000000E+00  2.2496994E+22  2.8841625E+19  3.2107951E-02
    8   2.1000000E+01  0.0000000E+00  2.2333469E+22  4.5890676E+19  4.2065257E-02
    9   2.4000000E+01  0.0000000E+00  2.2157667E+22  4.8131100E+19  4.7325834E-02
   10   2.7000000E+01  0.0000000E+00  2.1998696E+22  3.9214610E+19  5.9183291E-02
   11   3.0000000E+01  0.0000000E+00  2.1858876E+22  3.9196578E+19  6.0517206E-02
   12   3.3000000E+01  0.0000000E+00  2.1734604E+22  2.4169868E+19  6.0517206E-02
   13   3.6000000E+01  0.0000000E+00  2.1627679E+22  2.7541852E+19  6.0517206E-02
   14   3.9000000E+01  0.0000000E+00  2.1529439E+22  2.5534816E+19  5.9819776E-02
   15   4.2000000E+01  0.0000000E+00  2.1452530E+22  1.7538578E+19  5.6878064E-02
   16   4.5000000E+01  0.0000000E+00  2.1396436E+22  1.3835675E+19  5.6678967E-02
   17   4.8000000E+01  0.0000000E+00  2.1352713E+22  9.4270182E+18  4.8289452E-02
   18   5.1000000E+01  0.0000000E+00  2.1319281E+22  8.5293823E+18  3.7949594E-02
   19   5.4000000E+01  0.0000000E+00  2.1293464E+22  6.0137651E+18  3.1695119E-02
   20   5.7000000E+01  0.0000000E+00  2.1275898E+22  3.9690523E+18  2.5846061E-02
   21   6.0000000E+01  0.0000000E+00  2.1264022E+22  2.7513183E+18  2.1199754E-02
   22   6.3000000E+01  0.0000000E+00  2.1254997E+22  2.2201565E+18  1.5263645E-02
   23   6.6000000E+01  0.0000000E+00  2.1248727E+22  1.4842062E+18  1.0885856E-02
   24   6.9000000E+01  0.0000000E+00  2.1244179E+22  1.0674938E+18  8.7003774E-03
   25   7.2000000E+01  0.0000000E+00  2.1240489E+22  9.2931677E+17  6.3422624E-03
   26   7.5000000E+01  0.0000000E+00  2.1237179E+22  9.2023643E+17  4.8148963E-03
   27   7.8000000E+01  0.0000000E+00  2.1234060E+22  9.0137564E+17  4.0818829E-03
   28   8.1000000E+01  0.0000000E+00  2.1231270E+22  7.9327264E+17  3.8181612E-03
   29   8.4000000E+01  0.0000000E+00  2.1228634E+22  7.6660938E+17  3.7449346E-03
   30   8.7000000E+01  0.0000000E+00  2.1225831E+22  9.3691930E+17  3.7449346E-03
   31   9.0000000E+01  0.0000000E+00  2.1223023E+22  1.0324490E+18  3.7625166E-03
   32   9.3000000E+01  0.0000000E+00  2.1220082E+22  1.3000339E+18  3.9034315E-03
   33   9.6000000E+01  0.0000000E+00  2.1217365E+22  1.4821818E+18  4.0326723E-03
   34   9.9000000E+01  0.0000000E+00  2.1214483E+22  1.9081402E+18  4.2257098E-03
   35   1.0200000E+02  0.0000000E+00  2.1211706E+22  2.3848087E+18  4.3850820E-03
   36   1.0500000E+02  0.0000000E+00  2.1209320E+22  2.9901352E+18  4.3850820E-03
   37   1.0800000E+02  0.0000000E+00  2.1206518E+22  3.8486340E+18  4.4149671E-03
   38   1.1100000E+02  0.0000000E+00  1.5705677E+22  9.3131875E+21  4.6899179E-03
