# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 39,39 (PIXELS)
# TOTAL VALUE:  2.3012962E+25
# TOTAL STDEV:  3.1689029E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  9.0218776E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  8.9728922E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  8.7172885E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  8.5375211E+21  1.0000000E-33  4.1693633E-02
    5   1.2000000E+01  0.0000000E+00  8.3209946E+21  3.2853560E+19  5.1391692E-02
    6   1.5000000E+01  0.0000000E+00  7.9924656E+21  1.0955327E+20  8.9296164E-02
    7   1.8000000E+01  0.0000000E+00  7.6376953E+21  5.9810371E+19  1.8052280E-01
    8   2.1000000E+01  0.0000000E+00  7.2957902E+21  9.6560471E+19  2.4902921E-01
    9   2.4000000E+01  0.0000000E+00  6.9206166E+21  1.0420740E+20  2.9710149E-01
   10   2.7000000E+01  0.0000000E+00  6.5720875E+21  8.7447649E+19  3.9535751E-01
   11   3.0000000E+01  0.0000000E+00  6.2564440E+21  8.9741781E+19  4.3871635E-01
   12   3.3000000E+01  0.0000000E+00  5.9676521E+21  5.7196201E+19  4.6715358E-01
   13   3.6000000E+01  0.0000000E+00  5.7107078E+21  6.7398499E+19  4.9583795E-01
   14   3.9000000E+01  0.0000000E+00  5.4661488E+21  6.4896912E+19  5.0580279E-01
   15   4.2000000E+01  0.0000000E+00  5.2672918E+21  4.6396509E+19  5.0580279E-01
   16   4.5000000E+01  0.0000000E+00  5.1166549E+21  3.7866516E+19  5.0580279E-01
   17   4.8000000E+01  0.0000000E+00  4.9950617E+21  2.6783970E+19  5.0005370E-01
   18   5.1000000E+01  0.0000000E+00  4.8988872E+21  2.4954011E+19  4.2055744E-01
   19   5.4000000E+01  0.0000000E+00  4.8225572E+21  1.8019332E+19  3.7266278E-01
   20   5.7000000E+01  0.0000000E+00  4.7697220E+21  1.1983021E+19  3.2068980E-01
   21   6.0000000E+01  0.0000000E+00  4.7340967E+21  8.1721533E+18  2.7474093E-01
   22   6.3000000E+01  0.0000000E+00  4.7079522E+21  6.2003395E+18  2.0375204E-01
   23   6.6000000E+01  0.0000000E+00  4.6912243E+21  3.7069299E+18  1.4616097E-01
   24   6.9000000E+01  0.0000000E+00  4.6807619E+21  2.2035539E+18  1.1350446E-01
   25   7.2000000E+01  0.0000000E+00  4.6740016E+21  1.4456408E+18  7.6513986E-02
   26   7.5000000E+01  0.0000000E+00  4.6696032E+21  9.8773859E+17  5.0227662E-02
   27   7.8000000E+01  0.0000000E+00  4.6668398E+21  6.1686257E+17  3.3959796E-02
   28   8.1000000E+01  0.0000000E+00  4.6652285E+21  3.5674386E+17  2.3062815E-02
   29   8.4000000E+01  0.0000000E+00  4.6641996E+21  2.3873648E+17  1.5093204E-02
   30   8.7000000E+01  0.0000000E+00  4.6634094E+21  2.2034509E+17  9.1498502E-03
   31   9.0000000E+01  0.0000000E+00  4.6627725E+21  2.0481192E+17  6.0653351E-03
   32   9.3000000E+01  0.0000000E+00  4.6621896E+21  2.3927080E+17  4.8280709E-03
   33   9.6000000E+01  0.0000000E+00  4.6616793E+21  2.6583844E+17  4.0290493E-03
   34   9.9000000E+01  0.0000000E+00  4.6611498E+21  3.3968645E+17  3.8127921E-03
   35   1.0200000E+02  0.0000000E+00  4.6606336E+21  4.2686784E+17  3.7095695E-03
   36   1.0500000E+02  0.0000000E+00  4.6601811E+21  5.3657212E+17  3.6914151E-03
   37   1.0800000E+02  0.0000000E+00  4.6596460E+21  6.9161073E+17  3.7095695E-03
   38   1.1100000E+02  0.0000000E+00  3.4510343E+21  2.0464020E+21  4.0760358E-03
