# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 39,39 (PIXELS)
# TOTAL VALUE:  9.8617058E+25
# TOTAL STDEV:  1.4452127E+23
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  2.3563241E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  2.3530589E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  2.3362301E+22  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  2.3246140E+22  1.0000000E-33  1.0355005E-02
    5   1.2000000E+01  0.0000000E+00  2.3108734E+22  2.0666347E+19  1.2293469E-02
    6   1.5000000E+01  0.0000000E+00  2.2905881E+22  6.6706309E+19  2.0607713E-02
    7   1.8000000E+01  0.0000000E+00  2.2693788E+22  3.4966001E+19  3.9512435E-02
    8   2.1000000E+01  0.0000000E+00  2.2497711E+22  5.4214320E+19  5.1022281E-02
    9   2.4000000E+01  0.0000000E+00  2.2291886E+22  5.5692035E+19  5.6293353E-02
   10   2.7000000E+01  0.0000000E+00  2.2110077E+22  4.4197944E+19  6.8828875E-02
   11   3.0000000E+01  0.0000000E+00  2.1954233E+22  4.3133781E+19  6.8828875E-02
   12   3.3000000E+01  0.0000000E+00  2.1819298E+22  2.5835450E+19  6.8828875E-02
   13   3.6000000E+01  0.0000000E+00  2.1706536E+22  2.8599493E+19  6.7136258E-02
   14   3.9000000E+01  0.0000000E+00  2.1606006E+22  2.5679325E+19  6.4685529E-02
   15   4.2000000E+01  0.0000000E+00  2.1529818E+22  1.7048371E+19  5.9548461E-02
   16   4.5000000E+01  0.0000000E+00  2.1475968E+22  1.3082542E+19  5.7994668E-02
   17   4.8000000E+01  0.0000000E+00  2.1435162E+22  8.6273728E+18  4.7666924E-02
   18   5.1000000E+01  0.0000000E+00  2.1404855E+22  7.6279543E+18  3.6298264E-02
   19   5.4000000E+01  0.0000000E+00  2.1382010E+22  5.2548882E+18  2.9468398E-02
   20   5.7000000E+01  0.0000000E+00  2.1366731E+22  3.4552351E+18  2.3338666E-02
   21   6.0000000E+01  0.0000000E+00  2.1356482E+22  2.3536841E+18  1.8682745E-02
   22   6.3000000E+01  0.0000000E+00  2.1348745E+22  1.9421838E+18  1.3220489E-02
   23   6.6000000E+01  0.0000000E+00  2.1343184E+22  1.3445405E+18  9.3545635E-03
   24   6.9000000E+01  0.0000000E+00  2.1338971E+22  1.0188261E+18  7.4265138E-03
   25   7.2000000E+01  0.0000000E+00  2.1335361E+22  9.3511987E+17  5.5998056E-03
   26   7.5000000E+01  0.0000000E+00  2.1331953E+22  9.7457212E+17  4.4409345E-03
   27   7.8000000E+01  0.0000000E+00  2.1328587E+22  9.9403526E+17  4.0230883E-03
   28   8.1000000E+01  0.0000000E+00  2.1325492E+22  8.8668206E+17  3.9755223E-03
   29   8.4000000E+01  0.0000000E+00  2.1322503E+22  8.8306829E+17  3.9136369E-03
   30   8.7000000E+01  0.0000000E+00  2.1319285E+22  1.0799802E+18  4.0230883E-03
   31   9.0000000E+01  0.0000000E+00  2.1316057E+22  1.1951108E+18  4.3007626E-03
   32   9.3000000E+01  0.0000000E+00  2.1312673E+22  1.5082612E+18  4.4666909E-03
   33   9.6000000E+01  0.0000000E+00  2.1309553E+22  1.7238311E+18  4.6110761E-03
   34   9.9000000E+01  0.0000000E+00  2.1306241E+22  2.2226104E+18  4.8424749E-03
   35   1.0200000E+02  0.0000000E+00  2.1303063E+22  2.7771022E+18  4.9972876E-03
   36   1.0500000E+02  0.0000000E+00  2.1300344E+22  3.4876395E+18  4.9972876E-03
   37   1.0800000E+02  0.0000000E+00  2.1297140E+22  4.4941952E+18  5.0500027E-03
   38   1.1100000E+02  0.0000000E+00  1.5772382E+22  9.3527425E+21  5.3398685E-03
