# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 182,182 (PIXELS)
# TOTAL VALUE:  5.5168956E+26
# TOTAL STDEV:  5.7779435E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  1.2863200E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  1.2813261E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  1.2551649E+22  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  1.2366543E+22  1.0000000E-33  2.9760760E-02
    5   1.2000000E+01  0.0000000E+00  1.2142174E+22  3.4165440E+19  3.6642749E-02
    6   1.5000000E+01  0.0000000E+00  1.1798239E+22  1.1532350E+20  6.3646273E-02
    7   1.8000000E+01  0.0000000E+00  1.1421781E+22  6.4099484E+19  1.2877167E-01
    8   2.1000000E+01  0.0000000E+00  1.1051973E+22  1.0553522E+20  1.7786240E-01
    9   2.4000000E+01  0.0000000E+00  1.0636301E+22  1.1715771E+20  2.1351267E-01
   10   2.7000000E+01  0.0000000E+00  1.0237908E+22  1.0202788E+20  2.8709506E-01
   11   3.0000000E+01  0.0000000E+00  9.8626376E+21  1.0891409E+20  3.2411734E-01
   12   3.3000000E+01  0.0000000E+00  9.5028517E+21  7.3370891E+19  3.5443659E-01
   13   3.6000000E+01  0.0000000E+00  9.1625758E+21  9.2486110E+19  3.8990281E-01
   14   3.9000000E+01  0.0000000E+00  8.8127392E+21  9.7289427E+19  4.1907836E-01
   15   4.2000000E+01  0.0000000E+00  8.4980252E+21  7.7945576E+19  4.8635322E-01
   16   4.5000000E+01  0.0000000E+00  8.2324501E+21  7.1252648E+19  4.8635322E-01
   17   4.8000000E+01  0.0000000E+00  7.9899769E+21  5.8436968E+19  4.8635322E-01
   18   5.1000000E+01  0.0000000E+00  7.7640911E+21  6.4175721E+19  4.7304999E-01
   19   5.4000000E+01  0.0000000E+00  7.5483805E+21  5.7071800E+19  4.7304999E-01
   20   5.7000000E+01  0.0000000E+00  7.3627764E+21  4.8005967E+19  4.7304999E-01
   21   6.0000000E+01  0.0000000E+00  7.2036649E+21  4.1675562E+19  4.7304999E-01
   22   6.3000000E+01  0.0000000E+00  7.0499484E+21  4.3140369E+19  4.6046280E-01
   23   6.6000000E+01  0.0000000E+00  6.9168062E+21  3.4967469E+19  4.4208942E-01
   24   6.9000000E+01  0.0000000E+00  6.8011471E+21  2.9268337E+19  4.2592666E-01
   25   7.2000000E+01  0.0000000E+00  6.6950327E+21  2.7743462E+19  4.0984840E-01
   26   7.5000000E+01  0.0000000E+00  6.5940985E+21  2.8066681E+19  3.7935156E-01
   27   7.8000000E+01  0.0000000E+00  6.4997893E+21  2.6113161E+19  3.7212253E-01
   28   8.1000000E+01  0.0000000E+00  6.4196557E+21  2.0832497E+19  3.6949180E-01
   29   8.4000000E+01  0.0000000E+00  6.3496803E+21  1.7985064E+19  3.6728858E-01
   30   8.7000000E+01  0.0000000E+00  6.2827148E+21  1.8888624E+19  3.2870078E-01
   31   9.0000000E+01  0.0000000E+00  6.2206702E+21  1.6479423E+19  3.0213423E-01
   32   9.3000000E+01  0.0000000E+00  6.1625153E+21  1.6337524E+19  3.0136734E-01
   33   9.6000000E+01  0.0000000E+00  6.1100716E+21  1.4093310E+19  2.9274555E-01
   34   9.9000000E+01  0.0000000E+00  6.0623769E+21  1.3266106E+19  2.8644939E-01
   35   1.0200000E+02  0.0000000E+00  6.0174496E+21  1.3221057E+19  2.6919295E-01
   36   1.0500000E+02  0.0000000E+00  5.9767844E+21  1.0530067E+19  2.5466751E-01
   37   1.0800000E+02  0.0000000E+00  5.9394508E+21  1.0494671E+19  2.4916898E-01
   38   1.1100000E+02  0.0000000E+00  5.9044067E+21  9.3559228E+18  2.3392179E-01
   39   1.1400000E+02  0.0000000E+00  5.8704353E+21  9.8319098E+18  2.2242964E-01
   40   1.1700000E+02  0.0000000E+00  5.8389368E+21  8.7799558E+18  2.1636892E-01
   41   1.2000000E+02  0.0000000E+00  5.8110173E+21  7.2812074E+18  2.1598253E-01
   42   1.2300000E+02  0.0000000E+00  5.7840220E+21  7.7684838E+18  2.0712052E-01
   43   1.2600000E+02  0.0000000E+00  5.7581050E+21  7.0915582E+18  1.8931685E-01
   44   1.2900000E+02  0.0000000E+00  5.7334890E+21  7.1769261E+18  1.8857275E-01
