# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 44,44 (PIXELS)
# TOTAL VALUE:  2.9744832E+25
# TOTAL STDEV:  3.3507595E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  9.6708384E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  9.6109293E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  9.2927686E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  9.0785706E+21  1.0000000E-33  4.8567457E-02
    5   1.2000000E+01  0.0000000E+00  8.8276619E+21  3.6792528E+19  5.7513618E-02
    6   1.5000000E+01  0.0000000E+00  8.4531765E+21  1.2387980E+20  9.7422007E-02
    7   1.8000000E+01  0.0000000E+00  8.0632314E+21  6.4124157E+19  1.9426019E-01
    8   2.1000000E+01  0.0000000E+00  7.7046879E+21  1.0027336E+20  2.5903621E-01
    9   2.4000000E+01  0.0000000E+00  7.3225127E+21  1.0515591E+20  2.9507125E-01
   10   2.7000000E+01  0.0000000E+00  6.9792934E+21  8.3701475E+19  3.8099982E-01
   11   3.0000000E+01  0.0000000E+00  6.6780037E+21  8.4404330E+19  4.0757866E-01
   12   3.3000000E+01  0.0000000E+00  6.4043739E+21  5.3341873E+19  4.1883419E-01
   13   3.6000000E+01  0.0000000E+00  6.1615725E+21  6.3465128E+19  4.3896576E-01
   14   3.9000000E+01  0.0000000E+00  5.9282716E+21  6.2967466E+19  4.4418517E-01
   15   4.2000000E+01  0.0000000E+00  5.7292248E+21  4.7528955E+19  4.6084741E-01
   16   4.5000000E+01  0.0000000E+00  5.5684150E+21  4.1518662E+19  4.6084741E-01
   17   4.8000000E+01  0.0000000E+00  5.4280563E+21  3.3052488E+19  4.6084741E-01
   18   5.1000000E+01  0.0000000E+00  5.3019528E+21  3.5063109E+19  4.1264814E-01
   19   5.4000000E+01  0.0000000E+00  5.1857883E+21  2.9983533E+19  3.9556740E-01
   20   5.7000000E+01  0.0000000E+00  5.0903977E+21  2.4345827E+19  3.8772873E-01
   21   6.0000000E+01  0.0000000E+00  5.0110169E+21  2.0276101E+19  3.8757822E-01
   22   6.3000000E+01  0.0000000E+00  4.9381412E+21  1.9745089E+19  3.4338526E-01
   23   6.6000000E+01  0.0000000E+00  4.8790754E+21  1.5150149E+19  3.0641630E-01
   24   6.9000000E+01  0.0000000E+00  4.8312887E+21  1.1669750E+19  3.0026302E-01
   25   7.2000000E+01  0.0000000E+00  4.7911665E+21  9.8286716E+18  2.5866808E-01
   26   7.5000000E+01  0.0000000E+00  4.7575868E+21  8.7044033E+18  2.2141956E-01
   27   7.8000000E+01  0.0000000E+00  4.7303711E+21  6.8443272E+18  1.9594503E-01
   28   8.1000000E+01  0.0000000E+00  4.7108989E+21  4.5312334E+18  1.7229309E-01
   29   8.4000000E+01  0.0000000E+00  4.6970994E+21  3.1921378E+18  1.4627239E-01
   30   8.7000000E+01  0.0000000E+00  4.6864844E+21  2.5990770E+18  1.0929716E-01
   31   9.0000000E+01  0.0000000E+00  4.6788714E+21  1.7089883E+18  8.0664102E-02
   32   9.3000000E+01  0.0000000E+00  4.6736401E+21  1.2401467E+18  6.4473925E-02
   33   9.6000000E+01  0.0000000E+00  4.6702312E+21  7.6461172E+17  4.7955910E-02
   34   9.9000000E+01  0.0000000E+00  4.6680479E+21  4.8753146E+17  3.4117182E-02
   35   1.0200000E+02  0.0000000E+00  4.6666606E+21  3.3816987E+17  2.2981838E-02
   36   1.0500000E+02  0.0000000E+00  4.6658065E+21  1.8932330E+17  1.5195850E-02
   37   1.0800000E+02  0.0000000E+00  4.6652716E+21  1.4195014E+17  9.9570773E-03
   38   1.1100000E+02  0.0000000E+00  4.6649331E+21  1.1727062E+17  6.3144035E-03
   39   1.1400000E+02  0.0000000E+00  4.6646777E+21  1.3431430E+17  4.0692204E-03
   40   1.1700000E+02  0.0000000E+00  4.6645077E+21  1.6258045E+17  2.6486250E-03
   41   1.2000000E+02  0.0000000E+00  4.6643829E+21  1.9869001E+17  2.0527315E-03
   42   1.2300000E+02  0.0000000E+00  4.6642476E+21  2.5450539E+17  1.4034973E-03
   43   1.2600000E+02  0.0000000E+00  3.4795006E+21  2.0341894E+21  1.4034973E-03
