! harvest_calib3.py -- the correction factor against the three quantities the reconstruction reports
!
! 2660 nodes measured, 0 not measured, 26001386 pixels
! 26001386 pixels in the histogram; pixels outside the range of each axis (below, above):
!   x from   20.0000 to   24.5000: 0 below, 0 above
!   y from    3.0000 to   50.0000: 0 below, 0 above
!   z from   -1.0000 to    1.0000: 0 below, 0 above
!   f from    0.5000 to    8.0428: 0 below, 0 above
! combined from: G0p98.txt.hist.npz G10.txt.hist.npz G102p4.txt.hist.npz G21p7.txt.hist.npz G222p2.txt.hist.npz G2p12.txt.hist.npz G47p1.txt.hist.npz G482p5.txt.hist.npz
! 8506 measured cells and 11438 cells interpolated along the temperature, gaps up to 0.35 of the temperature;
! the interpolated cells have a pixel count of 0
! x = log10 of the surface density of the finest image, cm^-2
! y = the temperature fitted at that resolution, K
! z = log10 of the ratio of the finest to the coarsest surface density
! f = the factor that restores the true surface density; f16 and f84 bracket its spread in the cell
!
!        x         y         z     pixels       f16         f       f84
    20.425     34.10    0.1500          0    0.9798    0.9912    0.9912
    20.425     34.30    0.1500          0    0.9792    0.9912    0.9912
    20.425     34.50    0.1500          0    0.9785    0.9912    0.9912
    20.425     34.70    0.1500         48    0.9779    0.9912    0.9912
    20.425     34.90    0.1500          0    0.9779    0.9907    0.9907
    20.425     35.10    0.1500          0    0.9779    0.9901    0.9901
    20.425     35.30    0.1500          0    0.9779    0.9896    0.9896
    20.425     35.50    0.1500          0    0.9779    0.9890    0.9890
    20.425     35.70    0.1500          0    0.9779    0.9885    0.9885
    20.425     35.90    0.1500          0    0.9779    0.9879    0.9879
    20.425     36.10    0.1500          0    0.9779    0.9873    0.9873
    20.425     36.30    0.1500          0    0.9779    0.9868    0.9868
    20.425     36.50    0.1500          0    0.9779    0.9862    0.9862
    20.425     36.70    0.1500          0    0.9779    0.9857    0.9857
    20.425     36.90    0.1500          0    0.9779    0.9851    0.9851
    20.425     37.10    0.1500          0    0.9779    0.9846    0.9846
    20.425     37.30    0.1500          0    0.9779    0.9840    0.9840
