# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: hi.surface.density.r13p5.fits
# ABOUT CENTRAL POSITION (X1,Y1): 48,48 (PIXELS)
# TOTAL VALUE:  1.5584133E+26
# TOTAL STDEV:  4.3478434E+23
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  2.8259561E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  2.8141234E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  2.7621178E+22  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  2.7294948E+22  1.0000000E-33  2.6910771E-02
    5   1.2000000E+01  0.0000000E+00  2.6936677E+22  5.5139454E+19  2.9302519E-02
    6   1.5000000E+01  0.0000000E+00  2.6463003E+22  1.4740175E+20  4.5928544E-02
    7   1.8000000E+01  0.0000000E+00  2.6026581E+22  6.7476381E+19  7.9505644E-02
    8   2.1000000E+01  0.0000000E+00  2.5647033E+22  1.0114413E+20  9.1208461E-02
    9   2.4000000E+01  0.0000000E+00  2.5276068E+22  9.8299827E+19  9.5299568E-02
   10   2.7000000E+01  0.0000000E+00  2.4972857E+22  7.2695038E+19  1.0246392E-01
   11   3.0000000E+01  0.0000000E+00  2.4721268E+22  6.6509770E+19  1.0246392E-01
   12   3.3000000E+01  0.0000000E+00  2.4519576E+22  3.6786953E+19  1.0246392E-01
   13   3.6000000E+01  0.0000000E+00  2.4359918E+22  3.9566666E+19  9.6104066E-02
   14   3.9000000E+01  0.0000000E+00  2.4220631E+22  3.6433901E+19  8.5952383E-02
   15   4.2000000E+01  0.0000000E+00  2.4114927E+22  2.4077919E+19  7.5078942E-02
   16   4.5000000E+01  0.0000000E+00  2.4040699E+22  1.9271865E+19  7.1640353E-02
   17   4.8000000E+01  0.0000000E+00  2.3980496E+22  1.3256328E+19  5.9019137E-02
   18   5.1000000E+01  0.0000000E+00  2.3933431E+22  1.2466469E+19  4.4682977E-02
   19   5.4000000E+01  0.0000000E+00  2.3896253E+22  9.1039669E+18  3.8850856E-02
   20   5.7000000E+01  0.0000000E+00  2.3870716E+22  5.7824849E+18  3.2405199E-02
   21   6.0000000E+01  0.0000000E+00  2.3854860E+22  3.5559971E+18  2.7197852E-02
   22   6.3000000E+01  0.0000000E+00  2.3845376E+22  1.7420808E+18  1.9776564E-02
   23   6.6000000E+01  0.0000000E+00  2.3843018E+22  3.2724647E+17  1.2954229E-02
   24   6.9000000E+01  0.0000000E+00  2.3846139E+22  1.4414396E+18  8.1499416E-03
   25   7.2000000E+01  0.0000000E+00  2.3853741E+22  2.5909417E+18  2.1256374E-03
   26   7.5000000E+01  0.0000000E+00  2.3865118E+22  3.6817737E+18 -2.9443135E-03
   27   7.8000000E+01  0.0000000E+00  2.3878964E+22  4.1787703E+18 -7.4894672E-03
   28   8.1000000E+01  0.0000000E+00  2.3892895E+22  3.6481049E+18 -1.1681012E-02
   29   8.4000000E+01  0.0000000E+00  2.3905086E+22  2.9838922E+18 -1.4025900E-02
   30   8.7000000E+01  0.0000000E+00  2.3915541E+22  2.6965735E+18 -1.4025900E-02
   31   9.0000000E+01  0.0000000E+00  2.3923882E+22  1.9970514E+18 -1.2460304E-02
   32   9.3000000E+01  0.0000000E+00  2.3930055E+22  1.4846630E+18 -1.0285782E-02
   33   9.6000000E+01  0.0000000E+00  2.3934114E+22  8.7568367E+17 -7.8689752E-03
   34   9.9000000E+01  0.0000000E+00  2.3936553E+22  5.0064169E+17 -5.3412485E-03
   35   1.0200000E+02  0.0000000E+00  2.3938082E+22  4.9335226E+17 -3.3122423E-03
   36   1.0500000E+02  0.0000000E+00  2.3939082E+22  3.0590868E+17 -2.1396318E-03
   37   1.0800000E+02  0.0000000E+00  2.3939313E+22  3.6154988E+17 -1.4402557E-03
   38   1.1100000E+02  0.0000000E+00  2.3939000E+22  4.0237138E+17 -3.4265843E-04
   39   1.1400000E+02  0.0000000E+00  2.3938575E+22  4.7209454E+17  4.7598246E-04
   40   1.1700000E+02  0.0000000E+00  2.3938126E+22  7.9826098E+17  6.6652478E-04
   41   1.2000000E+02  0.0000000E+00  2.3938048E+22  1.3894936E+18  6.6652478E-04
   42   1.2300000E+02  0.0000000E+00  2.3938106E+22  2.2990856E+18  6.6652478E-04
   43   1.2600000E+02  0.0000000E+00  1.7857508E+22  1.0439876E+22  7.2168732E-04
   44   1.2900000E+02  0.0000000E+00  1.5610171E+22  1.1420766E+22  5.7160423E+00
   45   1.3200000E+02  0.0000000E+00  1.3055298E+22  1.1940438E+22  7.7743565E+00
   46   1.3500000E+02  0.0000000E+00  1.1414508E+22  1.1977125E+22  7.7743565E+00
   47   1.3800000E+02  0.0000000E+00  1.0449528E+22  1.1890820E+22  5.9764925E+00
