# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r250.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 54,54 (PIXELS)
# TOTAL VALUE:  3.9500629E+25
# TOTAL STDEV:  3.1181635E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  6.5618539E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  6.5545085E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  6.5149922E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  6.4859463E+21  1.0000000E-33  8.7241440E-03
    5   1.2000000E+01  0.0000000E+00  6.4495380E+21  5.6244837E+18  1.1020171E-02
    6   1.5000000E+01  0.0000000E+00  6.3910893E+21  2.0028290E+19  1.9567492E-02
    7   1.8000000E+01  0.0000000E+00  6.3239522E+21  1.1802521E+19  4.0797892E-02
    8   2.1000000E+01  0.0000000E+00  6.2541736E+21  2.0469954E+19  5.7921649E-02
    9   2.4000000E+01  0.0000000E+00  6.1712717E+21  2.4140441E+19  7.1977247E-02
   10   2.7000000E+01  0.0000000E+00  6.0867837E+21  2.2489049E+19  9.9932174E-02
   11   3.0000000E+01  0.0000000E+00  6.0017245E+21  2.5506825E+19  1.1703824E-01
   12   3.3000000E+01  0.0000000E+00  5.9145543E+21  1.8541657E+19  1.3356971E-01
   13   3.6000000E+01  0.0000000E+00  5.8254827E+21  2.5215755E+19  1.5350615E-01
   14   3.9000000E+01  0.0000000E+00  5.7263031E+21  2.8880221E+19  1.7439413E-01
   15   4.2000000E+01  0.0000000E+00  5.6297522E+21  2.5170748E+19  2.1453202E-01
   16   4.5000000E+01  0.0000000E+00  5.5406897E+21  2.4800928E+19  2.2945869E-01
   17   4.8000000E+01  0.0000000E+00  5.4522611E+21  2.2261572E+19  2.3113157E-01
   18   5.1000000E+01  0.0000000E+00  5.3635273E+21  2.6317348E+19  2.4928663E-01
   19   5.4000000E+01  0.0000000E+00  5.2719170E+21  2.5377788E+19  2.7065834E-01
   20   5.7000000E+01  0.0000000E+00  5.1866463E+21  2.3052239E+19  3.0140427E-01
   21   6.0000000E+01  0.0000000E+00  5.1081375E+21  2.1400194E+19  3.0140427E-01
   22   6.3000000E+01  0.0000000E+00  5.0266848E+21  2.3805758E+19  3.0160147E-01
   23   6.6000000E+01  0.0000000E+00  4.9512338E+21  2.0518578E+19  3.2510495E-01
   24   6.9000000E+01  0.0000000E+00  4.8813763E+21  1.8255952E+19  3.2510495E-01
   25   7.2000000E+01  0.0000000E+00  4.8131295E+21  1.8394850E+19  3.2945508E-01
   26   7.5000000E+01  0.0000000E+00  4.7440081E+21  1.9846550E+19  3.3082341E-01
   27   7.8000000E+01  0.0000000E+00  4.6749641E+21  1.9728181E+19  3.5434652E-01
   28   8.1000000E+01  0.0000000E+00  4.6121549E+21  1.6745181E+19  3.5840406E-01
   29   8.4000000E+01  0.0000000E+00  4.5533517E+21  1.5557990E+19  3.5840406E-01
   30   8.7000000E+01  0.0000000E+00  4.4925682E+21  1.7797555E+19  3.7380481E-01
   31   9.0000000E+01  0.0000000E+00  4.4310960E+21  1.6975025E+19  3.8297401E-01
   32   9.3000000E+01  0.0000000E+00  4.3673889E+21  1.8716658E+19  4.0639943E-01
   33   9.6000000E+01  0.0000000E+00  4.3038368E+21  1.7693959E+19  4.4165062E-01
   34   9.9000000E+01  0.0000000E+00  4.2408102E+21  1.7937793E+19  4.6170105E-01
   35   1.0200000E+02  0.0000000E+00  4.1786397E+21  1.8140647E+19  4.7942046E-01
   36   1.0500000E+02  0.0000000E+00  4.1230541E+21  1.3418821E+19  4.7942046E-01
   37   1.0800000E+02  0.0000000E+00  4.0768667E+21  1.1586023E+19  4.7942046E-01
   38   1.1100000E+02  0.0000000E+00  4.0412663E+21  7.9933514E+18  4.6197678E-01
   39   1.1400000E+02  0.0000000E+00  4.0162204E+21  5.6304905E+18  3.9989687E-01
   40   1.1700000E+02  0.0000000E+00  4.0013773E+21  2.9556496E+18  3.2010897E-01
   41   1.2000000E+02  0.0000000E+00  3.9939942E+21  1.2419467E+18  2.3311729E-01
   42   1.2300000E+02  0.0000000E+00  3.9906049E+21  5.6687689E+17  1.4254329E-01
   43   1.2600000E+02  0.0000000E+00  3.9893577E+21  1.5629200E+17  7.2945969E-02
   44   1.2900000E+02  0.0000000E+00  3.9891063E+21  1.8617646E+16  3.4381250E-02
   45   1.3200000E+02  0.0000000E+00  3.9892152E+21  5.4395243E+16  1.2971203E-02
   46   1.3500000E+02  0.0000000E+00  3.9894170E+21  6.0848859E+16  2.6782269E-03
   47   1.3800000E+02  0.0000000E+00  3.9896331E+21  6.2959571E+16 -1.1866245E-03
   48   1.4100000E+02  0.0000000E+00  3.9898411E+21  5.5452625E+16 -2.2514416E-03
   49   1.4400000E+02  0.0000000E+00  3.9900348E+21  5.1421889E+16 -2.3054031E-03
   50   1.4700000E+02  0.0000000E+00  3.9902186E+21  4.8749602E+16 -2.3054031E-03
   51   1.5000000E+02  0.0000000E+00  3.9904130E+21  9.0370934E+16 -2.3054031E-03
   52   1.5300000E+02  0.0000000E+00  3.9906284E+21  1.8889619E+17 -2.3054031E-03
