# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 44,44 (PIXELS)
# TOTAL VALUE:  3.3573921E+25
# TOTAL STDEV:  3.7291194E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  1.2316896E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  1.2228495E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  1.1733430E+22  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  1.1411296E+22  1.0000000E-33  5.9622072E-02
    5   1.2000000E+01  0.0000000E+00  1.1038505E+22  5.2422284E+19  6.8657561E-02
    6   1.5000000E+01  0.0000000E+00  1.0470917E+22  1.8980740E+20  1.1545431E-01
    7   1.8000000E+01  0.0000000E+00  9.8851148E+21  9.5585452E+19  2.3656546E-01
    8   2.1000000E+01  0.0000000E+00  9.3569425E+21  1.4943209E+20  3.1576898E-01
    9   2.4000000E+01  0.0000000E+00  8.7926944E+21  1.5703543E+20  3.5621956E-01
   10   2.7000000E+01  0.0000000E+00  8.2919947E+21  1.1936698E+20  4.6578854E-01
   11   3.0000000E+01  0.0000000E+00  7.8612146E+21  1.1850318E+20  4.9778511E-01
   12   3.3000000E+01  0.0000000E+00  7.4713677E+21  7.4322120E+19  5.0635122E-01
   13   3.6000000E+01  0.0000000E+00  7.1305771E+21  8.7379626E+19  5.3365815E-01
   14   3.9000000E+01  0.0000000E+00  6.8124477E+21  8.5362401E+19  5.3654943E-01
   15   4.2000000E+01  0.0000000E+00  6.5414963E+21  6.3321592E+19  5.4765432E-01
   16   4.5000000E+01  0.0000000E+00  6.3261459E+21  5.4066301E+19  5.4765432E-01
   17   4.8000000E+01  0.0000000E+00  6.1440008E+21  4.3175468E+19  5.4765432E-01
   18   5.1000000E+01  0.0000000E+00  5.9800321E+21  4.5155292E+19  4.8519115E-01
   19   5.4000000E+01  0.0000000E+00  5.8308088E+21  3.8022195E+19  4.5267651E-01
   20   5.7000000E+01  0.0000000E+00  5.7118170E+21  3.0771390E+19  4.4619132E-01
   21   6.0000000E+01  0.0000000E+00  5.6117472E+21  2.5409852E+19  4.4210855E-01
   22   6.3000000E+01  0.0000000E+00  5.5209139E+21  2.4422601E+19  3.8135012E-01
   23   6.6000000E+01  0.0000000E+00  5.4486033E+21  1.9044304E+19  3.4458809E-01
   24   6.9000000E+01  0.0000000E+00  5.3898939E+21  1.4655657E+19  3.3446740E-01
   25   7.2000000E+01  0.0000000E+00  5.3403347E+21  1.2011903E+19  2.8340689E-01
   26   7.5000000E+01  0.0000000E+00  5.2997039E+21  1.0648101E+19  2.4371601E-01
   27   7.8000000E+01  0.0000000E+00  5.2664051E+21  8.3492083E+18  2.1704538E-01
   28   8.1000000E+01  0.0000000E+00  5.2424650E+21  5.4938506E+18  1.8709006E-01
   29   8.4000000E+01  0.0000000E+00  5.2258641E+21  3.9660545E+18  1.6070494E-01
   30   8.7000000E+01  0.0000000E+00  5.2128253E+21  3.1904097E+18  1.2072408E-01
   31   9.0000000E+01  0.0000000E+00  5.2033872E+21  2.0794266E+18  8.7210626E-02
   32   9.3000000E+01  0.0000000E+00  5.1969672E+21  1.5637622E+18  7.1190985E-02
   33   9.6000000E+01  0.0000000E+00  5.1926968E+21  9.8168151E+17  5.3454561E-02
   34   9.9000000E+01  0.0000000E+00  5.1898685E+21  6.2899276E+17  3.7651091E-02
   35   1.0200000E+02  0.0000000E+00  5.1880472E+21  4.5927010E+17  2.5892417E-02
   36   1.0500000E+02  0.0000000E+00  5.1868538E+21  2.6763192E+17  1.7704757E-02
   37   1.0800000E+02  0.0000000E+00  5.1860523E+21  2.0721642E+17  1.1757888E-02
   38   1.1100000E+02  0.0000000E+00  5.1854971E+21  1.7473366E+17  7.9359222E-03
   39   1.1400000E+02  0.0000000E+00  5.1850457E+21  2.0796377E+17  5.4861525E-03
   40   1.1700000E+02  0.0000000E+00  5.1847140E+21  2.6903663E+17  3.9069358E-03
   41   1.2000000E+02  0.0000000E+00  5.1844686E+21  3.5342036E+17  3.2649093E-03
   42   1.2300000E+02  0.0000000E+00  5.1842200E+21  4.8168689E+17  2.4624900E-03
   43   1.2600000E+02  0.0000000E+00  3.8672314E+21  2.2608650E+21  2.4624900E-03
