# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r250.cfg.00.tempers.fits
# ABOUT CENTRAL POSITION (X1,Y1): 44,44 (PIXELS)
# TOTAL VALUE:  1.1231448E+05
# TOTAL STDEV:  1.4112649E+02
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  1.4582946E+01  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  1.4624794E+01  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  1.4845318E+01  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  1.4994178E+01  1.0000000E-33 -1.0000000E-33
    5   1.2000000E+01  0.0000000E+00  1.5166278E+01  2.4043655E-02 -2.1591701E-02
    6   1.5000000E+01  0.0000000E+00  1.5424534E+01  8.5781270E-02 -2.4607448E-02
    7   1.8000000E+01  0.0000000E+00  1.5699676E+01  4.6730144E-02 -3.9670188E-02
    8   2.1000000E+01  0.0000000E+00  1.5956930E+01  7.4252974E-02 -7.5668589E-02
    9   2.4000000E+01  0.0000000E+00  1.6241258E+01  8.0708671E-02 -9.6975686E-02
   10   2.7000000E+01  0.0000000E+00  1.6516063E+01  6.8142813E-02 -1.0543668E-01
   11   3.0000000E+01  0.0000000E+00  1.6769340E+01  7.4072768E-02 -1.3226528E-01
   12   3.3000000E+01  0.0000000E+00  1.7013767E+01  5.0661226E-02 -1.4245345E-01
   13   3.6000000E+01  0.0000000E+00  1.7255321E+01  6.5870500E-02 -1.4444500E-01
   14   3.9000000E+01  0.0000000E+00  1.7506774E+01  7.1834199E-02 -1.5182649E-01
   15   4.2000000E+01  0.0000000E+00  1.7738558E+01  5.9104297E-02 -1.6202171E-01
   16   4.5000000E+01  0.0000000E+00  1.7956167E+01  5.7293254E-02 -1.7672762E-01
   17   4.8000000E+01  0.0000000E+00  1.8165132E+01  5.4235651E-02 -1.7748158E-01
   18   5.1000000E+01  0.0000000E+00  1.8371162E+01  6.3946290E-02 -1.7748158E-01
   19   5.4000000E+01  0.0000000E+00  1.8598270E+01  6.4087131E-02 -1.7927754E-01
   20   5.7000000E+01  0.0000000E+00  1.8817826E+01  5.9672705E-02 -1.8603394E-01
   21   6.0000000E+01  0.0000000E+00  1.9014621E+01  5.4349797E-02 -2.0282550E-01
   22   6.3000000E+01  0.0000000E+00  1.9219925E+01  5.7398052E-02 -2.1495385E-01
   23   6.6000000E+01  0.0000000E+00  1.9387029E+01  4.1895510E-02 -2.0282550E-01
   24   6.9000000E+01  0.0000000E+00  1.9504991E+01  2.6488582E-02 -1.8608590E-01
   25   7.2000000E+01  0.0000000E+00  1.9585192E+01  1.7467566E-02 -1.3646644E-01
   26   7.5000000E+01  0.0000000E+00  1.9634441E+01  1.0053766E-02 -9.6415609E-02
   27   7.8000000E+01  0.0000000E+00  1.9657848E+01  4.5346069E-03 -6.1521900E-02
   28   8.1000000E+01  0.0000000E+00  1.9667380E+01  1.8112905E-03 -3.0376994E-02
   29   8.4000000E+01  0.0000000E+00  1.9671554E+01  6.7669035E-04 -1.2845359E-02
   30   8.7000000E+01  0.0000000E+00  1.9673491E+01  4.0197914E-04 -5.8344912E-03
   31   9.0000000E+01  0.0000000E+00  1.9674641E+01  2.7234449E-04 -2.8063605E-03
   32   9.3000000E+01  0.0000000E+00  1.9675558E+01  2.4850570E-04 -1.7232997E-03
   33   9.6000000E+01  0.0000000E+00  1.9676349E+01  2.1472552E-04 -1.4218968E-03
   34   9.9000000E+01  0.0000000E+00  1.9677086E+01  2.0634095E-04 -1.2663884E-03
   35   1.0200000E+02  0.0000000E+00  1.9677798E+01  2.1413931E-04 -1.2170814E-03
   36   1.0500000E+02  0.0000000E+00  1.9678470E+01  1.7881120E-04 -1.2119435E-03
   37   1.0800000E+02  0.0000000E+00  1.9679124E+01  1.8610285E-04 -1.1791473E-03
   38   1.1100000E+02  0.0000000E+00  1.9679760E+01  1.7231565E-04 -1.1791448E-03
   39   1.1400000E+02  0.0000000E+00  1.9680392E+01  1.8804318E-04 -1.1791448E-03
   40   1.1700000E+02  0.0000000E+00  1.9680986E+01  1.8017012E-04 -1.1787788E-03
   41   1.2000000E+02  0.0000000E+00  1.9681499E+01  1.8850311E-04 -1.1622145E-03
   42   1.2300000E+02  0.0000000E+00  1.9681978E+01  2.7868850E-04 -1.0303253E-03
   43   1.2600000E+02  0.0000000E+00  1.4683872E+01  8.5845009E+00 -9.8570726E-04
