! harvest_calib3.py -- the correction factor against the three quantities the reconstruction reports
!
! 334 nodes measured, 0 not measured, 4046078 pixels
! 4046078 pixels in the histogram; pixels outside the range of each axis (below, above):
!   x from   20.0000 to   24.5000: 0 below, 0 above
!   y from    3.0000 to   50.0000: 0 below, 0 above
!   z from   -1.0000 to    1.0000: 0 below, 0 above
!   f from    0.5000 to    8.0428: 0 below, 0 above
! x = log10 of the surface density of the finest image, cm^-2
! y = the temperature fitted at that resolution, K
! z = log10 of the ratio of the finest to the coarsest surface density
! f = the factor that restores the true surface density; f16 and f84 bracket its spread in the cell
!
!        x         y         z     pixels       f16         f       f84
    20.725     15.70   -0.1500        116    0.7457    0.8199    0.8656
    20.725     15.70   -0.0750         36    0.7559    0.7873    0.7980
    20.725     15.70    0.0100         20    0.8656    0.8656    0.8894
    20.725     15.70    0.0350         32    0.8774    0.8894    1.0607
    20.725     15.90   -0.1500        300    0.8656    0.8774    0.8894
    20.725     16.10   -0.0750        328    0.9517    0.9517    0.9779
    20.725     16.10   -0.0350        584    0.9647    0.9779    0.9912
    20.725     16.10    0.1500         48    0.9912    0.9912    0.9912
    20.725     16.30   -0.0350        104    0.9647    0.9647    0.9779
    20.725     16.30   -0.0100      16444    1.0048    1.0048    1.0048
    20.725     16.30    0.0100      28889    1.0048    1.0048    1.0048
    20.725     16.50   -0.0100       5952    1.0048    1.0048    1.0048
    20.725     16.50    0.0100      15056    1.0048    1.0048    1.0048
    20.775     15.10   -0.1500         28    0.6512    0.6512    0.6512
    20.775     15.30   -0.1500         76    0.6691    0.6783    0.6969
    20.775     15.30    0.0350         20    1.0899    1.1351    1.1351
    20.775     15.50   -0.6000         52    0.7767    0.7767    0.7873
    20.775     15.50   -0.1500         36    0.7064    0.8089    0.8089
    20.775     15.70   -0.1500        240    0.8656    0.8774    0.9015
    20.775     15.70   -0.0750         40    0.8894    0.8894    0.9015
    20.775     15.90   -0.1500         88    0.8774    0.8894    0.8894
    20.775     15.90   -0.0100         20    0.9517    0.9517    0.9517
    20.775     15.90    0.0350         28    0.9389    0.9647    0.9647
    20.775     16.10   -0.0350        664    0.9779    0.9912    1.0048
    20.775     16.10   -0.0100        204    1.0048    1.0185    1.0185
    20.775     16.10    0.0100        432    1.0048    1.0048    1.0048
    20.775     16.10    0.0750         60    0.9912    0.9912    0.9912
    20.775     16.10    0.1500        140    0.9912    0.9912    1.0048
    20.775     16.30   -0.0100      18156    1.0048    1.0048    1.0048
    20.775     16.30    0.0100      18760    1.0048    1.0048    1.0048
    20.775     16.30    0.0350        168    1.0048    1.0048    1.0048
    20.825     14.90   -0.1500         20    0.6253    0.6691    0.6691
    20.825     15.10   -0.6000         36    0.7064    0.7160    0.7559
    20.825     15.10   -0.1500         52    0.6425    0.6601    0.6601
    20.825     15.30   -0.6000         44    0.7662    0.7662    0.7873
    20.825     15.50   -0.1500         60    0.8089    0.8894    0.8894
    20.825     15.70   -0.1500        140    0.8894    0.9138    0.9138
    20.825     15.70   -0.0750         76    0.9015    0.9138    0.9263
    20.825     15.90    0.0100         44    0.9779    0.9912    1.0048
    20.825     15.90    0.0750        208    0.9779    0.9912    1.0048
    20.825     16.10   -0.0350        236    1.0048    1.0048    1.0185
    20.825     16.10   -0.0100       7696    1.0048    1.0048    1.0048
    20.825     16.10    0.0100       4660    1.0048    1.0048    1.0048
    20.825     16.10    0.0350        192    1.0048    1.0048    1.0048
    20.825     16.10    0.0750         44    0.9912    0.9912    0.9912
    20.825     16.10    0.1500         36    1.0048    1.0048    1.0048
    20.825     16.30   -0.0100       4164    1.0048    1.0048    1.0048
    20.825     16.30    0.0100       9296    1.0048    1.0048    1.0048
    20.825     16.30    0.0350        312    1.0048    1.0048    1.0048
    20.875     14.70   -0.1500         40    0.6253    0.6338    0.6691
    20.875     14.90   -0.6000         32    0.6969    0.7064    0.7064
    20.875     14.90   -0.1500         24    0.6338    0.6425    0.6691
    20.875     15.10   -0.6000         32    0.7559    0.7559    0.7873
    20.875     15.50   -0.1500        140    0.9015    0.9138    0.9389
    20.875     15.70   -0.1500        316    0.9263    0.9647    0.9779
    20.875     15.70   -0.0750       1068    0.9517    0.9647    0.9779
    20.875     15.70   -0.0350       1284    0.9647    0.9779    0.9779
    20.875     15.70   -0.0100        420    0.9389    0.9912    0.9912
    20.875     15.70    0.0100         96    0.9389    0.9517    0.9779
    20.875     15.70    0.0750         76    0.9912    1.0324    1.1506
    20.875     15.90   -0.1500        148    0.9779    0.9779    0.9912
    20.875     15.90   -0.0750       1576    0.9912    0.9912    0.9912
    20.875     15.90   -0.0350       4648    0.9912    0.9912    1.0048
    20.875     15.90   -0.0100      43020    1.0048    1.0048    1.0048
    20.875     15.90    0.0100      88700    1.0048    1.0048    1.0048
    20.875     15.90    0.0350         20    1.0048    1.0048    1.0185
    20.875     15.90    0.0750         88    0.9647    1.0185    1.0464
    20.875     16.10   -0.0100       6944    1.0048    1.0048    1.0048
    20.875     16.10    0.0100      11000    1.0048    1.0048    1.0048
    20.875     16.10    0.0350        120    1.0048    1.0048    1.0048
    20.925     14.50   -0.0750         28    0.6338    0.6425    0.6512
    20.925     14.70   -0.0750         20    0.6512    0.6512    0.6512
    20.925     15.10   -0.6000         28    0.7767    0.7873    0.7873
    20.925     15.10    0.0100         20    0.8540    0.8656    0.8894
    20.925     15.30   -0.0750         44    0.8540    0.8774    0.8774
    20.925     15.50   -0.1500        456    0.8894    0.9138    0.9389
    20.925     15.50   -0.0750        540    0.8774    0.9138    0.9263
    20.925     15.50   -0.0350         44    0.8656    0.8894    0.9015
    20.925     15.50   -0.0100        100    0.8894    0.9138    0.9138
    20.925     15.50    0.0100         88    0.9015    0.9138    0.9647
    20.925     15.50    0.0750         32    1.2147    1.3537    1.6145
    20.925     15.70   -0.1500        176    0.9263    0.9389    0.9517
    20.925     15.70   -0.0750        904    0.9263    0.9389    0.9517
    20.925     15.70   -0.0350       2548    0.9647    0.9779    0.9779
    20.925     15.70   -0.0100       9520    1.0048    1.0048    1.0048
    20.925     15.70    0.0100       6608    0.9912    1.0048    1.0048
    20.925     15.70    0.0350         32    0.9912    1.0048    1.0324
    20.925     15.70    0.1500         29    1.0324    1.1351    1.3175
    20.925     15.90   -0.0100      53824    1.0048    1.0048    1.0048
    20.925     15.90    0.0100     108812    1.0048    1.0048    1.0048
    20.925     15.90    0.0350        164    1.0048    1.0185    1.0185
    20.925     15.90    0.0750         80    1.0048    1.0048    1.0185
    20.925     16.10   -0.0100       5680    1.0048    1.0048    1.0048
    20.925     16.10    0.0100       1404    1.0048    1.0048    1.0048
    20.925     16.10    0.0350         32    1.0048    1.0048    1.0048
    20.975     14.90   -0.1500         36    0.7767    0.7980    0.7980
    20.975     15.10   -0.1500         24    0.7980    0.7980    0.8089
    20.975     15.10   -0.0750         48    0.7767    0.7767    0.8894
    20.975     15.30   -0.1500        188    0.8311    0.8540    0.8656
    20.975     15.30   -0.0750        220    0.7980    0.8774    0.9647
    20.975     15.30   -0.0350         72    0.8425    0.8540    0.8540
    20.975     15.30    0.0100         48    0.8774    0.9138    0.9389
    20.975     15.30    0.0350         48    0.9779    1.0464    1.0899
    20.975     15.30    0.0750         20    1.1822    1.2147    2.0605
    20.975     15.50   -0.1500        100    0.8894    0.9389    0.9517
    20.975     15.50   -0.0750        652    0.9138    0.9263    0.9517
    20.975     15.50   -0.0100         96    0.9647    0.9779    1.0048
    20.975     15.50    0.0100         28    0.9138    0.9517    0.9647
    20.975     15.50    0.0350         24    0.9779    0.9779    1.0752
    20.975     15.70   -0.0350        732    0.9779    0.9912    0.9912
    20.975     15.70   -0.0100      28568    1.0048    1.0048    1.0048
    20.975     15.70    0.0100      46125    1.0048    1.0048    1.0048
    20.975     15.70    0.0350        172    1.0185    1.0185    1.0185
    20.975     15.90   -0.0100       7564    1.0048    1.0048    1.0048
    20.975     15.90    0.0100       3661    1.0048    1.0048    1.0185
    20.975     15.90    0.0350        312    1.0048    1.0185    1.0185
    20.975     15.90    0.0750         64    1.0048    1.0048    1.0048
    21.025     14.30   -0.0750         24    0.7357    0.7457    0.7559
    21.025     14.70   -0.1500         48    0.7980    0.8089    0.8199
    21.025     14.90   -0.1500         20    0.7873    0.7873    0.7873
    21.025     14.90   -0.0750         60    0.7457    0.7457    0.7662
    21.025     14.90    0.0750         32    1.0048    1.0324    1.8740
    21.025     15.10   -0.1500        112    0.8089    0.8311    0.8425
    21.025     15.10   -0.0750         84    0.7559    0.7662    0.8774
    21.025     15.10   -0.0100         52    0.8425    0.8774    0.9517
    21.025     15.10    0.0350         32    1.0048    1.0324    1.4884
    21.025     15.10    0.0750         28    1.0752    1.3355    1.4486
    21.025     15.30   -0.1500         24    0.8540    0.8540    0.8540
    21.025     15.30   -0.0750        508    0.9263    0.9389    0.9912
    21.025     15.30   -0.0350         80    0.9517    0.9517    0.9517
    21.025     15.30    0.1500         57    1.0048    1.0048    1.0048
    21.025     15.50   -0.0750         80    0.9389    0.9389    0.9912
    21.025     15.50   -0.0100        912    1.0048    1.0185    1.0185
    21.025     15.50    0.0100       1836    1.0048    1.0048    1.0185
    21.025     15.50    0.0350         40    1.0048    1.0048    1.0048
    21.025     15.70   -0.0100      18356    1.0048    1.0048    1.0185
    21.025     15.70    0.0100      22072    1.0048    1.0048    1.0048
    21.025     15.70    0.0350        648    1.0185    1.0185    1.0185
    21.025     15.70    0.1500         32    1.0185    1.0185    1.0185
    21.025     15.90    0.0100       1756    1.0185    1.0185    1.0185
    21.025     15.90    0.0350         56    1.0185    1.0185    1.0185
    21.075     14.30   -0.1500         24    0.7258    0.7357    0.7357
    21.075     14.70   -0.1500         32    0.7662    0.8199    0.8311
    21.075     14.70   -0.0750         96    0.7258    0.7357    0.7559
    21.075     14.90   -0.1500        108    0.7767    0.8199    0.8425
    21.075     14.90    0.0100         20    0.9015    0.9015    0.9263
    21.075     15.10   -0.0750         40    0.8894    0.9647    0.9647
    21.075     15.10   -0.0350         36    0.9015    0.9138    0.9138
    21.075     15.10   -0.0100         20    0.8774    0.9779    0.9779
    21.075     15.30   -0.0750        312    0.9517    0.9647    1.0185
    21.075     15.30   -0.0350        180    0.9779    0.9912    1.0185
    21.075     15.30    0.0750        104    1.0048    1.0048    1.0048
    21.075     15.30    0.1500        156    1.0048    1.0048    1.0048
    21.075     15.50   -0.0100      13144    1.0048    1.0048    1.0048
    21.075     15.50    0.0100      11368    1.0048    1.0048    1.0185
    21.075     15.50    0.0350        340    1.0048    1.0048    1.0185
    21.075     15.50    0.1500         24    1.0185    1.0185    1.0185
    21.075     15.70   -0.0100       1900    1.0048    1.0185    1.0185
    21.075     15.70    0.0100       5272    1.0048    1.0048    1.0185
    21.075     15.70    0.0350        269    1.0185    1.0185    1.0185
    21.075     15.70    0.1500         20    1.0185    1.0185    1.0185
    21.125     14.50   -0.1500         48    0.7662    0.8311    0.8656
    21.125     14.50   -0.0350         32    0.7457    0.7559    0.7767
    21.125     14.50    0.1500         20    2.0327    2.1460    3.2663
    21.125     14.70   -0.1500         56    0.7662    0.8425    0.8425
    21.125     14.90    0.0350         20    0.9389    0.9779    1.0185
    21.125     15.10   -0.0750        208    0.9647    0.9912    0.9912
    21.125     15.10   -0.0350         84    0.9912    0.9912    1.0324
    21.125     15.10    0.0100         44    1.0048    1.0048    1.0185
    21.125     15.10    0.0750        224    1.0048    1.0048    1.0048
    21.125     15.10    0.1500         24    1.0048    1.0048    1.0048
    21.125     15.30   -0.0750         88    0.9647    0.9912    1.0324
    21.125     15.30   -0.0350         72    1.0324    1.0324    1.0324
    21.125     15.30   -0.0100       3028    1.0185    1.0185    1.0185
    21.125     15.30    0.0100       2764    1.0185    1.0185    1.0185
    21.125     15.30    0.0350        124    1.0185    1.0185    1.0185
    21.125     15.30    0.0750         60    1.0048    1.0185    1.0185
    21.125     15.30    0.1500         32    1.0048    1.0048    1.0324
    21.125     15.50   -0.0100      11544    1.0048    1.0048    1.0185
    21.125     15.50    0.0100       5181    1.0048    1.0185    1.0185
    21.125     15.50    0.0350        252    1.0048    1.0185    1.0185
    21.125     15.50    0.1500         45    1.0185    1.0185    1.0185
    21.175     14.30   -0.0350         32    0.7767    0.7873    0.8089
    21.175     14.30   -0.0100         36    0.7980    0.8311    0.8311
    21.175     14.50   -0.1500         24    0.7662    0.7767    0.8311
    21.175     14.50   -0.0750         32    0.8656    0.8894    0.8894
    21.175     14.50   -0.0350         24    0.7873    0.7873    0.7980
    21.175     14.70   -0.1500         40    0.8425    0.8540    0.8540
    21.175     14.70    0.1500         20    1.1198    1.1351    1.2312
    21.175     14.90   -0.0750        772    0.9647    0.9779    0.9912
    21.175     14.90   -0.0350       4372    0.9779    0.9912    1.0048
    21.175     14.90   -0.0100     124200    1.0048    1.0048    1.0048
    21.175     14.90    0.0100     216232    1.0048    1.0048    1.0048
    21.175     14.90    0.0350         20    1.0048    1.0048    1.0185
    21.175     14.90    0.0750        165    1.0185    1.0607    1.1663
    21.175     15.10   -0.0750         76    0.9912    0.9912    1.0048
    21.175     15.10   -0.0350        276    1.0048    1.0185    1.0324
    21.175     15.10   -0.0100        448    1.0185    1.0185    1.0185
    21.175     15.10    0.0100        748    0.9912    1.0185    1.0185
    21.175     15.10    0.0750         76    1.0185    1.0324    1.0324
    21.175     15.30   -0.0100       9568    1.0048    1.0185    1.0185
    21.175     15.30    0.0100       5829    1.0185    1.0185    1.0185
    21.175     15.30    0.0350        236    1.0048    1.0185    1.0185
    21.175     15.30    0.0750         84    1.0185    1.0324    1.0324
    21.175     15.50    0.0100        796    1.0185    1.0185    1.0185
    21.225     13.50    0.0750         20    1.1663    1.2147    1.2147
    21.225     13.90    0.0750         20    1.1198    1.1663    1.1663
    21.225     14.30   -0.1500         20    0.7873    0.7873    0.7873
    21.225     14.30   -0.0750         36    0.8540    0.8774    0.9263
    21.225     14.50   -0.1500         20    0.8656    0.8894    0.8894
    21.225     14.50   -0.0750         76    0.8656    0.8774    0.9015
    21.225     14.50   -0.0350         44    0.8540    0.8656    0.8656
    21.225     14.50    0.0100         24    0.9138    1.0048    1.0185
    21.225     14.70   -0.1500         60    0.8894    0.9015    0.9263
    21.225     14.70   -0.0750        848    0.9263    0.9517    0.9647
    21.225     14.70   -0.0350        664    0.9015    0.9389    0.9647
    21.225     14.70   -0.0100        104    0.9015    0.9138    0.9138
    21.225     14.70    0.0100        152    0.9389    0.9647    0.9912
    21.225     14.70    0.0350         84    1.0048    1.0464    1.1198
    21.225     14.70    0.0750         61    1.0899    1.2312    1.6589
    21.225     14.90   -0.0750        260    0.9647    0.9647    0.9779
    21.225     14.90   -0.0350        276    0.9647    0.9912    1.0324
    21.225     14.90   -0.0100      47232    1.0048    1.0048    1.0048
    21.225     14.90    0.0100      77201    1.0048    1.0048    1.0048
    21.225     14.90    0.0350         28    1.0324    1.0464    1.0464
    21.225     14.90    0.0750         21    1.0324    1.0464    1.2998
    21.225     15.10   -0.0350        240    1.0185    1.0185    1.0324
    21.225     15.10   -0.0100       4780    1.0185    1.0185    1.0185
    21.225     15.10    0.0100       4964    1.0185    1.0185    1.0185
    21.225     15.10    0.0350         96    1.0324    1.0324    1.0324
    21.225     15.10    0.0750        108    1.0324    1.0324    1.0324
    21.225     15.10    0.1500         45    1.0185    1.0185    1.0185
    21.225     15.30   -0.0100       3508    1.0185    1.0185    1.0185
    21.225     15.30    0.0100        436    1.0185    1.0185    1.0324
    21.275     13.90    0.0350         24    1.0324    1.1198    1.1506
    21.275     14.30   -0.1500         28    0.8425    0.8540    0.8540
    21.275     14.30   -0.0750         32    0.8656    0.8774    0.9389
    21.275     14.30   -0.0350        120    0.8199    0.8311    0.9517
    21.275     14.50   -0.1500         36    0.8540    0.8540    0.8774
    21.275     14.50   -0.0750        184    0.8894    0.8894    0.9015
    21.275     14.50   -0.0350        224    0.8425    0.9389    0.9779
    21.275     14.50   -0.0100         24    0.9263    0.9263    0.9263
    21.275     14.50    0.0100         48    0.9138    0.9389    0.9647
    21.275     14.50    0.0350         52    1.1198    1.2312    1.3175
    21.275     14.50    0.0750         28    1.0899    1.2650    1.3909
    21.275     14.70   -0.0750         88    0.9647    0.9647    0.9779
    21.275     14.70   -0.0350        508    0.9647    0.9779    0.9912
    21.275     14.70   -0.0100      11264    1.0048    1.0185    1.0185
    21.275     14.70    0.0100       9624    1.0185    1.0185    1.0185
    21.275     14.70    0.0350        188    1.0185    1.0185    1.0324
    21.275     14.70    0.1500         40    1.0464    1.0607    1.1047
    21.275     14.90   -0.0350        264    1.0185    1.0185    1.0324
    21.275     14.90   -0.0100      11092    1.0048    1.0048    1.0185
    21.275     14.90    0.0100      15140    1.0048    1.0048    1.0185
    21.275     14.90    0.0350        204    1.0324    1.0324    1.0324
    21.275     14.90    0.0750        112    1.0324    1.0324    1.0324
    21.275     15.10   -0.0100       4888    1.0185    1.0185    1.0324
    21.275     15.10    0.0100       1940    1.0185    1.0185    1.0185
    21.275     15.10    0.0750         20    1.0324    1.0324    1.0324
    21.325     13.30    0.1500         24    1.5087    1.6365    1.8239
    21.325     13.90   -0.0750         20    0.8656    0.8774    0.8774
    21.325     13.90    0.0750         24    1.1506    1.1506    1.1983
    21.325     14.10   -0.0750         24    0.8311    0.8425    0.8540
    21.325     14.10   -0.0350         24    0.8540    0.8656    0.9015
    21.325     14.10   -0.0100         72    0.8425    0.8540    1.0048
    21.325     14.10    0.0750         20    1.1047    1.1663    1.8488
    21.325     14.30   -0.0750        136    0.8425    0.8894    0.9015
    21.325     14.30   -0.0350         84    0.8199    0.8425    0.9779
    21.325     14.30   -0.0100         24    0.8311    0.8311    0.9912
    21.325     14.30    0.0350         32    1.0185    1.0185    1.0607
    21.325     14.30    0.0750         40    1.1351    1.5713    2.4574
    21.325     14.30    0.1500         49    1.0185    1.0185    1.1663
    21.325     14.50   -0.0750         20    0.8894    0.8894    0.8894
    21.325     14.50   -0.0350        428    0.9912    1.0048    1.0185
    21.325     14.50   -0.0100        508    1.0185    1.0185    1.0185
    21.325     14.50    0.0100        632    1.0185    1.0185    1.0185
    21.325     14.50    0.1500         72    1.0185    1.0185    1.0607
    21.325     14.70   -0.0350        100    1.0185    1.0185    1.0185
    21.325     14.70   -0.0100      11288    1.0185    1.0185    1.0185
    21.325     14.70    0.0100      11327    1.0185    1.0185    1.0185
    21.325     14.70    0.0350        340    1.0185    1.0324    1.0324
    21.325     14.70    0.0750        172    1.0185    1.0324    1.0324
    21.325     14.90   -0.0100       4612    1.0185    1.0324    1.0324
    21.325     14.90    0.0100       3044    1.0185    1.0324    1.0324
    21.325     14.90    0.0350         60    1.0324    1.0324    1.0324
    21.325     14.90    0.0750         52    1.0324    1.0324    1.0324
    21.375     13.50    0.1500         40    1.1983    1.2147    1.5713
    21.375     13.90    0.0100         24    0.8894    0.9138    0.9517
    21.375     14.10   -0.0750         76    0.8425    0.8425    0.9015
    21.375     14.10   -0.0350         24    0.9138    0.9263    0.9263
    21.375     14.10   -0.0100         68    0.8656    0.9015    1.0324
    21.375     14.10    0.0100         52    0.8774    0.9138    1.0185
    21.375     14.10    0.0750         44    1.0185    1.0185    1.2650
    21.375     14.10    0.1500         32    1.0324    1.0324    3.0113
    21.375     14.30   -0.0750         44    0.9015    0.9015    0.9138
    21.375     14.30   -0.0350         32    0.9015    1.0048    1.0048
    21.375     14.30   -0.0100         64    1.0324    1.0324    1.0324
    21.375     14.30    0.0100         20    1.0185    1.0185    1.0185
    21.375     14.30    0.0350         20    0.9389    0.9389    1.0324
    21.375     14.30    0.0750        104    1.0185    1.0185    1.0185
    21.375     14.30    0.1500        128    1.0185    1.0324    1.0324
    21.375     14.50   -0.0350        288    1.0185    1.0185    1.0324
    21.375     14.50   -0.0100       7240    1.0185    1.0185    1.0185
    21.375     14.50    0.0100       5432    1.0185    1.0185    1.0185
    21.375     14.50    0.0350        400    1.0324    1.0464    1.0464
    21.375     14.50    0.0750         73    1.0185    1.0185    1.0185
    21.375     14.50    0.1500         53    1.0464    1.0752    1.0752
    21.375     14.70   -0.0350        132    1.0185    1.0185    1.0185
    21.375     14.70   -0.0100       5636    1.0185    1.0324    1.0324
    21.375     14.70    0.0100       2233    1.0324    1.0324    1.0324
    21.375     14.70    0.0350        284    1.0324    1.0324    1.0324
    21.375     14.90   -0.0100        468    1.0324    1.0324    1.0324
    21.425     13.50   -0.0100         20    0.9647    0.9779    0.9779
    21.425     13.70    0.0350         20    1.1047    1.1351    1.1351
    21.425     13.70    0.1500         28    1.2312    1.4684    1.5087
    21.425     13.90   -0.0750         24    0.8656    0.8656    0.8894
    21.425     13.90    0.0100        224    1.0048    1.0185    1.0185
    21.425     13.90    0.0350         76    0.9138    1.0752    1.1047
    21.425     13.90    0.0750        100    1.0185    1.0324    1.0324
    21.425     13.90    0.1500         20    1.3909    1.4291    2.5943
    21.425     14.10   -0.0350         64    0.9138    0.9517    0.9779
    21.425     14.10   -0.0100         20    0.9263    0.9389    0.9389
    21.425     14.10    0.0100         24    1.0464    1.0464    1.0464
    21.425     14.10    0.0750        192    1.0185    1.0185    1.0324
    21.425     14.10    0.1500         41    1.0324    1.0324    1.1198
    21.425     14.30   -0.0350        128    1.0048    1.0185    1.0324
    21.425     14.30   -0.0100       3116    1.0185    1.0185    1.0324
    21.425     14.30    0.0100       2460    1.0185    1.0324    1.0324
    21.425     14.30    0.0350        461    1.0324    1.0464    1.0464
    21.425     14.30    0.1500         56    1.0752    1.0752    1.0752
    21.425     14.50   -0.0350        128    1.0185    1.0324    1.0324
    21.425     14.50   -0.0100       5512    1.0185    1.0324    1.0464
    21.425     14.50    0.0100       3384    1.0185    1.0185    1.0464
    21.425     14.50    0.0350        464    1.0464    1.0464    1.0464
    21.425     14.70   -0.0100        900    1.0324    1.0324    1.0464
    21.475     13.50    0.0750         20    1.3355    1.4486    1.5087
    21.475     13.70   -0.0750         56    0.9647    0.9647    0.9779
    21.475     13.70   -0.0350       2288    0.9779    1.0048    1.0048
    21.475     13.70   -0.0100      18924    1.0185    1.0185    1.0185
    21.475     13.70    0.0100      23072    1.0185    1.0185    1.0185
    21.475     13.70    0.0350         60    1.0324    1.0464    1.0752
    21.475     13.70    0.0750         53    1.1663    1.2823    1.3355
    21.475     13.90   -0.0350        648    1.0048    1.0185    1.0185
    21.475     13.90   -0.0100     193632    1.0185    1.0185    1.0185
    21.475     13.90    0.0100     298489    1.0185    1.0185    1.0185
    21.475     13.90    0.0350         32    0.9389    0.9389    1.0607
    21.475     13.90    0.0750        133    1.0324    1.0607    1.1198
    21.475     14.10   -0.0350         44    1.0324    1.0324    1.0324
    21.475     14.10   -0.0100        908    1.0324    1.0324    1.0324
    21.475     14.10    0.0100       1212    1.0324    1.0324    1.0464
    21.475     14.10    0.0350        268    0.9647    1.0464    1.0607
    21.475     14.10    0.0750         48    0.9389    1.0607    1.0607
    21.475     14.10    0.1500         40    1.0752    1.0752    1.1351
    21.475     14.30   -0.0350        112    1.0324    1.0324    1.0324
    21.475     14.30   -0.0100       4892    1.0324    1.0324    1.0464
    21.475     14.30    0.0100       4312    1.0324    1.0464    1.0464
    21.475     14.30    0.0350        517    1.0324    1.0464    1.0464
    21.475     14.30    0.1500         48    1.0752    1.0752    1.0752
