# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r250.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 37,37 (PIXELS)
# TOTAL VALUE:  4.0674626E+25
# TOTAL STDEV:  6.7322689E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  9.9758762E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  9.9712207E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  9.9478199E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  9.9336291E+21  1.2036376E+15  3.3897310E-03
    5   1.2000000E+01  0.0000000E+00  9.9182756E+21  2.3005724E+18  3.5207625E-03
    6   1.5000000E+01  0.0000000E+00  9.8992398E+21  5.6826271E+18  5.3767904E-03
    7   1.8000000E+01  0.0000000E+00  9.8837333E+21  2.0930274E+18  8.5982945E-03
    8   2.1000000E+01  0.0000000E+00  9.8735507E+21  2.2822866E+18  8.5982945E-03
    9   2.4000000E+01  0.0000000E+00  9.8665833E+21  1.4119188E+18  8.5982945E-03
   10   2.7000000E+01  0.0000000E+00  9.8630303E+21  5.6805863E+17  6.6867900E-03
   11   3.0000000E+01  0.0000000E+00  9.8616300E+21  2.6064362E+17  5.2864958E-03
   12   3.3000000E+01  0.0000000E+00  9.8612367E+21  7.2717608E+16  3.0579327E-03
   13   3.6000000E+01  0.0000000E+00  9.8613655E+21  1.2638255E+17  1.3475991E-03
   14   3.9000000E+01  0.0000000E+00  9.8618517E+21  1.8898493E+17  4.1844216E-04
   15   4.2000000E+01  0.0000000E+00  9.8622886E+21  2.0355569E+17 -1.5009186E-04
   16   4.5000000E+01  0.0000000E+00  9.8627891E+21  2.0226869E+17 -5.9778989E-04
   17   4.8000000E+01  0.0000000E+00  9.8633605E+21  1.9569753E+17 -6.1597513E-04
   18   5.1000000E+01  0.0000000E+00  9.8638472E+21  2.1916675E+17 -7.3554908E-04
   19   5.4000000E+01  0.0000000E+00  9.8644776E+21  2.4766609E+17 -8.1384182E-04
   20   5.7000000E+01  0.0000000E+00  9.8650505E+21  2.1327458E+17 -8.9768686E-04
   21   6.0000000E+01  0.0000000E+00  9.8655100E+21  2.2262664E+17 -9.0812322E-04
   22   6.3000000E+01  0.0000000E+00  9.8662071E+21  2.2003177E+17 -1.0740853E-03
   23   6.6000000E+01  0.0000000E+00  9.8667416E+21  2.5011300E+17 -1.0740853E-03
   24   6.9000000E+01  0.0000000E+00  9.8674162E+21  2.2457284E+17 -1.1644279E-03
   25   7.2000000E+01  0.0000000E+00  9.8683460E+21  3.3226710E+17 -1.4483198E-03
   26   7.5000000E+01  0.0000000E+00  9.8692416E+21  3.7179712E+17 -1.5379435E-03
   27   7.8000000E+01  0.0000000E+00  9.8704928E+21  3.8780474E+17 -2.2140831E-03
   28   8.1000000E+01  0.0000000E+00  9.8717140E+21  3.4472315E+17 -2.2229734E-03
   29   8.4000000E+01  0.0000000E+00  9.8726034E+21  3.8419782E+17 -2.4771509E-03
   30   8.7000000E+01  0.0000000E+00  9.8735949E+21  3.2796840E+17 -2.8618854E-03
   31   9.0000000E+01  0.0000000E+00  9.8743247E+21  2.9491171E+17 -2.4771509E-03
   32   9.3000000E+01  0.0000000E+00  9.8750089E+21  3.5247863E+17 -2.1802927E-03
   33   9.6000000E+01  0.0000000E+00  9.8764857E+21  1.6895779E+18 -2.1802927E-03
   34   9.9000000E+01  0.0000000E+00  9.8790432E+21  4.2083437E+18 -2.1802927E-03
   35   1.0200000E+02  0.0000000E+00  9.8838205E+21  9.3266219E+18 -4.7100930E-03
   36   1.0500000E+02  0.0000000E+00  7.0595624E+21  4.4762985E+21 -4.7100930E-03
