# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 37,37 (PIXELS)
# TOTAL VALUE:  8.5550292E+25
# TOTAL STDEV:  1.4039658E+23
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  2.1060305E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  2.1057219E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  2.1040971E+22  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  2.1030178E+22  1.0000000E-33  1.1136594E-03
    5   1.2000000E+01  0.0000000E+00  2.1017332E+22  2.0267211E+18  1.2654045E-03
    6   1.5000000E+01  0.0000000E+00  2.0998472E+22  6.1944776E+18  2.1239143E-03
    7   1.8000000E+01  0.0000000E+00  2.0979171E+22  3.1059478E+18  4.0231376E-03
    8   2.1000000E+01  0.0000000E+00  2.0961322E+22  4.8728206E+18  5.0438314E-03
    9   2.4000000E+01  0.0000000E+00  2.0942716E+22  5.0279397E+18  5.5217211E-03
   10   2.7000000E+01  0.0000000E+00  2.0926319E+22  4.0455945E+18  6.6497030E-03
   11   3.0000000E+01  0.0000000E+00  2.0911835E+22  4.0439555E+18  6.6497030E-03
   12   3.3000000E+01  0.0000000E+00  2.0898839E+22  2.5563088E+18  6.6497030E-03
   13   3.6000000E+01  0.0000000E+00  2.0887145E+22  3.1266449E+18  6.5718469E-03
   14   3.9000000E+01  0.0000000E+00  2.0875380E+22  3.2605237E+18  6.5718469E-03
   15   4.2000000E+01  0.0000000E+00  2.0864828E+22  2.6734930E+18  6.8224035E-03
   16   4.5000000E+01  0.0000000E+00  2.0855484E+22  2.5751880E+18  6.8224035E-03
   17   4.8000000E+01  0.0000000E+00  2.0846283E+22  2.3188192E+18  6.8377787E-03
   18   5.1000000E+01  0.0000000E+00  2.0836883E+22  2.8328403E+18  6.8377787E-03
   19   5.4000000E+01  0.0000000E+00  2.0826739E+22  2.8878038E+18  7.4392338E-03
   20   5.7000000E+01  0.0000000E+00  2.0816711E+22  2.8041192E+18  8.5194269E-03
   21   6.0000000E+01  0.0000000E+00  2.0806811E+22  2.7899325E+18  8.9076723E-03
   22   6.3000000E+01  0.0000000E+00  2.0795710E+22  3.3899695E+18  9.2739153E-03
   23   6.6000000E+01  0.0000000E+00  2.0784589E+22  3.1691234E+18  1.0937726E-02
   24   6.9000000E+01  0.0000000E+00  2.0773456E+22  3.0680658E+18  1.1499503E-02
   25   7.2000000E+01  0.0000000E+00  2.0761716E+22  3.3741332E+18  1.2053166E-02
   26   7.5000000E+01  0.0000000E+00  2.0748964E+22  3.9152901E+18  1.3282433E-02
   27   7.8000000E+01  0.0000000E+00  2.0735269E+22  4.3069463E+18  1.5050122E-02
   28   8.1000000E+01  0.0000000E+00  2.0722241E+22  4.1302593E+18  1.6653567E-02
   29   8.4000000E+01  0.0000000E+00  2.0709574E+22  4.2469593E+18  1.6813353E-02
   30   8.7000000E+01  0.0000000E+00  2.0695837E+22  5.4515537E+18  1.6833992E-02
   31   9.0000000E+01  0.0000000E+00  2.0682413E+22  6.4985805E+18  1.8909473E-02
   32   9.3000000E+01  0.0000000E+00  2.0668343E+22  8.4621334E+18  1.9138902E-02
   33   9.6000000E+01  0.0000000E+00  2.0656123E+22  1.0110855E+19  1.9138902E-02
   34   9.9000000E+01  0.0000000E+00  2.0642603E+22  1.3070832E+19  2.0753214E-02
   35   1.0200000E+02  0.0000000E+00  2.0630403E+22  1.5746381E+19  2.0753214E-02
   36   1.0500000E+02  0.0000000E+00  1.4722187E+22  9.3349807E+21  2.1276875E-02
