# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r250.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 37,37 (PIXELS)
# TOTAL VALUE:  1.6476606E+25
# TOTAL STDEV:  2.7059484E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  4.4222781E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  4.4064106E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  4.3242184E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  4.2750259E+21  1.0000000E-33  2.7164535E-02
    5   1.2000000E+01  0.0000000E+00  4.2194868E+21  9.2517657E+18  2.8217607E-02
    6   1.5000000E+01  0.0000000E+00  4.1504240E+21  2.0722246E+19  4.5455253E-02
    7   1.8000000E+01  0.0000000E+00  4.0931679E+21  7.6024309E+18  7.3956922E-02
    8   2.1000000E+01  0.0000000E+00  4.0544068E+21  8.6632501E+18  7.3956922E-02
    9   2.4000000E+01  0.0000000E+00  4.0275337E+21  5.5222947E+18  7.3956922E-02
   10   2.7000000E+01  0.0000000E+00  4.0128374E+21  2.5168501E+18  6.1724223E-02
   11   3.0000000E+01  0.0000000E+00  4.0058699E+21  1.4444014E+18  4.9802521E-02
   12   3.3000000E+01  0.0000000E+00  4.0025670E+21  4.3661167E+17  3.1036983E-02
   13   3.6000000E+01  0.0000000E+00  4.0010909E+21  2.8294258E+17  1.6493913E-02
   14   3.9000000E+01  0.0000000E+00  4.0002103E+21  2.0834462E+17  8.6543680E-03
   15   4.2000000E+01  0.0000000E+00  3.9995670E+21  1.6418367E+17  4.2392890E-03
   16   4.5000000E+01  0.0000000E+00  3.9989947E+21  1.7782835E+17  2.7498853E-03
   17   4.8000000E+01  0.0000000E+00  3.9983229E+21  1.6641517E+17  2.6033518E-03
   18   5.1000000E+01  0.0000000E+00  3.9975890E+21  2.4546243E+17  2.6033518E-03
   19   5.4000000E+01  0.0000000E+00  3.9966880E+21  2.8422144E+17  3.0281648E-03
   20   5.7000000E+01  0.0000000E+00  3.9957285E+21  2.8603724E+17  3.9434908E-03
   21   6.0000000E+01  0.0000000E+00  3.9947496E+21  2.8350024E+17  4.4406052E-03
   22   6.3000000E+01  0.0000000E+00  3.9935870E+21  3.4079536E+17  4.7766969E-03
   23   6.6000000E+01  0.0000000E+00  3.9925179E+21  3.1691586E+17  5.7552471E-03
   24   6.9000000E+01  0.0000000E+00  3.9914602E+21  2.8085806E+17  5.9604906E-03
   25   7.2000000E+01  0.0000000E+00  3.9904116E+21  3.0130701E+17  5.9661855E-03
   26   7.5000000E+01  0.0000000E+00  3.9893385E+21  3.4561914E+17  6.1734758E-03
   27   7.8000000E+01  0.0000000E+00  3.9880484E+21  3.8553778E+17  6.5888397E-03
   28   8.1000000E+01  0.0000000E+00  3.9867311E+21  3.9075923E+17  8.2467810E-03
   29   8.4000000E+01  0.0000000E+00  3.9852159E+21  4.2699611E+17  8.7534081E-03
   30   8.7000000E+01  0.0000000E+00  3.9834059E+21  5.6240178E+17  1.0452569E-02
   31   9.0000000E+01  0.0000000E+00  3.9814118E+21  5.8867282E+17  1.2945360E-02
   32   9.3000000E+01  0.0000000E+00  3.9792124E+21  6.9038091E+17  1.4770307E-02
   33   9.6000000E+01  0.0000000E+00  3.9772848E+21  8.5051101E+17  1.5261222E-02
   34   9.9000000E+01  0.0000000E+00  3.9757903E+21  1.6561079E+18  1.5261222E-02
   35   1.0200000E+02  0.0000000E+00  3.9749807E+21  3.4166540E+18  1.5261222E-02
   36   1.0500000E+02  0.0000000E+00  2.8374478E+21  1.7991570E+21  1.5261222E-02
