# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: hi.surface.density.r13p5.fits
# ABOUT CENTRAL POSITION (X1,Y1): 182,182 (PIXELS)
# TOTAL VALUE:  5.0016959E+26
# TOTAL STDEV:  1.4573746E+23
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
   61   1.8000000E+02  0.0000000E+00  5.0097797E+21  2.9210867E+18  1.0599824E-01
   62   1.8300000E+02  0.0000000E+00  4.9999131E+21  2.7686064E+18  1.1472062E-01
   63   1.8600000E+02  0.0000000E+00  4.9906024E+21  2.6091355E+18  1.1472062E-01
   64   1.8900000E+02  0.0000000E+00  4.9820905E+21  2.4263150E+18  1.1472062E-01
   65   1.9200000E+02  0.0000000E+00  4.9743860E+21  2.0787837E+18  1.1462761E-01
   66   1.9500000E+02  0.0000000E+00  4.9672170E+21  2.0508906E+18  1.0668752E-01
   67   1.9800000E+02  0.0000000E+00  4.9607085E+21  1.6921220E+18  9.8272326E-02
   68   2.0100000E+02  0.0000000E+00  4.9547827E+21  1.6757567E+18  9.3022492E-02
   69   2.0400000E+02  0.0000000E+00  4.9491072E+21  1.6998177E+18  8.5878125E-02
   70   2.0700000E+02  0.0000000E+00  4.9434884E+21  1.6016075E+18  7.9482877E-02
   71   2.1000000E+02  0.0000000E+00  4.9377102E+21  1.7780706E+18  7.9482877E-02
   72   2.1300000E+02  0.0000000E+00  4.9315373E+21  1.7437001E+18  8.1280289E-02
   73   2.1600000E+02  0.0000000E+00  4.9247979E+21  2.0764942E+18  8.8190547E-02
   74   2.1900000E+02  0.0000000E+00  4.9179425E+21  1.9274055E+18  9.7775538E-02
   75   2.2200000E+02  0.0000000E+00  4.9116461E+21  1.7469512E+18  9.7775538E-02
   76   2.2500000E+02  0.0000000E+00  4.9059477E+21  1.6243193E+18  9.7775538E-02
   77   2.2800000E+02  0.0000000E+00  4.9006891E+21  1.4453912E+18  9.4160575E-02
   78   2.3100000E+02  0.0000000E+00  4.8959420E+21  1.3213294E+18  8.6483203E-02
   79   2.3400000E+02  0.0000000E+00  4.8917398E+21  1.1288830E+18  8.0968180E-02
   80   2.3700000E+02  0.0000000E+00  4.8878589E+21  1.0786301E+18  7.4137391E-02
   81   2.4000000E+02  0.0000000E+00  4.8842334E+21  1.0351384E+18  6.6546710E-02
   82   2.4300000E+02  0.0000000E+00  4.8808132E+21  1.0007064E+18  6.2302747E-02
   83   2.4600000E+02  0.0000000E+00  4.8772523E+21  1.1021373E+18  5.9480393E-02
   84   2.4900000E+02  0.0000000E+00  4.8735042E+21  1.0831359E+18  5.9480393E-02
   85   2.5200000E+02  0.0000000E+00  4.8694679E+21  1.2393409E+18  6.3423730E-02
   86   2.5500000E+02  0.0000000E+00  4.8650333E+21  1.3653969E+18  6.9183930E-02
   87   2.5800000E+02  0.0000000E+00  4.8602801E+21  1.4137820E+18  7.6987006E-02
   88   2.6100000E+02  0.0000000E+00  4.8555499E+21  1.3357049E+18  8.3575319E-02
   89   2.6400000E+02  0.0000000E+00  4.8513065E+21  1.1274245E+18  8.3575319E-02
   90   2.6700000E+02  0.0000000E+00  4.8472646E+21  1.1736888E+18  8.3575319E-02
   91   2.7000000E+02  0.0000000E+00  4.8436112E+21  9.5147499E+17  7.6502004E-02
   92   2.7300000E+02  0.0000000E+00  4.8404658E+21  8.5708148E+17  7.3764362E-02
   93   2.7600000E+02  0.0000000E+00  4.8376893E+21  7.6307846E+17  6.7481676E-02
   94   2.7900000E+02  0.0000000E+00  4.8351950E+21  6.9529908E+17  5.8787027E-02
   95   2.8200000E+02  0.0000000E+00  4.8328670E+21  6.6474544E+17  5.2499390E-02
   96   2.8500000E+02  0.0000000E+00  4.8307581E+21  5.6011881E+17  4.7704810E-02
   97   2.8800000E+02  0.0000000E+00  4.8287608E+21  5.8505654E+17  4.5028711E-02
   98   2.9100000E+02  0.0000000E+00  4.8266333E+21  6.5052995E+17  4.2524460E-02
   99   2.9400000E+02  0.0000000E+00  4.8243897E+21  6.7063908E+17  4.2524460E-02
  100   2.9700000E+02  0.0000000E+00  4.8219982E+21  7.4919447E+17  4.5331674E-02
  101   3.0000000E+02  0.0000000E+00  4.8194298E+21  7.5407852E+17  4.8839638E-02
  102   3.0300000E+02  0.0000000E+00  4.8166001E+21  8.9329007E+17  5.3012552E-02
  103   3.0600000E+02  0.0000000E+00  4.8135099E+21  9.3055959E+17  5.9024886E-02
  104   3.0900000E+02  0.0000000E+00  4.8103362E+21  9.2116252E+17  6.5140210E-02
  105   3.1200000E+02  0.0000000E+00  4.8072488E+21  8.8179762E+17  6.6449338E-02
  106   3.1500000E+02  0.0000000E+00  4.8043981E+21  7.8309697E+17  6.6449338E-02
  107   3.1800000E+02  0.0000000E+00  4.8017872E+21  7.4887523E+17  6.6449338E-02
  108   3.2100000E+02  0.0000000E+00  4.7994782E+21  6.1438135E+17  6.1986677E-02
  109   3.2400000E+02  0.0000000E+00  4.7975584E+21  5.0515075E+17  5.7348323E-02
  110   3.2700000E+02  0.0000000E+00  4.7959345E+21  4.4196943E+17  5.1223867E-02
  111   3.3000000E+02  0.0000000E+00  4.7944997E+21  3.9200219E+17  4.3007289E-02
  112   3.3300000E+02  0.0000000E+00  4.7932027E+21  3.6797540E+17  3.6731428E-02
  113   3.3600000E+02  0.0000000E+00  4.7920098E+21  3.2845599E+17  3.2765466E-02
  114   3.3900000E+02  0.0000000E+00  4.7909079E+21  3.1826337E+17  2.9894180E-02
  115   3.4200000E+02  0.0000000E+00  4.7897812E+21  3.4401517E+17  2.7753463E-02
  116   3.4500000E+02  0.0000000E+00  4.7886058E+21  3.4761470E+17  2.7753463E-02
  117   3.4800000E+02  0.0000000E+00  4.7874183E+21  3.5674092E+17  2.8101220E-02
  118   3.5100000E+02  0.0000000E+00  4.7861394E+21  3.8701968E+17  2.8644874E-02
  119   3.5400000E+02  0.0000000E+00  4.7847487E+21  4.2606405E+17  3.1124485E-02
  120   3.5700000E+02  0.0000000E+00  4.7832423E+21  4.6377307E+17  3.4146736E-02
  121   3.6000000E+02  0.0000000E+00  4.7815866E+21  5.0204338E+17  3.7313967E-02
  122   3.6300000E+02  0.0000000E+00  4.7798205E+21  5.2887145E+17  4.1371417E-02
  123   3.6600000E+02  0.0000000E+00  4.7778567E+21  6.0106395E+17  4.4514953E-02
  124   3.6900000E+02  0.0000000E+00  4.7757014E+21  6.5074558E+17  4.9928892E-02
  125   3.7200000E+02  0.0000000E+00  4.7737308E+21  5.2694751E+17  5.0970314E-02
  126   3.7500000E+02  0.0000000E+00  4.7719631E+21  5.0418471E+17  5.0970314E-02
  127   3.7800000E+02  0.0000000E+00  4.7704227E+21  4.0145499E+17  5.0970314E-02
  128   3.8100000E+02  0.0000000E+00  4.7691285E+21  3.4936380E+17  4.6109532E-02
  129   3.8400000E+02  0.0000000E+00  4.7680719E+21  2.7516551E+17  4.0518804E-02
  130   3.8700000E+02  0.0000000E+00  4.7672673E+21  2.0083578E+17  3.4324269E-02
  131   3.9000000E+02  0.0000000E+00  4.7666389E+21  1.6472276E+17  2.8249299E-02
  132   3.9300000E+02  0.0000000E+00  4.7661546E+21  1.2523837E+17  2.1686394E-02
  133   3.9600000E+02  0.0000000E+00  4.7657462E+21  1.1313723E+17  1.7070526E-02
  134   3.9900000E+02  0.0000000E+00  4.7653888E+21  1.0010902E+17  1.3260556E-02
  135   4.0200000E+02  0.0000000E+00  4.7650678E+21  8.8847667E+16  1.1266360E-02
  136   4.0500000E+02  0.0000000E+00  4.7647417E+21  1.0035209E+17  9.9388010E-03
  137   4.0800000E+02  0.0000000E+00  4.7643992E+21  1.0122326E+17  9.7387854E-03
  138   4.1100000E+02  0.0000000E+00  4.7640485E+21  1.0408941E+17  9.7387854E-03
  139   4.1400000E+02  0.0000000E+00  4.7636827E+21  1.1012314E+17  1.0048431E-02
  140   4.1700000E+02  0.0000000E+00  4.7632903E+21  1.1798108E+17  1.0558785E-02
  141   4.2000000E+02  0.0000000E+00  4.7628525E+21  1.3882219E+17  1.1407966E-02
  142   4.2300000E+02  0.0000000E+00  4.7623673E+21  1.4352707E+17  1.2823147E-02
  143   4.2600000E+02  0.0000000E+00  4.7618454E+21  1.6128799E+17  1.4313449E-02
  144   4.2900000E+02  0.0000000E+00  4.7612550E+21  1.8313019E+17  1.5507254E-02
  145   4.3200000E+02  0.0000000E+00  4.7605771E+21  2.1200855E+17  1.7669544E-02
  146   4.3500000E+02  0.0000000E+00  4.7598017E+21  2.4236715E+17  2.0431032E-02
  147   4.3800000E+02  0.0000000E+00  4.7589478E+21  2.4879995E+17  2.3537375E-02
  148   4.4100000E+02  0.0000000E+00  4.7581317E+21  2.1981449E+17  2.5126085E-02
  149   4.4400000E+02  0.0000000E+00  4.7574194E+21  1.8865276E+17  2.5126085E-02
  150   4.4700000E+02  0.0000000E+00  4.7568351E+21  1.4351031E+17  2.5126085E-02
  151   4.5000000E+02  0.0000000E+00  4.7564208E+21  9.2304178E+16  2.2083102E-02
  152   4.5300000E+02  0.0000000E+00  4.7561864E+21  3.7930905E+16  1.8238988E-02
  153   4.5600000E+02  0.0000000E+00  4.7561275E+21  1.2244426E+16  1.3021594E-02
  154   4.5900000E+02  0.0000000E+00  4.7562212E+21  4.9018831E+16  7.4151916E-03
  155   4.6200000E+02  0.0000000E+00  4.7564444E+21  8.4467982E+16  1.8765323E-03
  156   4.6500000E+02  0.0000000E+00  4.7567674E+21  1.0586638E+17 -3.0038469E-03
  157   4.6800000E+02  0.0000000E+00  4.7571689E+21  1.2936447E+17 -7.2031704E-03
  158   4.7100000E+02  0.0000000E+00  4.7576447E+21  1.5349048E+17 -1.0491957E-02
  159   4.7400000E+02  0.0000000E+00  4.7581843E+21  1.6048700E+17 -1.3122381E-02
  160   4.7700000E+02  0.0000000E+00  4.7587622E+21  1.7382806E+17 -1.5652870E-02
  161   4.8000000E+02  0.0000000E+00  4.7593906E+21  1.8633245E+17 -1.7863229E-02
  162   4.8300000E+02  0.0000000E+00  4.7600213E+21  1.7834393E+17 -1.9250195E-02
  163   4.8600000E+02  0.0000000E+00  4.7605544E+21  1.3706580E+17 -1.9250195E-02
  164   4.8900000E+02  0.0000000E+00  4.7609428E+21  9.0449190E+16 -1.8087368E-02
  165   4.9200000E+02  0.0000000E+00  4.7611964E+21  5.7604516E+16 -1.3256638E-02
  166   4.9500000E+02  0.0000000E+00  4.7613471E+21  3.2619511E+16 -8.7100190E-03
  167   4.9800000E+02  0.0000000E+00  4.7614367E+21  1.9068343E+16 -5.2062208E-03
  168   5.0100000E+02  0.0000000E+00  4.7614791E+21  7.9937927E+15 -3.1127462E-03
  169   5.0400000E+02  0.0000000E+00  4.7614928E+21  4.8883017E+15 -1.4824138E-03
  170   5.0700000E+02  0.0000000E+00  4.7615004E+21  7.0756165E+15 -4.8498015E-04
  171   5.1000000E+02  0.0000000E+00  4.7614959E+21  9.7270517E+15 -2.6590381E-04
  172   5.1300000E+02  0.0000000E+00  4.7614820E+21  1.1006461E+16  1.5816158E-04
  173   5.1600000E+02  0.0000000E+00  4.7614633E+21  1.1800781E+16  4.9790076E-04
  174   5.1900000E+02  0.0000000E+00  4.7614451E+21  1.4095791E+16  6.5952835E-04
  175   5.2200000E+02  0.0000000E+00  4.7614305E+21  2.2105959E+16  6.5952835E-04
  176   5.2500000E+02  0.0000000E+00  4.7614179E+21  3.8035194E+16  6.5952835E-04
  177   5.2800000E+02  0.0000000E+00  4.1727068E+21  1.5680009E+21  6.5952835E-04
  178   5.3100000E+02  0.0000000E+00  3.8730475E+21  1.8557191E+21  1.3153325E+01
  179   5.3400000E+02  0.0000000E+00  3.7255346E+21  1.9652716E+21  1.3153325E+01
  180   5.3700000E+02  0.0000000E+00  3.5413282E+21  2.0794695E+21  1.3153325E+01
  181   5.4000000E+02  0.0000000E+00  3.3363729E+21  2.1813689E+21  1.0701330E+01
