# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.00.tempers.fits
# ABOUT CENTRAL POSITION (X1,Y1): 39,39 (PIXELS)
# TOTAL VALUE:  4.4921938E+04
# TOTAL STDEV:  6.6506629E+01
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  9.6205082E+00  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  9.6226833E+00  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  9.6339750E+00  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  9.6418543E+00  1.0000000E-33 -1.0000000E-33
    5   1.2000000E+01  0.0000000E+00  9.6512655E+00  1.4222875E-03 -1.6919387E-03
    6   1.5000000E+01  0.0000000E+00  9.6653543E+00  4.6638484E-03 -2.0162702E-03
    7   1.8000000E+01  0.0000000E+00  9.6803068E+00  2.4894776E-03 -3.3912411E-03
    8   2.1000000E+01  0.0000000E+00  9.6943719E+00  3.9212282E-03 -6.5371791E-03
    9   2.4000000E+01  0.0000000E+00  9.7093825E+00  4.0980049E-03 -8.4785257E-03
   10   2.7000000E+01  0.0000000E+00  9.7228642E+00  3.3095793E-03 -9.4187474E-03
   11   3.0000000E+01  0.0000000E+00  9.7346111E+00  3.2768955E-03 -1.1460080E-02
   12   3.3000000E+01  0.0000000E+00  9.7449366E+00  1.9940878E-03 -1.1460080E-02
   13   3.6000000E+01  0.0000000E+00  9.7537049E+00  2.2433833E-03 -1.1123077E-02
   14   3.9000000E+01  0.0000000E+00  9.7616607E+00  2.0545057E-03 -1.0336188E-02
   15   4.2000000E+01  0.0000000E+00  9.7678241E+00  1.3994444E-03 -1.0186294E-02
   16   4.5000000E+01  0.0000000E+00  9.7722965E+00  1.1032088E-03 -8.5172281E-03
   17   4.8000000E+01  0.0000000E+00  9.7757983E+00  7.6118046E-04 -6.6349348E-03
   18   5.1000000E+01  0.0000000E+00  9.7785293E+00  7.0958475E-04 -5.5513428E-03
   19   5.4000000E+01  0.0000000E+00  9.7807319E+00  5.3225452E-04 -4.6074676E-03
   20   5.7000000E+01  0.0000000E+00  9.7823527E+00  3.8864059E-04 -3.9403857E-03
   21   6.0000000E+01  0.0000000E+00  9.7835835E+00  3.0739897E-04 -3.0646094E-03
   22   6.3000000E+01  0.0000000E+00  9.7846838E+00  3.0142153E-04 -2.4528547E-03
   23   6.6000000E+01  0.0000000E+00  9.7856116E+00  2.4448369E-04 -2.3047928E-03
   24   6.9000000E+01  0.0000000E+00  9.7864355E+00  2.1392585E-04 -2.0381487E-03
   25   7.2000000E+01  0.0000000E+00  9.7872392E+00  2.1914978E-04 -1.9294723E-03
   26   7.5000000E+01  0.0000000E+00  9.7880766E+00  2.4651089E-04 -1.9294723E-03
   27   7.8000000E+01  0.0000000E+00  9.7889521E+00  2.5900738E-04 -1.9294723E-03
   28   8.1000000E+01  0.0000000E+00  9.7897884E+00  2.3292494E-04 -2.0958876E-03
   29   8.4000000E+01  0.0000000E+00  9.7906071E+00  2.2661621E-04 -2.2636571E-03
   30   8.7000000E+01  0.0000000E+00  9.7914872E+00  2.7070109E-04 -2.2806178E-03
   31   9.0000000E+01  0.0000000E+00  9.7923900E+00  2.7518115E-04 -2.2993156E-03
   32   9.3000000E+01  0.0000000E+00  9.7933315E+00  3.2620273E-04 -2.5616646E-03
   33   9.6000000E+01  0.0000000E+00  9.7942305E+00  3.4383219E-04 -2.7193109E-03
   34   9.9000000E+01  0.0000000E+00  9.7951428E+00  4.3091849E-04 -2.8911209E-03
   35   1.0200000E+02  0.0000000E+00  9.7960426E+00  5.6927426E-04 -2.9321772E-03
   36   1.0500000E+02  0.0000000E+00  9.7968187E+00  7.4400782E-04 -2.8911209E-03
   37   1.0800000E+02  0.0000000E+00  9.7976671E+00  1.0113454E-03 -3.0270047E-03
   38   1.1100000E+02  0.0000000E+00  7.2584052E+00  4.3041053E+00 -2.7328376E-03
