! harvest_calib3.py -- the correction factor against the three quantities the reconstruction reports
!
! 334 nodes measured, 0 not measured, 4152706 pixels
! 4152706 pixels in the histogram; pixels outside the range of each axis (below, above):
!   x from   20.0000 to   24.5000: 0 below, 0 above
!   y from    3.0000 to   50.0000: 0 below, 0 above
!   z from   -1.0000 to    1.0000: 0 below, 0 above
!   f from    0.5000 to    8.0428: 0 below, 0 above
! x = log10 of the surface density of the finest image, cm^-2
! y = the temperature fitted at that resolution, K
! z = log10 of the ratio of the finest to the coarsest surface density
! f = the factor that restores the true surface density; f16 and f84 bracket its spread in the cell
!
!        x         y         z     pixels       f16         f       f84
    21.125     20.70    0.0100       1956    1.0185    1.0324    1.0464
    21.125     20.70    0.0350         64    1.0324    1.0324    1.0324
    21.125     20.70    0.0750         24    1.0464    1.0464    1.0464
    21.125     20.70    0.1500         28    1.0607    1.0607    1.0607
    21.125     20.90   -0.0100       2620    1.0324    1.0324    1.0324
    21.125     20.90    0.0100        692    1.0324    1.0324    1.0324
    21.125     21.10   -0.0100        404    1.0324    1.0324    1.0324
    21.175     18.50    0.0750         24    1.2823    1.3175    1.3722
    21.175     18.90    0.0100         20    0.9779    1.0048    1.0185
    21.175     19.10   -0.0750        232    0.9517    0.9647    0.9779
    21.175     19.10   -0.0350        692    0.9647    0.9912    0.9912
    21.175     19.10   -0.0100        412    0.9779    1.0048    1.0185
    21.175     19.10    0.0100        100    0.9647    0.9912    0.9912
    21.175     19.30   -0.0750        288    0.9779    0.9912    1.0048
    21.175     19.30   -0.0350       3636    0.9912    1.0185    1.0185
    21.175     19.30   -0.0100      90028    1.0324    1.0324    1.0324
    21.175     19.30    0.0100     195548    1.0324    1.0324    1.0324
    21.175     19.30    0.0350         24    1.0607    1.0899    1.1047
    21.175     19.30    0.0750         37    1.2312    1.3537    1.3909
    21.175     19.50   -0.0350         24    1.0185    1.0185    1.0185
    21.175     19.50   -0.0100      45120    1.0324    1.0324    1.0324
    21.175     19.50    0.0100      52688    1.0324    1.0324    1.0324
    21.175     19.50    0.0750         89    1.0899    1.1198    1.1663
    21.175     19.70    0.0100         20    1.0185    1.0324    1.0324
    21.175     19.70    0.0750         20    1.0464    1.0464    1.0899
    21.175     19.90   -0.0350        128    1.0185    1.0464    1.0464
    21.175     19.90   -0.0100        120    1.0464    1.0464    1.0464
    21.175     19.90    0.0350         48    1.0607    1.0607    1.0607
    21.175     19.90    0.0750         20    1.0752    1.0752    1.0752
    21.175     20.10   -0.0350         68    1.0324    1.0324    1.0324
    21.175     20.10   -0.0100       2540    1.0324    1.0324    1.0324
    21.175     20.10    0.0100       3009    1.0324    1.0324    1.0324
    21.175     20.10    0.0350         40    1.0324    1.0464    1.0464
    21.175     20.10    0.1500         24    1.0607    1.0607    1.1047
    21.175     20.30   -0.0100       4968    1.0324    1.0324    1.0464
    21.175     20.30    0.0100       2692    1.0324    1.0324    1.0464
    21.175     20.30    0.0350        116    1.0324    1.0324    1.0324
    21.175     20.30    0.0750         96    1.0464    1.0607    1.0607
    21.175     20.50   -0.0100       2336    1.0464    1.0464    1.0464
    21.175     20.50    0.0100        836    1.0324    1.0464    1.0464
    21.175     20.50    0.0750         36    1.0464    1.0464    1.0464
    21.175     20.70   -0.0100         84    1.0464    1.0464    1.0464
    21.175     20.70    0.0100        868    1.0464    1.0464    1.0464
    21.225     17.90    0.1500         20    1.8740    2.0327    2.1460
    21.225     18.30    0.0750         20    1.3537    1.3909    1.3909
    21.225     18.50    0.0350         24    1.1351    1.3355    1.3355
    21.225     18.70   -0.0750        116    0.8894    0.9138    0.9263
    21.225     18.70   -0.0350        124    0.8894    0.8894    0.9517
    21.225     18.70    0.0100         36    0.9647    0.9912    1.0464
