# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 44,44 (PIXELS)
# TOTAL VALUE:  7.4440886E+24
# TOTAL STDEV:  5.9942177E+21
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  8.3689829E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  8.2753419E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  7.7486830E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  7.3991327E+21  1.0000000E-33  9.4867806E-02
    5   1.2000000E+01  0.0000000E+00  7.0061861E+21  4.8828956E+19  1.1384481E-01
    6   1.5000000E+01  0.0000000E+00  6.4073938E+21  1.9968047E+20  1.8968613E-01
    7   1.8000000E+01  0.0000000E+00  5.7764886E+21  1.0707910E+20  4.0037403E-01
    8   2.1000000E+01  0.0000000E+00  5.2208191E+21  1.6062189E+20  5.6853740E-01
    9   2.4000000E+01  0.0000000E+00  4.6315921E+21  1.6471541E+20  6.5612222E-01
   10   2.7000000E+01  0.0000000E+00  4.0883904E+21  1.2617249E+20  8.9682008E-01
   11   3.0000000E+01  0.0000000E+00  3.6316581E+21  1.2925041E+20  1.0591450E+00
   12   3.3000000E+01  0.0000000E+00  3.2228801E+21  8.1141501E+19  1.1243495E+00
   13   3.6000000E+01  0.0000000E+00  2.8493047E+21  9.6589490E+19  1.2528979E+00
   14   3.9000000E+01  0.0000000E+00  2.4997317E+21  9.4724274E+19  1.4159112E+00
   15   4.2000000E+01  0.0000000E+00  2.2095640E+21  6.9673211E+19  1.6352722E+00
   16   4.5000000E+01  0.0000000E+00  1.9638014E+21  6.0317529E+19  1.6649785E+00
   17   4.8000000E+01  0.0000000E+00  1.7548464E+21  5.0148618E+19  1.7090624E+00
   18   5.1000000E+01  0.0000000E+00  1.5734605E+21  5.2079219E+19  1.7431564E+00
   19   5.4000000E+01  0.0000000E+00  1.4014856E+21  4.4304013E+19  1.7996647E+00
   20   5.7000000E+01  0.0000000E+00  1.2602632E+21  3.5156229E+19  1.9644484E+00
   21   6.0000000E+01  0.0000000E+00  1.1492838E+21  2.8658289E+19  1.9644484E+00
   22   6.3000000E+01  0.0000000E+00  1.0451931E+21  2.8158920E+19  1.9644484E+00
   23   6.6000000E+01  0.0000000E+00  9.6215752E+20  2.1106949E+19  1.9458297E+00
   24   6.9000000E+01  0.0000000E+00  8.9800767E+20  1.5543430E+19  1.7971465E+00
   25   7.2000000E+01  0.0000000E+00  8.4518035E+20  1.3254705E+19  1.7794219E+00
   26   7.5000000E+01  0.0000000E+00  8.0083174E+20  1.1340043E+19  1.5522347E+00
   27   7.8000000E+01  0.0000000E+00  7.6714208E+20  8.5862190E+18  1.4245567E+00
   28   8.1000000E+01  0.0000000E+00  7.4387304E+20  5.5990012E+18  1.3203462E+00
   29   8.4000000E+01  0.0000000E+00  7.2714689E+20  3.6444743E+18  1.0958200E+00
   30   8.7000000E+01  0.0000000E+00  7.1510381E+20  2.8882889E+18  8.1614700E-01
   31   9.0000000E+01  0.0000000E+00  7.0693331E+20  1.9073107E+18  6.2533247E-01
   32   9.3000000E+01  0.0000000E+00  7.0131767E+20  1.2830434E+18  4.7592343E-01
   33   9.6000000E+01  0.0000000E+00  6.9777234E+20  7.3393466E+17  3.3896347E-01
   34   9.9000000E+01  0.0000000E+00  6.9572406E+20  4.8329333E+17  2.4322740E-01
   35   1.0200000E+02  0.0000000E+00  6.9440491E+20  3.0293806E+17  1.5963035E-01
   36   1.0500000E+02  0.0000000E+00  6.9362775E+20  1.5088920E+17  9.5535425E-02
   37   1.0800000E+02  0.0000000E+00  6.9319765E+20  9.9974074E+16  6.3574264E-02
   38   1.1100000E+02  0.0000000E+00  6.9292353E+20  5.7656080E+16  3.8630098E-02
   39   1.1400000E+02  0.0000000E+00  6.9274077E+20  4.2482950E+16  2.2018076E-02
   40   1.1700000E+02  0.0000000E+00  6.9261577E+20  3.1160661E+16  1.4435543E-02
   41   1.2000000E+02  0.0000000E+00  6.9251938E+20  2.6814503E+16  9.8916038E-03
   42   1.2300000E+02  0.0000000E+00  6.9243106E+20  3.3682541E+16  6.9472171E-03
   43   1.2600000E+02  0.0000000E+00  5.1651623E+20  3.0196628E+20  6.9472171E-03
