# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 38,38 (PIXELS)
# TOTAL VALUE:  2.3941039E+25
# TOTAL STDEV:  3.4392516E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  1.0532952E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  1.0444429E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  9.9902495E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  9.6790812E+21  1.0000000E-33  6.4140941E-02
    5   1.2000000E+01  0.0000000E+00  9.3139447E+21  5.4994490E+19  7.8040233E-02
    6   1.5000000E+01  0.0000000E+00  8.7821557E+21  1.7369612E+20  1.3366933E-01
    7   1.8000000E+01  0.0000000E+00  8.2344846E+21  8.9018726E+19  2.6346631E-01
    8   2.1000000E+01  0.0000000E+00  7.7388203E+21  1.3597781E+20  3.5317341E-01
    9   2.4000000E+01  0.0000000E+00  7.2305033E+21  1.3486926E+20  4.0273262E-01
   10   2.7000000E+01  0.0000000E+00  6.7935583E+21  1.0416501E+20  5.0879890E-01
   11   3.0000000E+01  0.0000000E+00  6.4296802E+21  9.9049334E+19  5.2249234E-01
   12   3.3000000E+01  0.0000000E+00  6.1232257E+21  5.7121864E+19  5.2249234E-01
   13   3.6000000E+01  0.0000000E+00  5.8764565E+21  6.1305608E+19  5.2249234E-01
   14   3.9000000E+01  0.0000000E+00  5.6637141E+21  5.2850943E+19  5.1238764E-01
   15   4.2000000E+01  0.0000000E+00  5.5090709E+21  3.3515602E+19  4.7275529E-01
   16   4.5000000E+01  0.0000000E+00  5.4044277E+21  2.4682117E+19  4.6068007E-01
   17   4.8000000E+01  0.0000000E+00  5.3287225E+21  1.5373182E+19  3.7356144E-01
   18   5.1000000E+01  0.0000000E+00  5.2755759E+21  1.2893410E+19  2.7796240E-01
   19   5.4000000E+01  0.0000000E+00  5.2379141E+21  8.2228103E+18  2.1858328E-01
   20   5.7000000E+01  0.0000000E+00  5.2147716E+21  4.9060133E+18  1.6534005E-01
   21   6.0000000E+01  0.0000000E+00  5.2006279E+21  3.0748908E+18  1.2534458E-01
   22   6.3000000E+01  0.0000000E+00  5.1910264E+21  2.1928761E+18  8.1899294E-02
   23   6.6000000E+01  0.0000000E+00  5.1850768E+21  1.3111443E+18  5.2948645E-02
   24   6.9000000E+01  0.0000000E+00  5.1812167E+21  8.5176108E+17  3.7875170E-02
   25   7.2000000E+01  0.0000000E+00  5.1783629E+21  6.8497506E+17  2.4651492E-02
   26   7.5000000E+01  0.0000000E+00  5.1759665E+21  6.4574540E+17  1.6753700E-02
   27   7.8000000E+01  0.0000000E+00  5.1737928E+21  6.1259770E+17  1.2945596E-02
   28   8.1000000E+01  0.0000000E+00  5.1718713E+21  5.2569023E+17  1.1338858E-02
   29   8.4000000E+01  0.0000000E+00  5.1700551E+21  5.0047137E+17  1.0709590E-02
   30   8.7000000E+01  0.0000000E+00  5.1681291E+21  5.9566647E+17  1.0618133E-02
   31   9.0000000E+01  0.0000000E+00  5.1661684E+21  6.1041907E+17  1.0618133E-02
   32   9.3000000E+01  0.0000000E+00  5.1641160E+21  7.2851325E+17  1.1192977E-02
   33   9.6000000E+01  0.0000000E+00  5.1621503E+21  7.6734545E+17  1.1991513E-02
   34   9.9000000E+01  0.0000000E+00  5.1601299E+21  9.4504729E+17  1.2118128E-02
   35   1.0200000E+02  0.0000000E+00  5.1581192E+21  1.2005942E+18  1.2721827E-02
   36   1.0500000E+02  0.0000000E+00  5.1563227E+21  1.4921977E+18  1.2721827E-02
   37   1.0800000E+02  0.0000000E+00  3.8416829E+21  2.2500022E+21  1.3055296E-02
