# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 39,39 (PIXELS)
# TOTAL VALUE:  1.7156175E+26
# TOTAL STDEV:  2.5279962E+23
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  3.7914756E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  3.7907148E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  3.7867747E+22  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  3.7840334E+22  1.0000000E-33  1.5003238E-03
    5   1.2000000E+01  0.0000000E+00  3.7807666E+22  4.9315402E+18  1.7860654E-03
    6   1.5000000E+01  0.0000000E+00  3.7758923E+22  1.6113314E+19  3.0021829E-03
    7   1.8000000E+01  0.0000000E+00  3.7707337E+22  8.5784816E+18  5.7813727E-03
    8   2.1000000E+01  0.0000000E+00  3.7659216E+22  1.3575379E+19  7.4984971E-03
    9   2.4000000E+01  0.0000000E+00  3.7607285E+22  1.4176776E+19  8.2838740E-03
   10   2.7000000E+01  0.0000000E+00  3.7560643E+22  1.1455222E+19  1.0334132E-02
   11   3.0000000E+01  0.0000000E+00  3.7519939E+22  1.1367620E+19  1.0334132E-02
   12   3.3000000E+01  0.0000000E+00  3.7484042E+22  6.9556918E+18  1.0334132E-02
   13   3.6000000E+01  0.0000000E+00  3.7453357E+22  7.8878234E+18  1.0291022E-02
   14   3.9000000E+01  0.0000000E+00  3.7425245E+22  7.3130866E+18  1.0043103E-02
   15   4.2000000E+01  0.0000000E+00  3.7403141E+22  5.0768145E+18  9.4120660E-03
   16   4.5000000E+01  0.0000000E+00  3.7386764E+22  4.0940793E+18  9.3808290E-03
   17   4.8000000E+01  0.0000000E+00  3.7373580E+22  2.9270156E+18  7.9719431E-03
   18   5.1000000E+01  0.0000000E+00  3.7362881E+22  2.8512570E+18  6.3477575E-03
   19   5.4000000E+01  0.0000000E+00  3.7353782E+22  2.2789814E+18  5.4648559E-03
   20   5.7000000E+01  0.0000000E+00  3.7346612E+22  1.7932835E+18  4.7228274E-03
   21   6.0000000E+01  0.0000000E+00  3.7340740E+22  1.5260369E+18  4.2612069E-03
   22   6.3000000E+01  0.0000000E+00  3.7335063E+22  1.6216783E+18  3.5505951E-03
   23   6.6000000E+01  0.0000000E+00  3.7329934E+22  1.3969982E+18  3.1160232E-03
   24   6.9000000E+01  0.0000000E+00  3.7325121E+22  1.2822390E+18  3.0655918E-03
   25   7.2000000E+01  0.0000000E+00  3.7320245E+22  1.3616931E+18  3.0700696E-03
   26   7.5000000E+01  0.0000000E+00  3.7315039E+22  1.5594795E+18  3.0700696E-03
   27   7.8000000E+01  0.0000000E+00  3.7309506E+22  1.6720695E+18  3.4175010E-03
   28   8.1000000E+01  0.0000000E+00  3.7304206E+22  1.5369474E+18  3.7646194E-03
   29   8.4000000E+01  0.0000000E+00  3.7299013E+22  1.5177285E+18  3.7804715E-03
   30   8.7000000E+01  0.0000000E+00  3.7293402E+22  1.8655521E+18  3.8276558E-03
   31   9.0000000E+01  0.0000000E+00  3.7287732E+22  2.0434438E+18  4.2875037E-03
   32   9.3000000E+01  0.0000000E+00  3.7281788E+22  2.5590782E+18  4.4844662E-03
   33   9.6000000E+01  0.0000000E+00  3.7276275E+22  2.8893123E+18  4.6587344E-03
   34   9.9000000E+01  0.0000000E+00  3.7270450E+22  3.7007145E+18  4.8619883E-03
   35   1.0200000E+02  0.0000000E+00  3.7264822E+22  4.6217008E+18  5.0586191E-03
   36   1.0500000E+02  0.0000000E+00  3.7259955E+22  5.7821843E+18  5.0586191E-03
   37   1.0800000E+02  0.0000000E+00  3.7254293E+22  7.4512017E+18  5.0783254E-03
   38   1.1100000E+02  0.0000000E+00  2.7590058E+22  1.6360415E+22  5.3944934E-03
