# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 48,48 (PIXELS)
# TOTAL VALUE:  2.2673539E+26
# TOTAL STDEV:  2.3094824E+23
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  3.7089609E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  3.7016218E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  3.6610288E+22  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  3.6352795E+22  1.0000000E-33  1.5908366E-02
    5   1.2000000E+01  0.0000000E+00  3.6040537E+22  5.2162569E+19  1.7407687E-02
    6   1.5000000E+01  0.0000000E+00  3.5574687E+22  1.5481517E+20  2.9987113E-02
    7   1.8000000E+01  0.0000000E+00  3.5106482E+22  7.3208262E+19  5.8303176E-02
    8   2.1000000E+01  0.0000000E+00  3.4666999E+22  1.1855073E+20  7.2665922E-02
    9   2.4000000E+01  0.0000000E+00  3.4209457E+22  1.2351689E+20  8.1722614E-02
   10   2.7000000E+01  0.0000000E+00  3.3820008E+22  9.6604564E+19  9.7208938E-02
   11   3.0000000E+01  0.0000000E+00  3.3474262E+22  9.2800713E+19  9.7529355E-02
   12   3.3000000E+01  0.0000000E+00  3.3175802E+22  5.5254089E+19  9.7529355E-02
   13   3.6000000E+01  0.0000000E+00  3.2927440E+22  6.4121431E+19  9.7208938E-02
   14   3.9000000E+01  0.0000000E+00  3.2694899E+22  6.0314527E+19  9.3967574E-02
   15   4.2000000E+01  0.0000000E+00  3.2514317E+22  4.2526498E+19  8.8543806E-02
   16   4.5000000E+01  0.0000000E+00  3.2381103E+22  3.4537537E+19  8.6361252E-02
   17   4.8000000E+01  0.0000000E+00  3.2271704E+22  2.3489808E+19  7.4736329E-02
   18   5.1000000E+01  0.0000000E+00  3.2187187E+22  2.2233265E+19  5.9505989E-02
   19   5.4000000E+01  0.0000000E+00  3.2119700E+22  1.6329264E+19  5.2437240E-02
   20   5.7000000E+01  0.0000000E+00  3.2072457E+22  1.0519614E+19  4.3255195E-02
   21   6.0000000E+01  0.0000000E+00  3.2042490E+22  6.8061135E+18  3.6721202E-02
   22   6.3000000E+01  0.0000000E+00  3.2022220E+22  4.2044171E+18  2.7224028E-02
   23   6.6000000E+01  0.0000000E+00  3.2012798E+22  1.4768180E+18  1.8223936E-02
   24   6.9000000E+01  0.0000000E+00  3.2011263E+22  4.7838011E+17  1.2970379E-02
   25   7.2000000E+01  0.0000000E+00  3.2015533E+22  1.8594600E+18  6.3252756E-03
   26   7.5000000E+01  0.0000000E+00  3.2024522E+22  3.1322134E+18  1.0788452E-03
   27   7.8000000E+01  0.0000000E+00  3.2036871E+22  3.8478785E+18 -3.1340988E-03
   28   8.1000000E+01  0.0000000E+00  3.2050100E+22  3.5462040E+18 -6.8767518E-03
   29   8.4000000E+01  0.0000000E+00  3.2062703E+22  3.3585369E+18 -9.8294926E-03
   30   8.7000000E+01  0.0000000E+00  3.2075298E+22  3.5674610E+18 -1.0810707E-02
   31   9.0000000E+01  0.0000000E+00  3.2086859E+22  2.9443052E+18 -1.0810707E-02
   32   9.3000000E+01  0.0000000E+00  3.2096627E+22  2.6058084E+18 -1.0629592E-02
   33   9.6000000E+01  0.0000000E+00  3.2104371E+22  1.8670539E+18 -9.2832481E-03
   34   9.9000000E+01  0.0000000E+00  3.2110190E+22  1.3490429E+18 -7.5982822E-03
   35   1.0200000E+02  0.0000000E+00  3.2114186E+22  1.0009816E+18 -5.8894230E-03
   36   1.0500000E+02  0.0000000E+00  3.2116747E+22  5.0084389E+17 -4.1691089E-03
   37   1.0800000E+02  0.0000000E+00  3.2118054E+22  2.3809388E+17 -2.7501295E-03
   38   1.1100000E+02  0.0000000E+00  3.2118448E+22  5.4837354E+16 -1.4451279E-03
   39   1.1400000E+02  0.0000000E+00  3.2118151E+22  2.3209733E+17 -4.4790775E-04
   40   1.1700000E+02  0.0000000E+00  3.2117355E+22  3.6178958E+17  3.4717658E-04
   41   1.2000000E+02  0.0000000E+00  3.2116308E+22  4.3743766E+17  9.5449652E-04
   42   1.2300000E+02  0.0000000E+00  3.2115033E+22  6.0662899E+17  1.2869345E-03
   43   1.2600000E+02  0.0000000E+00  3.2113650E+22  7.9992546E+17  1.6085989E-03
   44   1.2900000E+02  0.0000000E+00  3.2112211E+22  1.1336453E+18  1.7864142E-03
   45   1.3200000E+02  0.0000000E+00  3.2110941E+22  1.5565344E+18  1.7864142E-03
   46   1.3500000E+02  0.0000000E+00  3.2109790E+22  2.0962474E+18  1.7864142E-03
   47   1.3800000E+02  0.0000000E+00  2.4871928E+22  1.3438601E+22  1.9051008E-03
