# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 54,54 (PIXELS)
# TOTAL VALUE:  4.7262390E+25
# TOTAL STDEV:  3.6490556E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  8.3137057E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  8.3029569E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  8.2456636E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  8.2040436E+21  1.0000000E-33  9.9895955E-03
    5   1.2000000E+01  0.0000000E+00  8.1523125E+21  7.9685730E+18  1.2480199E-02
    6   1.5000000E+01  0.0000000E+00  8.0699251E+21  2.8156721E+19  2.1987928E-02
    7   1.8000000E+01  0.0000000E+00  7.9756644E+21  1.6551990E+19  4.5519706E-02
    8   2.1000000E+01  0.0000000E+00  7.8776723E+21  2.8774876E+19  6.4442411E-02
    9   2.4000000E+01  0.0000000E+00  7.7607616E+21  3.4117745E+19  8.0197410E-02
   10   2.7000000E+01  0.0000000E+00  7.6409541E+21  3.1969112E+19  1.1197366E-01
   11   3.0000000E+01  0.0000000E+00  7.5197110E+21  3.6422953E+19  1.3209026E-01
   12   3.3000000E+01  0.0000000E+00  7.3949835E+21  2.6554802E+19  1.5180998E-01
   13   3.6000000E+01  0.0000000E+00  7.2672473E+21  3.6185873E+19  1.7548844E-01
   14   3.9000000E+01  0.0000000E+00  7.1248295E+21  4.1471927E+19  2.0025293E-01
   15   4.2000000E+01  0.0000000E+00  6.9860605E+21  3.6156287E+19  2.4726526E-01
   16   4.5000000E+01  0.0000000E+00  6.8579504E+21  3.5633780E+19  2.6540997E-01
   17   4.8000000E+01  0.0000000E+00  6.7306464E+21  3.1994183E+19  2.6826225E-01
   18   5.1000000E+01  0.0000000E+00  6.6027562E+21  3.7891346E+19  2.9032948E-01
   19   5.4000000E+01  0.0000000E+00  6.4705197E+21  3.6583361E+19  3.1643954E-01
   20   5.7000000E+01  0.0000000E+00  6.3472686E+21  3.3249271E+19  3.5394136E-01
   21   6.0000000E+01  0.0000000E+00  6.2335141E+21  3.0912349E+19  3.5394136E-01
   22   6.3000000E+01  0.0000000E+00  6.1152557E+21  3.4541769E+19  3.5570265E-01
   23   6.6000000E+01  0.0000000E+00  6.0053910E+21  2.9868503E+19  3.8970386E-01
   24   6.9000000E+01  0.0000000E+00  5.9033568E+21  2.6680014E+19  3.8970386E-01
   25   7.2000000E+01  0.0000000E+00  5.8034675E+21  2.6973473E+19  3.9257188E-01
   26   7.5000000E+01  0.0000000E+00  5.7021241E+21  2.9115922E+19  4.0098010E-01
   27   7.8000000E+01  0.0000000E+00  5.6010695E+21  2.8863246E+19  4.3155228E-01
   28   8.1000000E+01  0.0000000E+00  5.5097314E+21  2.4308161E+19  4.3565295E-01
   29   8.4000000E+01  0.0000000E+00  5.4253756E+21  2.2158031E+19  4.3565295E-01
   30   8.7000000E+01  0.0000000E+00  5.3403487E+21  2.4483581E+19  4.5014520E-01
   31   9.0000000E+01  0.0000000E+00  5.2578674E+21  2.2208952E+19  4.5014520E-01
   32   9.3000000E+01  0.0000000E+00  5.1775444E+21  2.2735429E+19  4.5913641E-01
   33   9.6000000E+01  0.0000000E+00  5.1031727E+21  1.9932549E+19  4.5913641E-01
   34   9.9000000E+01  0.0000000E+00  5.0348544E+21  1.8846519E+19  4.5913641E-01
   35   1.0200000E+02  0.0000000E+00  4.9709838E+21  1.8444345E+19  4.5571779E-01
   36   1.0500000E+02  0.0000000E+00  4.9145855E+21  1.4026971E+19  4.3799460E-01
   37   1.0800000E+02  0.0000000E+00  4.8653877E+21  1.3207134E+19  4.2765786E-01
   38   1.1100000E+02  0.0000000E+00  4.8224112E+21  1.0798258E+19  3.9362967E-01
   39   1.1400000E+02  0.0000000E+00  4.7848569E+21  1.0056197E+19  3.5714174E-01
   40   1.1700000E+02  0.0000000E+00  4.7542877E+21  7.7222374E+18  3.2382074E-01
   41   1.2000000E+02  0.0000000E+00  4.7311512E+21  5.3573280E+18  2.9315549E-01
   42   1.2300000E+02  0.0000000E+00  4.7126975E+21  4.6813455E+18  2.4674139E-01
   43   1.2600000E+02  0.0000000E+00  4.6985083E+21  3.3390354E+18  1.9268391E-01
   44   1.2900000E+02  0.0000000E+00  4.6881675E+21  2.5429284E+18  1.5826925E-01
   45   1.3200000E+02  0.0000000E+00  4.6810015E+21  1.6278505E+18  1.2513262E-01
   46   1.3500000E+02  0.0000000E+00  4.6763241E+21  1.0277356E+18  9.3635515E-02
   47   1.3800000E+02  0.0000000E+00  4.6732247E+21  7.2173446E+17  6.6539382E-02
   48   1.4100000E+02  0.0000000E+00  4.6712203E+21  4.3474667E+17  4.4486157E-02
   49   1.4400000E+02  0.0000000E+00  4.6699884E+21  2.8011971E+17  3.0165116E-02
   50   1.4700000E+02  0.0000000E+00  4.6692851E+21  1.7891181E+17  1.9948033E-02
   51   1.5000000E+02  0.0000000E+00  4.6688884E+21  1.4576725E+17  1.2527699E-02
   52   1.5300000E+02  0.0000000E+00  4.6686854E+21  1.4802684E+17  7.3043828E-03
   53   1.5600000E+02  0.0000000E+00  3.5480879E+21  1.9971847E+21  7.3043828E-03
