# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 44,44 (PIXELS)
# TOTAL VALUE:  6.8550964E+24
# TOTAL STDEV:  5.5540574E+21
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  6.3939355E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  6.3293168E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  5.9861790E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  5.7531222E+21  1.0000000E-33  8.0414371E-02
    5   1.2000000E+01  0.0000000E+00  5.4826644E+21  3.8158458E+19  9.7938413E-02
    6   1.5000000E+01  0.0000000E+00  5.0785825E+21  1.3360875E+20  1.6737756E-01
    7   1.8000000E+01  0.0000000E+00  4.6534971E+21  7.0987145E+19  3.4309303E-01
    8   2.1000000E+01  0.0000000E+00  4.2640807E+21  1.0998423E+20  4.7944517E-01
    9   2.4000000E+01  0.0000000E+00  3.8478772E+21  1.1506754E+20  5.6692836E-01
   10   2.7000000E+01  0.0000000E+00  3.4658474E+21  9.2911994E+19  7.6914477E-01
   11   3.0000000E+01  0.0000000E+00  3.1294920E+21  9.5521843E+19  8.8777176E-01
   12   3.3000000E+01  0.0000000E+00  2.8219709E+21  6.1404205E+19  9.6892536E-01
   13   3.6000000E+01  0.0000000E+00  2.5405094E+21  7.4408105E+19  1.0852479E+00
   14   3.9000000E+01  0.0000000E+00  2.2651488E+21  7.5300671E+19  1.2075538E+00
   15   4.2000000E+01  0.0000000E+00  2.0280713E+21  5.7804240E+19  1.4332867E+00
   16   4.5000000E+01  0.0000000E+00  1.8289615E+21  5.1495917E+19  1.4918130E+00
   17   4.8000000E+01  0.0000000E+00  1.6519984E+21  4.2231090E+19  1.4977910E+00
   18   5.1000000E+01  0.0000000E+00  1.4927077E+21  4.5135503E+19  1.5767727E+00
   19   5.4000000E+01  0.0000000E+00  1.3425507E+21  3.9099820E+19  1.6724890E+00
   20   5.7000000E+01  0.0000000E+00  1.2171655E+21  3.1642364E+19  1.8134179E+00
   21   6.0000000E+01  0.0000000E+00  1.1148887E+21  2.6237537E+19  1.8134179E+00
   22   6.3000000E+01  0.0000000E+00  1.0202897E+21  2.5613422E+19  1.8173313E+00
   23   6.6000000E+01  0.0000000E+00  9.4403156E+20  1.9215877E+19  1.8134179E+00
   24   6.9000000E+01  0.0000000E+00  8.8387363E+20  1.4447107E+19  1.7111452E+00
   25   7.2000000E+01  0.0000000E+00  8.3439419E+20  1.2155177E+19  1.6698690E+00
   26   7.5000000E+01  0.0000000E+00  7.9330168E+20  1.0468992E+19  1.4812797E+00
   27   7.8000000E+01  0.0000000E+00  7.6133426E+20  7.9863252E+18  1.3535874E+00
   28   8.1000000E+01  0.0000000E+00  7.3917418E+20  5.1788169E+18  1.2371360E+00
   29   8.4000000E+01  0.0000000E+00  7.2359456E+20  3.4599943E+18  1.0487083E+00
   30   8.7000000E+01  0.0000000E+00  7.1216228E+20  2.7478802E+18  7.8268817E-01
   31   9.0000000E+01  0.0000000E+00  7.0428867E+20  1.7762374E+18  5.8575019E-01
   32   9.3000000E+01  0.0000000E+00  6.9897627E+20  1.2166533E+18  4.5382826E-01
   33   9.6000000E+01  0.0000000E+00  6.9564273E+20  7.1352813E+17  3.2793463E-01
   34   9.9000000E+01  0.0000000E+00  6.9363905E+20  4.4733851E+17  2.3091035E-01
   35   1.0200000E+02  0.0000000E+00  6.9239165E+20  2.8780599E+17  1.5057602E-01
   36   1.0500000E+02  0.0000000E+00  6.9166283E+20  1.4512265E+17  9.3738187E-02
   37   1.0800000E+02  0.0000000E+00  6.9124625E+20  9.3928915E+16  6.0294360E-02
   38   1.1100000E+02  0.0000000E+00  6.9099177E+20  5.5694519E+16  3.6331476E-02
   39   1.1400000E+02  0.0000000E+00  6.9082610E+20  4.2217638E+16  2.1386277E-02
   40   1.1700000E+02  0.0000000E+00  6.9071805E+20  3.4651566E+16  1.3439090E-02
   41   1.2000000E+02  0.0000000E+00  6.9064180E+20  3.2362267E+16  8.9913398E-03
   42   1.2300000E+02  0.0000000E+00  6.9057356E+20  3.7301380E+16  6.0217172E-03
   43   1.2600000E+02  0.0000000E+00  5.1512994E+20  3.0115583E+20  6.0217172E-03
