# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 39,39 (PIXELS)
# TOTAL VALUE:  1.4915884E+26
# TOTAL STDEV:  2.1809860E+23
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  3.6173014E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  3.6115883E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  3.5821388E+22  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  3.5618024E+22  1.0000000E-33  1.1812176E-02
    5   1.2000000E+01  0.0000000E+00  3.5377383E+22  3.6198259E+19  1.4041550E-02
    6   1.5000000E+01  0.0000000E+00  3.5021912E+22  1.1692050E+20  2.3564484E-02
    7   1.8000000E+01  0.0000000E+00  3.4650049E+22  6.1329010E+19  4.5256949E-02
    8   2.1000000E+01  0.0000000E+00  3.4306042E+22  9.5148276E+19  5.8549137E-02
    9   2.4000000E+01  0.0000000E+00  3.3944691E+22  9.7808647E+19  6.4726592E-02
   10   2.7000000E+01  0.0000000E+00  3.3625286E+22  7.7689294E+19  7.9299875E-02
   11   3.0000000E+01  0.0000000E+00  3.3351254E+22  7.5891017E+19  7.9299875E-02
   12   3.3000000E+01  0.0000000E+00  3.3113756E+22  4.5498109E+19  7.9299875E-02
   13   3.6000000E+01  0.0000000E+00  3.2915053E+22  5.0439196E+19  7.7666364E-02
   14   3.9000000E+01  0.0000000E+00  3.2737564E+22  4.5409330E+19  7.4982318E-02
   15   4.2000000E+01  0.0000000E+00  3.2602534E+22  3.0292283E+19  6.9171507E-02
   16   4.5000000E+01  0.0000000E+00  3.2506669E+22  2.3351438E+19  6.7550481E-02
   17   4.8000000E+01  0.0000000E+00  3.2433622E+22  1.5560193E+19  5.5771712E-02
   18   5.1000000E+01  0.0000000E+00  3.2378805E+22  1.3883677E+19  4.2682220E-02
   19   5.4000000E+01  0.0000000E+00  3.2336909E+22  9.7439708E+18  3.4857796E-02
   20   5.7000000E+01  0.0000000E+00  3.2308320E+22  6.5141819E+18  2.7901835E-02
   21   6.0000000E+01  0.0000000E+00  3.2288560E+22  4.6706930E+18  2.2652631E-02
   22   6.3000000E+01  0.0000000E+00  3.2272786E+22  4.0378406E+18  1.6358597E-02
   23   6.6000000E+01  0.0000000E+00  3.2260955E+22  2.9426804E+18  1.1927657E-02
   24   6.9000000E+01  0.0000000E+00  3.2251489E+22  2.3462525E+18  1.0015649E-02
   25   7.2000000E+01  0.0000000E+00  3.2242972E+22  2.2465181E+18  7.8813382E-03
   26   7.5000000E+01  0.0000000E+00  3.2234577E+22  2.4209615E+18  6.6022265E-03
   27   7.8000000E+01  0.0000000E+00  3.2226086E+22  2.4858414E+18  6.6022265E-03
   28   8.1000000E+01  0.0000000E+00  3.2218107E+22  2.2138359E+18  6.5609439E-03
   29   8.4000000E+01  0.0000000E+00  3.2210352E+22  2.1459589E+18  6.6199132E-03
   30   8.7000000E+01  0.0000000E+00  3.2202032E+22  2.5639569E+18  6.7166161E-03
   31   9.0000000E+01  0.0000000E+00  3.2193507E+22  2.6160351E+18  7.3618176E-03
   32   9.3000000E+01  0.0000000E+00  3.2184611E+22  3.1176306E+18  7.8101163E-03
   33   9.6000000E+01  0.0000000E+00  3.2176144E+22  3.3189566E+18  8.2875707E-03
   34   9.9000000E+01  0.0000000E+00  3.2167544E+22  4.2081938E+18  8.4279441E-03
   35   1.0200000E+02  0.0000000E+00  3.2159093E+22  5.5949801E+18  8.6871974E-03
   36   1.0500000E+02  0.0000000E+00  3.2151883E+22  7.3798146E+18  8.6871974E-03
   37   1.0800000E+02  0.0000000E+00  3.2143955E+22  1.0056781E+19  8.7541081E-03
   38   1.1100000E+02  0.0000000E+00  2.3802046E+22  1.4114192E+22  8.8018074E-03
