# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 37,37 (PIXELS)
# TOTAL VALUE:  1.3455588E+26
# TOTAL STDEV:  2.2004195E+23
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  3.3260500E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  3.3255123E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  3.3225585E+22  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  3.3206756E+22  1.0000000E-33  1.2820052E-03
    5   1.2000000E+01  0.0000000E+00  3.3183764E+22  3.9026577E+18  1.3980957E-03
    6   1.5000000E+01  0.0000000E+00  3.3149576E+22  1.1340237E+19  2.4076593E-03
    7   1.8000000E+01  0.0000000E+00  3.3114864E+22  5.4770196E+18  4.6193634E-03
    8   2.1000000E+01  0.0000000E+00  3.3081953E+22  8.9201342E+18  5.7462536E-03
    9   2.4000000E+01  0.0000000E+00  3.3047368E+22  9.4018341E+18  6.4505372E-03
   10   2.7000000E+01  0.0000000E+00  3.3016743E+22  7.7072372E+18  7.8331090E-03
   11   3.0000000E+01  0.0000000E+00  3.2988812E+22  7.8002097E+18  7.8715286E-03
   12   3.3000000E+01  0.0000000E+00  3.2963398E+22  5.0192772E+18  8.0326082E-03
   13   3.6000000E+01  0.0000000E+00  3.2939967E+22  6.3563945E+18  8.0860826E-03
   14   3.9000000E+01  0.0000000E+00  3.2915663E+22  6.8250343E+18  8.1723570E-03
   15   4.2000000E+01  0.0000000E+00  3.2893376E+22  5.7480170E+18  9.1397535E-03
   16   4.5000000E+01  0.0000000E+00  3.2873135E+22  5.6366137E+18  9.1397535E-03
   17   4.8000000E+01  0.0000000E+00  3.2852847E+22  5.1488313E+18  9.2212949E-03
   18   5.1000000E+01  0.0000000E+00  3.2831859E+22  6.3616773E+18  9.5655033E-03
   19   5.4000000E+01  0.0000000E+00  3.2808980E+22  6.5376092E+18  1.0541432E-02
   20   5.7000000E+01  0.0000000E+00  3.2786223E+22  6.3769771E+18  1.2195896E-02
   21   6.0000000E+01  0.0000000E+00  3.2763662E+22  6.3612051E+18  1.2833235E-02
   22   6.3000000E+01  0.0000000E+00  3.2738287E+22  7.7375790E+18  1.3419674E-02
   23   6.6000000E+01  0.0000000E+00  3.2712782E+22  7.2219081E+18  1.5879949E-02
   24   6.9000000E+01  0.0000000E+00  3.2687172E+22  6.9836437E+18  1.6753773E-02
   25   7.2000000E+01  0.0000000E+00  3.2660104E+22  7.6383648E+18  1.7618641E-02
   26   7.5000000E+01  0.0000000E+00  3.2630481E+22  8.9057801E+18  1.9464765E-02
   27   7.8000000E+01  0.0000000E+00  3.2598608E+22  9.6113553E+18  2.2228666E-02
   28   8.1000000E+01  0.0000000E+00  3.2567854E+22  8.8066710E+18  2.4917403E-02
   29   8.4000000E+01  0.0000000E+00  3.2537705E+22  8.6751008E+18  2.5009656E-02
   30   8.7000000E+01  0.0000000E+00  3.2505269E+22  1.0649150E+19  2.5466399E-02
   31   9.0000000E+01  0.0000000E+00  3.2472656E+22  1.1721596E+19  2.8421997E-02
   32   9.3000000E+01  0.0000000E+00  3.2438931E+22  1.5007543E+19  2.9609571E-02
   33   9.6000000E+01  0.0000000E+00  3.2408511E+22  1.7776608E+19  2.9609571E-02
   34   9.9000000E+01  0.0000000E+00  3.2376791E+22  2.4001992E+19  3.1689741E-02
   35   1.0200000E+02  0.0000000E+00  3.2347212E+22  3.1231435E+19  3.1689741E-02
   36   1.0500000E+02  0.0000000E+00  2.3073851E+22  1.4630575E+22  3.1822853E-02
