# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 38,38 (PIXELS)
# TOTAL VALUE:  4.4268684E+24
# TOTAL STDEV:  5.2403271E+21
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  6.3519726E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  6.2563647E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  5.7647854E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  5.4270560E+21  1.0000000E-33  1.1805771E-01
    5   1.2000000E+01  0.0000000E+00  5.0301877E+21  6.0149158E+19  1.4889351E-01
    6   1.5000000E+01  0.0000000E+00  4.4520984E+21  1.8884300E+20  2.6397025E-01
    7   1.8000000E+01  0.0000000E+00  3.8566038E+21  9.6425474E+19  5.4709964E-01
    8   2.1000000E+01  0.0000000E+00  3.3204482E+21  1.4590277E+20  7.8755688E-01
    9   2.4000000E+01  0.0000000E+00  2.7722954E+21  1.4483072E+20  9.7104443E-01
   10   2.7000000E+01  0.0000000E+00  2.3056649E+21  1.1011431E+20  1.3511739E+00
   11   3.0000000E+01  0.0000000E+00  1.9225583E+21  1.0341950E+20  1.5647970E+00
   12   3.3000000E+01  0.0000000E+00  1.6046104E+21  5.8355891E+19  1.7246724E+00
   13   3.6000000E+01  0.0000000E+00  1.3540439E+21  6.1569148E+19  1.8967096E+00
   14   3.9000000E+01  0.0000000E+00  1.1423764E+21  5.1810742E+19  1.9513009E+00
   15   4.2000000E+01  0.0000000E+00  9.9208221E+20  3.2091963E+19  1.9513009E+00
   16   4.5000000E+01  0.0000000E+00  8.9258269E+20  2.3218715E+19  1.9513009E+00
   17   4.8000000E+01  0.0000000E+00  8.2199403E+20  1.4182621E+19  1.9034378E+00
   18   5.1000000E+01  0.0000000E+00  7.7338859E+20  1.1686151E+19  1.5318514E+00
   19   5.4000000E+01  0.0000000E+00  7.3968470E+20  7.2838932E+18  1.2765404E+00
   20   5.7000000E+01  0.0000000E+00  7.1945520E+20  4.2141954E+18  1.0053919E+00
   21   6.0000000E+01  0.0000000E+00  7.0754040E+20  2.5455947E+18  7.7954614E-01
   22   6.3000000E+01  0.0000000E+00  6.9987439E+20  1.6957302E+18  5.1287534E-01
   23   6.6000000E+01  0.0000000E+00  6.9553375E+20  9.1640852E+17  3.2556954E-01
   24   6.9000000E+01  0.0000000E+00  6.9308589E+20  5.0559558E+17  2.2327984E-01
   25   7.2000000E+01  0.0000000E+00  6.9159935E+20  3.2166648E+17  1.3373456E-01
   26   7.5000000E+01  0.0000000E+00  6.9064614E+20  2.2685042E+17  7.9313080E-02
   27   7.8000000E+01  0.0000000E+00  6.8998851E+20  1.6182899E+17  5.0449462E-02
   28   8.1000000E+01  0.0000000E+00  6.8952754E+20  1.1302872E+17  3.3786419E-02
   29   8.4000000E+01  0.0000000E+00  6.8914851E+20  9.4725815E+16  2.4289433E-02
   30   8.7000000E+01  0.0000000E+00  6.8877362E+20  1.0621334E+17  1.7707755E-02
   31   9.0000000E+01  0.0000000E+00  6.8839078E+20  1.0680132E+17  1.6399854E-02
   32   9.3000000E+01  0.0000000E+00  6.8798163E+20  1.3078870E+17  1.6399854E-02
   33   9.6000000E+01  0.0000000E+00  6.8752932E+20  1.8277681E+17  1.8131628E-02
   34   9.9000000E+01  0.0000000E+00  6.8707409E+20  2.6114026E+17  2.0714762E-02
   35   1.0200000E+02  0.0000000E+00  6.8655770E+20  3.4445521E+17  2.1524476E-02
   36   1.0500000E+02  0.0000000E+00  6.8596366E+20  4.6172786E+17  2.5185088E-02
   37   1.0800000E+02  0.0000000E+00  5.1115638E+20  2.9937497E+20  2.9861762E-02
