# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.tempers.fits
# ABOUT CENTRAL POSITION (X1,Y1): 54,54 (PIXELS)
# TOTAL VALUE:  1.2458897E+05
# TOTAL STDEV:  1.1085413E+02
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  1.3095579E+01  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  1.3098080E+01  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  1.3111466E+01  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  1.3121252E+01  1.0000000E-33 -1.0000000E-33
    5   1.2000000E+01  0.0000000E+00  1.3133490E+01  1.8904356E-03 -1.4736827E-03
    6   1.5000000E+01  0.0000000E+00  1.3153159E+01  6.7528478E-03 -1.8400220E-03
    7   1.8000000E+01  0.0000000E+00  1.3175902E+01  4.0224196E-03 -3.2404395E-03
    8   2.1000000E+01  0.0000000E+00  1.3199864E+01  7.0824743E-03 -6.7066333E-03
    9   2.4000000E+01  0.0000000E+00  1.3228855E+01  8.5276854E-03 -9.4753797E-03
   10   2.7000000E+01  0.0000000E+00  1.3259029E+01  8.1264580E-03 -1.1786941E-02
   11   3.0000000E+01  0.0000000E+00  1.3290072E+01  9.3976989E-03 -1.6430137E-02
   12   3.3000000E+01  0.0000000E+00  1.3322528E+01  6.9746854E-03 -1.9343574E-02
   13   3.6000000E+01  0.0000000E+00  1.3356367E+01  9.6741766E-03 -2.2195503E-02
   14   3.9000000E+01  0.0000000E+00  1.3394798E+01  1.1303040E-02 -2.5591223E-02
   15   4.2000000E+01  0.0000000E+00  1.3432971E+01  1.0053499E-02 -2.9154753E-02
   16   4.5000000E+01  0.0000000E+00  1.3468883E+01  1.0077515E-02 -3.5895957E-02
   17   4.8000000E+01  0.0000000E+00  1.3505209E+01  9.2272152E-03 -3.8400376E-02
   18   5.1000000E+01  0.0000000E+00  1.3542388E+01  1.1118173E-02 -3.8697283E-02
   19   5.4000000E+01  0.0000000E+00  1.3581534E+01  1.0937956E-02 -4.1733803E-02
   20   5.7000000E+01  0.0000000E+00  1.3618689E+01  1.0119408E-02 -4.5346823E-02
   21   6.0000000E+01  0.0000000E+00  1.3653565E+01  9.5555842E-03 -4.9862476E-02
   22   6.3000000E+01  0.0000000E+00  1.3690429E+01  1.0866635E-02 -5.0499360E-02
   23   6.6000000E+01  0.0000000E+00  1.3725224E+01  9.5343772E-03 -5.0529338E-02
   24   6.9000000E+01  0.0000000E+00  1.3758017E+01  8.6398561E-03 -5.3686375E-02
   25   7.2000000E+01  0.0000000E+00  1.3790574E+01  8.8558079E-03 -5.4563462E-02
   26   7.5000000E+01  0.0000000E+00  1.3824062E+01  9.6906097E-03 -5.4563462E-02
   27   7.8000000E+01  0.0000000E+00  1.3857906E+01  9.7365413E-03 -5.5536679E-02
   28   8.1000000E+01  0.0000000E+00  1.3888893E+01  8.3001351E-03 -5.9182207E-02
   29   8.4000000E+01  0.0000000E+00  1.3917864E+01  7.6592884E-03 -5.9182207E-02
