# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 37,37 (PIXELS)
# TOTAL VALUE:  5.8378391E+24
# TOTAL STDEV:  2.8897320E+21
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  4.6521669E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  4.6431054E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  4.5952566E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  4.5609687E+21  1.0000000E-33  1.4944599E-02
    5   1.2000000E+01  0.0000000E+00  4.5188135E+21  6.4413255E+18  1.8471520E-02
    6   1.5000000E+01  0.0000000E+00  4.4521932E+21  2.2729489E+19  3.2277209E-02
    7   1.8000000E+01  0.0000000E+00  4.3758647E+21  1.3490138E+19  6.6560947E-02
    8   2.1000000E+01  0.0000000E+00  4.2953282E+21  2.3929932E+19  9.4847141E-02
    9   2.4000000E+01  0.0000000E+00  4.1961865E+21  2.9573171E+19  1.2050663E-01
   10   2.7000000E+01  0.0000000E+00  4.0894335E+21  2.9518682E+19  1.7487903E-01
   11   3.0000000E+01  0.0000000E+00  3.9737574E+21  3.5978611E+19  2.1878927E-01
   12   3.3000000E+01  0.0000000E+00  3.8449921E+21  2.8739743E+19  2.7234447E-01
   13   3.6000000E+01  0.0000000E+00  3.7000595E+21  4.3168923E+19  3.4561435E-01
   14   3.9000000E+01  0.0000000E+00  3.5204764E+21  5.5342400E+19  4.4158184E-01
   15   4.2000000E+01  0.0000000E+00  3.3248656E+21  5.4130865E+19  6.2157537E-01
   16   4.5000000E+01  0.0000000E+00  3.1235789E+21  5.8719196E+19  7.7140249E-01
   17   4.8000000E+01  0.0000000E+00  2.9029686E+21  5.8335998E+19  9.0516317E-01
   18   5.1000000E+01  0.0000000E+00  2.6598671E+21  7.5176037E+19  1.1349123E+00
   19   5.4000000E+01  0.0000000E+00  2.3870265E+21  7.8349069E+19  1.4426104E+00
   20   5.7000000E+01  0.0000000E+00  2.1154868E+21  7.5207458E+19  1.8934695E+00
   21   6.0000000E+01  0.0000000E+00  1.8540664E+21  7.2018904E+19  2.2335804E+00
   22   6.3000000E+01  0.0000000E+00  1.5766400E+21  8.1219409E+19  2.5715581E+00
   23   6.6000000E+01  0.0000000E+00  1.3201793E+21  6.8982521E+19  3.3220895E+00
   24   6.9000000E+01  0.0000000E+00  1.0891280E+21  5.8726746E+19  3.8161737E+00
   25   7.2000000E+01  0.0000000E+00  8.7647906E+20  5.5033111E+19  4.3280649E+00
   26   7.5000000E+01  0.0000000E+00  6.7998234E+20  5.3109883E+19  5.1038967E+00
   27   7.8000000E+01  0.0000000E+00  5.0779161E+20  4.5323343E+19  6.2183630E+00
   28   8.1000000E+01  0.0000000E+00  3.7529803E+20  3.2213799E+19  7.4449355E+00
   29   8.4000000E+01  0.0000000E+00  2.7390129E+20  2.3910897E+19  8.0113424E+00
   30   8.7000000E+01  0.0000000E+00  1.9185437E+20  2.0835235E+19  8.6602436E+00
   31   9.0000000E+01  0.0000000E+00  1.2969421E+20  1.4548028E+19  1.0145849E+01
   32   9.3000000E+01  0.0000000E+00  8.4247527E+19  1.0954160E+19  1.1549829E+01
   33   9.6000000E+01  0.0000000E+00  5.3384010E+19  7.0181493E+18  1.3157138E+01
   34   9.9000000E+01  0.0000000E+00  3.3042967E+19  4.6719850E+18  1.4370604E+01
   35   1.0200000E+02  0.0000000E+00  1.9653320E+19  3.2328525E+18  1.5589101E+01
   36   1.0500000E+02  0.0000000E+00  8.0180100E+18  5.2661005E+18  1.7404050E+01
