# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: nc.surfdens.r13p5x0.rs3p0as.fits
# ABOUT CENTRAL POSITION (X1,Y1): 38,38 (PIXELS)
# TOTAL VALUE:  3.3749757E+24
# TOTAL STDEV:  3.6390915E+20
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  1.4847614E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  1.4702774E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  1.3864419E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  1.3198854E+21  1.0000000E-33  8.4701211E-02
    5   1.2000000E+01  0.0000000E+00  1.2343057E+21  1.3515170E+19  1.2133159E-01
    6   1.5000000E+01  0.0000000E+00  1.1031027E+21  4.2940423E+19  2.3302225E-01
    7   1.8000000E+01  0.0000000E+00  9.7332930E+20  1.9385912E+19  5.0362970E-01
    8   2.1000000E+01  0.0000000E+00  8.7638947E+20  2.2874037E+19  6.8058003E-01
    9   2.4000000E+01  0.0000000E+00  8.0594522E+20  1.4446339E+19  6.8058003E-01
   10   2.7000000E+01  0.0000000E+00  7.7037196E+20  5.6073305E+18  6.8058003E-01
   11   3.0000000E+01  0.0000000E+00  7.5587576E+20  2.5801260E+18  6.2752896E-01
   12   3.3000000E+01  0.0000000E+00  7.5055567E+20  5.7834249E+17  3.8326669E-01
   13   3.6000000E+01  0.0000000E+00  7.4893652E+20  2.2985435E+17  1.8029944E-01
   14   3.9000000E+01  0.0000000E+00  7.4834044E+20  1.1248205E+17  7.4107425E-02
   15   4.2000000E+01  0.0000000E+00  7.4801684E+20  7.5927927E+16  2.4819782E-02
   16   4.5000000E+01  0.0000000E+00  7.4774387E+20  7.6899286E+16  9.9474863E-03
   17   4.8000000E+01  0.0000000E+00  7.4745813E+20  7.3993312E+16  5.9223403E-03
   18   5.1000000E+01  0.0000000E+00  7.4714882E+20  9.5416924E+16  5.9223403E-03
   19   5.4000000E+01  0.0000000E+00  7.4680264E+20  1.0061338E+17  6.8271482E-03
   20   5.7000000E+01  0.0000000E+00  7.4645229E+20  1.0008914E+17  8.1081220E-03
   21   6.0000000E+01  0.0000000E+00  7.4610008E+20  1.0045309E+17  8.6788971E-03
   22   6.3000000E+01  0.0000000E+00  7.4570058E+20  1.2256403E+17  9.2011566E-03
   23   6.6000000E+01  0.0000000E+00  7.4529563E+20  1.1413139E+17  1.0977407E-02
   24   6.9000000E+01  0.0000000E+00  7.4488837E+20  1.1013998E+17  1.1676659E-02
   25   7.2000000E+01  0.0000000E+00  7.4445582E+20  1.2044538E+17  1.2296156E-02
   26   7.5000000E+01  0.0000000E+00  7.4398296E+20  1.4175001E+17  1.3648246E-02
   27   7.8000000E+01  0.0000000E+00  7.4347483E+20  1.5167669E+17  1.5564514E-02
   28   8.1000000E+01  0.0000000E+00  7.4298148E+20  1.3762996E+17  1.7419928E-02
   29   8.4000000E+01  0.0000000E+00  7.4249230E+20  1.3556274E+17  1.7588275E-02
   30   8.7000000E+01  0.0000000E+00  7.4196268E+20  1.6038751E+17  1.8110201E-02
   31   9.0000000E+01  0.0000000E+00  7.4140526E+20  1.5708235E+17  2.0334298E-02
   32   9.3000000E+01  0.0000000E+00  7.4081495E+20  1.7621556E+17  2.2168895E-02
   33   9.6000000E+01  0.0000000E+00  7.4021431E+20  1.6986223E+17  2.4291445E-02
   34   9.9000000E+01  0.0000000E+00  7.3960293E+20  1.8074397E+17  2.5548003E-02
   35   1.0200000E+02  0.0000000E+00  7.3896130E+20  1.9946901E+17  2.6852515E-02
   36   1.0500000E+02  0.0000000E+00  7.3831756E+20  1.7593358E+17  2.9072676E-02
   37   1.0800000E+02  0.0000000E+00  7.3766480E+20  1.9393390E+17  3.0065313E-02
