! harvest_calib3.py -- the correction factor against the three quantities the reconstruction reports
!
! 333 nodes measured, 0 not measured, 3502456 pixels
! x = log10 of the surface density of the finest image, cm^-2
! y = the temperature fitted at that resolution, K
! z = log10 of the ratio of the finest to the coarsest surface density
! f = the factor that restores the true surface density; f16 and f84 bracket its spread in the cell
!
!        x         y         z     pixels       f16         f       f84
    21.075     19.30   -0.0100        248    1.0237    1.0237    1.0237
    21.125     16.70    0.0750         20    1.3792    1.3980    1.3980
    21.125     17.50   -0.0750         20    0.9437    0.9437    0.9566
    21.125     17.70    0.0100         64    1.0099    1.0099    1.0237
    21.125     17.70    0.0750         28    1.0518    1.0518    1.3423
    21.125     17.70    0.1500         20    1.2375    1.2544    3.9155
    21.125     17.90    0.0100        136    1.0099    1.0237    1.0237
    21.125     17.90    0.0750        152    1.0237    1.0376    1.0518
    21.125     18.10   -0.0350        108    1.0099    1.0237    1.0237
    21.125     18.10    0.0750        132    1.0237    1.0237    1.0237
    21.125     18.30   -0.0750         84    0.9963    1.0099    1.0099
    21.125     18.30   -0.0350        100    0.9963    1.0099    1.0099
    21.125     18.30   -0.0100        488    1.0237    1.0237    1.0376
    21.125     18.30    0.0100        408    1.0376    1.0376    1.0376
    21.125     18.30    0.0350         20    1.0237    1.0237    1.0237
    21.125     18.50   -0.0350         64    1.0099    1.0518    1.0518
    21.125     18.50   -0.0100       5788    1.0237    1.0237    1.0237
    21.125     18.50    0.0100       5665    1.0237    1.0237    1.0237
    21.125     18.50    0.0350        252    1.0237    1.0237    1.0237
    21.125     18.50    0.0750         68    1.0376    1.0518    1.0518
    21.125     18.70   -0.0100       4908    1.0237    1.0237    1.0376
    21.125     18.70    0.0100       2200    1.0237    1.0376    1.0376
    21.125     18.70    0.0350         68    1.0237    1.0237    1.0376
    21.125     18.70    0.1500         36    1.0518    1.0518    1.0518
    21.125     18.90   -0.0100       2304    1.0237    1.0237    1.0376
    21.125     18.90    0.0100        344    1.0376    1.0376    1.0376
    21.175     16.90    0.0750         20    1.2889    1.3423    1.3423
    21.175     17.10    0.0100         24    0.9697    0.9829    1.0376
    21.175     17.30   -0.0750         72    0.9566    0.9566    0.9697
    21.175     17.30   -0.0350        220    0.9566    0.9829    0.9829
    21.175     17.30    0.0100         40    0.9061    0.9566    0.9829
    21.175     17.30    0.1500         21    1.7842    3.1098    3.3278
    21.175     17.50   -0.0750        464    0.9697    0.9829    0.9963
    21.175     17.50   -0.0350       3824    0.9829    1.0099    1.0237
    21.175     17.50   -0.0100      53332    1.0237    1.0237    1.0237
    21.175     17.50    0.0100     133260    1.0237    1.0237    1.0237
    21.175     17.50    0.0350         24    1.0518    1.0807    1.0954
    21.175     17.50    0.0750         37    1.2375    1.3423    1.3980
    21.175     17.70   -0.0350        324    1.0237    1.0237    1.0237
    21.175     17.70   -0.0100      77260    1.0237    1.0237    1.0237
    21.175     17.70    0.0100     112268    1.0237    1.0237    1.0237
    21.175     17.70    0.0750        105    1.0518    1.1104    1.1564
    21.175     17.90   -0.0100         40    1.0518    1.0518    1.0518
    21.175     17.90    0.0100         20    1.0237    1.0237    1.0237
    21.175     18.10   -0.0350        212    1.0099    1.0376    1.0518
    21.175     18.10   -0.0100       1556    1.0376    1.0376    1.0376
    21.175     18.10    0.0100        824    1.0376    1.0376    1.0376
    21.175     18.10    0.0350         48    1.0518    1.0518    1.0518
    21.175     18.10    0.0750         20    1.0518    1.0661    1.0661
    21.175     18.10    0.1500         20    1.0518    1.0518    1.1104
    21.175     18.30   -0.0100       4840    1.0237    1.0376    1.0376
    21.175     18.30    0.0100       4709    1.0376    1.0376    1.0376
    21.175     18.30    0.0350        132    1.0237    1.0376    1.0376
    21.175     18.30    0.0750         88    1.0518    1.0518    1.0661
    21.175     18.50   -0.0100       3660    1.0237    1.0376    1.0376
    21.175     18.50    0.0100        956    1.0376    1.0376    1.0376
    21.175     18.50    0.0750         52    1.0518    1.0518    1.0518
    21.175     18.70    0.0100        836    1.0376    1.0376    1.0376
    21.225     16.30    0.1500         20    1.8086    1.9885    2.0993
    21.225     16.90    0.0350         44    1.0807    1.1564    1.3064
    21.225     17.10   -0.0750        156    0.9061    0.9185    0.9310
    21.225     17.10   -0.0350        304    0.9061    0.9829    0.9963
    21.225     17.10   -0.0100         56    0.9310    0.9437    0.9437
    21.225     17.10    0.0100         52    0.9437    0.9963    1.0518
    21.225     17.10    0.0350         72    1.0518    1.2044    1.3792
    21.225     17.30   -0.0750        232    0.9310    0.9437    0.9566
    21.225     17.30   -0.0350       1148    0.9437    0.9829    0.9829
    21.225     17.30   -0.0100      14248    1.0376    1.0376    1.0376
    21.225     17.30    0.0100      13564    1.0376    1.0376    1.0376
    21.225     17.30    0.0350         64    1.0376    1.1104    1.2544
    21.225     17.30    0.0750         22    1.2044    1.7365    2.0993
    21.225     17.50   -0.0100      31696    1.0237    1.0237    1.0237
    21.225     17.50    0.0100      41537    1.0237    1.0237    1.0376
    21.225     17.50    0.0350         20    1.0807    1.0807    1.0954
    21.225     17.70   -0.0100         68    1.0237    1.0518    1.0661
    21.225     17.70    0.0100         32    0.9963    1.0661    1.0661
    21.225     17.70    0.0350         20    1.0518    1.0661    1.0807
    21.225     17.90   -0.0350         64    1.0237    1.0518    1.0518
    21.225     17.90   -0.0100       1608    1.0376    1.0376    1.0518
    21.225     17.90    0.0100       3044    1.0376    1.0518    1.0518
    21.225     17.90    0.0350         96    1.0518    1.0661    1.0661
    21.225     17.90    0.0750         36    1.0661    1.0661    1.0954
    21.225     17.90    0.1500         21    1.0518    1.0518    1.0518
    21.225     18.10   -0.0100       4996    1.0376    1.0376    1.0518
    21.225     18.10    0.0100       2288    1.0376    1.0518    1.0518
    21.225     18.10    0.0350         84    1.0518    1.0518    1.0518
    21.225     18.10    0.0750         76    1.0661    1.0661    1.0661
    21.225     18.10    0.1500         24    1.0518    1.0518    1.0518
    21.225     18.30   -0.0100       1160    1.0518    1.0518    1.0518
    21.225     18.30    0.0100        928    1.0518    1.0518    1.0518
    21.225     18.30    0.0750         28    1.0661    1.0661    1.0661
    21.275     16.70   -0.0750         28    0.9185    0.9185    0.9437
    21.275     16.70    0.0350         24    1.1409    1.1564    1.2209
    21.275     16.70    0.0750         32    1.2715    1.7842    2.6431
    21.275     16.90   -0.0750        136    0.9061    0.9061    0.9185
    21.275     16.90   -0.0350        116    1.0099    1.0237    1.0237
    21.275     16.90   -0.0100         40    0.9697    0.9829    0.9829
    21.275     16.90    0.0100         60    0.9697    0.9963    1.0376
    21.275     16.90    0.0350         32    1.0376    1.2889    1.5164
    21.275     16.90    0.0750         41    1.1882    1.7842    2.0156
    21.275     17.10   -0.0350        532    0.9963    0.9963    1.0099
    21.275     17.10   -0.0100       7136    1.0376    1.0376    1.0376
    21.275     17.10    0.0100       7017    1.0376    1.0376    1.0376
    21.275     17.10    0.0350         56    1.0518    1.0518    1.0518
    21.275     17.10    0.0750         32    1.0661    1.0807    1.1564
    21.275     17.30   -0.0100      12932    1.0376    1.0376    1.0376
    21.275     17.30    0.0100       9844    1.0376    1.0376    1.0376
    21.275     17.50   -0.0100        300    1.0518    1.0518    1.0518
    21.275     17.50    0.0100        692    1.0518    1.0518    1.0661
    21.275     17.50    0.0350         44    0.9963    1.0661    1.0661
    21.275     17.50    0.0750         24    1.0807    1.0954    1.1104
    21.275     17.70   -0.0100       3068    1.0518    1.0518    1.0518
    21.275     17.70    0.0100       3016    1.0518    1.0518    1.0661
    21.275     17.70    0.0350        116    1.0661    1.0661    1.0661
    21.275     17.70    0.0750         96    1.0807    1.0807    1.0807
    21.275     17.90   -0.0100       3516    1.0518    1.0518    1.0661
    21.275     17.90    0.0100        924    1.0518    1.0518    1.0661
    21.275     17.90    0.0350         80    1.0518    1.0518    1.0518
    21.275     17.90    0.0750         48    1.0661    1.0661    1.0807
    21.275     18.10   -0.0100        692    1.0518    1.0518    1.0518
    21.325     16.30    0.1500         56    1.4171    1.8332    1.9093
    21.325     16.50   -0.0350         48    0.9310    0.9437    0.9437
    21.325     16.50   -0.0100         32    0.9061    0.9061    0.9185
    21.325     16.50    0.0100         52    0.9185    0.9310    0.9566
    21.325     16.50    0.0750         28    1.2889    1.3792    2.4039
    21.325     16.50    0.1500         21    1.5371    2.5724    3.6097
    21.325     16.70   -0.0750         60    0.9185    0.9185    0.9310
    21.325     16.70   -0.0350         36    0.9566    1.0376    1.0376
    21.325     16.70   -0.0100         72    1.0237    1.0518    1.0661
    21.325     16.70    0.0100         20    1.0376    1.0376    1.0376
    21.325     16.70    0.0350         28    1.0661    1.0807    1.2209
    21.325     16.70    0.0750         28    1.0661    1.0661    1.9885
    21.325     16.70    0.1500         60    1.0807    1.0807    1.0807
    21.325     16.90   -0.0350        300    1.0237    1.0376    1.0518
    21.325     16.90   -0.0100       5868    1.0376    1.0518    1.0518
    21.325     16.90    0.0100       4569    1.0518    1.0518    1.0518
    21.325     16.90    0.0350         20    1.0954    1.0954    1.0954
    21.325     16.90    0.0750         68    1.0661    1.0661    1.0954
    21.325     16.90    0.1500         96    1.0518    1.0661    1.0807
    21.325     17.10   -0.0100       6580    1.0376    1.0376    1.0376
    21.325     17.10    0.0100       2224    1.0376    1.0376    1.0518
    21.325     17.10    0.0350         32    0.9963    1.0518    1.0518
    21.325     17.10    0.1500         24    1.0518    1.1564    1.2889
    21.325     17.30   -0.0100        880    1.0661    1.0661    1.0661
    21.325     17.30    0.0100       1580    1.0661    1.0661    1.0807
    21.325     17.30    0.0350        272    1.0807    1.0807    1.0954
    21.325     17.30    0.0750         32    1.1255    1.1255    1.1409
    21.325     17.30    0.1500         28    1.1409    1.1409    1.1564
    21.325     17.50   -0.0100       3644    1.0518    1.0661    1.0807
    21.325     17.50    0.0100       1937    1.0661    1.0661    1.0807
    21.325     17.50    0.0350        116    1.0661    1.0661    1.0954
    21.325     17.50    0.0750        136    1.0661    1.0807    1.0807
    21.325     17.70   -0.0100       1264    1.0661    1.0807    1.0807
    21.325     17.70    0.0100        608    1.0518    1.0518    1.0661
    21.325     17.70    0.0350         64    1.0661    1.0661    1.0661
    21.325     17.90   -0.0100         24    1.0661    1.0661    1.0661
    21.375     16.10    0.0350         44    1.0661    1.1722    1.2044
    21.375     16.10    0.1500         21    1.5581    1.9885    2.3082
    21.375     16.30   -0.0350         32    0.9566    0.9963    0.9963
    21.375     16.30    0.0100         56    0.9829    1.0237    1.1104
    21.375     16.30    0.0350         20    1.0099    1.0661    1.0807
    21.375     16.30    0.0750        152    1.0661    1.0807    1.0807
    21.375     16.30    0.1500         36    1.3980    1.7365    2.9457
    21.375     16.50   -0.0350         68    0.9437    0.9437    1.0237
    21.375     16.50   -0.0100        160    1.0518    1.0661    1.0661
    21.375     16.50    0.0100        204    1.0661    1.0661    1.0807
    21.375     16.50    0.0350         60    1.0807    1.0807    1.0954
    21.375     16.50    0.0750        104    1.0661    1.0807    1.0807
    21.375     16.50    0.1500         37    1.0807    1.0807    1.0807
    21.375     16.70   -0.0100       5452    1.0518    1.0518    1.0661
    21.375     16.70    0.0100       3276    1.0518    1.0518    1.0661
    21.375     16.70    0.0350        132    1.0661    1.0807    1.0954
    21.375     16.70    0.0750         73    1.0661    1.0661    1.0807
    21.375     16.70    0.1500         28    1.0807    1.0807    1.0807
    21.375     16.90   -0.0100       1796    1.0518    1.0518    1.0518
    21.375     16.90    0.0100       1900    1.0518    1.0518    1.0518
    21.375     16.90    0.0350        212    1.0237    1.1104    1.1104
    21.375     16.90    0.0750         24    1.0661    1.0661    1.0661
    21.375     16.90    0.1500         45    1.1564    1.1564    1.1722
    21.375     17.10   -0.0100       1796    1.0807    1.0807    1.0954
    21.375     17.10    0.0100       1897    1.0807    1.0807    1.0954
    21.375     17.10    0.0350        412    1.0807    1.0954    1.0954
    21.375     17.10    0.1500         20    1.1564    1.1564    1.1564
    21.375     17.30   -0.0100       1728    1.0661    1.0661    1.0807
    21.375     17.30    0.0100       1608    1.0661    1.0807    1.0954
    21.375     17.30    0.0350        140    1.0807    1.0807    1.0807
