# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: hi.surface.density.r13p5.fits
# ABOUT CENTRAL POSITION (X1,Y1): 54,54 (PIXELS)
# TOTAL VALUE:  4.5603854E+25
# TOTAL STDEV:  9.0788315E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
   28   8.1000000E+01  0.0000000E+00  5.6390601E+21  2.5053247E+19  4.3658873E-01
   29   8.4000000E+01  0.0000000E+00  5.5527338E+21  2.2958618E+19  4.3658873E-01
   30   8.7000000E+01  0.0000000E+00  5.4647182E+21  2.5775976E+19  4.5532148E-01
   31   9.0000000E+01  0.0000000E+00  5.3770638E+21  2.4230484E+19  4.5532148E-01
   32   9.3000000E+01  0.0000000E+00  5.2879783E+21  2.6137663E+19  4.7697190E-01
   33   9.6000000E+01  0.0000000E+00  5.2006465E+21  2.4313201E+19  5.0950178E-01
   34   9.9000000E+01  0.0000000E+00  5.1164008E+21  2.3236371E+19  5.2452690E-01
   35   1.0200000E+02  0.0000000E+00  5.0368704E+21  2.3067339E+19  5.2478117E-01
   36   1.0500000E+02  0.0000000E+00  4.9670795E+21  1.6973889E+19  5.2478117E-01
   37   1.0800000E+02  0.0000000E+00  4.9095093E+21  1.4843432E+19  5.2478117E-01
   38   1.1100000E+02  0.0000000E+00  4.8627693E+21  1.1033643E+19  4.8134127E-01
   39   1.1400000E+02  0.0000000E+00  4.8264864E+21  8.9433578E+18  4.1383326E-01
   40   1.1700000E+02  0.0000000E+00  4.8010238E+21  5.7943444E+18  3.4913409E-01
   41   1.2000000E+02  0.0000000E+00  4.7854605E+21  3.1826312E+18  2.8083315E-01
   42   1.2300000E+02  0.0000000E+00  4.7759811E+21  2.1014401E+18  2.0363683E-01
   43   1.2600000E+02  0.0000000E+00  4.7703901E+21  1.2190126E+18  1.2824657E-01
   44   1.2900000E+02  0.0000000E+00  4.7672591E+21  9.7151310E+17  8.0301099E-02
   45   1.3200000E+02  0.0000000E+00  4.7655455E+21  9.9191214E+17  4.8608685E-02
   46   1.3500000E+02  0.0000000E+00  4.7646129E+21  1.1007701E+18  2.7901878E-02
   47   1.3800000E+02  0.0000000E+00  4.7639703E+21  1.1892520E+18  1.5638537E-02
   48   1.4100000E+02  0.0000000E+00  4.7637059E+21  1.3425860E+18  8.7087095E-03
   49   1.4400000E+02  0.0000000E+00  3.7467633E+21  1.9544083E+21  8.7087095E-03
   50   1.4700000E+02  0.0000000E+00  3.1967688E+21  2.2411130E+21  7.6991894E+00
   51   1.5000000E+02  0.0000000E+00  2.6456547E+21  2.3700058E+21  9.3661694E+00
   52   1.5300000E+02  0.0000000E+00  2.5641913E+21  2.3777935E+21  9.3661694E+00
   53   1.5600000E+02  0.0000000E+00  1.9682616E+21  2.3488396E+21  9.3661694E+00
