# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 38,38 (PIXELS)
# TOTAL VALUE:  2.1277541E+25
# TOTAL STDEV:  3.0957618E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  8.4013120E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  8.3397927E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  8.0245155E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  7.8088274E+21  1.0000000E-33  5.5597229E-02
    5   1.2000000E+01  0.0000000E+00  7.5557664E+21  3.7981341E+19  6.7198086E-02
    6   1.5000000E+01  0.0000000E+00  7.1872585E+21  1.2039176E+20  1.1451454E-01
    7   1.8000000E+01  0.0000000E+00  6.8076571E+21  6.1828952E+19  2.2407649E-01
    8   2.1000000E+01  0.0000000E+00  6.4637877E+21  9.4060005E+19  2.9761590E-01
    9   2.4000000E+01  0.0000000E+00  6.1100561E+21  9.4406453E+19  3.3624596E-01
   10   2.7000000E+01  0.0000000E+00  5.8049199E+21  7.2976529E+19  4.2147028E-01
   11   3.0000000E+01  0.0000000E+00  5.5499382E+21  6.9622189E+19  4.2633631E-01
   12   3.3000000E+01  0.0000000E+00  5.3344957E+21  4.0433467E+19  4.2633631E-01
   13   3.6000000E+01  0.0000000E+00  5.1598853E+21  4.3532474E+19  4.2633631E-01
   14   3.9000000E+01  0.0000000E+00  5.0087824E+21  3.7764978E+19  4.1540631E-01
   15   4.2000000E+01  0.0000000E+00  4.8982315E+21  2.4111559E+19  3.8247861E-01
   16   4.5000000E+01  0.0000000E+00  4.8230234E+21  1.7833125E+19  3.7132046E-01
   17   4.8000000E+01  0.0000000E+00  4.7683581E+21  1.1190794E+19  3.0116384E-01
   18   5.1000000E+01  0.0000000E+00  4.7297594E+21  9.3963981E+18  2.2427287E-01
   19   5.4000000E+01  0.0000000E+00  4.7023381E+21  6.0202390E+18  1.7662254E-01
   20   5.7000000E+01  0.0000000E+00  4.6854298E+21  3.5895981E+18  1.3406583E-01
   21   6.0000000E+01  0.0000000E+00  4.6751134E+21  2.2427588E+18  1.0172578E-01
   22   6.3000000E+01  0.0000000E+00  4.6681488E+21  1.5840879E+18  6.6624779E-02
   23   6.6000000E+01  0.0000000E+00  4.6638905E+21  9.3161520E+17  4.2972990E-02
   24   6.9000000E+01  0.0000000E+00  4.6611862E+21  5.9038284E+17  3.0555688E-02
   25   7.2000000E+01  0.0000000E+00  4.6592416E+21  4.6211651E+17  1.9618091E-02
   26   7.5000000E+01  0.0000000E+00  4.6576576E+21  4.2497057E+17  1.3047737E-02
   27   7.8000000E+01  0.0000000E+00  4.6562515E+21  4.0125670E+17  9.8046854E-03
   28   8.1000000E+01  0.0000000E+00  4.6550321E+21  3.5125627E+17  8.3295431E-03
   29   8.4000000E+01  0.0000000E+00  4.6538905E+21  3.4129542E+17  7.6985304E-03
   30   8.7000000E+01  0.0000000E+00  4.6526739E+21  4.2165459E+17  7.4505290E-03
   31   9.0000000E+01  0.0000000E+00  4.6514582E+21  4.7277943E+17  7.4505290E-03
   32   9.3000000E+01  0.0000000E+00  4.6501753E+21  5.9876797E+17  7.7083191E-03
   33   9.6000000E+01  0.0000000E+00  4.6489908E+21  6.8415518E+17  8.0239404E-03
   34   9.9000000E+01  0.0000000E+00  4.6477160E+21  8.7414605E+17  8.4125337E-03
   35   1.0200000E+02  0.0000000E+00  4.6464865E+21  1.0739358E+18  8.8625604E-03
   36   1.0500000E+02  0.0000000E+00  4.6454149E+21  1.3280586E+18  8.8625604E-03
   37   1.0800000E+02  0.0000000E+00  3.4614430E+21  2.0273028E+21  8.9119252E-03
