# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 54,54 (PIXELS)
# TOTAL VALUE:  5.3386209E+25
# TOTAL STDEV:  4.0611092E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  9.9414248E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  9.9264853E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  9.8469247E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  9.7891975E+21  1.0000000E-33  1.1609762E-02
    5   1.2000000E+01  0.0000000E+00  9.7175453E+21  1.1031106E+19  1.4501138E-02
    6   1.5000000E+01  0.0000000E+00  9.6036478E+21  3.8888176E+19  2.5536675E-02
    7   1.8000000E+01  0.0000000E+00  9.4736254E+21  2.2794052E+19  5.2836114E-02
    8   2.1000000E+01  0.0000000E+00  9.3388481E+21  3.9521074E+19  7.4765358E-02
    9   2.4000000E+01  0.0000000E+00  9.1785404E+21  4.6700180E+19  9.2952867E-02
   10   2.7000000E+01  0.0000000E+00  9.0148286E+21  4.3593326E+19  1.2966779E-01
   11   3.0000000E+01  0.0000000E+00  8.8497742E+21  4.9496238E+19  1.5280095E-01
   12   3.3000000E+01  0.0000000E+00  8.6806185E+21  3.5935143E+19  1.7538724E-01
   13   3.6000000E+01  0.0000000E+00  8.5081373E+21  4.8755927E+19  2.0248797E-01
   14   3.9000000E+01  0.0000000E+00  8.3153405E+21  5.5535913E+19  2.3065665E-01
   15   4.2000000E+01  0.0000000E+00  8.1298101E+21  4.7437822E+19  2.8635922E-01
   16   4.5000000E+01  0.0000000E+00  7.9585318E+21  4.5867771E+19  3.0448138E-01
   17   4.8000000E+01  0.0000000E+00  7.7919224E+21  4.2251651E+19  3.0862655E-01
   18   5.1000000E+01  0.0000000E+00  7.6234066E+21  4.9800816E+19  3.2781863E-01
