# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r250.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 48,48 (PIXELS)
# TOTAL VALUE:  9.4152295E+25
# TOTAL STDEV:  9.6220006E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  1.5491554E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  1.5412027E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  1.5032454E+22  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  1.4815625E+22  1.0000000E-33  3.5833193E-02
    5   1.2000000E+01  0.0000000E+00  1.4589671E+22  3.3322544E+19  3.5976123E-02
    6   1.5000000E+01  0.0000000E+00  1.4312418E+22  8.3396838E+19  5.3421797E-02
    7   1.8000000E+01  0.0000000E+00  1.4079846E+22  3.2758370E+19  8.5981813E-02
    8   2.1000000E+01  0.0000000E+00  1.3907552E+22  4.2267964E+19  8.5981813E-02
    9   2.4000000E+01  0.0000000E+00  1.3760525E+22  3.5663696E+19  8.5981813E-02
   10   2.7000000E+01  0.0000000E+00  1.3654954E+22  2.3459690E+19  7.9872726E-02
   11   3.0000000E+01  0.0000000E+00  1.3576366E+22  2.0072060E+19  7.9592104E-02
   12   3.3000000E+01  0.0000000E+00  1.3516010E+22  1.0766777E+19  6.5387786E-02
   13   3.6000000E+01  0.0000000E+00  1.3469988E+22  1.1392288E+19  5.4782153E-02
   14   3.9000000E+01  0.0000000E+00  1.3430075E+22  1.0107761E+19  4.6748373E-02
   15   4.2000000E+01  0.0000000E+00  1.3400116E+22  6.9098177E+18  3.9199924E-02
   16   4.5000000E+01  0.0000000E+00  1.3378328E+22  5.5403129E+18  3.7073479E-02
   17   4.8000000E+01  0.0000000E+00  1.3360731E+22  3.8457557E+18  3.0134964E-02
   18   5.1000000E+01  0.0000000E+00  1.3346901E+22  3.6316809E+18  2.3585884E-02
   19   5.4000000E+01  0.0000000E+00  1.3335851E+22  2.6343686E+18  2.0395061E-02
   20   5.7000000E+01  0.0000000E+00  1.3328312E+22  1.6377359E+18  1.7082417E-02
   21   6.0000000E+01  0.0000000E+00  1.3323864E+22  9.0443425E+17  1.4491122E-02
   22   6.3000000E+01  0.0000000E+00  1.3321869E+22  1.8726875E+17  1.0458197E-02
   23   6.6000000E+01  0.0000000E+00  1.3322628E+22  5.6672273E+17  6.5079467E-03
   24   6.9000000E+01  0.0000000E+00  1.3325815E+22  1.1529219E+18  3.0680800E-03
   25   7.2000000E+01  0.0000000E+00  1.3331329E+22  1.7848768E+18 -1.2237254E-03
   26   7.5000000E+01  0.0000000E+00  1.3338918E+22  2.3875216E+18 -5.3810698E-03
   27   7.8000000E+01  0.0000000E+00  1.3347647E+22  2.5165734E+18 -9.7207740E-03
   28   8.1000000E+01  0.0000000E+00  1.3355606E+22  1.9620013E+18 -1.3940136E-02
   29   8.4000000E+01  0.0000000E+00  1.3362002E+22  1.4869720E+18 -1.3940136E-02
   30   8.7000000E+01  0.0000000E+00  1.3367025E+22  1.2014314E+18 -1.3165266E-02
   31   9.0000000E+01  0.0000000E+00  1.3370423E+22  7.0429191E+17 -1.0710529E-02
   32   9.3000000E+01  0.0000000E+00  1.3372401E+22  4.1375333E+17 -7.4971183E-03
   33   9.6000000E+01  0.0000000E+00  1.3373447E+22  2.0063340E+17 -4.5119414E-03
   34   9.9000000E+01  0.0000000E+00  1.3373998E+22  1.0798471E+17 -2.4630306E-03
   35   1.0200000E+02  0.0000000E+00  1.3374307E+22  8.3898880E+16 -1.3393395E-03
   36   1.0500000E+02  0.0000000E+00  1.3374538E+22  5.9270130E+16 -7.7318295E-04
   37   1.0800000E+02  0.0000000E+00  1.3374730E+22  5.5891915E+16 -5.9529367E-04
   38   1.1100000E+02  0.0000000E+00  1.3374902E+22  5.3050426E+16 -5.1143163E-04
   39   1.1400000E+02  0.0000000E+00  1.3375086E+22  5.4722182E+16 -5.1143163E-04
   40   1.1700000E+02  0.0000000E+00  1.3375262E+22  5.0353750E+16 -5.0620130E-04
   41   1.2000000E+02  0.0000000E+00  1.3375428E+22  5.2134991E+16 -4.9225110E-04
   42   1.2300000E+02  0.0000000E+00  1.3375621E+22  6.3334214E+16 -5.0620130E-04
   43   1.2600000E+02  0.0000000E+00  1.3375830E+22  6.4402472E+16 -5.0620130E-04
   44   1.2900000E+02  0.0000000E+00  1.3376104E+22  1.1789705E+17 -5.8228036E-04
   45   1.3200000E+02  0.0000000E+00  1.3376501E+22  3.2085972E+17 -6.4910703E-04
   46   1.3500000E+02  0.0000000E+00  1.3377054E+22  6.9039782E+17 -8.7138078E-04
   47   1.3800000E+02  0.0000000E+00  1.0362571E+22  5.5990215E+21 -8.7138078E-04
