# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 182,182 (PIXELS)
# TOTAL VALUE:  4.9536929E+26
# TOTAL STDEV:  5.1996881E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
   56   1.6500000E+02  0.0000000E+00  4.9587405E+21  3.2972440E+18  1.2306619E-01
   57   1.6800000E+02  0.0000000E+00  4.9482544E+21  2.8640319E+18  1.2142701E-01
   58   1.7100000E+02  0.0000000E+00  4.9384259E+21  2.8104322E+18  1.1989396E-01
   59   1.7400000E+02  0.0000000E+00  4.9290143E+21  2.6616499E+18  1.1748605E-01
   60   1.7700000E+02  0.0000000E+00  4.9199268E+21  2.5283387E+18  1.1233129E-01
   61   1.8000000E+02  0.0000000E+00  4.9110174E+21  2.5735877E+18  1.0968468E-01
   62   1.8300000E+02  0.0000000E+00  4.9024226E+21  2.4070693E+18  1.0795198E-01
   63   1.8600000E+02  0.0000000E+00  4.8942112E+21  2.3212098E+18  1.0784289E-01
   64   1.8900000E+02  0.0000000E+00  4.8864587E+21  2.2506994E+18  1.0597212E-01
   65   1.9200000E+02  0.0000000E+00  4.8791203E+21  2.0270635E+18  1.0309455E-01
   66   1.9500000E+02  0.0000000E+00  4.8719097E+21  2.1150236E+18  9.9076743E-02
   67   1.9800000E+02  0.0000000E+00  4.8650335E+21  1.8264835E+18  9.5433617E-02
   68   2.0100000E+02  0.0000000E+00  4.8584968E+21  1.8774951E+18  9.5389614E-02
   69   2.0400000E+02  0.0000000E+00  4.8519982E+21  1.9341114E+18  9.2509691E-02
   70   2.0700000E+02  0.0000000E+00  4.8457722E+21  1.6880277E+18  9.0345400E-02
   71   2.1000000E+02  0.0000000E+00  4.8398629E+21  1.7249916E+18  8.9407790E-02
   72   2.1300000E+02  0.0000000E+00  4.8340958E+21  1.5500349E+18  8.7953662E-02
   73   2.1600000E+02  0.0000000E+00  4.8282999E+21  1.7149094E+18  8.5776276E-02
   74   2.1900000E+02  0.0000000E+00  4.8226335E+21  1.6090257E+18  8.5133583E-02
   75   2.2200000E+02  0.0000000E+00  4.8172412E+21  1.5257514E+18  8.5133583E-02
   76   2.2500000E+02  0.0000000E+00  4.8121178E+21  1.4845983E+18  8.5133583E-02
   77   2.2800000E+02  0.0000000E+00  4.8071554E+21  1.4068892E+18  8.2227221E-02
   78   2.3100000E+02  0.0000000E+00  4.8023870E+21  1.3678930E+18  7.9275534E-02
   79   2.3400000E+02  0.0000000E+00  4.7979274E+21  1.2208127E+18  7.7896072E-02
   80   2.3700000E+02  0.0000000E+00  4.7936432E+21  1.2092938E+18  7.5920551E-02
   81   2.4000000E+02  0.0000000E+00  4.7894207E+21  1.2443540E+18  7.1999642E-02
   82   2.4300000E+02  0.0000000E+00  4.7853359E+21  1.1611559E+18  7.0125582E-02
   83   2.4600000E+02  0.0000000E+00  4.7813093E+21  1.1965301E+18  7.0057519E-02
   84   2.4900000E+02  0.0000000E+00  4.7773781E+21  1.0847990E+18  6.8685003E-02
   85   2.5200000E+02  0.0000000E+00  4.7734910E+21  1.1359464E+18  6.8606280E-02
   86   2.5500000E+02  0.0000000E+00  4.7695786E+21  1.1505910E+18  6.8606280E-02
   87   2.5800000E+02  0.0000000E+00  4.7657021E+21  1.1111611E+18  6.9286158E-02
   88   2.6100000E+02  0.0000000E+00  4.7619679E+21  1.0795091E+18  6.9286158E-02
   89   2.6400000E+02  0.0000000E+00  4.7584366E+21  9.6211722E+17  6.9286158E-02
   90   2.6700000E+02  0.0000000E+00  4.7549170E+21  1.0486782E+18  6.7804218E-02
   91   2.7000000E+02  0.0000000E+00  4.7515565E+21  9.1010930E+17  6.5482472E-02
   92   2.7300000E+02  0.0000000E+00  4.7484455E+21  8.8198890E+17  6.4909494E-02
   93   2.7600000E+02  0.0000000E+00  4.7454958E+21  8.3387560E+17  6.3275512E-02
   94   2.7900000E+02  0.0000000E+00  4.7427054E+21  7.9188038E+17  5.9272711E-02
   95   2.8200000E+02  0.0000000E+00  4.7400308E+21  7.7384621E+17  5.6855270E-02
   96   2.8500000E+02  0.0000000E+00  4.7374942E+21  6.9563784E+17  5.4406971E-02
   97   2.8800000E+02  0.0000000E+00  4.7350508E+21  6.9639400E+17  5.2742698E-02
   98   2.9100000E+02  0.0000000E+00  4.7325725E+21  7.3502335E+17  5.0583741E-02
   99   2.9400000E+02  0.0000000E+00  4.7301006E+21  7.1558472E+17  5.0583741E-02
  100   2.9700000E+02  0.0000000E+00  4.7276229E+21  7.5044994E+17  5.0938809E-02
  101   3.0000000E+02  0.0000000E+00  4.7251368E+21  7.0133576E+17  5.1608656E-02
  102   3.0300000E+02  0.0000000E+00  4.7226053E+21  7.6634535E+17  5.2336400E-02
  103   3.0600000E+02  0.0000000E+00  4.7200524E+21  7.3787233E+17  5.3857892E-02
  104   3.0900000E+02  0.0000000E+00  4.7176012E+21  6.9163440E+17  5.3857892E-02
  105   3.1200000E+02  0.0000000E+00  4.7151896E+21  7.1504197E+17  5.3857892E-02
  106   3.1500000E+02  0.0000000E+00  4.7128381E+21  6.5510136E+17  5.3241831E-02
  107   3.1800000E+02  0.0000000E+00  4.7105909E+21  6.6286720E+17  5.2923449E-02
  108   3.2100000E+02  0.0000000E+00  4.7084636E+21  5.8877716E+17  5.2125641E-02
  109   3.2400000E+02  0.0000000E+00  4.7065379E+21  5.2823740E+17  5.0316699E-02
  110   3.2700000E+02  0.0000000E+00  4.7047719E+21  4.9691967E+17  4.8106972E-02
  111   3.3000000E+02  0.0000000E+00  4.7031142E+21  4.6211731E+17  4.3974961E-02
  112   3.3300000E+02  0.0000000E+00  4.7015626E+21  4.4829427E+17  4.0719370E-02
  113   3.3600000E+02  0.0000000E+00  4.7001035E+21  4.0519324E+17  3.8588437E-02
  114   3.3900000E+02  0.0000000E+00  4.6987236E+21  3.9456727E+17  3.6458663E-02
  115   3.4200000E+02  0.0000000E+00  4.6973591E+21  4.0644257E+17  3.4608601E-02
  116   3.4500000E+02  0.0000000E+00  4.6959982E+21  3.9470674E+17  3.3178122E-02
  117   3.4800000E+02  0.0000000E+00  4.6946682E+21  3.9259070E+17  3.3033475E-02
  118   3.5100000E+02  0.0000000E+00  4.6932894E+21  4.0895021E+17  3.3178122E-02
  119   3.5400000E+02  0.0000000E+00  4.6918464E+21  4.3269119E+17  3.4221332E-02
  120   3.5700000E+02  0.0000000E+00  4.6903584E+21  4.4445625E+17  3.6131292E-02
  121   3.6000000E+02  0.0000000E+00  4.6888295E+21  4.4575072E+17  3.7586207E-02
  122   3.6300000E+02  0.0000000E+00  4.6873228E+21  4.3188706E+17  3.8726141E-02
  123   3.6600000E+02  0.0000000E+00  4.6857856E+21  4.5002850E+17  3.8960320E-02
  124   3.6900000E+02  0.0000000E+00  4.6842075E+21  4.7218860E+17  3.9852600E-02
  125   3.7200000E+02  0.0000000E+00  4.6827158E+21  4.0989190E+17  3.9852600E-02
  126   3.7500000E+02  0.0000000E+00  4.6813173E+21  4.0473286E+17  3.9852600E-02
  127   3.7800000E+02  0.0000000E+00  4.6800364E+21  3.4419693E+17  3.9336767E-02
  128   3.8100000E+02  0.0000000E+00  4.6788627E+21  3.3267939E+17  3.7187390E-02
  129   3.8400000E+02  0.0000000E+00  4.6777897E+21  2.9679096E+17  3.4342230E-02
  130   3.8700000E+02  0.0000000E+00  4.6768686E+21  2.4395926E+17  3.1729534E-02
  131   3.9000000E+02  0.0000000E+00  4.6760665E+21  2.2257891E+17  2.9242587E-02
  132   3.9300000E+02  0.0000000E+00  4.6753763E+21  1.8472852E+17  2.5304173E-02
  133   3.9600000E+02  0.0000000E+00  4.6747716E+21  1.6969961E+17  2.2213773E-02
  134   3.9900000E+02  0.0000000E+00  4.6742389E+21  1.4555526E+17  1.9262816E-02
  135   4.0200000E+02  0.0000000E+00  4.6737788E+21  1.2343657E+17  1.7008433E-02
  136   4.0500000E+02  0.0000000E+00  4.6733449E+21  1.2833928E+17  1.5099309E-02
  137   4.0800000E+02  0.0000000E+00  4.6729206E+21  1.2193977E+17  1.3141597E-02
  138   4.1100000E+02  0.0000000E+00  4.6724994E+21  1.2442044E+17  1.2487263E-02
  139   4.1400000E+02  0.0000000E+00  4.6720705E+21  1.2647892E+17  1.2487263E-02
  140   4.1700000E+02  0.0000000E+00  4.6716271E+21  1.3051930E+17  1.2622176E-02
  141   4.2000000E+02  0.0000000E+00  4.6711514E+21  1.4710369E+17  1.3144942E-02
  142   4.2300000E+02  0.0000000E+00  4.6706449E+21  1.4758013E+17  1.4207769E-02
  143   4.2600000E+02  0.0000000E+00  4.6701180E+21  1.5694342E+17  1.5234649E-02
  144   4.2900000E+02  0.0000000E+00  4.6695669E+21  1.6180462E+17  1.5962210E-02
  145   4.3200000E+02  0.0000000E+00  4.6689994E+21  1.6592932E+17  1.6816188E-02
  146   4.3500000E+02  0.0000000E+00  4.6684294E+21  1.6606623E+17  1.7443080E-02
  147   4.3800000E+02  0.0000000E+00  4.6678783E+21  1.5159707E+17  1.7443080E-02
  148   4.4100000E+02  0.0000000E+00  4.6673742E+21  1.3827962E+17  1.7443080E-02
  149   4.4400000E+02  0.0000000E+00  4.6669165E+21  1.2504606E+17  1.7176468E-02
  150   4.4700000E+02  0.0000000E+00  4.6665265E+21  9.9081070E+16  1.5823022E-02
  151   4.5000000E+02  0.0000000E+00  4.6662300E+21  7.0868208E+16  1.4463423E-02
  152   4.5300000E+02  0.0000000E+00  4.6660334E+21  3.9493025E+16  1.2412912E-02
  153   4.5600000E+02  0.0000000E+00  4.6659392E+21  1.2142206E+16  9.4962709E-03
  154   4.5900000E+02  0.0000000E+00  4.6659474E+21  1.9328166E+16  6.3408435E-03
  155   4.6200000E+02  0.0000000E+00  4.6660565E+21  4.8344960E+16  3.0602575E-03
  156   4.6500000E+02  0.0000000E+00  4.6662542E+21  6.9520957E+16 -2.6670957E-04
  157   4.6800000E+02  0.0000000E+00  4.6665254E+21  9.0210579E+16 -3.5902208E-03
  158   4.7100000E+02  0.0000000E+00  4.6668592E+21  1.0817097E+17 -6.5476313E-03
  159   4.7400000E+02  0.0000000E+00  4.6672305E+21  1.0855799E+17 -9.0355028E-03
  160   4.7700000E+02  0.0000000E+00  4.6676176E+21  1.1500045E+17 -1.1194759E-02
  161   4.8000000E+02  0.0000000E+00  4.6680140E+21  1.1397462E+17 -1.2528831E-02
  162   4.8300000E+02  0.0000000E+00  4.6684079E+21  1.1472235E+17 -1.3148336E-02
  163   4.8600000E+02  0.0000000E+00  4.6687724E+21  1.0123326E+17 -1.3148336E-02
  164   4.8900000E+02  0.0000000E+00  4.6690917E+21  8.5258288E+16 -1.2608105E-02
  165   4.9200000E+02  0.0000000E+00  4.6693678E+21  7.5184640E+16 -1.1114264E-02
  166   4.9500000E+02  0.0000000E+00  4.6696008E+21  6.0780081E+16 -9.6662701E-03
  167   4.9800000E+02  0.0000000E+00  4.6697908E+21  4.9533428E+16 -8.2099096E-03
  168   5.0100000E+02  0.0000000E+00  4.6699344E+21  3.5229290E+16 -6.7305864E-03
  169   5.0400000E+02  0.0000000E+00  4.6700378E+21  2.4669637E+16 -5.1216253E-03
  170   5.0700000E+02  0.0000000E+00  4.6701110E+21  1.7582455E+16 -3.7082781E-03
  171   5.1000000E+02  0.0000000E+00  4.6701586E+21  1.0260204E+16 -2.6408727E-03
  172   5.1300000E+02  0.0000000E+00  4.6701852E+21  5.0664999E+15 -1.7299458E-03
  173   5.1600000E+02  0.0000000E+00  4.6701966E+21  1.9831056E+15 -9.6955570E-04
  174   5.1900000E+02  0.0000000E+00  4.6701974E+21  2.7757112E+15 -4.1704761E-04
  175   5.2200000E+02  0.0000000E+00  4.6701910E+21  4.9996128E+15 -3.1060651E-05
  176   5.2500000E+02  0.0000000E+00  4.6701803E+21  7.0299815E+15  2.3805909E-04
  177   5.2800000E+02  0.0000000E+00  4.6701667E+21  9.3352728E+15  4.0020628E-04
  178   5.3100000E+02  0.0000000E+00  4.6701521E+21  1.2000081E+16  5.0987230E-04
  179   5.3400000E+02  0.0000000E+00  4.6701359E+21  1.5245807E+16  5.5216625E-04
  180   5.3700000E+02  0.0000000E+00  4.6701201E+21  1.9364500E+16  6.0652003E-04
  181   5.4000000E+02  0.0000000E+00  4.0905966E+21  1.5403475E+21  6.1461309E-04
