# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r250.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 39,39 (PIXELS)
# TOTAL VALUE:  8.3457269E+25
# TOTAL STDEV:  1.2329601E+23
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  1.8437672E+22  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  1.8431383E+22  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  1.8399348E+22  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  1.8377621E+22  1.0000000E-33  2.5097019E-03
    5   1.2000000E+01  0.0000000E+00  1.8352364E+22  3.7640690E+18  2.9141554E-03
    6   1.5000000E+01  0.0000000E+00  1.8316177E+22  1.1704026E+19  4.7805428E-03
    7   1.8000000E+01  0.0000000E+00  1.8279852E+22  5.8001943E+18  8.8450522E-03
    8   2.1000000E+01  0.0000000E+00  1.8248334E+22  8.3967732E+18  1.0888301E-02
    9   2.4000000E+01  0.0000000E+00  1.8217962E+22  7.7548664E+18  1.1194883E-02
   10   2.7000000E+01  0.0000000E+00  1.8194213E+22  5.2809604E+18  1.1194883E-02
   11   3.0000000E+01  0.0000000E+00  1.8176986E+22  4.3348289E+18  1.1194883E-02
   12   3.3000000E+01  0.0000000E+00  1.8164895E+22  2.0005374E+18  1.1075352E-02
   13   3.6000000E+01  0.0000000E+00  1.8157339E+22  1.5889959E+18  8.9905926E-03
   14   3.9000000E+01  0.0000000E+00  1.8152756E+22  8.9415381E+17  6.9817712E-03
   15   4.2000000E+01  0.0000000E+00  1.8150723E+22  2.9006852E+17  4.7814697E-03
   16   4.5000000E+01  0.0000000E+00  1.8150115E+22  6.6046746E+16  3.1536396E-03
   17   4.8000000E+01  0.0000000E+00  1.8150130E+22  5.7885679E+16  1.5117982E-03
   18   5.1000000E+01  0.0000000E+00  1.8150458E+22  1.2435268E+17  4.8534828E-04
   19   5.4000000E+01  0.0000000E+00  1.8150948E+22  1.4812612E+17 -1.3227561E-05
   20   5.7000000E+01  0.0000000E+00  1.8151475E+22  1.4823272E+17 -2.9830664E-04
   21   6.0000000E+01  0.0000000E+00  1.8151999E+22  1.4658287E+17 -4.7145525E-04
   22   6.3000000E+01  0.0000000E+00  1.8152581E+22  1.7579761E+17 -5.3776535E-04
   23   6.6000000E+01  0.0000000E+00  1.8153156E+22  1.6083568E+17 -5.6283864E-04
   24   6.9000000E+01  0.0000000E+00  1.8153722E+22  1.5243849E+17 -6.5690828E-04
   25   7.2000000E+01  0.0000000E+00  1.8154307E+22  1.6203469E+17 -6.8098408E-04
   26   7.5000000E+01  0.0000000E+00  1.8154929E+22  1.8297512E+17 -7.0125916E-04
   27   7.8000000E+01  0.0000000E+00  1.8155577E+22  1.9019617E+17 -7.5668979E-04
   28   8.1000000E+01  0.0000000E+00  1.8156191E+22  1.6922431E+17 -8.3996632E-04
   29   8.4000000E+01  0.0000000E+00  1.8156792E+22  1.6500712E+17 -8.9558322E-04
   30   8.7000000E+01  0.0000000E+00  1.8157445E+22  1.9728596E+17 -9.0988101E-04
   31   9.0000000E+01  0.0000000E+00  1.8158132E+22  1.9416153E+17 -9.1114602E-04
   32   9.3000000E+01  0.0000000E+00  1.8158857E+22  2.1326803E+17 -1.0236607E-03
   33   9.6000000E+01  0.0000000E+00  1.8159590E+22  1.9939727E+17 -1.1168446E-03
   34   9.9000000E+01  0.0000000E+00  1.8160382E+22  2.7121778E+17 -1.2177004E-03
   35   1.0200000E+02  0.0000000E+00  1.8161407E+22  7.1244912E+17 -1.2713397E-03
   36   1.0500000E+02  0.0000000E+00  1.8163187E+22  2.0395740E+18 -1.4177537E-03
   37   1.0800000E+02  0.0000000E+00  1.8165695E+22  4.5047621E+18 -1.8897228E-03
   38   1.1100000E+02  0.0000000E+00  1.3456287E+22  7.9793398E+21 -1.8897228E-03
