! harvest_calib3.py -- the correction factor against the three quantities the reconstruction reports
!
! 1815 nodes measured, 0 not measured, 21524935 pixels
! x = log10 of the surface density of the finest image, cm^-2
! y = the temperature fitted at that resolution, K
! z = log10 of the ratio of the finest to the coarsest surface density
! f = the factor that restores the true surface density; f16 and f84 bracket its spread in the cell
!
!        x         y         z     pixels       f16         f       f84
    21.025     19.30    0.0750        124    1.0237    1.0237    1.0237
    21.075     17.30    0.0350         96    1.2044    1.2544    1.3064
    21.075     17.30    0.1500         40    2.4039    2.4700    2.9859
    21.075     17.50    0.0350         56    1.0518    1.0661    1.1882
    21.075     17.50    0.0750         44    1.1722    1.5164    2.0156
    21.075     17.50    0.1500         48    1.8836    2.6075    4.3050
    21.075     17.70    0.0350         20    0.9829    1.0099    1.0376
    21.075     17.70    0.1500         36    1.4960    1.8836    3.2389
    21.075     17.90   -0.1500         48    0.9061    0.9061    0.9185
    21.075     17.90   -0.0750        108    0.9061    0.9185    0.9185
    21.075     17.90   -0.0350         44    0.9061    0.9061    0.9437
    21.075     17.90   -0.0100         56    0.9061    0.9061    0.9061
    21.075     17.90    0.0100        140    0.9185    0.9437    1.0099
    21.075     17.90    0.0350         80    1.0376    1.2209    1.3792
    21.075     17.90    0.0750         32    1.0954    1.1255    1.8332
    21.075     17.90    0.1500         44    1.2544    1.4560    2.2771
    21.075     18.10   -0.1500        760    0.9061    0.9185    0.9310
    21.075     18.10   -0.0750       4000    0.9185    0.9310    0.9566
    21.075     18.10   -0.0350       2436    0.9185    0.9697    0.9829
    21.075     18.10   -0.0100        744    0.9061    0.9310    0.9697
    21.075     18.10    0.0100        604    0.9310    0.9566    0.9963
    21.075     18.10    0.0350        440    1.0376    1.0807    1.2544
    21.075     18.10    0.0750        196    1.2044    1.4364    1.7365
    21.075     18.10    0.1500         20    1.1722    1.2209    1.2375
    21.075     18.30   -0.1500        312    0.9310    0.9437    0.9437
    21.075     18.30   -0.0750       4924    0.9310    0.9566    0.9697
    21.075     18.30   -0.0350      10912    0.9697    0.9829    0.9963
    21.075     18.30   -0.0100      95240    1.0237    1.0237    1.0237
    21.075     18.30    0.0100     127794    1.0237    1.0237    1.0237
    21.075     18.30    0.0350        340    1.0237    1.0807    1.1882
    21.075     18.30    0.0750        150    1.1255    1.2889    1.5164
    21.075     18.50   -0.0750        264    0.9566    0.9829    0.9963
    21.075     18.50   -0.0350        112    0.9963    1.0237    1.0376
    21.075     18.50   -0.0100     137812    1.0099    1.0099    1.0237
    21.075     18.50    0.0100     218536    1.0099    1.0237    1.0237
    21.075     18.50    0.0350         52    1.0376    1.0376    1.0518
    21.075     18.50    0.1500         40    1.0661    1.0954    1.1255
    21.075     18.70   -0.0750        112    1.0099    1.0099    1.0237
    21.075     18.70   -0.0350        664    1.0237    1.0376    1.0376
    21.075     18.70   -0.0100       1768    1.0237    1.0237    1.0376
    21.075     18.70    0.0100        948    1.0237    1.0376    1.0376
    21.075     18.70    0.0350        196    1.0376    1.0376    1.0376
    21.075     18.70    0.0750        100    1.0376    1.0518    1.0518
    21.075     18.70    0.1500         44    1.0807    1.0807    1.1104
    21.075     18.90   -0.0350         96    1.0376    1.0376    1.0376
    21.075     18.90   -0.0100      34528    1.0237    1.0237    1.0237
    21.075     18.90    0.0100       9882    1.0237    1.0237    1.0237
    21.075     18.90    0.0350       2052    1.0237    1.0237    1.0376
    21.075     18.90    0.0750        241    1.0376    1.0376    1.0376
    21.075     18.90    0.1500         65    1.0376    1.0518    1.0518
    21.075     19.10   -0.0100      12940    1.0237    1.0237    1.0237
    21.075     19.10    0.0100       5993    1.0237    1.0237    1.0237
    21.075     19.10    0.0350        448    1.0237    1.0237    1.0237
    21.075     19.10    0.0750         44    1.0237    1.0237    1.0376
    21.125     16.90    0.0100         28    1.0099    1.0099    1.0376
    21.125     17.10   -0.0100         44    0.9185    0.9185    0.9437
    21.125     17.10    0.0100         20    0.9185    0.9437    0.9697
    21.125     17.10    0.0350         48    1.0661    1.1722    1.2715
    21.125     17.10    0.0750         28    1.3243    1.6901    1.7131
    21.125     17.10    0.1500         44    2.1864    2.9859    3.0267
    21.125     17.30    0.0100         28    0.9963    1.0099    1.0237
    21.125     17.30    0.0750         48    1.2044    1.2715    1.7602
    21.125     17.30    0.1500         52    1.4364    2.4039    3.9689
    21.125     17.30    0.6000         21    2.7528    3.7089    4.2471
    21.125     17.50   -0.0350         44    0.9061    0.9437    0.9566
    21.125     17.50    0.0100         52    0.9061    0.9566    1.0099
    21.125     17.50    0.0350         44    1.1104    1.2715    1.5581
    21.125     17.50    0.1500         24    1.2544    1.3607    2.0431
    21.125     17.50    0.6000         32    1.9353    2.0156    2.7528
    21.125     17.70   -0.1500         28    0.9061    0.9061    0.9061
    21.125     17.70   -0.0750        332    0.9061    0.9310    0.9437
    21.125     17.70   -0.0350         44    0.9061    0.9310    0.9697
    21.125     17.70   -0.0100         48    0.9061    0.9061    1.0099
    21.125     17.70    0.0100        272    0.9061    0.9310    0.9829
    21.125     17.70    0.0350        260    1.0099    1.0954    1.3792
    21.125     17.70    0.0750        152    1.3243    1.8086    2.3082
    21.125     17.90   -0.1500        200    0.9061    0.9061    0.9310
    21.125     17.90   -0.0750       1828    0.9185    0.9310    0.9697
    21.125     17.90   -0.0350       1412    0.9437    0.9697    0.9963
    21.125     17.90   -0.0100        268    0.9310    0.9697    1.0099
    21.125     17.90    0.0100        284    0.9310    0.9697    0.9963
    21.125     17.90    0.0350        276    1.0376    1.0807    1.2044
    21.125     17.90    0.0750        266    1.1255    1.3064    1.8086
    21.125     17.90    0.1500         32    1.2044    1.2044    1.3064
    21.125     17.90    0.6000         22    1.2715    1.4364    1.4759
    21.125     18.10   -0.0750        864    0.9437    0.9697    0.9829
    21.125     18.10   -0.0350       3428    0.9829    0.9963    1.0099
    21.125     18.10   -0.0100      57272    1.0237    1.0237    1.0237
    21.125     18.10    0.0100      48362    1.0237    1.0237    1.0237
    21.125     18.10    0.0350        504    1.0237    1.0237    1.0376
    21.125     18.10    0.0750         49    1.0661    1.1409    1.2044
    21.125     18.10    0.1500         32    1.0954    1.1255    1.1564
    21.125     18.30   -0.0750        184    0.9963    1.0099    1.0237
    21.125     18.30   -0.0350        244    1.0099    1.0237    1.0376
    21.125     18.30   -0.0100      77416    1.0237    1.0237    1.0237
    21.125     18.30    0.0100      90910    1.0237    1.0237    1.0237
    21.125     18.30    0.0350        160    1.0237    1.0237    1.0518
    21.125     18.30    0.0750         44    1.0661    1.0661    1.0807
    21.125     18.30    0.1500         20    1.0807    1.1104    1.1104
    21.125     18.50   -0.0350        304    1.0237    1.0376    1.0518
    21.125     18.50   -0.0100       8132    1.0376    1.0376    1.0376
    21.125     18.50    0.0100       2505    1.0376    1.0376    1.0376
    21.125     18.50    0.0350        796    1.0376    1.0376    1.0518
    21.125     18.50    0.0750        217    1.0376    1.0518    1.0661
    21.125     18.50    0.1500         68    1.0518    1.0518    1.0807
