# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r500.cfg.02.tempers.fits
# ABOUT CENTRAL POSITION (X1,Y1): 39,39 (PIXELS)
# TOTAL VALUE:  6.4673868E+04
# TOTAL STDEV:  9.6465357E+01
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  1.2878038E+01  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  1.2888232E+01  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  1.2942484E+01  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  1.2981784E+01  1.0000000E-33 -1.0000000E-33
    5   1.2000000E+01  0.0000000E+00  1.3030463E+01  7.4861436E-03 -6.0601820E-03
    6   1.5000000E+01  0.0000000E+00  1.3107447E+01  2.6204388E-02 -7.4776047E-03
    7   1.8000000E+01  0.0000000E+00  1.3194600E+01  1.5162820E-02 -1.3010135E-02
    8   2.1000000E+01  0.0000000E+00  1.3283610E+01  2.5859807E-02 -2.6398256E-02
    9   2.4000000E+01  0.0000000E+00  1.3387193E+01  2.9727846E-02 -3.6348670E-02
   10   2.7000000E+01  0.0000000E+00  1.3489605E+01  2.6647315E-02 -4.3614907E-02
   11   3.0000000E+01  0.0000000E+00  1.3588343E+01  2.8881864E-02 -5.8170334E-02
   12   3.3000000E+01  0.0000000E+00  1.3684009E+01  1.9559464E-02 -6.4702718E-02
   13   3.6000000E+01  0.0000000E+00  1.3774203E+01  2.4334356E-02 -6.9218622E-02
   14   3.9000000E+01  0.0000000E+00  1.3864749E+01  2.4688934E-02 -7.3608386E-02
   15   4.2000000E+01  0.0000000E+00  1.3942026E+01  1.8486965E-02 -7.5000482E-02
   16   4.5000000E+01  0.0000000E+00  1.4003015E+01  1.5602367E-02 -7.5000482E-02
   17   4.8000000E+01  0.0000000E+00  1.4053870E+01  1.1390001E-02 -6.3267178E-02
   18   5.1000000E+01  0.0000000E+00  1.4095224E+01  1.0867144E-02 -5.6169659E-02
   19   5.4000000E+01  0.0000000E+00  1.4128802E+01  8.0174939E-03 -4.8465164E-02
   20   5.7000000E+01  0.0000000E+00  1.4152513E+01  5.4337485E-03 -4.1628540E-02
   21   6.0000000E+01  0.0000000E+00  1.4168797E+01  3.7722414E-03 -3.1013218E-02
   22   6.3000000E+01  0.0000000E+00  1.4181000E+01  2.9351653E-03 -2.2419247E-02
   23   6.6000000E+01  0.0000000E+00  1.4189026E+01  1.8119942E-03 -1.7644173E-02
   24   6.9000000E+01  0.0000000E+00  1.4194252E+01  1.1328655E-03 -1.2162691E-02
   25   7.2000000E+01  0.0000000E+00  1.4197844E+01  8.0465361E-04 -8.2850759E-03
   26   7.5000000E+01  0.0000000E+00  1.4200419E+01  6.2196321E-04 -5.9442679E-03
   27   7.8000000E+01  0.0000000E+00  1.4202294E+01  4.6576845E-04 -4.4433158E-03
   28   8.1000000E+01  0.0000000E+00  1.4203619E+01  3.2962120E-04 -3.3662002E-03
   29   8.4000000E+01  0.0000000E+00  1.4204662E+01  2.7012255E-04 -2.4716109E-03
   30   8.7000000E+01  0.0000000E+00  1.4205632E+01  2.9257321E-04 -2.0180427E-03
   31   9.0000000E+01  0.0000000E+00  1.4206534E+01  2.9208042E-04 -1.9460422E-03
   32   9.3000000E+01  0.0000000E+00  1.4207430E+01  3.4658533E-04 -1.9233548E-03
   33   9.6000000E+01  0.0000000E+00  1.4208250E+01  3.7480616E-04 -1.8730468E-03
   34   9.9000000E+01  0.0000000E+00  1.4209092E+01  4.6870946E-04 -1.8730468E-03
   35   1.0200000E+02  0.0000000E+00  1.4209910E+01  5.8764552E-04 -1.9233548E-03
   36   1.0500000E+02  0.0000000E+00  1.4210625E+01  7.3295187E-04 -1.8182333E-03
   37   1.0800000E+02  0.0000000E+00  1.4211430E+01  9.4716678E-04 -1.9257340E-03
   38   1.1100000E+02  0.0000000E+00  1.0527794E+01  6.2427946E+00 -1.7335833E-03
