! harvest_calib3.py -- the correction factor against the three quantities the reconstruction reports
!
! 1815 nodes measured, 0 not measured, 21559607 pixels
! 21559607 pixels in the histogram; pixels outside the range of each axis (below, above):
!   x from   20.0000 to   24.5000: 0 below, 0 above
!   y from    3.0000 to   50.0000: 0 below, 0 above
!   z from   -1.0000 to    1.0000: 0 below, 0 above
!   f from    0.5000 to    8.0428: 0 below, 0 above
! x = log10 of the surface density of the finest image, cm^-2
! y = the temperature fitted at that resolution, K
! z = log10 of the ratio of the finest to the coarsest surface density
! f = the factor that restores the true surface density; f16 and f84 bracket its spread in the cell
!
!        x         y         z     pixels       f16         f       f84
    20.975     18.90    0.0350        864    1.0048    1.0048    1.0185
    20.975     18.90    0.0750        404    1.0048    1.0048    1.0185
    20.975     18.90    0.1500         36    1.0752    1.1198    1.2312
    20.975     19.10   -0.0750        372    0.9647    0.9779    1.0048
    20.975     19.10   -0.0350        908    0.9912    1.0048    1.0185
    20.975     19.10   -0.0100        224    1.0048    1.0185    1.0324
    20.975     19.10    0.0100         84    1.0048    1.0185    1.0185
    20.975     19.10    0.0350         88    1.0048    1.0048    1.0185
    20.975     19.10    0.0750        296    1.0048    1.0048    1.0185
    20.975     19.30   -0.0750         44    1.0048    1.0048    1.0048
    20.975     19.30   -0.0350        584    1.0048    1.0185    1.0185
    20.975     19.30   -0.0100      24168    1.0185    1.0185    1.0185
    20.975     19.30    0.0100      18273    1.0185    1.0185    1.0185
    20.975     19.30    0.0350       1132    1.0185    1.0185    1.0185
    20.975     19.30    0.0750         88    1.0185    1.0324    1.0324
    20.975     19.50   -0.0100      36224    1.0185    1.0185    1.0185
    20.975     19.50    0.0100      32765    1.0185    1.0185    1.0185
    20.975     19.50    0.0350       1426    1.0185    1.0185    1.0185
    20.975     19.50    0.0750         96    1.0185    1.0185    1.0185
    21.025     17.50   -0.0350         24    0.7662    0.7662    0.7767
    21.025     17.70   -0.1500         80    0.7064    0.7357    0.7559
    21.025     17.70   -0.0750        172    0.7160    0.7357    0.7767
    21.025     17.70   -0.0350         52    0.7457    0.7662    0.8425
    21.025     17.70   -0.0100         36    0.8199    0.8656    0.8774
    21.025     17.70    0.0100         92    0.9015    0.9263    0.9647
    21.025     17.70    0.0350         28    1.0324    1.1506    1.1983
    21.025     17.70    0.0750         68    1.5502    1.7994    1.9255
    21.025     17.70    0.1500         41    2.0327    3.0113    3.6900
    21.025     17.90   -0.1500        176    0.7160    0.7559    0.8089
    21.025     17.90   -0.0750        100    0.7160    0.7357    0.8311
    21.025     17.90   -0.0350         48    0.7873    0.7980    0.8894
    21.025     17.90   -0.0100         28    0.8425    0.8656    0.8774
    21.025     17.90    0.0350         28    1.0324    1.0607    1.0899
    21.025     17.90    0.0750         40    1.3537    1.5928    1.5928
    21.025     17.90    0.1500         76    2.0886    2.7761    3.4483
    21.025     18.10   -0.1500        180    0.7873    0.8199    0.8540
    21.025     18.10   -0.0750         76    0.7873    0.8199    0.8311
    21.025     18.10   -0.0350         44    0.8425    0.8656    0.9015
    21.025     18.10    0.0750         20    1.1663    1.2650    1.2998
    21.025     18.10    0.1500         32    1.3355    1.6145    2.5249
    21.025     18.30   -0.1500        188    0.8425    0.8656    0.8894
    21.025     18.30   -0.0750       4080    0.9517    0.9647    0.9779
    21.025     18.30   -0.0350       4080    0.9517    0.9779    0.9779
    21.025     18.30   -0.0100        916    0.9389    0.9517    0.9647
    21.025     18.30    0.0100        372    0.9517    0.9647    0.9912
    21.025     18.30    0.0350        172    1.0324    1.0752    1.1351
    21.025     18.30    0.0750         56    1.0464    1.1663    1.3537
    21.025     18.30    0.1500         61    1.1983    1.3175    1.7994
    21.025     18.50   -0.1500        116    0.9015    0.9138    0.9389
    21.025     18.50   -0.0750       8676    0.9779    0.9912    0.9912
    21.025     18.50   -0.0350      43532    0.9912    1.0048    1.0048
    21.025     18.50   -0.0100     307032    1.0048    1.0185    1.0185
    21.025     18.50    0.0100     369544    1.0185    1.0185    1.0185
    21.025     18.50    0.0350        516    0.9912    1.0185    1.0607
    21.025     18.50    0.0750        201    1.0752    1.1198    1.2147
    21.025     18.70   -0.1500         44    0.9263    0.9389    0.9517
    21.025     18.70   -0.0750        268    0.9389    0.9647    1.0048
    21.025     18.70   -0.0350        208    0.9779    0.9912    1.0185
    21.025     18.70   -0.0100        932    0.9912    1.0048    1.0048
    21.025     18.70    0.0100       1596    0.9912    1.0048    1.0048
    21.025     18.70    0.0350        372    0.9912    1.0048    1.0048
    21.025     18.70    0.0750        164    1.0324    1.0464    1.0607
    21.025     18.90   -0.0750        396    0.9912    0.9912    1.0048
    21.025     18.90   -0.0350        388    1.0048    1.0185    1.0324
    21.025     18.90   -0.0100        504    1.0324    1.0324    1.0324
    21.025     18.90    0.0100        200    1.0324    1.0324    1.0324
    21.025     18.90    0.0350         88    1.0324    1.0324    1.0324
    21.025     18.90    0.1500         24    1.0607    1.0752    1.0899
    21.025     19.10   -0.0350        312    1.0185    1.0185    1.0324
    21.025     19.10   -0.0100      28860    1.0185    1.0185    1.0185
    21.025     19.10    0.0100      15064    1.0185    1.0185    1.0185
    21.025     19.10    0.0350       1306    1.0185    1.0185    1.0324
    21.025     19.10    0.0750        272    1.0324    1.0324    1.0324
    21.025     19.10    0.1500         32    1.0324    1.0324    1.0324
    21.025     19.30   -0.0100      25672    1.0185    1.0185    1.0185
    21.025     19.30    0.0100      14765    1.0185    1.0185    1.0185
    21.025     19.30    0.0350        912    1.0185    1.0185    1.0185
    21.025     19.30    0.0750        124    1.0185    1.0185    1.0324
    21.075     17.30   -0.0750         44    0.7357    0.7457    0.7559
    21.075     17.30   -0.0350         56    0.8199    0.8425    0.8425
    21.075     17.30   -0.0100         40    0.8311    0.8425    0.9263
    21.075     17.30    0.0350         96    1.2147    1.2480    1.2998
    21.075     17.30    0.1500         40    2.4243    2.4909    2.9707
    21.075     17.50   -0.1500         68    0.7457    0.7767    0.8199
    21.075     17.50   -0.0750        108    0.7357    0.7767    0.8311
    21.075     17.50   -0.0350         28    0.7767    0.7980    0.7980
    21.075     17.50    0.0350         56    1.0607    1.0752    1.1983
    21.075     17.50    0.0750         44    1.1663    1.5087    2.0054
    21.075     17.50    0.1500         48    1.8740    2.5943    4.2831
    21.075     17.70   -0.1500        124    0.7662    0.8311    0.8540
    21.075     17.70   -0.0750         68    0.7457    0.8199    0.8894
    21.075     17.70   -0.0350         36    0.7767    0.8656    0.8774
    21.075     17.70    0.0350         20    0.9779    1.0185    1.0324
    21.075     17.70    0.1500         36    1.4884    1.8740    3.2224
    21.075     17.90   -0.1500        296    0.8425    0.8774    0.9015
    21.075     17.90   -0.0750        756    0.8656    0.8656    0.9015
    21.075     17.90   -0.0350        292    0.8540    0.8656    0.9015
    21.075     17.90   -0.0100        184    0.8774    0.8894    0.9015
    21.075     17.90    0.0100        140    0.9263    0.9517    1.0185
    21.075     17.90    0.0350         80    1.0464    1.2147    1.3722
    21.075     17.90    0.0750         32    1.1047    1.1198    1.8488
    21.075     17.90    0.1500         44    1.2480    1.4486    2.2655
    21.075     18.10   -0.1500        944    0.9015    0.9138    0.9263
    21.075     18.10   -0.0750       4576    0.9015    0.9263    0.9517
    21.075     18.10   -0.0350       2836    0.9015    0.9647    0.9779
    21.075     18.10   -0.0100        920    0.9015    0.9138    0.9517
    21.075     18.10    0.0100        604    0.9263    0.9647    0.9912
    21.075     18.10    0.0350        440    1.0324    1.0752    1.2480
    21.075     18.10    0.0750        196    1.1983    1.4291    1.7277
    21.075     18.10    0.1500         20    1.1663    1.2312    1.2480
    21.075     18.30   -0.1500        312    0.9389    0.9389    0.9517
    21.075     18.30   -0.0750       4932    0.9389    0.9517    0.9647
    21.075     18.30   -0.0350      10912    0.9647    0.9779    0.9912
    21.075     18.30   -0.0100      95240    1.0185    1.0185    1.0185
    21.075     18.30    0.0100     127794    1.0185    1.0185    1.0185
    21.075     18.30    0.0350        340    1.0324    1.0752    1.1822
    21.075     18.30    0.0750        150    1.1198    1.2823    1.5293
    21.075     18.50   -0.0750        264    0.9647    0.9779    0.9912
    21.075     18.50   -0.0350        112    1.0048    1.0185    1.0324
    21.075     18.50   -0.0100     137812    1.0185    1.0185    1.0185
    21.075     18.50    0.0100     218536    1.0185    1.0185    1.0185
    21.075     18.50    0.0350         52    1.0324    1.0464    1.0464
    21.075     18.50    0.1500         40    1.0607    1.0899    1.1351
    21.075     18.70   -0.0750        112    1.0185    1.0185    1.0185
    21.075     18.70   -0.0350        664    1.0185    1.0324    1.0324
    21.075     18.70   -0.0100       1768    1.0324    1.0324    1.0324
    21.075     18.70    0.0100        948    1.0324    1.0324    1.0324
    21.075     18.70    0.0350        196    1.0324    1.0324    1.0464
    21.075     18.70    0.0750        100    1.0324    1.0464    1.0607
    21.075     18.70    0.1500         44    1.0752    1.0752    1.1047
    21.075     18.90   -0.0350         96    1.0324    1.0324    1.0324
    21.075     18.90   -0.0100      34528    1.0185    1.0324    1.0324
    21.075     18.90    0.0100       9882    1.0324    1.0324    1.0324
    21.075     18.90    0.0350       2052    1.0324    1.0324    1.0324
    21.075     18.90    0.0750        241    1.0324    1.0324    1.0464
    21.075     18.90    0.1500         65    1.0324    1.0464    1.0464
    21.075     19.10   -0.0100      12940    1.0185    1.0185    1.0185
    21.075     19.10    0.0100       5993    1.0185    1.0185    1.0324
    21.075     19.10    0.0350        448    1.0185    1.0185    1.0324
    21.075     19.10    0.0750         44    1.0324    1.0324    1.0324
    21.125     16.90    0.0100         28    1.0048    1.0048    1.0324
    21.125     17.10   -0.0750         76    0.7873    0.7980    0.8540
    21.125     17.10   -0.0100         52    0.9138    0.9263    0.9389
    21.125     17.10    0.0100         20    0.9263    0.9389    0.9647
    21.125     17.10    0.0350         48    1.0752    1.1663    1.2650
    21.125     17.10    0.0750         28    1.3175    1.7044    1.7044
    21.125     17.10    0.1500         44    2.1753    2.9707    3.0113
    21.125     17.30   -0.1500         40    0.7767    0.7873    0.7980
    21.125     17.30   -0.0750         48    0.7980    0.8199    0.9015
    21.125     17.30   -0.0100         32    0.8540    0.8540    0.8894
    21.125     17.30    0.0100         28    0.9912    1.0048    1.0324
    21.125     17.30    0.0750         48    1.1983    1.2650    1.7513
    21.125     17.30    0.1500         52    1.4291    2.4243    4.0026
    21.125     17.30    0.6000         21    2.7388    3.7403    4.2255
    21.125     17.50   -0.1500        116    0.8199    0.8540    0.8774
    21.125     17.50   -0.0750        232    0.7980    0.8089    0.8425
    21.125     17.50   -0.0350        192    0.8089    0.8311    0.9015
    21.125     17.50   -0.0100         84    0.8311    0.8425    0.8774
    21.125     17.50    0.0100         60    0.9015    0.9389    1.0185
    21.125     17.50    0.0350         44    1.1047    1.2650    1.5713
    21.125     17.50    0.1500         24    1.2480    1.3537    2.0605
    21.125     17.50    0.6000         32    1.9518    2.0054    2.7388
    21.125     17.70   -0.1500        400    0.8425    0.8656    0.9015
    21.125     17.70   -0.0750       1192    0.8311    0.8656    0.9263
    21.125     17.70   -0.0350        512    0.8199    0.8425    0.8774
    21.125     17.70   -0.0100        260    0.8425    0.8774    0.9015
    21.125     17.70    0.0100        272    0.9138    0.9389    0.9912
