# MODFITS = Modify FITS Image & Header = Aug 18 2026 20:57    
# Alexander Men’shchikov, DAp IRFU CEA Saclay, France.
# Using CFITSIO library version 4.010 by William D Pence.
#
# AZIMUTHALLY-AVERAGED RADIAL PROFILE EXTRACTED FROM IMAGE: thin.+hires.r250.cfg.00.surfden.fits
# ABOUT CENTRAL POSITION (X1,Y1): 39,39 (PIXELS)
# TOTAL VALUE:  1.9335967E+25
# TOTAL STDEV:  2.7134466E+22
#
# TABULATED QUANTITIES:
#
#   N ........ Radial coordinate in pixels
#   ARCSEC ... Radial coordinate in acseconds
#   ARCSECM .. Radial coordinate in acseconds (zero in the middle)
#   VALUE .... Azimuthally-averaged image value at radial coordinate
#   STDEV .... Azimuthal standard deviations of image values
#   SLOPE .... Logarithmic slope of the radial profile
#
#   N      ARCSEC        ARCSECM         VALUE          STDEV          SLOPE
#
    1   0.0000000E+00  0.0000000E+00  7.6309454E+21  1.0000000E-33 -1.0000000E-33
    2   3.0000000E+00  0.0000000E+00  7.5835067E+21  1.0000000E-33 -1.0000000E-33
    3   6.0000000E+00  0.0000000E+00  7.3394133E+21  1.0000000E-33 -1.0000000E-33
    4   9.0000000E+00  0.0000000E+00  7.1707034E+21  1.0000000E-33  4.7200382E-02
    5   1.2000000E+01  0.0000000E+00  6.9699226E+21  3.0381414E+19  5.7354271E-02
    6   1.5000000E+01  0.0000000E+00  6.6683168E+21  1.0034168E+20  9.8718810E-02
    7   1.8000000E+01  0.0000000E+00  6.3428166E+21  5.5096221E+19  1.9824299E-01
    8   2.1000000E+01  0.0000000E+00  6.0252793E+21  9.0589846E+19  2.7448506E-01
    9   2.4000000E+01  0.0000000E+00  5.6681280E+21  1.0073616E+20  3.3317461E-01
   10   2.7000000E+01  0.0000000E+00  5.3268222E+21  8.6945380E+19  4.5760720E-01
   11   3.0000000E+01  0.0000000E+00  5.0120480E+21  8.9788484E+19  5.2727505E-01
   12   3.3000000E+01  0.0000000E+00  4.7264839E+21  5.5740473E+19  5.7811262E-01
   13   3.6000000E+01  0.0000000E+00  4.4856972E+21  6.0322887E+19  6.0092859E-01
   14   3.9000000E+01  0.0000000E+00  4.2815297E+21  4.9537628E+19  6.0092859E-01
   15   4.2000000E+01  0.0000000E+00  4.1452632E+21  2.7630880E+19  6.0092859E-01
   16   4.5000000E+01  0.0000000E+00  4.0672079E+21  1.6637370E+19  5.8198418E-01
   17   4.8000000E+01  0.0000000E+00  4.0231262E+21  7.5277798E+18  4.3644531E-01
   18   5.1000000E+01  0.0000000E+00  4.0013913E+21  4.1450372E+18  2.7552884E-01
   19   5.4000000E+01  0.0000000E+00  3.9918832E+21  1.4753117E+18  1.6885243E-01
   20   5.7000000E+01  0.0000000E+00  3.9888965E+21  3.7842223E+17  8.9355278E-02
   21   6.0000000E+01  0.0000000E+00  3.9882366E+21  5.1352124E+16  4.1621930E-02
   22   6.3000000E+01  0.0000000E+00  3.9882893E+21  5.9178447E+16  1.3843285E-02
   23   6.6000000E+01  0.0000000E+00  3.9885079E+21  6.2412246E+16  3.2251769E-03
   24   6.9000000E+01  0.0000000E+00  3.9887135E+21  4.8474774E+16 -2.7043461E-04
   25   7.2000000E+01  0.0000000E+00  3.9888800E+21  3.8072665E+16 -9.8041670E-04
   26   7.5000000E+01  0.0000000E+00  3.9890051E+21  2.9469090E+16 -9.8041670E-04
   27   7.8000000E+01  0.0000000E+00  3.9890907E+21  1.8279570E+16 -7.6869589E-04
   28   8.1000000E+01  0.0000000E+00  3.9891363E+21  7.8767570E+15 -5.4717811E-04
   29   8.4000000E+01  0.0000000E+00  3.9891495E+21  1.3349346E+15 -3.0247829E-04
   30   8.7000000E+01  0.0000000E+00  3.9891287E+21  1.1178134E+16 -9.0887982E-05
   31   9.0000000E+01  0.0000000E+00  3.9890709E+21  2.1180976E+16  1.4818809E-04
   32   9.3000000E+01  0.0000000E+00  3.9889737E+21  3.3282886E+16  4.2766085E-04
   33   9.6000000E+01  0.0000000E+00  3.9888545E+21  3.7327530E+16  7.4315694E-04
   34   9.9000000E+01  0.0000000E+00  3.9887375E+21  5.0849021E+16  9.4134805E-04
   35   1.0200000E+02  0.0000000E+00  3.9886553E+21  1.2802944E+17  9.4134805E-04
   36   1.0500000E+02  0.0000000E+00  3.9887066E+21  3.5073805E+17  9.4134805E-04
   37   1.0800000E+02  0.0000000E+00  3.9888698E+21  7.6153250E+17  6.8991060E-04
   38   1.1100000E+02  0.0000000E+00  2.9545272E+21  1.7519822E+21  6.8991060E-04
