! Date: 14/08/2026  Time: 14:23:05  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.34935381E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   13  9.3919294E+03  4.5532733E-02  3.6122806E+01  4.7595275E+21  1.3350036E+00  4.3847642E+21  1.4120290E+00
   14  1.0172086E+04  4.9314989E-02  3.9123409E+01  4.2607050E+21  1.3874498E+00  3.8859417E+21  1.5134796E+00
   15  1.0952243E+04  5.3097245E-02  4.2124013E+01  3.7012069E+21  1.5240769E+00  3.3264436E+21  1.6263811E+00
   16  1.1732400E+04  5.6879501E-02  4.5124617E+01  3.1361000E+21  1.7663407E+00  2.7613368E+21  1.9054720E+00
   17  1.2512557E+04  6.0661756E-02  4.8125221E+01  2.8416779E+21  1.5313401E+00  2.4669147E+21  1.7513105E+00
   18  1.3292714E+04  6.4444012E-02  5.1125825E+01  2.3930895E+21  1.9050263E+00  2.0183262E+21  2.1037614E+00
   19  1.4072871E+04  6.8226268E-02  5.4126429E+01  2.1430269E+21  1.9351298E+00  1.7682636E+21  2.3191992E+00
   20  1.4853028E+04  7.2008524E-02  5.7127032E+01  1.7601642E+21  1.9351298E+00  1.3854009E+21  2.3191992E+00
   21  1.5633185E+04  7.5790780E-02  6.0127636E+01  1.5429375E+21  2.5730325E+00  1.1681742E+21  3.3182624E+00
   22  1.6413342E+04  7.9573036E-02  6.3128240E+01  1.2216288E+21  2.5730325E+00  8.4686551E+20  3.3315182E+00
   23  1.7193499E+04  8.3355292E-02  6.6128844E+01  9.0955566E+20  3.6477198E+00  5.3479238E+20  4.5224571E+00
   24  1.7973656E+04  8.7137548E-02  6.9129448E+01  3.7478686E+20  4.7948569E+00  1.0000000E-99  3.3315182E+00
   25  1.8753813E+04  9.0919803E-02  7.2130052E+01  3.7476792E+20  4.7948569E+00  1.0000000E-99  1.0000000E-99
   26  1.9533970E+04  9.4702059E-02  7.5130655E+01  3.7474817E+20  1.2930008E-03  1.0000000E-99  1.0000000E-99
   27  2.0314127E+04  9.8484315E-02  7.8131259E+01  3.7472761E+20  1.2930008E-03  1.0000000E-99  1.0000000E-99
   28  2.1094284E+04  1.0226657E-01  8.1131863E+01  3.7470625E+20  1.2930008E-03  1.0000000E-99  1.0000000E-99
   29  2.1874441E+04  1.0604883E-01  8.4132467E+01  3.7468407E+20  1.4007854E-03  1.0000000E-99  1.0000000E-99
   30  2.2654598E+04  1.0983108E-01  8.7133071E+01  3.7466110E+20  1.5129025E-03  1.0000000E-99  1.0000000E-99
   31  2.3434755E+04  1.1361334E-01  9.0133675E+01  3.7463731E+20  1.6293553E-03  1.0000000E-99  1.0000000E-99
   32  2.4214912E+04  1.1739559E-01  9.3134279E+01  3.7461271E+20  1.7501467E-03  1.0000000E-99  1.0000000E-99
   33  2.4995069E+04  1.2117785E-01  9.6134882E+01  3.7458731E+20  1.8752797E-03  1.0000000E-99  1.0000000E-99
   34  2.5775226E+04  1.2496011E-01  9.9135486E+01  3.7456110E+20  2.0047577E-03  1.0000000E-99  1.0000000E-99
   35  2.6555383E+04  1.2874236E-01  1.0213609E+02  3.7453408E+20  2.1385841E-03  1.0000000E-99  1.0000000E-99
   36  2.7335540E+04  1.3252462E-01  1.0513669E+02  3.7450625E+20  2.2767622E-03  1.0000000E-99  1.0000000E-99
   37  2.8115697E+04  1.3630687E-01  1.0813730E+02  3.7447761E+20  2.4192956E-03  1.0000000E-99  1.0000000E-99
   38  2.8895854E+04  1.4008913E-01  1.1113790E+02  3.7444817E+20  2.5661882E-03  1.0000000E-99  1.0000000E-99
   39  2.9676011E+04  1.4387139E-01  1.1413851E+02  3.7441791E+20  2.7174436E-03  1.0000000E-99  1.0000000E-99
   40  3.0456168E+04  1.4765364E-01  1.1713911E+02  3.7438685E+20  2.8730658E-03  1.0000000E-99  1.0000000E-99
   41  3.1236325E+04  1.5143590E-01  1.2013971E+02  3.7435497E+20  3.0330589E-03  1.0000000E-99  1.0000000E-99
   42  3.2016482E+04  1.5521815E-01  1.2314032E+02  3.7432229E+20  3.1974270E-03  1.0000000E-99  1.0000000E-99
   43  3.2796639E+04  1.5900041E-01  1.2614092E+02  3.7428879E+20  3.3661744E-03  1.0000000E-99  1.0000000E-99
   44  3.3576796E+04  1.6278266E-01  1.2914152E+02  3.7425449E+20  3.5393054E-03  1.0000000E-99  1.0000000E-99
   45  3.4356953E+04  1.6656492E-01  1.3214213E+02  3.7421937E+20  3.7168247E-03  1.0000000E-99  1.0000000E-99
   46  3.5137110E+04  1.7034718E-01  1.3514273E+02  3.7418345E+20  3.8987368E-03  1.0000000E-99  1.0000000E-99
   47  3.5917267E+04  1.7412943E-01  1.3814334E+02  3.7414671E+20  4.0850464E-03  1.0000000E-99  1.0000000E-99
   48  3.6697424E+04  1.7791169E-01  1.4114394E+02  3.7410917E+20  4.2757584E-03  1.0000000E-99  1.0000000E-99
   49  3.7477581E+04  1.8169394E-01  1.4414454E+02  3.7407081E+20  4.4708778E-03  1.0000000E-99  1.0000000E-99
   50  3.8257738E+04  1.8547620E-01  1.4714515E+02  3.7403164E+20  4.6704098E-03  1.0000000E-99  1.0000000E-99
   51  3.9037895E+04  1.8925846E-01  1.5014575E+02  3.7399165E+20  4.8743594E-03  1.0000000E-99  1.0000000E-99
   52  3.9818052E+04  1.9304071E-01  1.5314636E+02  3.7395086E+20  5.0827320E-03  1.0000000E-99  1.0000000E-99
   53  4.0598209E+04  1.9682297E-01  1.5614696E+02  3.7390925E+20  5.2955332E-03  1.0000000E-99  1.0000000E-99
   54  4.1378366E+04  2.0060522E-01  1.5914756E+02  3.7386683E+20  5.5127683E-03  1.0000000E-99  1.0000000E-99
   55  4.2158523E+04  2.0438748E-01  1.6214817E+02  3.7382360E+20  5.7344433E-03  1.0000000E-99  1.0000000E-99
   56  4.2938680E+04  2.0816974E-01  1.6514877E+02  3.7377956E+20  5.9605638E-03  1.0000000E-99  1.0000000E-99
   57  4.3718837E+04  2.1195199E-01  1.6814937E+02  3.7373470E+20  6.1911357E-03  1.0000000E-99  1.0000000E-99
   58  4.4498994E+04  2.1573425E-01  1.7114998E+02  3.7368902E+20  6.4261653E-03  1.0000000E-99  1.0000000E-99
   59  4.5279151E+04  2.1951650E-01  1.7415058E+02  3.7364254E+20  6.6656585E-03  1.0000000E-99  1.0000000E-99
   60  4.6059308E+04  2.2329876E-01  1.7715119E+02  3.7359524E+20  6.9096217E-03  1.0000000E-99  1.0000000E-99
   61  4.6839465E+04  2.2708101E-01  1.8015179E+02  3.7354712E+20  7.1580613E-03  1.0000000E-99  1.0000000E-99
   62  4.7619622E+04  2.3086327E-01  1.8315239E+02  3.7349819E+20  7.4109840E-03  1.0000000E-99  1.0000000E-99
   63  4.8399779E+04  2.3464553E-01  1.8615300E+02  3.7344844E+20  7.6683962E-03  1.0000000E-99  1.0000000E-99
   64  4.9179936E+04  2.3842778E-01  1.8915360E+02  3.7339788E+20  7.9303048E-03  1.0000000E-99  1.0000000E-99
   65  4.9960093E+04  2.4221004E-01  1.9215421E+02  3.7334650E+20  8.1967168E-03  1.0000000E-99  1.0000000E-99
   66  5.0740250E+04  2.4599229E-01  1.9515481E+02  3.7329431E+20  8.4676391E-03  1.0000000E-99  1.0000000E-99
   67  5.1520407E+04  2.4977455E-01  1.9815541E+02  3.7324130E+20  8.7430789E-03  1.0000000E-99  1.0000000E-99
   68  5.2300564E+04  2.5355681E-01  2.0115602E+02  3.7318747E+20  9.0230435E-03  1.0000000E-99  1.0000000E-99
   69  5.3080721E+04  2.5733906E-01  2.0415662E+02  3.7313282E+20  9.3075403E-03  1.0000000E-99  1.0000000E-99
   70  5.3860878E+04  2.6112132E-01  2.0715722E+02  3.7307736E+20  9.5965769E-03  1.0000000E-99  1.0000000E-99
   71  5.4641035E+04  2.6490357E-01  2.1015783E+02  3.7302108E+20  9.8901608E-03  1.0000000E-99  1.0000000E-99
   72  5.5421192E+04  2.6868583E-01  2.1315843E+02  3.7296398E+20  1.0188300E-02  1.0000000E-99  1.0000000E-99
   73  5.6201349E+04  2.7246809E-01  2.1615904E+02  3.7290606E+20  1.0491002E-02  1.0000000E-99  1.0000000E-99
   74  5.6981506E+04  2.7625034E-01  2.1915964E+02  3.7284732E+20  1.0798276E-02  1.0000000E-99  1.0000000E-99
   75  5.7761663E+04  2.8003260E-01  2.2216024E+02  3.7278776E+20  1.1110128E-02  1.0000000E-99  1.0000000E-99
   76  5.8541820E+04  2.8381485E-01  2.2516085E+02  3.7272739E+20  1.1426569E-02  1.0000000E-99  1.0000000E-99
   77  5.9321977E+04  2.8759711E-01  2.2816145E+02  3.7266619E+20  1.1747605E-02  1.0000000E-99  1.0000000E-99
   78  6.0102134E+04  2.9137936E-01  2.3116206E+02  3.7260417E+20  1.2073246E-02  1.0000000E-99  1.0000000E-99
   79  6.0882291E+04  2.9516162E-01  2.3416266E+02  3.7254133E+20  1.2403501E-02  1.0000000E-99  1.0000000E-99
   80  6.1662448E+04  2.9894388E-01  2.3716326E+02  3.7247767E+20  1.2738377E-02  1.0000000E-99  1.0000000E-99
   81  6.2442605E+04  3.0272613E-01  2.4016387E+02  3.7241318E+20  1.3077885E-02  1.0000000E-99  1.0000000E-99
   82  6.3222762E+04  3.0650839E-01  2.4316447E+02  3.7234788E+20  1.3422033E-02  1.0000000E-99  1.0000000E-99
   83  6.4002919E+04  3.1029064E-01  2.4616507E+02  3.7228175E+20  1.3770830E-02  1.0000000E-99  1.0000000E-99
   84  6.4783076E+04  3.1407290E-01  2.4916568E+02  3.7221479E+20  1.4124286E-02  1.0000000E-99  1.0000000E-99
   85  6.5563233E+04  3.1785516E-01  2.5216628E+02  3.7214702E+20  1.4482410E-02  1.0000000E-99  1.0000000E-99
   86  6.6343390E+04  3.2163741E-01  2.5516689E+02  3.7207842E+20  1.4845213E-02  1.0000000E-99  1.0000000E-99
   87  6.7123547E+04  3.2541967E-01  2.5816749E+02  3.7200899E+20  1.5212703E-02  1.0000000E-99  1.0000000E-99
   88  6.7903704E+04  3.2920192E-01  2.6116809E+02  3.7193874E+20  1.5584890E-02  1.0000000E-99  1.0000000E-99
   89  6.8683861E+04  3.3298418E-01  2.6416870E+02  3.7186766E+20  1.5961786E-02  1.0000000E-99  1.0000000E-99
   90  6.9464018E+04  3.3676643E-01  2.6716930E+02  3.7179576E+20  1.6343399E-02  1.0000000E-99  1.0000000E-99
   91  7.0244175E+04  3.4054869E-01  2.7016991E+02  3.7172303E+20  1.6729740E-02  1.0000000E-99  1.0000000E-99
   92  7.1024332E+04  3.4433095E-01  2.7317051E+02  3.7164948E+20  1.7120820E-02  1.0000000E-99  1.0000000E-99
   93  7.1804489E+04  3.4811320E-01  2.7617111E+02  3.7157509E+20  1.7516648E-02  1.0000000E-99  1.0000000E-99
   94  7.2584646E+04  3.5189546E-01  2.7917172E+02  3.7149988E+20  1.7917237E-02  1.0000000E-99  1.0000000E-99
   95  7.3364803E+04  3.5567771E-01  2.8217232E+02  3.7142384E+20  1.8322597E-02  1.0000000E-99  1.0000000E-99
   96  7.4144960E+04  3.5945997E-01  2.8517292E+02  3.7134697E+20  1.8732739E-02  1.0000000E-99  1.0000000E-99
   97  7.4925117E+04  3.6324223E-01  2.8817353E+02  3.7126927E+20  1.9147673E-02  1.0000000E-99  1.0000000E-99
   98  7.5705274E+04  3.6702448E-01  2.9117413E+02  3.7119074E+20  1.9567412E-02  1.0000000E-99  1.0000000E-99
   99  7.6485431E+04  3.7080674E-01  2.9417474E+02  3.7111138E+20  1.9991966E-02  1.0000000E-99  1.0000000E-99
  100  7.7265588E+04  3.7458899E-01  2.9717534E+02  3.7103119E+20  2.0421348E-02  1.0000000E-99  1.0000000E-99
  101  7.8045745E+04  3.7837125E-01  3.0017594E+02  3.7095017E+20  2.0855569E-02  1.0000000E-99  1.0000000E-99
  102  7.8825902E+04  3.8215351E-01  3.0317655E+02  3.7086832E+20  2.1294641E-02  1.0000000E-99  1.0000000E-99
  103  7.9606059E+04  3.8593576E-01  3.0617715E+02  3.7078563E+20  2.1738576E-02  1.0000000E-99  1.0000000E-99
  104  8.0386216E+04  3.8971802E-01  3.0917776E+02  3.7070211E+20  2.2187387E-02  1.0000000E-99  1.0000000E-99
  105  8.1166373E+04  3.9350027E-01  3.1217836E+02  3.7061775E+20  2.2641085E-02  1.0000000E-99  1.0000000E-99
  106  8.1946530E+04  3.9728253E-01  3.1517896E+02  3.7053256E+20  2.3099683E-02  1.0000000E-99  1.0000000E-99
  107  8.2726687E+04  4.0106478E-01  3.1817957E+02  3.7044654E+20  2.3563193E-02  1.0000000E-99  1.0000000E-99
  108  8.3506844E+04  4.0484704E-01  3.2118017E+02  3.7035968E+20  2.4031630E-02  1.0000000E-99  1.0000000E-99
  109  8.4287001E+04  4.0862930E-01  3.2418077E+02  3.7027198E+20  2.4505004E-02  1.0000000E-99  1.0000000E-99
  110  8.5067158E+04  4.1241155E-01  3.2718138E+02  3.7018345E+20  2.4983331E-02  1.0000000E-99  1.0000000E-99
  111  8.5847315E+04  4.1619381E-01  3.3018198E+02  3.7009408E+20  2.5466622E-02  1.0000000E-99  1.0000000E-99
  112  8.6627472E+04  4.1997606E-01  3.3318259E+02  3.7000387E+20  2.5954891E-02  1.0000000E-99  1.0000000E-99
  113  8.7407629E+04  4.2375832E-01  3.3618319E+02  3.6991282E+20  2.6448152E-02  1.0000000E-99  1.0000000E-99
  114  8.8187786E+04  4.2754058E-01  3.3918379E+02  3.6982093E+20  2.6946419E-02  1.0000000E-99  1.0000000E-99
  115  8.8967943E+04  4.3132283E-01  3.4218440E+02  3.6972821E+20  2.7449705E-02  1.0000000E-99  1.0000000E-99
  116  8.9748100E+04  4.3510509E-01  3.4518500E+02  3.6963464E+20  2.7958025E-02  1.0000000E-99  1.0000000E-99
  117  9.0528257E+04  4.3888734E-01  3.4818560E+02  3.6954023E+20  2.8471392E-02  1.0000000E-99  1.0000000E-99
  118  9.1308414E+04  4.4266960E-01  3.5118621E+02  3.6944498E+20  2.8989822E-02  1.0000000E-99  1.0000000E-99
  119  9.2088571E+04  4.4645185E-01  3.5418681E+02  3.6934889E+20  2.9513328E-02  1.0000000E-99  1.0000000E-99
  120  9.2868728E+04  4.5023411E-01  3.5718742E+02  3.6925195E+20  3.0041925E-02  1.0000000E-99  1.0000000E-99
  121  9.3648885E+04  4.5401637E-01  3.6018802E+02  3.6915417E+20  3.0575629E-02  1.0000000E-99  1.0000000E-99
  122  9.4429042E+04  4.5779862E-01  3.6318862E+02  3.6905555E+20  3.1114454E-02  1.0000000E-99  1.0000000E-99
  123  9.5209199E+04  4.6158088E-01  3.6618923E+02  3.6895608E+20  3.1658415E-02  1.0000000E-99  1.0000000E-99
  124  9.5989356E+04  4.6536313E-01  3.6918983E+02  3.6885576E+20  3.2207528E-02  1.0000000E-99  1.0000000E-99
  125  9.6769513E+04  4.6914539E-01  3.7219044E+02  3.6875460E+20  3.2761808E-02  1.0000000E-99  1.0000000E-99
  126  9.7549670E+04  4.7292765E-01  3.7519104E+02  3.6865259E+20  3.3321272E-02  1.0000000E-99  1.0000000E-99
  127  9.8329827E+04  4.7670990E-01  3.7819164E+02  3.6854973E+20  3.3885934E-02  1.0000000E-99  1.0000000E-99
  128  9.9109984E+04  4.8049216E-01  3.8119225E+02  3.6844603E+20  3.4455811E-02  1.0000000E-99  1.0000000E-99
  129  9.9890141E+04  4.8427441E-01  3.8419285E+02  3.6834147E+20  3.5030920E-02  1.0000000E-99  1.0000000E-99
  130  1.0067030E+05  4.8805667E-01  3.8719345E+02  3.6823607E+20  3.5611276E-02  1.0000000E-99  1.0000000E-99
  131  1.0145046E+05  4.9183893E-01  3.9019406E+02  3.6812981E+20  3.6196896E-02  1.0000000E-99  1.0000000E-99
  132  1.0223061E+05  4.9562118E-01  3.9319466E+02  3.6802271E+20  3.6787797E-02  1.0000000E-99  1.0000000E-99
  133  1.0301077E+05  4.9940344E-01  3.9619527E+02  3.6791475E+20  3.7383996E-02  1.0000000E-99  1.0000000E-99
  134  1.0379093E+05  5.0318569E-01  3.9919587E+02  3.6780593E+20  3.7985510E-02  1.0000000E-99  1.0000000E-99
  135  1.0457108E+05  5.0696795E-01  4.0219647E+02  3.6769627E+20  3.8592357E-02  1.0000000E-99  1.0000000E-99
  136  1.0535124E+05  5.1075020E-01  4.0519708E+02  3.6758575E+20  3.9204553E-02  1.0000000E-99  1.0000000E-99
  137  1.0613140E+05  5.1453246E-01  4.0819768E+02  3.6747437E+20  3.9822117E-02  1.0000000E-99  1.0000000E-99
  138  1.0691155E+05  5.1831472E-01  4.1119829E+02  3.6736214E+20  4.0445066E-02  1.0000000E-99  1.0000000E-99
  139  1.0769171E+05  5.2209697E-01  4.1419889E+02  3.6724905E+20  4.1073418E-02  1.0000000E-99  1.0000000E-99
  140  1.0847187E+05  5.2587923E-01  4.1719949E+02  3.6713510E+20  4.1707192E-02  1.0000000E-99  1.0000000E-99
  141  1.0925203E+05  5.2966148E-01  4.2020010E+02  3.6702030E+20  4.2346406E-02  1.0000000E-99  1.0000000E-99
  142  1.1003218E+05  5.3344374E-01  4.2320070E+02  3.6690463E+20  4.2991079E-02  1.0000000E-99  1.0000000E-99
  143  1.1081234E+05  5.3722600E-01  4.2620130E+02  3.6678811E+20  4.3641229E-02  1.0000000E-99  1.0000000E-99
  144  1.1159250E+05  5.4100825E-01  4.2920191E+02  3.6667072E+20  4.4296876E-02  1.0000000E-99  1.0000000E-99
  145  1.1237265E+05  5.4479051E-01  4.3220251E+02  3.6655247E+20  4.4958038E-02  1.0000000E-99  1.0000000E-99
  146  1.1315281E+05  5.4857276E-01  4.3520312E+02  3.6643336E+20  4.5624735E-02  1.0000000E-99  1.0000000E-99
  147  1.1393297E+05  5.5235502E-01  4.3820372E+02  3.6631339E+20  4.6296987E-02  1.0000000E-99  1.0000000E-99
  148  1.1471312E+05  5.5613728E-01  4.4120432E+02  3.6619255E+20  4.6974813E-02  1.0000000E-99  1.0000000E-99
  149  1.1549328E+05  5.5991953E-01  4.4420493E+02  3.6607085E+20  4.7658233E-02  1.0000000E-99  1.0000000E-99
  150  1.1627344E+05  5.6370179E-01  4.4720553E+02  3.6594828E+20  4.8347269E-02  1.0000000E-99  1.0000000E-99
  151  1.1705360E+05  5.6748404E-01  4.5020614E+02  3.6582484E+20  4.9041939E-02  1.0000000E-99  1.0000000E-99
  152  1.1783375E+05  5.7126630E-01  4.5320674E+02  3.6570054E+20  4.9742264E-02  1.0000000E-99  1.0000000E-99
  153  1.1861391E+05  5.7504855E-01  4.5620734E+02  3.6557537E+20  5.0448267E-02  1.0000000E-99  1.0000000E-99
  154  1.1939407E+05  5.7883081E-01  4.5920795E+02  3.6544933E+20  5.1159966E-02  1.0000000E-99  1.0000000E-99
  155  1.2017422E+05  5.8261307E-01  4.6220855E+02  3.6532241E+20  5.1877385E-02  1.0000000E-99  1.0000000E-99
  156  1.2095438E+05  5.8639532E-01  4.6520915E+02  3.6519463E+20  5.2600543E-02  1.0000000E-99  1.0000000E-99
  157  1.2173454E+05  5.9017758E-01  4.6820976E+02  3.6506597E+20  5.3329463E-02  1.0000000E-99  1.0000000E-99
  158  1.2251469E+05  5.9395983E-01  4.7121036E+02  3.6493645E+20  5.4064167E-02  1.0000000E-99  1.0000000E-99
  159  1.2329485E+05  5.9774209E-01  4.7421097E+02  3.6480604E+20  5.4804677E-02  1.0000000E-99  1.0000000E-99
  160  1.2407501E+05  6.0152435E-01  4.7721157E+02  3.6467476E+20  5.5551015E-02  1.0000000E-99  1.0000000E-99
  161  1.2485517E+05  6.0530660E-01  4.8021217E+02  3.6454261E+20  5.6303203E-02  1.0000000E-99  1.0000000E-99
  162  1.2563532E+05  6.0908886E-01  4.8321278E+02  3.6440958E+20  5.7061265E-02  1.0000000E-99  1.0000000E-99
  163  1.2641548E+05  6.1287111E-01  4.8621338E+02  3.6427567E+20  5.7825223E-02  1.0000000E-99  1.0000000E-99
  164  1.2719564E+05  6.1665337E-01  4.8921399E+02  3.6414088E+20  5.8595101E-02  1.0000000E-99  1.0000000E-99
  165  1.2797579E+05  6.2043562E-01  4.9221459E+02  3.6400522E+20  5.9370921E-02  1.0000000E-99  1.0000000E-99
  166  1.2875595E+05  6.2421788E-01  4.9521519E+02  3.6386867E+20  6.0152709E-02  1.0000000E-99  1.0000000E-99
  167  1.2953611E+05  6.2800014E-01  4.9821580E+02  3.6373124E+20  6.0940487E-02  1.0000000E-99  1.0000000E-99
  168  1.3031626E+05  6.3178239E-01  5.0121640E+02  3.6359292E+20  6.1734280E-02  1.0000000E-99  1.0000000E-99
  169  1.3109642E+05  6.3556465E-01  5.0421700E+02  3.6345373E+20  6.2534112E-02  1.0000000E-99  1.0000000E-99
  170  1.3187658E+05  6.3934690E-01  5.0721761E+02  3.6331365E+20  6.3340008E-02  1.0000000E-99  1.0000000E-99
  171  1.3265674E+05  6.4312916E-01  5.1021821E+02  3.6317268E+20  6.4151992E-02  1.0000000E-99  1.0000000E-99
  172  1.3343689E+05  6.4691142E-01  5.1321882E+02  3.6303082E+20  6.4970090E-02  1.0000000E-99  1.0000000E-99
  173  1.3421705E+05  6.5069367E-01  5.1621942E+02  3.6288808E+20  6.5794328E-02  1.0000000E-99  1.0000000E-99
  174  1.3499721E+05  6.5447593E-01  5.1922002E+02  3.6274445E+20  6.6624729E-02  1.0000000E-99  1.0000000E-99
  175  1.3577736E+05  6.5825818E-01  5.2222063E+02  3.6259993E+20  6.7461322E-02  1.0000000E-99  1.0000000E-99
  176  1.3655752E+05  6.6204044E-01  5.2522123E+02  3.6245452E+20  6.8304131E-02  1.0000000E-99  1.0000000E-99
  177  1.3733768E+05  6.6582270E-01  5.2822184E+02  3.6230821E+20  6.9153183E-02  1.0000000E-99  1.0000000E-99
  178  1.3811783E+05  6.6960495E-01  5.3122244E+02  3.6216101E+20  7.0008505E-02  1.0000000E-99  1.0000000E-99
  179  1.3889799E+05  6.7338721E-01  5.3422304E+02  3.6201292E+20  7.0870123E-02  1.0000000E-99  1.0000000E-99
  180  1.3967815E+05  6.7716946E-01  5.3722365E+02  3.6186393E+20  7.1738064E-02  1.0000000E-99  1.0000000E-99
  181  1.4045831E+05  6.8095172E-01  5.4022425E+02  3.6171405E+20  7.2612357E-02  1.0000000E-99  1.0000000E-99
  182  1.4123846E+05  6.8473397E-01  5.4322485E+02  3.6156327E+20  7.3493028E-02  1.0000000E-99  1.0000000E-99
  183  1.4201862E+05  6.8851623E-01  5.4622546E+02  3.6141159E+20  7.4380106E-02  1.0000000E-99  1.0000000E-99
  184  1.4279878E+05  6.9229849E-01  5.4922606E+02  3.6125901E+20  7.5273618E-02  1.0000000E-99  1.0000000E-99
  185  1.4357893E+05  6.9608074E-01  5.5222667E+02  3.6110553E+20  7.6173593E-02  1.0000000E-99  1.0000000E-99
  186  1.4435909E+05  6.9986300E-01  5.5522727E+02  3.6095114E+20  7.7080061E-02  1.0000000E-99  1.0000000E-99
  187  1.4513925E+05  7.0364525E-01  5.5822787E+02  3.6079586E+20  7.7993049E-02  1.0000000E-99  1.0000000E-99
  188  1.4591940E+05  7.0742751E-01  5.6122848E+02  3.6063966E+20  7.8912588E-02  1.0000000E-99  1.0000000E-99
  189  1.4669956E+05  7.1120977E-01  5.6422908E+02  3.6048257E+20  7.9838706E-02  1.0000000E-99  1.0000000E-99
  190  1.4747972E+05  7.1499202E-01  5.6722969E+02  3.6032456E+20  8.0771434E-02  1.0000000E-99  1.0000000E-99
  191  1.4825988E+05  7.1877428E-01  5.7023029E+02  3.6016565E+20  8.1710802E-02  1.0000000E-99  1.0000000E-99
  192  1.4904003E+05  7.2255653E-01  5.7323089E+02  3.6000583E+20  8.2656839E-02  1.0000000E-99  1.0000000E-99
  193  1.4982019E+05  7.2633879E-01  5.7623150E+02  3.5984510E+20  8.3609578E-02  1.0000000E-99  1.0000000E-99
  194  1.5060035E+05  7.3012105E-01  5.7923210E+02  3.5968345E+20  8.4569049E-02  1.0000000E-99  1.0000000E-99
  195  1.5138050E+05  7.3390330E-01  5.8223270E+02  3.5952090E+20  8.5535283E-02  1.0000000E-99  1.0000000E-99
  196  1.5216066E+05  7.3768556E-01  5.8523331E+02  3.5935742E+20  8.6508312E-02  1.0000000E-99  1.0000000E-99
  197  1.5294082E+05  7.4146781E-01  5.8823391E+02  3.5919304E+20  8.7488168E-02  1.0000000E-99  1.0000000E-99
  198  1.5372097E+05  7.4525007E-01  5.9123452E+02  3.5902773E+20  8.8474883E-02  1.0000000E-99  1.0000000E-99
  199  1.5450113E+05  7.4903232E-01  5.9423512E+02  3.5886151E+20  8.9468490E-02  1.0000000E-99  1.0000000E-99
  200  1.5528129E+05  7.5281458E-01  5.9723572E+02  3.5869437E+20  9.0469021E-02  1.0000000E-99  1.0000000E-99
  201  1.5606145E+05  7.5659684E-01  6.0023633E+02  3.5852631E+20  9.1476509E-02  1.0000000E-99  1.0000000E-99
  202  1.5684160E+05  7.6037909E-01  6.0323693E+02  3.5835733E+20  9.2490989E-02  1.0000000E-99  1.0000000E-99
  203  1.5762176E+05  7.6416135E-01  6.0623754E+02  3.5818742E+20  9.3512494E-02  1.0000000E-99  1.0000000E-99
  204  1.5840192E+05  7.6794360E-01  6.0923814E+02  3.5801659E+20  9.4541057E-02  1.0000000E-99  1.0000000E-99
  205  1.5918207E+05  7.7172586E-01  6.1223874E+02  3.5784484E+20  9.5576714E-02  1.0000000E-99  1.0000000E-99
