! Date: 15/08/2026  Time: 02:55:45  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 9.73843023E+00
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   76  4.4884317E+04  2.1760232E-01  1.7263199E+02  5.9384599E+21  1.9445610E-02  1.0000000E-99  1.0000000E-99
   77  4.5482630E+04  2.2050298E-01  1.7493319E+02  5.9367991E+21  1.9996479E-02  1.0000000E-99  1.0000000E-99
   78  4.6080943E+04  2.2340365E-01  1.7723440E+02  5.9351158E+21  2.0555501E-02  1.0000000E-99  1.0000000E-99
   79  4.6679256E+04  2.2630431E-01  1.7953560E+02  5.9334101E+21  2.1122702E-02  1.0000000E-99  1.0000000E-99
   80  4.7277569E+04  2.2920497E-01  1.8183680E+02  5.9316818E+21  2.1698108E-02  1.0000000E-99  1.0000000E-99
   81  4.7875882E+04  2.3210564E-01  1.8413801E+02  5.9299310E+21  2.2281747E-02  1.0000000E-99  1.0000000E-99
   82  4.8474195E+04  2.3500630E-01  1.8643921E+02  5.9281576E+21  2.2873644E-02  1.0000000E-99  1.0000000E-99
   83  4.9072508E+04  2.3790696E-01  1.8874042E+02  5.9263617E+21  2.3473827E-02  1.0000000E-99  1.0000000E-99
   84  4.9670821E+04  2.4080763E-01  1.9104162E+02  5.9245432E+21  2.4082326E-02  1.0000000E-99  1.0000000E-99
   85  5.0269134E+04  2.4370829E-01  1.9334282E+02  5.9227021E+21  2.4699167E-02  1.0000000E-99  1.0000000E-99
   86  5.0867447E+04  2.4660895E-01  1.9564403E+02  5.9208383E+21  2.5324380E-02  1.0000000E-99  1.0000000E-99
   87  5.1465761E+04  2.4950962E-01  1.9794523E+02  5.9189519E+21  2.5957994E-02  1.0000000E-99  1.0000000E-99
   88  5.2064074E+04  2.5241028E-01  2.0024644E+02  5.9170428E+21  2.6600038E-02  1.0000000E-99  1.0000000E-99
   89  5.2662387E+04  2.5531095E-01  2.0254764E+02  5.9151110E+21  2.7250544E-02  1.0000000E-99  1.0000000E-99
   90  5.3260700E+04  2.5821161E-01  2.0484884E+02  5.9131565E+21  2.7909542E-02  1.0000000E-99  1.0000000E-99
   91  5.3859013E+04  2.6111227E-01  2.0715005E+02  5.9111793E+21  2.8577062E-02  1.0000000E-99  1.0000000E-99
   92  5.4457326E+04  2.6401294E-01  2.0945125E+02  5.9091793E+21  2.9253137E-02  1.0000000E-99  1.0000000E-99
   93  5.5055639E+04  2.6691360E-01  2.1175246E+02  5.9071565E+21  2.9937797E-02  1.0000000E-99  1.0000000E-99
   94  5.5653952E+04  2.6981426E-01  2.1405366E+02  5.9051109E+21  3.0631077E-02  1.0000000E-99  1.0000000E-99
   95  5.6252265E+04  2.7271493E-01  2.1635486E+02  5.9030424E+21  3.1333009E-02  1.0000000E-99  1.0000000E-99
   96  5.6850578E+04  2.7561559E-01  2.1865607E+02  5.9009511E+21  3.2043626E-02  1.0000000E-99  1.0000000E-99
   97  5.7448891E+04  2.7851625E-01  2.2095727E+02  5.8988370E+21  3.2762962E-02  1.0000000E-99  1.0000000E-99
   98  5.8047204E+04  2.8141692E-01  2.2325848E+02  5.8966999E+21  3.3491052E-02  1.0000000E-99  1.0000000E-99
   99  5.8645517E+04  2.8431758E-01  2.2555968E+02  5.8945398E+21  3.4227931E-02  1.0000000E-99  1.0000000E-99
  100  5.9243830E+04  2.8721825E-01  2.2786088E+02  5.8923569E+21  3.4973633E-02  1.0000000E-99  1.0000000E-99
  101  5.9842143E+04  2.9011891E-01  2.3016209E+02  5.8901509E+21  3.5728196E-02  1.0000000E-99  1.0000000E-99
  102  6.0440456E+04  2.9301957E-01  2.3246329E+02  5.8879219E+21  3.6491654E-02  1.0000000E-99  1.0000000E-99
  103  6.1038769E+04  2.9592024E-01  2.3476450E+02  5.8856699E+21  3.7264046E-02  1.0000000E-99  1.0000000E-99
  104  6.1637082E+04  2.9882090E-01  2.3706570E+02  5.8833948E+21  3.8045409E-02  1.0000000E-99  1.0000000E-99
  105  6.2235395E+04  3.0172156E-01  2.3936690E+02  5.8810967E+21  3.8835781E-02  1.0000000E-99  1.0000000E-99
  106  6.2833708E+04  3.0462223E-01  2.4166811E+02  5.8787754E+21  3.9635199E-02  1.0000000E-99  1.0000000E-99
  107  6.3432021E+04  3.0752289E-01  2.4396931E+02  5.8764310E+21  4.0443704E-02  1.0000000E-99  1.0000000E-99
  108  6.4030334E+04  3.1042355E-01  2.4627052E+02  5.8740634E+21  4.1261334E-02  1.0000000E-99  1.0000000E-99
  109  6.4628647E+04  3.1332422E-01  2.4857172E+02  5.8716726E+21  4.2088130E-02  1.0000000E-99  1.0000000E-99
  110  6.5226960E+04  3.1622488E-01  2.5087292E+02  5.8692585E+21  4.2924133E-02  1.0000000E-99  1.0000000E-99
  111  6.5825274E+04  3.1912554E-01  2.5317413E+02  5.8668213E+21  4.3769383E-02  1.0000000E-99  1.0000000E-99
  112  6.6423587E+04  3.2202621E-01  2.5547533E+02  5.8643607E+21  4.4623922E-02  1.0000000E-99  1.0000000E-99
  113  6.7021900E+04  3.2492687E-01  2.5777654E+02  5.8618768E+21  4.5487793E-02  1.0000000E-99  1.0000000E-99
  114  6.7620213E+04  3.2782754E-01  2.6007774E+02  5.8593696E+21  4.6361038E-02  1.0000000E-99  1.0000000E-99
  115  6.8218526E+04  3.3072820E-01  2.6237895E+02  5.8568390E+21  4.7243701E-02  1.0000000E-99  1.0000000E-99
  116  6.8816839E+04  3.3362886E-01  2.6468015E+02  5.8542850E+21  4.8135826E-02  1.0000000E-99  1.0000000E-99
  117  6.9415152E+04  3.3652953E-01  2.6698135E+02  5.8517076E+21  4.9037458E-02  1.0000000E-99  1.0000000E-99
  118  7.0013465E+04  3.3943019E-01  2.6928256E+02  5.8491067E+21  4.9948640E-02  1.0000000E-99  1.0000000E-99
  119  7.0611778E+04  3.4233085E-01  2.7158376E+02  5.8464823E+21  5.0869421E-02  1.0000000E-99  1.0000000E-99
  120  7.1210091E+04  3.4523152E-01  2.7388497E+02  5.8438344E+21  5.1799844E-02  1.0000000E-99  1.0000000E-99
  121  7.1808404E+04  3.4813218E-01  2.7618617E+02  5.8411629E+21  5.2739959E-02  1.0000000E-99  1.0000000E-99
  122  7.2406717E+04  3.5103284E-01  2.7848737E+02  5.8384678E+21  5.3689811E-02  1.0000000E-99  1.0000000E-99
  123  7.3005030E+04  3.5393351E-01  2.8078858E+02  5.8357491E+21  5.4649450E-02  1.0000000E-99  1.0000000E-99
  124  7.3603343E+04  3.5683417E-01  2.8308978E+02  5.8330067E+21  5.5618924E-02  1.0000000E-99  1.0000000E-99
  125  7.4201656E+04  3.5973484E-01  2.8539099E+02  5.8302406E+21  5.6598283E-02  1.0000000E-99  1.0000000E-99
  126  7.4799969E+04  3.6263550E-01  2.8769219E+02  5.8274509E+21  5.7587576E-02  1.0000000E-99  1.0000000E-99
  127  7.5398282E+04  3.6553616E-01  2.8999339E+02  5.8246373E+21  5.8586855E-02  1.0000000E-99  1.0000000E-99
  128  7.5996595E+04  3.6843683E-01  2.9229460E+02  5.8218000E+21  5.9596170E-02  1.0000000E-99  1.0000000E-99
  129  7.6594908E+04  3.7133749E-01  2.9459580E+02  5.8189388E+21  6.0615575E-02  1.0000000E-99  1.0000000E-99
  130  7.7193221E+04  3.7423815E-01  2.9689701E+02  5.8160538E+21  6.1645121E-02  1.0000000E-99  1.0000000E-99
  131  7.7791534E+04  3.7713882E-01  2.9919821E+02  5.8131448E+21  6.2684862E-02  1.0000000E-99  1.0000000E-99
  132  7.8389847E+04  3.8003948E-01  3.0149941E+02  5.8102120E+21  6.3734851E-02  1.0000000E-99  1.0000000E-99
  133  7.8988160E+04  3.8294014E-01  3.0380062E+02  5.8072551E+21  6.4795145E-02  1.0000000E-99  1.0000000E-99
  134  7.9586474E+04  3.8584081E-01  3.0610182E+02  5.8042743E+21  6.5865798E-02  1.0000000E-99  1.0000000E-99
  135  8.0184787E+04  3.8874147E-01  3.0840303E+02  5.8012694E+21  6.6946866E-02  1.0000000E-99  1.0000000E-99
  136  8.0783100E+04  3.9164213E-01  3.1070423E+02  5.7982404E+21  6.8038406E-02  1.0000000E-99  1.0000000E-99
  137  8.1381413E+04  3.9454280E-01  3.1300543E+02  5.7951873E+21  6.9140476E-02  1.0000000E-99  1.0000000E-99
  138  8.1979726E+04  3.9744346E-01  3.1530664E+02  5.7921100E+21  7.0253134E-02  1.0000000E-99  1.0000000E-99
  139  8.2578039E+04  4.0034413E-01  3.1760784E+02  5.7890086E+21  7.1376439E-02  1.0000000E-99  1.0000000E-99
  140  8.3176352E+04  4.0324479E-01  3.1990905E+02  5.7858829E+21  7.2510451E-02  1.0000000E-99  1.0000000E-99
  141  8.3774665E+04  4.0614545E-01  3.2221025E+02  5.7827329E+21  7.3655230E-02  1.0000000E-99  1.0000000E-99
  142  8.4372978E+04  4.0904612E-01  3.2451145E+02  5.7795586E+21  7.4810839E-02  1.0000000E-99  1.0000000E-99
  143  8.4971291E+04  4.1194678E-01  3.2681266E+02  5.7763600E+21  7.5977337E-02  1.0000000E-99  1.0000000E-99
  144  8.5569604E+04  4.1484744E-01  3.2911386E+02  5.7731369E+21  7.7154790E-02  1.0000000E-99  1.0000000E-99
  145  8.6167917E+04  4.1774811E-01  3.3141507E+02  5.7698895E+21  7.8343260E-02  1.0000000E-99  1.0000000E-99
  146  8.6766230E+04  4.2064877E-01  3.3371627E+02  5.7666175E+21  7.9542811E-02  1.0000000E-99  1.0000000E-99
  147  8.7364543E+04  4.2354943E-01  3.3601747E+02  5.7633210E+21  8.0753510E-02  1.0000000E-99  1.0000000E-99
  148  8.7962856E+04  4.2645010E-01  3.3831868E+02  5.7600000E+21  8.1975421E-02  1.0000000E-99  1.0000000E-99
  149  8.8561169E+04  4.2935076E-01  3.4061988E+02  5.7566543E+21  8.3208612E-02  1.0000000E-99  1.0000000E-99
  150  8.9159482E+04  4.3225143E-01  3.4292109E+02  5.7532841E+21  8.4453151E-02  1.0000000E-99  1.0000000E-99
  151  8.9757795E+04  4.3515209E-01  3.4522229E+02  5.7498891E+21  8.5709106E-02  1.0000000E-99  1.0000000E-99
  152  9.0356108E+04  4.3805275E-01  3.4752349E+02  5.7464694E+21  8.6976547E-02  1.0000000E-99  1.0000000E-99
  153  9.0954421E+04  4.4095342E-01  3.4982470E+02  5.7430249E+21  8.8255543E-02  1.0000000E-99  1.0000000E-99
  154  9.1552734E+04  4.4385408E-01  3.5212590E+02  5.7395555E+21  8.9546167E-02  1.0000000E-99  1.0000000E-99
  155  9.2151047E+04  4.4675474E-01  3.5442711E+02  5.7360614E+21  9.0848490E-02  1.0000000E-99  1.0000000E-99
  156  9.2749360E+04  4.4965541E-01  3.5672831E+02  5.7325423E+21  9.2162585E-02  1.0000000E-99  1.0000000E-99
  157  9.3347673E+04  4.5255607E-01  3.5902951E+02  5.7289982E+21  9.3488526E-02  1.0000000E-99  1.0000000E-99
  158  9.3945987E+04  4.5545673E-01  3.6133072E+02  5.7254291E+21  9.4826387E-02  1.0000000E-99  1.0000000E-99
  159  9.4544300E+04  4.5835740E-01  3.6363192E+02  5.7218350E+21  9.6176245E-02  1.0000000E-99  1.0000000E-99
  160  9.5142613E+04  4.6125806E-01  3.6593313E+02  5.7182158E+21  9.7538177E-02  1.0000000E-99  1.0000000E-99
  161  9.5740926E+04  4.6415873E-01  3.6823433E+02  5.7145714E+21  9.8912259E-02  1.0000000E-99  1.0000000E-99
  162  9.6339239E+04  4.6705939E-01  3.7053553E+02  5.7109018E+21  1.0029857E-01  1.0000000E-99  1.0000000E-99
  163  9.6937552E+04  4.6996005E-01  3.7283674E+02  5.7072070E+21  1.0169719E-01  1.0000000E-99  1.0000000E-99
  164  9.7535865E+04  4.7286072E-01  3.7513794E+02  5.7034869E+21  1.0310820E-01  1.0000000E-99  1.0000000E-99
  165  9.8134178E+04  4.7576138E-01  3.7743915E+02  5.6997415E+21  1.0453168E-01  1.0000000E-99  1.0000000E-99
  166  9.8732491E+04  4.7866204E-01  3.7974035E+02  5.6959706E+21  1.0596772E-01  1.0000000E-99  1.0000000E-99
  167  9.9330804E+04  4.8156271E-01  3.8204155E+02  5.6921743E+21  1.0741639E-01  1.0000000E-99  1.0000000E-99
  168  9.9929117E+04  4.8446337E-01  3.8434276E+02  5.6883526E+21  1.0887778E-01  1.0000000E-99  1.0000000E-99
  169  1.0052743E+05  4.8736403E-01  3.8664396E+02  5.6845052E+21  1.1035199E-01  1.0000000E-99  1.0000000E-99
  170  1.0112574E+05  4.9026470E-01  3.8894517E+02  5.6806323E+21  1.1183908E-01  1.0000000E-99  1.0000000E-99
  171  1.0172406E+05  4.9316536E-01  3.9124637E+02  5.6767337E+21  1.1333916E-01  1.0000000E-99  1.0000000E-99
  172  1.0232237E+05  4.9606602E-01  3.9354757E+02  5.6728095E+21  1.1485231E-01  1.0000000E-99  1.0000000E-99
  173  1.0292068E+05  4.9896669E-01  3.9584878E+02  5.6688594E+21  1.1637863E-01  1.0000000E-99  1.0000000E-99
  174  1.0351900E+05  5.0186735E-01  3.9814998E+02  5.6648836E+21  1.1791819E-01  1.0000000E-99  1.0000000E-99
  175  1.0411731E+05  5.0476802E-01  4.0045119E+02  5.6608819E+21  1.1947111E-01  1.0000000E-99  1.0000000E-99
  176  1.0471562E+05  5.0766868E-01  4.0275239E+02  5.6568542E+21  1.2103746E-01  1.0000000E-99  1.0000000E-99
  177  1.0531393E+05  5.1056934E-01  4.0505359E+02  5.6528006E+21  1.2261734E-01  1.0000000E-99  1.0000000E-99
  178  1.0591225E+05  5.1347001E-01  4.0735480E+02  5.6487210E+21  1.2421086E-01  1.0000000E-99  1.0000000E-99
  179  1.0651056E+05  5.1637067E-01  4.0965600E+02  5.6446153E+21  1.2581810E-01  1.0000000E-99  1.0000000E-99
  180  1.0710887E+05  5.1927133E-01  4.1195721E+02  5.6404834E+21  1.2743916E-01  1.0000000E-99  1.0000000E-99
  181  1.0770719E+05  5.2217200E-01  4.1425841E+02  5.6363253E+21  1.2907416E-01  1.0000000E-99  1.0000000E-99
  182  1.0830550E+05  5.2507266E-01  4.1655961E+02  5.6321410E+21  1.3072317E-01  1.0000000E-99  1.0000000E-99
  183  1.0890381E+05  5.2797332E-01  4.1886082E+02  5.6279303E+21  1.3238632E-01  1.0000000E-99  1.0000000E-99
  184  1.0950213E+05  5.3087399E-01  4.2116202E+02  5.6236933E+21  1.3406370E-01  1.0000000E-99  1.0000000E-99
  185  1.1010044E+05  5.3377465E-01  4.2346323E+02  5.6194298E+21  1.3575541E-01  1.0000000E-99  1.0000000E-99
  186  1.1069875E+05  5.3667532E-01  4.2576443E+02  5.6151399E+21  1.3746157E-01  1.0000000E-99  1.0000000E-99
  187  1.1129706E+05  5.3957598E-01  4.2806563E+02  5.6108233E+21  1.3918227E-01  1.0000000E-99  1.0000000E-99
  188  1.1189538E+05  5.4247664E-01  4.3036684E+02  5.6064802E+21  1.4091764E-01  1.0000000E-99  1.0000000E-99
  189  1.1249369E+05  5.4537731E-01  4.3266804E+02  5.6021104E+21  1.4266777E-01  1.0000000E-99  1.0000000E-99
  190  1.1309200E+05  5.4827797E-01  4.3496925E+02  5.5977138E+21  1.4443279E-01  1.0000000E-99  1.0000000E-99
  191  1.1369032E+05  5.5117863E-01  4.3727045E+02  5.5932904E+21  1.4621280E-01  1.0000000E-99  1.0000000E-99
  192  1.1428863E+05  5.5407930E-01  4.3957165E+02  5.5888402E+21  1.4800792E-01  1.0000000E-99  1.0000000E-99
  193  1.1488694E+05  5.5697996E-01  4.4187286E+02  5.5843630E+21  1.4981826E-01  1.0000000E-99  1.0000000E-99
  194  1.1548526E+05  5.5988062E-01  4.4417406E+02  5.5798588E+21  1.5164394E-01  1.0000000E-99  1.0000000E-99
  195  1.1608357E+05  5.6278129E-01  4.4647527E+02  5.5753276E+21  1.5348509E-01  1.0000000E-99  1.0000000E-99
  196  1.1668188E+05  5.6568195E-01  4.4877647E+02  5.5707692E+21  1.5534182E-01  1.0000000E-99  1.0000000E-99
  197  1.1728020E+05  5.6858262E-01  4.5107767E+02  5.5661836E+21  1.5721425E-01  1.0000000E-99  1.0000000E-99
  198  1.1787851E+05  5.7148328E-01  4.5337888E+02  5.5615707E+21  1.5910250E-01  1.0000000E-99  1.0000000E-99
  199  1.1847682E+05  5.7438394E-01  4.5568008E+02  5.5569306E+21  1.6100672E-01  1.0000000E-99  1.0000000E-99
  200  1.1907513E+05  5.7728461E-01  4.5798129E+02  5.5522630E+21  1.6292701E-01  1.0000000E-99  1.0000000E-99
  201  1.1967345E+05  5.8018527E-01  4.6028249E+02  5.5475679E+21  1.6486351E-01  1.0000000E-99  1.0000000E-99
  202  1.2027176E+05  5.8308593E-01  4.6258369E+02  5.5428453E+21  1.6681634E-01  1.0000000E-99  1.0000000E-99
  203  1.2087007E+05  5.8598660E-01  4.6488490E+02  5.5380951E+21  1.6878565E-01  1.0000000E-99  1.0000000E-99
  204  1.2146839E+05  5.8888726E-01  4.6718610E+02  5.5333172E+21  1.7077157E-01  1.0000000E-99  1.0000000E-99
  205  1.2206670E+05  5.9178792E-01  4.6948731E+02  5.5285116E+21  1.7277422E-01  1.0000000E-99  1.0000000E-99
