! Date: 15/08/2026  Time: 13:49:22  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 6.98284328E+00
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   50  3.8262733E+04  1.8550041E-01  1.4716436E+02  9.5551887E+22  8.4658237E-03  1.0000000E-99  1.0000000E-99
   51  3.9042953E+04  1.8928297E-01  1.5016520E+02  9.5533365E+22  8.8369605E-03  1.0000000E-99  1.0000000E-99
   52  3.9823173E+04  1.9306553E-01  1.5316605E+02  9.5514465E+22  9.2162723E-03  1.0000000E-99  1.0000000E-99
   53  4.0603392E+04  1.9684809E-01  1.5616689E+02  9.5495187E+22  9.6037774E-03  1.0000000E-99  1.0000000E-99
   54  4.1383612E+04  2.0063066E-01  1.5916774E+02  9.5475531E+22  9.9994941E-03  1.0000000E-99  1.0000000E-99
   55  4.2163832E+04  2.0441322E-01  1.6216858E+02  9.5455496E+22  1.0403442E-02  1.0000000E-99  1.0000000E-99
   56  4.2944052E+04  2.0819578E-01  1.6516943E+02  9.5435082E+22  1.0815639E-02  1.0000000E-99  1.0000000E-99
   57  4.3724271E+04  2.1197834E-01  1.6817027E+02  9.5414289E+22  1.1236106E-02  1.0000000E-99  1.0000000E-99
   58  4.4504491E+04  2.1576090E-01  1.7117112E+02  9.5393117E+22  1.1664864E-02  1.0000000E-99  1.0000000E-99
   59  4.5284711E+04  2.1954346E-01  1.7417197E+02  9.5371565E+22  1.2101932E-02  1.0000000E-99  1.0000000E-99
   60  4.6064931E+04  2.2332602E-01  1.7717281E+02  9.5349634E+22  1.2547332E-02  1.0000000E-99  1.0000000E-99
   61  4.6845151E+04  2.2710858E-01  1.8017366E+02  9.5327322E+22  1.3001086E-02  1.0000000E-99  1.0000000E-99
   62  4.7625370E+04  2.3089114E-01  1.8317450E+02  9.5304630E+22  1.3463214E-02  1.0000000E-99  1.0000000E-99
   63  4.8405590E+04  2.3467370E-01  1.8617535E+02  9.5281558E+22  1.3933740E-02  1.0000000E-99  1.0000000E-99
   64  4.9185810E+04  2.3845626E-01  1.8917619E+02  9.5258104E+22  1.4412687E-02  1.0000000E-99  1.0000000E-99
   65  4.9966030E+04  2.4223882E-01  1.9217704E+02  9.5234270E+22  1.4900077E-02  1.0000000E-99  1.0000000E-99
   66  5.0746250E+04  2.4602138E-01  1.9517788E+02  9.5210054E+22  1.5395935E-02  1.0000000E-99  1.0000000E-99
   67  5.1526469E+04  2.4980394E-01  1.9817873E+02  9.5185456E+22  1.5900284E-02  1.0000000E-99  1.0000000E-99
   68  5.2306689E+04  2.5358650E-01  2.0117957E+02  9.5160476E+22  1.6413149E-02  1.0000000E-99  1.0000000E-99
   69  5.3086909E+04  2.5736906E-01  2.0418042E+02  9.5135114E+22  1.6934556E-02  1.0000000E-99  1.0000000E-99
   70  5.3867129E+04  2.6115162E-01  2.0718126E+02  9.5109369E+22  1.7464529E-02  1.0000000E-99  1.0000000E-99
   71  5.4647349E+04  2.6493418E-01  2.1018211E+02  9.5083241E+22  1.8003094E-02  1.0000000E-99  1.0000000E-99
   72  5.5427568E+04  2.6871674E-01  2.1318296E+02  9.5056730E+22  1.8550279E-02  1.0000000E-99  1.0000000E-99
   73  5.6207788E+04  2.7249930E-01  2.1618380E+02  9.5029836E+22  1.9106109E-02  1.0000000E-99  1.0000000E-99
   74  5.6988008E+04  2.7628186E-01  2.1918465E+02  9.5002557E+22  1.9670613E-02  1.0000000E-99  1.0000000E-99
   75  5.7768228E+04  2.8006442E-01  2.2218549E+02  9.4974894E+22  2.0243818E-02  1.0000000E-99  1.0000000E-99
   76  5.8548448E+04  2.8384698E-01  2.2518634E+02  9.4946847E+22  2.0825752E-02  1.0000000E-99  1.0000000E-99
   77  5.9328667E+04  2.8762954E-01  2.2818718E+02  9.4918414E+22  2.1416444E-02  1.0000000E-99  1.0000000E-99
   78  6.0108887E+04  2.9141210E-01  2.3118803E+02  9.4889597E+22  2.2015924E-02  1.0000000E-99  1.0000000E-99
   79  6.0889107E+04  2.9519466E-01  2.3418887E+02  9.4860394E+22  2.2624220E-02  1.0000000E-99  1.0000000E-99
   80  6.1669327E+04  2.9897722E-01  2.3718972E+02  9.4830804E+22  2.3241364E-02  1.0000000E-99  1.0000000E-99
   81  6.2449546E+04  3.0275978E-01  2.4019056E+02  9.4800829E+22  2.3867386E-02  1.0000000E-99  1.0000000E-99
   82  6.3229766E+04  3.0654234E-01  2.4319141E+02  9.4770466E+22  2.4502318E-02  1.0000000E-99  1.0000000E-99
   83  6.4009986E+04  3.1032490E-01  2.4619225E+02  9.4739717E+22  2.5146190E-02  1.0000000E-99  1.0000000E-99
   84  6.4790206E+04  3.1410746E-01  2.4919310E+02  9.4708580E+22  2.5799036E-02  1.0000000E-99  1.0000000E-99
   85  6.5570426E+04  3.1789002E-01  2.5219394E+02  9.4677055E+22  2.6460888E-02  1.0000000E-99  1.0000000E-99
   86  6.6350645E+04  3.2167258E-01  2.5519479E+02  9.4645143E+22  2.7131779E-02  1.0000000E-99  1.0000000E-99
   87  6.7130865E+04  3.2545514E-01  2.5819564E+02  9.4612841E+22  2.7811743E-02  1.0000000E-99  1.0000000E-99
   88  6.7911085E+04  3.2923770E-01  2.6119648E+02  9.4580150E+22  2.8500815E-02  1.0000000E-99  1.0000000E-99
   89  6.8691305E+04  3.3302027E-01  2.6419733E+02  9.4547070E+22  2.9199029E-02  1.0000000E-99  1.0000000E-99
   90  6.9471525E+04  3.3680283E-01  2.6719817E+02  9.4513601E+22  2.9906420E-02  1.0000000E-99  1.0000000E-99
   91  7.0251744E+04  3.4058539E-01  2.7019902E+02  9.4479740E+22  3.0623025E-02  1.0000000E-99  1.0000000E-99
   92  7.1031964E+04  3.4436795E-01  2.7319986E+02  9.4445490E+22  3.1348879E-02  1.0000000E-99  1.0000000E-99
   93  7.1812184E+04  3.4815051E-01  2.7620071E+02  9.4410848E+22  3.2084021E-02  1.0000000E-99  1.0000000E-99
   94  7.2592404E+04  3.5193307E-01  2.7920155E+02  9.4375815E+22  3.2828487E-02  1.0000000E-99  1.0000000E-99
   95  7.3372624E+04  3.5571563E-01  2.8220240E+02  9.4340389E+22  3.3582316E-02  1.0000000E-99  1.0000000E-99
   96  7.4152843E+04  3.5949819E-01  2.8520324E+02  9.4304571E+22  3.4345546E-02  1.0000000E-99  1.0000000E-99
   97  7.4933063E+04  3.6328075E-01  2.8820409E+02  9.4268361E+22  3.5118216E-02  1.0000000E-99  1.0000000E-99
   98  7.5713283E+04  3.6706331E-01  2.9120493E+02  9.4231757E+22  3.5900366E-02  1.0000000E-99  1.0000000E-99
   99  7.6493503E+04  3.7084587E-01  2.9420578E+02  9.4194759E+22  3.6692037E-02  1.0000000E-99  1.0000000E-99
  100  7.7273722E+04  3.7462843E-01  2.9720662E+02  9.4157367E+22  3.7493270E-02  1.0000000E-99  1.0000000E-99
  101  7.8053942E+04  3.7841099E-01  3.0020747E+02  9.4119581E+22  3.8304106E-02  1.0000000E-99  1.0000000E-99
  102  7.8834162E+04  3.8219355E-01  3.0320832E+02  9.4081399E+22  3.9124587E-02  1.0000000E-99  1.0000000E-99
  103  7.9614382E+04  3.8597611E-01  3.0620916E+02  9.4042822E+22  3.9954756E-02  1.0000000E-99  1.0000000E-99
  104  8.0394602E+04  3.8975867E-01  3.0921001E+02  9.4003848E+22  4.0794656E-02  1.0000000E-99  1.0000000E-99
  105  8.1174821E+04  3.9354123E-01  3.1221085E+02  9.3964478E+22  4.1644332E-02  1.0000000E-99  1.0000000E-99
  106  8.1955041E+04  3.9732379E-01  3.1521170E+02  9.3924711E+22  4.2503827E-02  1.0000000E-99  1.0000000E-99
  107  8.2735261E+04  4.0110635E-01  3.1821254E+02  9.3884546E+22  4.3373187E-02  1.0000000E-99  1.0000000E-99
  108  8.3515481E+04  4.0488891E-01  3.2121339E+02  9.3843983E+22  4.4252459E-02  1.0000000E-99  1.0000000E-99
  109  8.4295701E+04  4.0867147E-01  3.2421423E+02  9.3803021E+22  4.5141688E-02  1.0000000E-99  1.0000000E-99
  110  8.5075920E+04  4.1245403E-01  3.2721508E+02  9.3761660E+22  4.6040921E-02  1.0000000E-99  1.0000000E-99
  111  8.5856140E+04  4.1623659E-01  3.3021592E+02  9.3719900E+22  4.6950206E-02  1.0000000E-99  1.0000000E-99
  112  8.6636360E+04  4.2001915E-01  3.3321677E+02  9.3677739E+22  4.7869592E-02  1.0000000E-99  1.0000000E-99
  113  8.7416580E+04  4.2380171E-01  3.3621761E+02  9.3635177E+22  4.8799127E-02  1.0000000E-99  1.0000000E-99
  114  8.8196800E+04  4.2758427E-01  3.3921846E+02  9.3592214E+22  4.9738862E-02  1.0000000E-99  1.0000000E-99
  115  8.8977019E+04  4.3136683E-01  3.4221931E+02  9.3548849E+22  5.0688847E-02  1.0000000E-99  1.0000000E-99
  116  8.9757239E+04  4.3514939E-01  3.4522015E+02  9.3505082E+22  5.1649133E-02  1.0000000E-99  1.0000000E-99
  117  9.0537459E+04  4.3893195E-01  3.4822100E+02  9.3460911E+22  5.2619772E-02  1.0000000E-99  1.0000000E-99
  118  9.1317679E+04  4.4271451E-01  3.5122184E+02  9.3416337E+22  5.3600815E-02  1.0000000E-99  1.0000000E-99
  119  9.2097898E+04  4.4649707E-01  3.5422269E+02  9.3371359E+22  5.4592317E-02  1.0000000E-99  1.0000000E-99
  120  9.2878118E+04  4.5027963E-01  3.5722353E+02  9.3325977E+22  5.5594332E-02  1.0000000E-99  1.0000000E-99
  121  9.3658338E+04  4.5406219E-01  3.6022438E+02  9.3280188E+22  5.6606913E-02  1.0000000E-99  1.0000000E-99
  122  9.4438558E+04  4.5784475E-01  3.6322522E+02  9.3233994E+22  5.7630117E-02  1.0000000E-99  1.0000000E-99
  123  9.5218778E+04  4.6162731E-01  3.6622607E+02  9.3187394E+22  5.8663999E-02  1.0000000E-99  1.0000000E-99
  124  9.5998997E+04  4.6540988E-01  3.6922691E+02  9.3140386E+22  5.9708616E-02  1.0000000E-99  1.0000000E-99
  125  9.6779217E+04  4.6919244E-01  3.7222776E+02  9.3092970E+22  6.0764026E-02  1.0000000E-99  1.0000000E-99
  126  9.7559437E+04  4.7297500E-01  3.7522860E+02  9.3045146E+22  6.1830288E-02  1.0000000E-99  1.0000000E-99
  127  9.8339657E+04  4.7675756E-01  3.7822945E+02  9.2996913E+22  6.2907459E-02  1.0000000E-99  1.0000000E-99
  128  9.9119877E+04  4.8054012E-01  3.8123029E+02  9.2948271E+22  6.3995601E-02  1.0000000E-99  1.0000000E-99
  129  9.9900096E+04  4.8432268E-01  3.8423114E+02  9.2899218E+22  6.5094774E-02  1.0000000E-99  1.0000000E-99
  130  1.0068032E+05  4.8810524E-01  3.8723199E+02  9.2849754E+22  6.6205039E-02  1.0000000E-99  1.0000000E-99
  131  1.0146054E+05  4.9188780E-01  3.9023283E+02  9.2799878E+22  6.7326459E-02  1.0000000E-99  1.0000000E-99
  132  1.0224076E+05  4.9567036E-01  3.9323368E+02  9.2749591E+22  6.8459097E-02  1.0000000E-99  1.0000000E-99
  133  1.0302098E+05  4.9945292E-01  3.9623452E+02  9.2698890E+22  6.9603017E-02  1.0000000E-99  1.0000000E-99
  134  1.0380120E+05  5.0323548E-01  3.9923537E+02  9.2647776E+22  7.0758283E-02  1.0000000E-99  1.0000000E-99
  135  1.0458142E+05  5.0701804E-01  4.0223621E+02  9.2596247E+22  7.1924961E-02  1.0000000E-99  1.0000000E-99
  136  1.0536163E+05  5.1080060E-01  4.0523706E+02  9.2544303E+22  7.3103118E-02  1.0000000E-99  1.0000000E-99
  137  1.0614185E+05  5.1458316E-01  4.0823790E+02  9.2491944E+22  7.4292821E-02  1.0000000E-99  1.0000000E-99
  138  1.0692207E+05  5.1836572E-01  4.1123875E+02  9.2439168E+22  7.5494138E-02  1.0000000E-99  1.0000000E-99
  139  1.0770229E+05  5.2214828E-01  4.1423959E+02  9.2385975E+22  7.6707139E-02  1.0000000E-99  1.0000000E-99
  140  1.0848251E+05  5.2593084E-01  4.1724044E+02  9.2332365E+22  7.7931893E-02  1.0000000E-99  1.0000000E-99
  141  1.0926273E+05  5.2971340E-01  4.2024128E+02  9.2278335E+22  7.9168471E-02  1.0000000E-99  1.0000000E-99
  142  1.1004295E+05  5.3349596E-01  4.2324213E+02  9.2223887E+22  8.0416945E-02  1.0000000E-99  1.0000000E-99
  143  1.1082317E+05  5.3727852E-01  4.2624297E+02  9.2169018E+22  8.1677388E-02  1.0000000E-99  1.0000000E-99
  144  1.1160339E+05  5.4106108E-01  4.2924382E+02  9.2113729E+22  8.2949874E-02  1.0000000E-99  1.0000000E-99
  145  1.1238361E+05  5.4484364E-01  4.3224467E+02  9.2058018E+22  8.4234477E-02  1.0000000E-99  1.0000000E-99
  146  1.1316383E+05  5.4862620E-01  4.3524551E+02  9.2001885E+22  8.5531272E-02  1.0000000E-99  1.0000000E-99
  147  1.1394405E+05  5.5240876E-01  4.3824636E+02  9.1945328E+22  8.6840337E-02  1.0000000E-99  1.0000000E-99
  148  1.1472427E+05  5.5619132E-01  4.4124720E+02  9.1888348E+22  8.8161749E-02  1.0000000E-99  1.0000000E-99
  149  1.1550449E+05  5.5997388E-01  4.4424805E+02  9.1830943E+22  8.9495587E-02  1.0000000E-99  1.0000000E-99
  150  1.1628471E+05  5.6375644E-01  4.4724889E+02  9.1773113E+22  9.0841930E-02  1.0000000E-99  1.0000000E-99
  151  1.1706493E+05  5.6753900E-01  4.5024974E+02  9.1714856E+22  9.2200858E-02  1.0000000E-99  1.0000000E-99
  152  1.1784515E+05  5.7132156E-01  4.5325058E+02  9.1656173E+22  9.3572455E-02  1.0000000E-99  1.0000000E-99
  153  1.1862537E+05  5.7510412E-01  4.5625143E+02  9.1597061E+22  9.4956801E-02  1.0000000E-99  1.0000000E-99
  154  1.1940559E+05  5.7888668E-01  4.5925227E+02  9.1537521E+22  9.6353982E-02  1.0000000E-99  1.0000000E-99
  155  1.2018581E+05  5.8266924E-01  4.6225312E+02  9.1477551E+22  9.7764081E-02  1.0000000E-99  1.0000000E-99
  156  1.2096603E+05  5.8645180E-01  4.6525396E+02  9.1417151E+22  9.9187185E-02  1.0000000E-99  1.0000000E-99
  157  1.2174625E+05  5.9023436E-01  4.6825481E+02  9.1356319E+22  1.0062338E-01  1.0000000E-99  1.0000000E-99
  158  1.2252647E+05  5.9401692E-01  4.7125565E+02  9.1295056E+22  1.0207276E-01  1.0000000E-99  1.0000000E-99
  159  1.2330669E+05  5.9779949E-01  4.7425650E+02  9.1233359E+22  1.0353540E-01  1.0000000E-99  1.0000000E-99
  160  1.2408691E+05  6.0158205E-01  4.7725735E+02  9.1171228E+22  1.0501141E-01  1.0000000E-99  1.0000000E-99
  161  1.2486713E+05  6.0536461E-01  4.8025819E+02  9.1108663E+22  1.0650087E-01  1.0000000E-99  1.0000000E-99
  162  1.2564735E+05  6.0914717E-01  4.8325904E+02  9.1045662E+22  1.0800387E-01  1.0000000E-99  1.0000000E-99
  163  1.2642757E+05  6.1292973E-01  4.8625988E+02  9.0982225E+22  1.0952051E-01  1.0000000E-99  1.0000000E-99
  164  1.2720779E+05  6.1671229E-01  4.8926073E+02  9.0918350E+22  1.1105089E-01  1.0000000E-99  1.0000000E-99
  165  1.2798801E+05  6.2049485E-01  4.9226157E+02  9.0854036E+22  1.1259510E-01  1.0000000E-99  1.0000000E-99
  166  1.2876823E+05  6.2427741E-01  4.9526242E+02  9.0789284E+22  1.1415323E-01  1.0000000E-99  1.0000000E-99
  167  1.2954845E+05  6.2805997E-01  4.9826326E+02  9.0724091E+22  1.1572539E-01  1.0000000E-99  1.0000000E-99
  168  1.3032867E+05  6.3184253E-01  5.0126411E+02  9.0658456E+22  1.1731168E-01  1.0000000E-99  1.0000000E-99
  169  1.3110889E+05  6.3562509E-01  5.0426495E+02  9.0592380E+22  1.1891220E-01  1.0000000E-99  1.0000000E-99
  170  1.3188911E+05  6.3940765E-01  5.0726580E+02  9.0525861E+22  1.2052705E-01  1.0000000E-99  1.0000000E-99
  171  1.3266933E+05  6.4319021E-01  5.1026664E+02  9.0458897E+22  1.2215634E-01  1.0000000E-99  1.0000000E-99
  172  1.3344955E+05  6.4697277E-01  5.1326749E+02  9.0391488E+22  1.2380017E-01  1.0000000E-99  1.0000000E-99
  173  1.3422977E+05  6.5075533E-01  5.1626834E+02  9.0323633E+22  1.2545865E-01  1.0000000E-99  1.0000000E-99
  174  1.3500999E+05  6.5453789E-01  5.1926918E+02  9.0255331E+22  1.2713189E-01  1.0000000E-99  1.0000000E-99
  175  1.3579021E+05  6.5832045E-01  5.2227003E+02  9.0186581E+22  1.2881999E-01  1.0000000E-99  1.0000000E-99
  176  1.3657043E+05  6.6210301E-01  5.2527087E+02  9.0117382E+22  1.3052308E-01  1.0000000E-99  1.0000000E-99
  177  1.3735065E+05  6.6588557E-01  5.2827172E+02  9.0047732E+22  1.3224125E-01  1.0000000E-99  1.0000000E-99
  178  1.3813087E+05  6.6966813E-01  5.3127256E+02  8.9977632E+22  1.3397464E-01  1.0000000E-99  1.0000000E-99
  179  1.3891109E+05  6.7345069E-01  5.3427341E+02  8.9907079E+22  1.3572334E-01  1.0000000E-99  1.0000000E-99
  180  1.3969131E+05  6.7723325E-01  5.3727425E+02  8.9836072E+22  1.3748749E-01  1.0000000E-99  1.0000000E-99
  181  1.4047153E+05  6.8101581E-01  5.4027510E+02  8.9764611E+22  1.3926719E-01  1.0000000E-99  1.0000000E-99
  182  1.4125175E+05  6.8479837E-01  5.4327594E+02  8.9692695E+22  1.4106257E-01  1.0000000E-99  1.0000000E-99
  183  1.4203197E+05  6.8858093E-01  5.4627679E+02  8.9620322E+22  1.4287375E-01  1.0000000E-99  1.0000000E-99
  184  1.4281218E+05  6.9236349E-01  5.4927763E+02  8.9547491E+22  1.4470085E-01  1.0000000E-99  1.0000000E-99
  185  1.4359240E+05  6.9614605E-01  5.5227848E+02  8.9474202E+22  1.4654400E-01  1.0000000E-99  1.0000000E-99
  186  1.4437262E+05  6.9992861E-01  5.5527932E+02  8.9400452E+22  1.4840333E-01  1.0000000E-99  1.0000000E-99
  187  1.4515284E+05  7.0371117E-01  5.5828017E+02  8.9326242E+22  1.5027897E-01  1.0000000E-99  1.0000000E-99
  188  1.4593306E+05  7.0749373E-01  5.6128102E+02  8.9251569E+22  1.5217104E-01  1.0000000E-99  1.0000000E-99
  189  1.4671328E+05  7.1127629E-01  5.6428186E+02  8.9176433E+22  1.5407967E-01  1.0000000E-99  1.0000000E-99
  190  1.4749350E+05  7.1505885E-01  5.6728271E+02  8.9100832E+22  1.5600501E-01  1.0000000E-99  1.0000000E-99
  191  1.4827372E+05  7.1884141E-01  5.7028355E+02  8.9024765E+22  1.5794718E-01  1.0000000E-99  1.0000000E-99
  192  1.4905394E+05  7.2262397E-01  5.7328440E+02  8.8948231E+22  1.5990633E-01  1.0000000E-99  1.0000000E-99
  193  1.4983416E+05  7.2640653E-01  5.7628524E+02  8.8871230E+22  1.6188259E-01  1.0000000E-99  1.0000000E-99
  194  1.5061438E+05  7.3018910E-01  5.7928609E+02  8.8793758E+22  1.6387611E-01  1.0000000E-99  1.0000000E-99
  195  1.5139460E+05  7.3397166E-01  5.8228693E+02  8.8715817E+22  1.6588702E-01  1.0000000E-99  1.0000000E-99
  196  1.5217482E+05  7.3775422E-01  5.8528778E+02  8.8637403E+22  1.6791548E-01  1.0000000E-99  1.0000000E-99
  197  1.5295504E+05  7.4153678E-01  5.8828862E+02  8.8558516E+22  1.6996162E-01  1.0000000E-99  1.0000000E-99
  198  1.5373526E+05  7.4531934E-01  5.9128947E+02  8.8479155E+22  1.7202560E-01  1.0000000E-99  1.0000000E-99
  199  1.5451548E+05  7.4910190E-01  5.9429031E+02  8.8399318E+22  1.7410757E-01  1.0000000E-99  1.0000000E-99
  200  1.5529570E+05  7.5288446E-01  5.9729116E+02  8.8319004E+22  1.7620769E-01  1.0000000E-99  1.0000000E-99
  201  1.5607592E+05  7.5666702E-01  6.0029200E+02  8.8238212E+22  1.7832610E-01  1.0000000E-99  1.0000000E-99
  202  1.5685614E+05  7.6044958E-01  6.0329285E+02  8.8156940E+22  1.8046297E-01  1.0000000E-99  1.0000000E-99
  203  1.5763636E+05  7.6423214E-01  6.0629370E+02  8.8075188E+22  1.8261845E-01  1.0000000E-99  1.0000000E-99
  204  1.5841658E+05  7.6801470E-01  6.0929454E+02  8.7992953E+22  1.8479270E-01  1.0000000E-99  1.0000000E-99
  205  1.5919680E+05  7.7179726E-01  6.1229539E+02  8.7910234E+22  1.8698590E-01  1.0000000E-99  1.0000000E-99
