! Date: 08/09/2026  Time: 12:06:17  Created by RADMC3D compiled on Jul 23 2026 22:03    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 5.77081683E+00
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
   12  6.4833479E+02  3.1431725E-03  2.4935953E+00  4.0850638E+23  1.8013588E-01  2.4729890E+22  1.8967801E+00
   13  7.0718015E+02  3.4284590E-03  2.7199237E+00  4.0560719E+23  1.6224284E-01  2.1830693E+22  1.7525232E+00
   14  7.6602551E+02  3.7137454E-03  2.9462520E+00  4.0023342E+23  1.6224284E-01  1.6456925E+22  1.8967801E+00
   15  8.2487087E+02  3.9990319E-03  3.1725803E+00  3.9846739E+23  8.1981073E-02  1.4690895E+22  1.5337974E+00
   16  8.8371623E+02  4.2843183E-03  3.3989086E+00  3.9589012E+23  8.1981073E-02  1.2113631E+22  1.5337974E+00
   17  9.4256159E+02  4.5696047E-03  3.6252369E+00  3.9327413E+23  9.4166745E-02  9.4976373E+21  2.7992884E+00
   18  1.0014070E+03  4.8548912E-03  3.8515652E+00  3.9201561E+23  5.9751141E-02  8.2391148E+21  2.3472625E+00
   19  1.0602523E+03  5.1401776E-03  4.0778935E+00  3.9005246E+23  8.7921535E-02  6.2759705E+21  2.7992884E+00
   20  1.1190977E+03  5.4254640E-03  4.3042218E+00  3.8860303E+23  6.8922927E-02  4.8265334E+21  3.7739433E+00
   21  1.1779430E+03  5.7107505E-03  4.5305501E+00  3.8782144E+23  5.2926815E-02  4.0449505E+21  3.4472089E+00
   22  1.2367884E+03  5.9960369E-03  4.7568784E+00  3.8676457E+23  5.5978679E-02  2.9880809E+21  4.7663793E+00
   23  1.2956338E+03  6.2813233E-03  4.9832067E+00  3.8532180E+23  5.5978679E-02  1.5453106E+21  4.8615340E+00
   24  1.3544791E+03  6.5666098E-03  5.2095351E+00  3.8488628E+23  3.9285961E-02  1.1097915E+21  6.2122790E+00
   25  1.4133245E+03  6.8518962E-03  5.4358634E+00  3.8436094E+23  3.2117012E-02  5.8444799E+20  7.4532879E+00
   26  1.4721698E+03  7.1371826E-03  5.6621917E+00  3.8364774E+23  3.2117012E-02  1.0000000E-99  7.4532879E+00
   27  1.5310152E+03  7.4224691E-03  5.8885200E+00  3.8266573E+23  3.2117012E-02  1.0000000E-99  1.0000000E-99
   28  1.5898606E+03  7.7077555E-03  6.1148483E+00  3.8241508E+23  3.2117012E-02  1.0000000E-99  1.0000000E-99
   29  1.6487059E+03  7.9930420E-03  6.3411766E+00  3.8212149E+23  2.1131270E-02  1.0000000E-99  1.0000000E-99
   30  1.7075513E+03  8.2783284E-03  6.5675049E+00  3.8175729E+23  2.1131270E-02  1.0000000E-99  1.0000000E-99
   31  1.7663966E+03  8.5636148E-03  6.7938332E+00  3.8120769E+23  2.1131270E-02  1.0000000E-99  1.0000000E-99
   32  1.8252420E+03  8.8489013E-03  7.0201615E+00  3.8069998E+23  2.7190427E-02  1.0000000E-99  1.0000000E-99
   33  1.8840874E+03  9.1341877E-03  7.2464898E+00  3.8057055E+23  2.7190427E-02  1.0000000E-99  1.0000000E-99
   34  1.9429327E+03  9.4194741E-03  7.4728181E+00  3.8041886E+23  1.2962417E-02  1.0000000E-99  1.0000000E-99
   35  2.0017781E+03  9.7047606E-03  7.6991464E+00  3.8023330E+23  1.2962417E-02  1.0000000E-99  1.0000000E-99
   36  2.0606234E+03  9.9900470E-03  7.9254748E+00  3.7998321E+23  1.2962417E-02  1.0000000E-99  1.0000000E-99
   37  2.1194688E+03  1.0275333E-02  8.1518031E+00  3.7944413E+23  1.6352470E-02  1.0000000E-99  1.0000000E-99
   38  2.1783142E+03  1.0560620E-02  8.3781314E+00  3.7941582E+23  1.6352470E-02  1.0000000E-99  1.0000000E-99
   39  2.2371595E+03  1.0845906E-02  8.6044597E+00  3.7937999E+23  3.5426298E-03  1.0000000E-99  1.0000000E-99
   40  2.2960049E+03  1.1131193E-02  8.8307880E+00  3.7933367E+23  3.5426298E-03  1.0000000E-99  1.0000000E-99
   41  2.3548502E+03  1.1416479E-02  9.0571163E+00  3.7927157E+23  3.5426298E-03  1.0000000E-99  1.0000000E-99
   42  2.4136956E+03  1.1701766E-02  9.2834446E+00  3.7918242E+23  4.7031651E-03  1.0000000E-99  1.0000000E-99
   43  2.4725410E+03  1.1987052E-02  9.5097729E+00  3.7902876E+23  6.4688391E-03  1.0000000E-99  1.0000000E-99
   44  2.5313863E+03  1.2272338E-02  9.7361012E+00  3.7878356E+23  9.5252281E-03  1.0000000E-99  1.0000000E-99
   45  2.5902317E+03  1.2557625E-02  9.9624295E+00  3.7883522E+23  9.5252281E-03  1.0000000E-99  1.0000000E-99
   46  2.6490770E+03  1.2842911E-02  1.0188758E+01  3.7888608E+23  5.9757022E-03  1.0000000E-99  1.0000000E-99
   47  2.7079224E+03  1.3128198E-02  1.0415086E+01  3.7893495E+23  5.9340693E-03  1.0000000E-99  1.0000000E-99
   48  2.7667678E+03  1.3413484E-02  1.0641414E+01  3.7897981E+23  5.8710850E-03  1.0000000E-99  1.0000000E-99
   49  2.8256131E+03  1.3698771E-02  1.0867743E+01  3.7901675E+23  5.5063432E-03  1.0000000E-99  1.0000000E-99
   50  2.8844585E+03  1.3984057E-02  1.1094071E+01  3.7903666E+23  4.6313588E-03  1.0000000E-99  1.0000000E-99
   51  2.9433038E+03  1.4269344E-02  1.1320399E+01  3.7900423E+23  4.2362789E-03  1.0000000E-99  1.0000000E-99
   52  3.0021492E+03  1.4554630E-02  1.1546728E+01  3.7895413E+23  4.2362789E-03  1.0000000E-99  1.0000000E-99
   53  3.0609946E+03  1.4839916E-02  1.1773056E+01  3.7910424E+23  4.2362789E-03  1.0000000E-99  1.0000000E-99
   54  3.1198399E+03  1.5125203E-02  1.1999384E+01  3.7926234E+23  6.6780154E-03  1.0000000E-99  1.0000000E-99
   55  3.1786853E+03  1.5410489E-02  1.2225713E+01  3.7942920E+23  2.0402094E-02  1.0000000E-99  1.0000000E-99
   56  3.2375306E+03  1.5695776E-02  1.2452041E+01  3.7960563E+23  2.1897350E-02  1.0000000E-99  1.0000000E-99
   57  3.2963760E+03  1.5981062E-02  1.2678369E+01  3.7979248E+23  2.3538959E-02  1.0000000E-99  1.0000000E-99
   58  3.3552214E+03  1.6266349E-02  1.2904698E+01  3.7999034E+23  2.5343513E-02  1.0000000E-99  1.0000000E-99
   59  3.4140667E+03  1.6551635E-02  1.3131026E+01  3.8019863E+23  2.7318794E-02  1.0000000E-99  1.0000000E-99
   60  3.4729121E+03  1.6836921E-02  1.3357354E+01  3.8041017E+23  2.9436193E-02  1.0000000E-99  1.0000000E-99
   61  3.5317574E+03  1.7122208E-02  1.3583682E+01  3.8058936E+23  2.9436193E-02  1.0000000E-99  1.0000000E-99
   62  3.5906028E+03  1.7407494E-02  1.3810011E+01  3.8095820E+23  3.1518909E-02  1.0000000E-99  1.0000000E-99
   63  3.6494482E+03  1.7692781E-02  1.4036339E+01  3.8139224E+23  3.2548827E-02  1.0000000E-99  1.0000000E-99
   64  3.7082935E+03  1.7978067E-02  1.4262667E+01  3.8193730E+23  5.8619974E-02  1.0000000E-99  1.0000000E-99
   65  3.7671389E+03  1.8263354E-02  1.4488996E+01  3.8275853E+23  7.0046875E-02  1.0000000E-99  1.0000000E-99
   66  3.8259842E+03  1.8548640E-02  1.4715324E+01  3.8378288E+23  8.9281378E-02  1.0000000E-99  1.0000000E-99
   67  3.8848296E+03  1.8833927E-02  1.4941652E+01  3.8377614E+23  8.9281378E-02  1.0000000E-99  1.0000000E-99
   68  3.9436750E+03  1.9119213E-02  1.5167981E+01  3.8376931E+23  1.1850015E-03  1.0000000E-99  1.0000000E-99
   69  4.0025203E+03  1.9404499E-02  1.5394309E+01  3.8376237E+23  1.1850015E-03  1.0000000E-99  1.0000000E-99
   70  4.0613657E+03  1.9689786E-02  1.5620637E+01  3.8375532E+23  1.1850015E-03  1.0000000E-99  1.0000000E-99
   71  4.1202110E+03  1.9975072E-02  1.5846966E+01  3.8374818E+23  1.2209483E-03  1.0000000E-99  1.0000000E-99
   72  4.1790564E+03  2.0260359E-02  1.6073294E+01  3.8374093E+23  1.2574343E-03  1.0000000E-99  1.0000000E-99
   73  4.2379018E+03  2.0545645E-02  1.6299622E+01  3.8373358E+23  1.2944594E-03  1.0000000E-99  1.0000000E-99
   74  4.2967471E+03  2.0830932E-02  1.6525951E+01  3.8372612E+23  1.3320238E-03  1.0000000E-99  1.0000000E-99
   75  4.3555925E+03  2.1116218E-02  1.6752279E+01  3.8371856E+23  1.3701277E-03  1.0000000E-99  1.0000000E-99
   76  4.4144379E+03  2.1401504E-02  1.6978607E+01  3.8371090E+23  1.4087712E-03  1.0000000E-99  1.0000000E-99
   77  4.4732832E+03  2.1686791E-02  1.7204935E+01  3.8370314E+23  1.4479543E-03  1.0000000E-99  1.0000000E-99
   78  4.5321286E+03  2.1972077E-02  1.7431264E+01  3.8369527E+23  1.4876773E-03  1.0000000E-99  1.0000000E-99
   79  4.5909739E+03  2.2257364E-02  1.7657592E+01  3.8368730E+23  1.5279402E-03  1.0000000E-99  1.0000000E-99
   80  4.6498193E+03  2.2542650E-02  1.7883920E+01  3.8367923E+23  1.5687432E-03  1.0000000E-99  1.0000000E-99
   81  4.7086647E+03  2.2827937E-02  1.8110249E+01  3.8367106E+23  1.6100865E-03  1.0000000E-99  1.0000000E-99
   82  4.7675100E+03  2.3113223E-02  1.8336577E+01  3.8366278E+23  1.6519700E-03  1.0000000E-99  1.0000000E-99
   83  4.8263554E+03  2.3398509E-02  1.8562905E+01  3.8365440E+23  1.6943940E-03  1.0000000E-99  1.0000000E-99
   84  4.8852007E+03  2.3683796E-02  1.8789234E+01  3.8364591E+23  1.7373587E-03  1.0000000E-99  1.0000000E-99
   85  4.9440461E+03  2.3969082E-02  1.9015562E+01  3.8363732E+23  1.7808641E-03  1.0000000E-99  1.0000000E-99
   86  5.0028915E+03  2.4254369E-02  1.9241890E+01  3.8362863E+23  1.8249104E-03  1.0000000E-99  1.0000000E-99
   87  5.0617368E+03  2.4539655E-02  1.9468219E+01  3.8361984E+23  1.8694977E-03  1.0000000E-99  1.0000000E-99
   88  5.1205822E+03  2.4824942E-02  1.9694547E+01  3.8361094E+23  1.9146262E-03  1.0000000E-99  1.0000000E-99
   89  5.1794275E+03  2.5110228E-02  1.9920875E+01  3.8360194E+23  1.9602961E-03  1.0000000E-99  1.0000000E-99
   90  5.2382729E+03  2.5395515E-02  2.0147203E+01  3.8359284E+23  2.0065074E-03  1.0000000E-99  1.0000000E-99
   91  5.2971183E+03  2.5680801E-02  2.0373532E+01  3.8358363E+23  2.0532603E-03  1.0000000E-99  1.0000000E-99
   92  5.3559636E+03  2.5966087E-02  2.0599860E+01  3.8357432E+23  2.1005551E-03  1.0000000E-99  1.0000000E-99
   93  5.4148090E+03  2.6251374E-02  2.0826188E+01  3.8356491E+23  2.1483917E-03  1.0000000E-99  1.0000000E-99
   94  5.4736543E+03  2.6536660E-02  2.1052517E+01  3.8355540E+23  2.1967704E-03  1.0000000E-99  1.0000000E-99
   95  5.5324997E+03  2.6821947E-02  2.1278845E+01  3.8354578E+23  2.2456914E-03  1.0000000E-99  1.0000000E-99
   96  5.5913451E+03  2.7107233E-02  2.1505173E+01  3.8353606E+23  2.2951547E-03  1.0000000E-99  1.0000000E-99
   97  5.6501904E+03  2.7392520E-02  2.1731502E+01  3.8352623E+23  2.3451606E-03  1.0000000E-99  1.0000000E-99
   98  5.7090358E+03  2.7677806E-02  2.1957830E+01  3.8351630E+23  2.3957093E-03  1.0000000E-99  1.0000000E-99
   99  5.7678811E+03  2.7963092E-02  2.2184158E+01  3.8350627E+23  2.4468008E-03  1.0000000E-99  1.0000000E-99
  100  5.8267265E+03  2.8248379E-02  2.2410487E+01  3.8349614E+23  2.4984353E-03  1.0000000E-99  1.0000000E-99
  101  5.8855719E+03  2.8533665E-02  2.2636815E+01  3.8348590E+23  2.5506131E-03  1.0000000E-99  1.0000000E-99
  102  5.9444172E+03  2.8818952E-02  2.2863143E+01  3.8347556E+23  2.6033343E-03  1.0000000E-99  1.0000000E-99
  103  6.0032626E+03  2.9104238E-02  2.3089471E+01  3.8346512E+23  2.6565990E-03  1.0000000E-99  1.0000000E-99
  104  6.0621079E+03  2.9389525E-02  2.3315800E+01  3.8345457E+23  2.7104074E-03  1.0000000E-99  1.0000000E-99
  105  6.1209533E+03  2.9674811E-02  2.3542128E+01  3.8344392E+23  2.7647597E-03  1.0000000E-99  1.0000000E-99
  106  6.1797987E+03  2.9960098E-02  2.3768456E+01  3.8343317E+23  2.8196561E-03  1.0000000E-99  1.0000000E-99
  107  6.2386440E+03  3.0245384E-02  2.3994785E+01  3.8342231E+23  2.8750968E-03  1.0000000E-99  1.0000000E-99
  108  6.2974894E+03  3.0530670E-02  2.4221113E+01  3.8341135E+23  2.9310819E-03  1.0000000E-99  1.0000000E-99
  109  6.3563347E+03  3.0815957E-02  2.4447441E+01  3.8340029E+23  2.9876116E-03  1.0000000E-99  1.0000000E-99
  110  6.4151801E+03  3.1101243E-02  2.4673770E+01  3.8338912E+23  3.0446861E-03  1.0000000E-99  1.0000000E-99
  111  6.4740255E+03  3.1386530E-02  2.4900098E+01  3.8337785E+23  3.1023055E-03  1.0000000E-99  1.0000000E-99
  112  6.5328708E+03  3.1671816E-02  2.5126426E+01  3.8336648E+23  3.1604702E-03  1.0000000E-99  1.0000000E-99
  113  6.5917162E+03  3.1957103E-02  2.5352755E+01  3.8335500E+23  3.2191802E-03  1.0000000E-99  1.0000000E-99
  114  6.6505615E+03  3.2242389E-02  2.5579083E+01  3.8334343E+23  3.2784357E-03  1.0000000E-99  1.0000000E-99
  115  6.7094069E+03  3.2527675E-02  2.5805411E+01  3.8333174E+23  3.3382370E-03  1.0000000E-99  1.0000000E-99
  116  6.7682523E+03  3.2812962E-02  2.6031739E+01  3.8331996E+23  3.3985843E-03  1.0000000E-99  1.0000000E-99
  117  6.8270976E+03  3.3098248E-02  2.6258068E+01  3.8330807E+23  3.4594776E-03  1.0000000E-99  1.0000000E-99
  118  6.8859430E+03  3.3383535E-02  2.6484396E+01  3.8329608E+23  3.5209173E-03  1.0000000E-99  1.0000000E-99
  119  6.9447883E+03  3.3668821E-02  2.6710724E+01  3.8328398E+23  3.5829035E-03  1.0000000E-99  1.0000000E-99
  120  7.0036337E+03  3.3954108E-02  2.6937053E+01  3.8327178E+23  3.6454364E-03  1.0000000E-99  1.0000000E-99
  121  7.0624791E+03  3.4239394E-02  2.7163381E+01  3.8325948E+23  3.7085163E-03  1.0000000E-99  1.0000000E-99
  122  7.1213244E+03  3.4524680E-02  2.7389709E+01  3.8324707E+23  3.7721433E-03  1.0000000E-99  1.0000000E-99
  123  7.1801698E+03  3.4809967E-02  2.7616038E+01  3.8323456E+23  3.8363176E-03  1.0000000E-99  1.0000000E-99
  124  7.2390151E+03  3.5095253E-02  2.7842366E+01  3.8322195E+23  3.9010395E-03  1.0000000E-99  1.0000000E-99
  125  7.2978605E+03  3.5380540E-02  2.8068694E+01  3.8320924E+23  3.9663092E-03  1.0000000E-99  1.0000000E-99
  126  7.3567059E+03  3.5665826E-02  2.8295023E+01  3.8319642E+23  4.0321268E-03  1.0000000E-99  1.0000000E-99
  127  7.4155512E+03  3.5951113E-02  2.8521351E+01  3.8318349E+23  4.0984926E-03  1.0000000E-99  1.0000000E-99
  128  7.4743966E+03  3.6236399E-02  2.8747679E+01  3.8317047E+23  4.1654068E-03  1.0000000E-99  1.0000000E-99
  129  7.5332420E+03  3.6521686E-02  2.8974008E+01  3.8315734E+23  4.2328696E-03  1.0000000E-99  1.0000000E-99
  130  7.5920873E+03  3.6806972E-02  2.9200336E+01  3.8314411E+23  4.3008813E-03  1.0000000E-99  1.0000000E-99
  131  7.6509327E+03  3.7092258E-02  2.9426664E+01  3.8313077E+23  4.3694420E-03  1.0000000E-99  1.0000000E-99
  132  7.7097780E+03  3.7377545E-02  2.9652992E+01  3.8311733E+23  4.4385520E-03  1.0000000E-99  1.0000000E-99
  133  7.7686234E+03  3.7662831E-02  2.9879321E+01  3.8310379E+23  4.5082116E-03  1.0000000E-99  1.0000000E-99
  134  7.8274688E+03  3.7948118E-02  3.0105649E+01  3.8309014E+23  4.5784208E-03  1.0000000E-99  1.0000000E-99
  135  7.8863141E+03  3.8233404E-02  3.0331977E+01  3.8307639E+23  4.6491800E-03  1.0000000E-99  1.0000000E-99
  136  7.9451595E+03  3.8518691E-02  3.0558306E+01  3.8306254E+23  4.7204894E-03  1.0000000E-99  1.0000000E-99
  137  8.0040048E+03  3.8803977E-02  3.0784634E+01  3.8304858E+23  4.7923493E-03  1.0000000E-99  1.0000000E-99
  138  8.0628502E+03  3.9089263E-02  3.1010962E+01  3.8303452E+23  4.8647598E-03  1.0000000E-99  1.0000000E-99
  139  8.1216956E+03  3.9374550E-02  3.1237291E+01  3.8302036E+23  4.9377211E-03  1.0000000E-99  1.0000000E-99
  140  8.1805409E+03  3.9659836E-02  3.1463619E+01  3.8300609E+23  5.0112337E-03  1.0000000E-99  1.0000000E-99
  141  8.2393863E+03  3.9945123E-02  3.1689947E+01  3.8299172E+23  5.0852976E-03  1.0000000E-99  1.0000000E-99
  142  8.2982316E+03  4.0230409E-02  3.1916276E+01  3.8297724E+23  5.1599131E-03  1.0000000E-99  1.0000000E-99
  143  8.3570770E+03  4.0515696E-02  3.2142604E+01  3.8296266E+23  5.2350804E-03  1.0000000E-99  1.0000000E-99
  144  8.4159224E+03  4.0800982E-02  3.2368932E+01  3.8294798E+23  5.3107999E-03  1.0000000E-99  1.0000000E-99
  145  8.4747677E+03  4.1086269E-02  3.2595260E+01  3.8293320E+23  5.3870717E-03  1.0000000E-99  1.0000000E-99
  146  8.5336131E+03  4.1371555E-02  3.2821589E+01  3.8291831E+23  5.4638961E-03  1.0000000E-99  1.0000000E-99
  147  8.5924584E+03  4.1656841E-02  3.3047917E+01  3.8290331E+23  5.5412734E-03  1.0000000E-99  1.0000000E-99
  148  8.6513038E+03  4.1942128E-02  3.3274245E+01  3.8288822E+23  5.6192037E-03  1.0000000E-99  1.0000000E-99
  149  8.7101492E+03  4.2227414E-02  3.3500574E+01  3.8287302E+23  5.6976875E-03  1.0000000E-99  1.0000000E-99
  150  8.7689945E+03  4.2512701E-02  3.3726902E+01  3.8285771E+23  5.7767248E-03  1.0000000E-99  1.0000000E-99
  151  8.8278399E+03  4.2797987E-02  3.3953230E+01  3.8284231E+23  5.8563160E-03  1.0000000E-99  1.0000000E-99
  152  8.8866852E+03  4.3083274E-02  3.4179559E+01  3.8282680E+23  5.9364613E-03  1.0000000E-99  1.0000000E-99
  153  8.9455306E+03  4.3368560E-02  3.4405887E+01  3.8281118E+23  6.0171610E-03  1.0000000E-99  1.0000000E-99
  154  9.0043760E+03  4.3653846E-02  3.4632215E+01  3.8279546E+23  6.0984154E-03  1.0000000E-99  1.0000000E-99
  155  9.0632213E+03  4.3939133E-02  3.4858544E+01  3.8277964E+23  6.1802247E-03  1.0000000E-99  1.0000000E-99
  156  9.1220667E+03  4.4224419E-02  3.5084872E+01  3.8276371E+23  6.2625892E-03  1.0000000E-99  1.0000000E-99
  157  9.1809120E+03  4.4509706E-02  3.5311200E+01  3.8274768E+23  6.3455092E-03  1.0000000E-99  1.0000000E-99
  158  9.2397574E+03  4.4794992E-02  3.5537528E+01  3.8273155E+23  6.4289849E-03  1.0000000E-99  1.0000000E-99
  159  9.2986028E+03  4.5080279E-02  3.5763857E+01  3.8271531E+23  6.5130165E-03  1.0000000E-99  1.0000000E-99
  160  9.3574481E+03  4.5365565E-02  3.5990185E+01  3.8269897E+23  6.5976045E-03  1.0000000E-99  1.0000000E-99
  161  9.4162935E+03  4.5650851E-02  3.6216513E+01  3.8268253E+23  6.6827490E-03  1.0000000E-99  1.0000000E-99
  162  9.4751388E+03  4.5936138E-02  3.6442842E+01  3.8266598E+23  6.7684504E-03  1.0000000E-99  1.0000000E-99
  163  9.5339842E+03  4.6221424E-02  3.6669170E+01  3.8264933E+23  6.8547088E-03  1.0000000E-99  1.0000000E-99
  164  9.5928296E+03  4.6506711E-02  3.6895498E+01  3.8263257E+23  6.9415247E-03  1.0000000E-99  1.0000000E-99
  165  9.6516749E+03  4.6791997E-02  3.7121827E+01  3.8261571E+23  7.0288982E-03  1.0000000E-99  1.0000000E-99
  166  9.7105203E+03  4.7077284E-02  3.7348155E+01  3.8259875E+23  7.1168297E-03  1.0000000E-99  1.0000000E-99
  167  9.7693656E+03  4.7362570E-02  3.7574483E+01  3.8258168E+23  7.2053195E-03  1.0000000E-99  1.0000000E-99
  168  9.8282110E+03  4.7647857E-02  3.7800812E+01  3.8256451E+23  7.2943678E-03  1.0000000E-99  1.0000000E-99
  169  9.8870564E+03  4.7933143E-02  3.8027140E+01  3.8254723E+23  7.3839750E-03  1.0000000E-99  1.0000000E-99
  170  9.9459017E+03  4.8218429E-02  3.8253468E+01  3.8252985E+23  7.4741413E-03  1.0000000E-99  1.0000000E-99
  171  1.0004747E+04  4.8503716E-02  3.8479796E+01  3.8251237E+23  7.5648670E-03  1.0000000E-99  1.0000000E-99
  172  1.0063592E+04  4.8789002E-02  3.8706125E+01  3.8249478E+23  7.6561525E-03  1.0000000E-99  1.0000000E-99
  173  1.0122438E+04  4.9074289E-02  3.8932453E+01  3.8247709E+23  7.7479979E-03  1.0000000E-99  1.0000000E-99
  174  1.0181283E+04  4.9359575E-02  3.9158781E+01  3.8245929E+23  7.8404037E-03  1.0000000E-99  1.0000000E-99
  175  1.0240129E+04  4.9644862E-02  3.9385110E+01  3.8244139E+23  7.9333702E-03  1.0000000E-99  1.0000000E-99
  176  1.0298974E+04  4.9930148E-02  3.9611438E+01  3.8242339E+23  8.0268975E-03  1.0000000E-99  1.0000000E-99
  177  1.0357819E+04  5.0215434E-02  3.9837766E+01  3.8240528E+23  8.1209862E-03  1.0000000E-99  1.0000000E-99
  178  1.0416665E+04  5.0500721E-02  4.0064095E+01  3.8238707E+23  8.2156363E-03  1.0000000E-99  1.0000000E-99
  179  1.0475510E+04  5.0786007E-02  4.0290423E+01  3.8236875E+23  8.3108484E-03  1.0000000E-99  1.0000000E-99
  180  1.0534355E+04  5.1071294E-02  4.0516751E+01  3.8235033E+23  8.4066226E-03  1.0000000E-99  1.0000000E-99
  181  1.0593201E+04  5.1356580E-02  4.0743080E+01  3.8233181E+23  8.5029593E-03  1.0000000E-99  1.0000000E-99
  182  1.0652046E+04  5.1641867E-02  4.0969408E+01  3.8231318E+23  8.5998588E-03  1.0000000E-99  1.0000000E-99
  183  1.0710891E+04  5.1927153E-02  4.1195736E+01  3.8229445E+23  8.6973215E-03  1.0000000E-99  1.0000000E-99
  184  1.0769737E+04  5.2212440E-02  4.1422064E+01  3.8227562E+23  8.7953476E-03  1.0000000E-99  1.0000000E-99
  185  1.0828582E+04  5.2497726E-02  4.1648393E+01  3.8225667E+23  8.8939375E-03  1.0000000E-99  1.0000000E-99
  186  1.0887427E+04  5.2783012E-02  4.1874721E+01  3.8223763E+23  8.9930915E-03  1.0000000E-99  1.0000000E-99
  187  1.0946273E+04  5.3068299E-02  4.2101049E+01  3.8221848E+23  9.0928099E-03  1.0000000E-99  1.0000000E-99
  188  1.1005118E+04  5.3353585E-02  4.2327378E+01  3.8219923E+23  9.1930931E-03  1.0000000E-99  1.0000000E-99
  189  1.1063964E+04  5.3638872E-02  4.2553706E+01  3.8217987E+23  9.2939413E-03  1.0000000E-99  1.0000000E-99
  190  1.1122809E+04  5.3924158E-02  4.2780034E+01  3.8216041E+23  9.3953550E-03  1.0000000E-99  1.0000000E-99
  191  1.1181654E+04  5.4209445E-02  4.3006363E+01  3.8214084E+23  9.4973344E-03  1.0000000E-99  1.0000000E-99
  192  1.1240500E+04  5.4494731E-02  4.3232691E+01  3.8212118E+23  9.5998800E-03  1.0000000E-99  1.0000000E-99
  193  1.1299345E+04  5.4780017E-02  4.3459019E+01  3.8210140E+23  9.7029919E-03  1.0000000E-99  1.0000000E-99
  194  1.1358190E+04  5.5065304E-02  4.3685348E+01  3.8208152E+23  9.8066707E-03  1.0000000E-99  1.0000000E-99
  195  1.1417036E+04  5.5350590E-02  4.3911676E+01  3.8206154E+23  9.9109165E-03  1.0000000E-99  1.0000000E-99
  196  1.1475881E+04  5.5635877E-02  4.4138004E+01  3.8204145E+23  1.0015730E-02  1.0000000E-99  1.0000000E-99
  197  1.1534726E+04  5.5921163E-02  4.4364333E+01  3.8202126E+23  1.0121111E-02  1.0000000E-99  1.0000000E-99
  198  1.1593572E+04  5.6206450E-02  4.4590661E+01  3.8200097E+23  1.0227060E-02  1.0000000E-99  1.0000000E-99
  199  1.1652417E+04  5.6491736E-02  4.4816989E+01  3.8198057E+23  1.0333578E-02  1.0000000E-99  1.0000000E-99
  200  1.1711263E+04  5.6777022E-02  4.5043317E+01  3.8196006E+23  1.0440665E-02  1.0000000E-99  1.0000000E-99
  201  1.1770108E+04  5.7062309E-02  4.5269646E+01  3.8193945E+23  1.0548320E-02  1.0000000E-99  1.0000000E-99
  202  1.1828953E+04  5.7347595E-02  4.5495974E+01  3.8191874E+23  1.0656546E-02  1.0000000E-99  1.0000000E-99
  203  1.1887799E+04  5.7632882E-02  4.5722302E+01  3.8189792E+23  1.0765341E-02  1.0000000E-99  1.0000000E-99
  204  1.1946644E+04  5.7918168E-02  4.5948631E+01  3.8187700E+23  1.0874707E-02  1.0000000E-99  1.0000000E-99
  205  1.2005489E+04  5.8203455E-02  4.6174959E+01  3.8185597E+23  1.0984643E-02  1.0000000E-99  1.0000000E-99
